row,u,x,A0prime,local_rank,max_scaled_projection_residual,l2_scaled_projection_residual,smallest_retained_singular
1051,0.7137535714285714,1.4010437776143227,0.0899471746566521,4,0.04124018093618388,0.04125048261354423,3.7616062021266797e-10
1052,0.7137571428571429,1.4010367672077335,0.0888758611174257,4,0.04126103821376552,0.041271465065530706,6.387166556795015e-10
1053,0.7137607142857143,1.4010297568713004,0.0878111828565449,4,0.041280194852177335,0.041290749070449606,1.001926864063418e-09
1054,0.7137642857142856,1.4010227466050218,0.0867531574270583,4,0.041297641886136036,0.04130832571532942,5.906877749603747e-10
1055,0.7137678571428571,1.4010157364088969,0.0857018020649128,4,0.04131335526549734,0.04132417099733645,4.508269622647422e-10
1056,0.7137714285714285,1.4010087262829238,0.0846571336840158,4,0.0413272534937313,0.04133820345497864,9.568032719741843e-10
1057,0.7137749999999999,1.4010017162271025,0.0836191688709623,4,0.041339286962984306,0.04135037351985529,6.627827473032002e-10
1058,0.7137785714285714,1.4009947062414316,0.0825879238799212,4,0.041349409041382026,0.04136063460344595,3.9862301186772753e-10
1059,0.7137821428571428,1.4009876963259098,0.0815634146274778,4,0.041357574717925116,0.04136894174673301,5.694124527866806e-10
1060,0.7137857142857142,1.4009806864805363,0.080545656687475,4,0.04136373606376126,0.04137524706264786,6.371533169117663e-10
1061,0.7137892857142857,1.4009736767053105,0.0795346652858487,3,0.19225825125698848,0.21771043668981652,0.020693689422198715
1062,0.7137928571428571,1.4009666670002303,0.0785304552954625,4,0.04136985366678414,0.04138166030110448,7.116678692514475e-10
1063,0.7137964285714286,1.4009596573652952,0.0775330412309368,4,0.04136974931311689,0.04138170772347445,7.048258437930435e-10
1064,0.7138,1.4009526478005043,0.0765424372434825,4,0.041367481641459355,0.04137959453817532,2.0249965501337676e-10
1065,0.7138035714285714,1.4009456383058565,0.0755586571157319,3,0.19832148069420835,0.22307994233279838,0.01906749746508412
1066,0.7138071428571429,1.4009386288813506,0.074581714256572,4,0.041356128243011187,0.04136855837046413,3.7148823669952256e-11
1067,0.7138107142857143,1.4009316195269854,0.0736116216959845,4,0.0413468768615268,0.041359469855852836,1.5243430360685454e-10
1068,0.7138142857142857,1.4009246102427602,0.0726483920798858,4,0.041335129608361096,0.04134788832498665,6.303726703551996e-10
1069,0.7138178571428571,1.400917601028674,0.0716920376650063,4,0.0413208005038168,0.041333727857884875,6.857585654562855e-10
1070,0.7138214285714285,1.400910591884725,0.0707425703136268,4,0.04130384169752599,0.041316940669303664,3.6417164874250336e-11
1071,0.7138249999999999,1.400903582810913,0.0698000014886211,4,0.041284247581681116,0.04129752119195552,5.254092292661898e-10
1072,0.7138285714285714,1.4008965738072368,0.0688643422482122,4,0.04126193995130133,0.041275391292238124,4.896822546567914e-10
1073,0.7138321428571428,1.400889564873695,0.0679356032408882,4,0.041236835296192806,0.04125046750066961,3.30956805318394e-10
1074,0.7138357142857142,1.4008825560102869,0.0670137947003018,4,0.04120885087032719,0.04122266711187447,5.26773236950187e-10
1075,0.7138392857142857,1.400875547217011,0.0660989264401826,4,0.041177900312987264,0.041191903817934465,7.748761717531254e-10
1076,0.7138428571428571,1.4008685384938662,0.0651910078492699,4,0.04114389784990663,0.04115809188331909,4.086462448019955e-10
1077,0.7138464285714285,1.4008615298408522,0.0642900478862577,4,0.04110676364655158,0.0411211515266287,4.027830491197408e-10
1078,0.71385,1.4008545212579675,0.0633960550747629,4,0.04106647905377554,0.04108106417104768,7.533807685724047e-10
1079,0.7138535714285714,1.400847512745211,0.0625090374983116,4,0.04102296528120779,0.041037751072947035,4.931990341151025e-10
1080,0.7138571428571429,1.4008405043025816,0.0616290027953508,4,0.04097612495890482,0.04099111490415635,2.805341663859126e-10
1081,0.7138607142857143,1.4008334959300783,0.0607559581542794,4,0.040925861576772665,0.04094105919909145,3.93037903438791e-10
1082,0.7138642857142857,1.4008264876277003,0.0598899103085098,4,0.04087207472648369,0.040887483593054934,4.093125307182629e-10
1083,0.7138678571428572,1.4008194793954465,0.0590308655315547,4,0.040814663881907076,0.04083028760955207,5.305741565074867e-11
1084,0.7138714285714285,1.4008124712333154,0.0581788296321675,4,0.04075352504053978,0.04076936725771137,5.577364128206394e-10
1085,0.7138749999999999,1.4008054631413065,0.0573338079493859,4,0.04068861098257037,0.04070467540841604,4.757970157262703e-10
1086,0.7138785714285714,1.400798455119418,0.0564958053478675,4,0.04061985372315423,0.040636144112257855,7.357883219398672e-11
1087,0.7138821428571428,1.40079144716765,0.0556648262129998,4,0.04054714372141248,0.04056366388571033,7.38264318727297e-11
1088,0.7138857142857142,1.4007844392860005,0.0548408744461744,3,0.22243387216277472,0.24262770556551136,0.011416513310520173
1089,0.7138892857142857,1.4007774314744683,0.0540239534600764,4,0.04038941830888147,0.04040640954001608,1.8326464993828514e-10
1090,0.7138928571428571,1.4007704237330532,0.0532140661740125,4,0.04030417309350366,0.04032140568964004,5.233005287923133e-10
1091,0.7138964285714285,1.4007634160617537,0.0524112150092797,4,0.040214516212010915,0.04023199408870772,4.995151437937919e-10
1092,0.7139,1.4007564084605688,0.0516154018845794,4,0.04012035361562197,0.04013808072936247,3.912507331177235e-11
1093,0.7139035714285714,1.4007494009294974,0.0508266282114769,4,0.04002162729541235,0.04003960765815099,4.5456268061745406e-10
1094,0.7139071428571429,1.4007423934685383,0.0500448948899083,4,0.03991821266151982,0.03993645029290012,3.976553796442727e-10
1095,0.7139107142857143,1.4007353860776908,0.0492702023037375,4,0.03980997681509209,0.03982847575037196,2.653640198799776e-10
1096,0.7139142857142857,1.4007283787569536,0.0485025503163641,4,0.03969678680265494,0.03971555108456164,4.0396507492666737e-10
