u,x,f3XX_selected,f4XX_recovered,f4XXX_selected,f2phi,f2phiX,f2phiF,f2phiY,f3phi,f3phiX,f4phi,f4phiX,f4phiXX,c3_selected,e3_selected,Ephi_reconstructed,c2_check,c2_reference,c2_residual
0.6112865716429107,1.6358939430198385,-107.27368769469385,-0.0,0.0,75.62633160350387,-1228.7020830233007,-145.62540230704812,-44.76906882886,-0.2364100162441396,-2097.3941234165977,-11.431880117639876,5.043704701839875,1.1000216338819182e-09,229.43227720196992,-2189.5761270432813,0.0,51.304740854213435,51.30474085421343,7.105427357601002e-15
0.6113128282070518,1.6358236795601806,-107.29554198507417,-0.0,0.0,75.70198248105456,-1228.6698261104686,-145.32885512521955,-44.16546166849701,-0.2974493064661518,-2091.138401205103,-11.429103043858797,5.046837189139798,-8.970701031881569e-10,229.08080185136748,-2176.4807323860905,-2.842170943040401e-14,51.23411566214413,51.23411566214413,0.0
0.6113390847711928,1.635753422136051,-107.31699692181266,-5.594748284980031e-14,0.0,75.77786245771098,-1228.6768982177152,-145.0306302200629,-43.563919166933466,-0.3609593915997712,-2084.959302972756,-11.427477797752443,5.050494096640899,-8.96142019943395e-10,228.72787880034932,-2163.2843089520657,0.0,51.16351247646296,51.16351247646296,0.0
0.6113653413353338,1.6356831707466717,-107.33804953686837,-5.5919929910165855e-14,0.0,75.85399734290277,-1228.6289582111065,-144.73069131853572,-42.96442905037599,-0.4213640355905367,-2078.7252956212246,-11.424589633743103,5.0536731033366955,1.0988831778084283e-09,228.37348847898016,-2150.090579203723,0.0,51.092935126483695,51.092935126483695,0.0
0.6113915978994748,1.635612925391265,-107.35870047548167,-0.0,0.0,75.9304635210933,-1228.571730401697,-144.429025166863,-42.366992193693406,-0.4813687626015752,-2072.499753789761,-11.42161094964432,5.056857795351401,-1.1563815166369057e-10,228.01759988966728,-2137.104595640275,0.0,51.022385560913335,51.02238556091336,-2.1316282072803006e-14
0.6114178544636159,1.6355426860690536,-107.37895106549622,-5.5864864049081256e-14,0.0,76.00723393918082,-1228.4939638086237,-144.12561389822838,-41.77159967632153,-0.5402597747518905,-2066.266976944817,-11.4182331514165,5.059920334497386,-6.331071492456646e-10,227.66028050041433,-2123.919529177686,0.0,50.95186538252897,50.951865382528986,-1.4210854715202004e-14
0.611444111027757,1.63547245277926,-107.3988024404456,-2.7918675558298845e-14,0.0,76.08429656538023,-1228.4041620355597,-143.82044614987745,-41.17825262268683,-0.5986040579796922,-2060.0391000525424,-11.414702195550191,5.062982044032582,9.601892115198585e-10,227.30144215329722,-2110.586194598298,0.0,50.88137627735564,50.88137627735564,0.0
0.611470367591898,1.635402225521108,-107.41825523978162,-0.0,0.0,76.16160674607889,-1228.2653517053209,-143.51351329216675,-40.58695866468879,-0.6542316559509668,-2053.765407283708,-11.410072791040879,5.065571140449244,1.6934063097068432e-10,226.94110744390778,-2097.353880821386,0.0,50.81092023674887,50.81092023674888,-7.105427357601002e-15
0.611496624156039,1.63533200429382,-107.43730735164438,-0.0,0.0,76.23924820955251,-1228.1593217556638,-143.20477793158065,-39.997697783568455,-0.7118787342808274,-2047.558046345658,-11.40640851493145,5.068715158264636,5.008126020701766e-11,226.57930013507175,-2084.0214239515644,2.842170943040401e-14,50.74050060523947,50.74050060523947,0.0
0.61152288072018,1.6352617890966192,-107.45598239958726,-0.0,0.0,76.31715826534118,-1228.1977447388247,-142.89430036399352,-39.41045842782004,-0.7781384542528209,-2041.571079443061,-11.406570553881712,5.073784046175108,-3.6951809159670297e-10,226.21598569593695,-2070.1093177796392,2.842170943040401e-14,50.67010774524527,50.67010774524523,3.552713678800501e-14
0.611549137284321,1.6351915799287289,-107.47430365032565,-2.786371631312388e-14,0.0,76.39532595380899,-1228.2921643369502,-142.58212783803287,-38.82521263261549,-0.8478168802132127,-2035.6821083783518,-11.40829454292967,5.079577826224692,-2.557879723144092e-10,225.85120205466,-2056.285072865695,0.0,50.5997321566895,50.59973215668949,7.105427357601002e-15
0.6115753938484622,1.6351213767893722,-107.49227095811577,-2.7849993144959973e-14,0.0,76.47381030158581,-1228.280486013374,-142.268238695323,-38.24195119111204,-0.9114241676012358,-2029.6679076529297,-11.40745329609482,5.084035541445915,-2.8985206245670865e-10,225.48495072505577,-2042.3559557205417,0.0,50.529375873811276,50.52937587381128,-7.105427357601002e-15
