r_over_rs,u,photon_sphere_factor_rfprime_minus_2f,control_rank,sigma_max_normalized,sigma_min_normalized,sigma_ratio_normalized,dc2_dG2XX
1.7558423215634131,0.5695272221879204,-0.35766246955973713,5,2.2715549205853685,0.17856334340335062,0.07860842006731483,0.042965922141111654
1.7559232797590174,0.5695009636965687,-0.3577379245195866,5,2.2715488978840783,0.17859496407629433,0.07862254880035974,0.042950267537672025
1.7560042379546217,0.5694747076264413,-0.35781335894596533,5,2.2715428777544657,0.17862657108736218,0.0786366715049392,0.04293462206718928
1.756085196150226,0.5694484539772033,-0.35788877283070475,5,2.2715368586835623,0.17865816406148005,0.07865078806822395,0.04291898572478562
1.7561661543458302,0.56942220274852,-0.35796416619407284,5,2.2715308430851815,0.17868974360255904,0.07866489867241404,0.04290335850433692
1.7562471125414345,0.5693959539400566,-0.35803953905501906,5,2.271524830369285,0.17872130957804563,0.07867900327948017,0.0428877403971877
1.7563280707370388,0.5693697075514784,-0.3581148914057237,5,2.2715188182248105,0.17875286141712873,0.07869310171809359,0.042872131398725095
1.7564090289326433,0.5693434635824507,-0.358190223249636,5,2.2715128104819144,0.17878440006131135,0.07870719426996374,0.04285653150222575
1.7564899871282476,0.5693172220326391,-0.3582655346176522,5,2.2715068038923016,0.1788159247332292,0.07872128070531077,0.042840940700163484
1.7565709453238518,0.5692909829017091,-0.358340825514359,5,2.271500801649401,0.17884743621941582,0.07873536125963487,0.0428253589850849
1.756651903519456,0.5692647461893262,-0.3584160959398589,5,2.2714947994585706,0.17887893346665748,0.07874943561803212,0.04280978635108524
1.7567328617150604,0.5692385118951561,-0.3584913459047673,5,2.271488800825042,0.17891041734197036,0.07876350404060418,0.04279422279336545
1.7568138199106649,0.5692122800188644,-0.35856657541185316,5,2.2714828035362227,0.17894188730431287,0.07877756636578444,0.04277866830532999
1.7568947781062692,0.5691860505601167,-0.3586417844799352,5,2.2714768106740872,0.17897334412238036,0.07879162282500606,0.04276312287916728
1.7569757363018734,0.5691598235185792,-0.3587169731228882,5,2.2714708196405606,0.17900478716693566,0.0788056732312597,0.042747586506391336
1.7570566944974777,0.5691335988939175,-0.3587921413374445,5,2.271464828759699,0.17903621602446604,0.078819717460572,0.0427320591845143
1.757137652693082,0.5691073766857976,-0.35886728913481714,5,2.271458844368407,0.17906763225971664,0.07883375598183355,0.04271654090451213
1.7572186108886862,0.5690811568938855,-0.3589424165292201,5,2.2714528584595977,0.17909903391332235,0.07884778821022051,0.04270103165971673
1.7572995690842903,0.5690549395178472,-0.359017523526055,5,2.2714468781018446,0.17913042272712731,0.0788618146671426,0.0426855314447746
1.7573805272798948,0.569028724557349,-0.3590926101356723,5,2.2714408972046694,0.1791617972097395,0.07887583490735926,0.04267004025297153
