u,x,phi,f,h,A0prime,phiprime,a1,a2,a3,a4,a5,a6,a7,a8,a9,b1,b2,b3,b4,b5,c1,c2,c3,c4,c5,c6,d1,d2,d3,d4,e1,e2,e3,e4,v1,v2,v3,v4,v5,v6,v7,v8,v9,v10,v11,v12,v13,selected_member,construction,T_H,S_SVT
0.7139428571428571,1.4006723227149032,0.8581855279523183,0.2896155347044631,0.4063406874445439,0.0426146044471375,-1.249193966219317,0.1239452753946143,-2.6683619959598888,-0.162833731518891,0.1715244699240775,-1558.5220451624466,0.2555918564823198,-38.89960256124296,-0.2110599254434663,-0.0563716937125245,0.2961244294539936,-0.8559297467070295,14.719688045460137,1.1244820256524588,-0.5922488589079873,-1.053217000432469,-3.4100782935351375,1.5177553579363305,0.670798704222594,-0.7623268979552558,19.114364088178494,0.2961244294539936,0.4910284359738146,20.391747618999762,0.2288632831730348,14.12977493158957,-2.1127340802713332,9.32530335278716,712.3682468460232,39.28885618049606,1.6742790653123134,-2.947324937683991,-0.010802765797796293,-141.7238046625729,0.904064767261686,0.017837185025601828,-0.937472639100591,547208.7903434079,-0.25933062510786875,-0.4520323836308429,1.1124467659727897,37371.1792146666,v5=c3=e3=0; a5 holonomic; v12=+v6/(2h),inner action-partition quadratic candidate; principal slots weighted at action level; LO completion exact,0.969575607544998,0.030424392455002
0.7139392857142857,1.4006793294747957,0.8581767750486382,0.2896182631669908,0.4063242418146529,0.0433260004219253,-1.2492229358331015,0.1238766113062544,-2.6793282625152712,-0.1628722974474211,0.171521806884252,-1573.602494868085,0.2597729172676498,-39.5259654743342,-0.2110651907792946,-0.0511720552441907,0.296117042185695,-0.8554475130855039,14.798031737828946,1.1247377544421826,-0.59223408437139,-1.052666191930809,-3.45929999560076,1.5728553374284715,0.6792595197496853,-0.7721514180793306,19.419050148236742,0.296117042185695,0.4969981050526932,20.744774740432838,0.2311663694353769,14.241417107450356,-2.145437649705016,10.417441169760423,732.7446416503121,39.90340719706056,1.7288550370561027,-3.022879055772801,-0.011307199109509815,-144.28201611467927,0.9188123115698772,0.01872609351623503,-0.9527838418078672,545349.5100192553,-0.2607628887686879,-0.4594061557849386,1.1306392986380058,37865.113335011345,v5=c3=e3=0; a5 holonomic; v12=+v6/(2h),inner action-partition quadratic candidate; principal slots weighted at action level; LO completion exact,0.9690678662059138,0.0309321337940862
0.7139357142857142,1.4006863363047894,0.8581680218544588,0.2896209917586325,0.4063077976392882,0.0440444166578044,-1.249251887799429,0.1238073120430589,-2.6904002969907683,-0.1629112627921144,0.1715191440886014,-1588.6860247817715,0.2639932837973289,-40.157887844571675,-0.2110704560728039,-0.045924143886918,0.2961096553450975,-0.854960901884794,14.877117279209909,1.1249962361044668,-0.592219310690195,-1.0521099448028588,-3.509003232700046,1.6362871864652035,0.6877942778657189,-0.7820704044599203,19.726431400297646,0.2961096553450975,0.5030190261528646,21.101005602705538,0.2334909371434732,14.354106734373977,-2.178468585506683,11.27054653695086,753.5581995286145,40.52371581874258,1.7848434240431577,-3.1000487712932583,-0.01182780783589564,-147.1796839214813,0.9336975436388916,0.019653096859374764,-0.9682384281681087,543494.8784743478,-0.26220860899209547,-0.4668487718194458,1.1490027376582732,38361.23208529419,v5=c3=e3=0; a5 holonomic; v12=+v6/(2h),inner action-partition quadratic candidate; principal slots weighted at action level; LO completion exact,0.9685551179331128,0.0314448820668872
0.7139321428571428,1.4006933432048865,0.8581592683699134,0.2896237204793513,0.40629135491936,0.0447698576062639,-1.2492808192679314,0.1237373772656613,-2.701578071861049,-0.162950627792507,0.1715164815373238,-1603.75573962034,0.2682529445565259,-40.79536188274511,-0.2110757213237377,-0.0406279797652641,0.2961022689325202,-0.8544699108848905,14.956944306130623,1.125257472215127,-0.5922045378650403,-1.051548255569393,-3.559197687657232,1.692348578062706,0.696402843809304,-0.7920838718601186,20.036500927173876,0.2961022689325202,0.5090910856564412,21.460326907427046,0.2358369761501964,14.467843377664993,-2.211834760310959,12.418205730355112,774.8138378075532,41.14978098303994,1.842269835139644,-3.1788595846258643,-0.012364546068311624,-149.69794268378982,0.9487204039426864,0.02061953954787925,-0.9838363447971502,541644.8885520843,-0.2636677811428965,-0.4743602019713431,1.1675370303301025,38859.491115213474,v5=c3=e3=0; a5 holonomic; v12=+v6/(2h),inner action-partition quadratic candidate; principal slots weighted at action level; LO completion exact,0.9680373596237508,0.0319626403762491
0.7139285714285714,1.4007003501750876,0.8581505145951348,0.28962644932911,0.4062749136557784,0.0455023271653168,-1.2493097316541952,0.1236668066830785,-2.712861549950185,-0.1629903926560118,0.1715138192300309,-1618.83013853849,0.2725518848106822,-41.438379330318035,-0.2110809865325003,-0.0352835869711983,0.2960948829473824,-0.8539745382037426,15.037512391662345,1.1255214641287952,-0.5921897658947649,-1.050981121460563,-3.609884553540998,1.7610895769815542,0.7050850763047894,-0.8021918274200425,20.349254222841967,0.2960948829473824,0.5152141656983076,21.82261783774426,0.238204474525479,14.582626513909414,-2.2455372550924753,13.410419712017756,796.5164273807919,41.781600921322735,1.9011600746127286,-3.2593371477481665,-0.012917323279171139,-152.73590967721526,0.9638808215667816,0.02162680192716658,-0.99957752650478,539799.5368149682,-0.26514039953699486,-0.4819404107833908,1.1862421099219556,39359.84611545874,v5=c3=e3=0; a5 holonomic; v12=+v6/(2h),inner action-partition quadratic candidate; principal slots weighted at action level; LO completion exact,0.96751458857019,0.03248541142981
0.7139249999999999,1.400707357215394,0.8581417605302563,0.2896291783078714,0.4062584738494535,0.0462418286834001,-1.249338622387255,0.1235956000247547,-2.724250682998746,-0.1630305575508665,0.1715111571582134,-1633.8801479666074,0.2768900866365312,-42.08693146921205,-0.2110862517086437,-0.0298909932567295,0.2960874973766455,-0.8534747821523895,15.118821020914844,1.125788212939367,-0.592174994753291,-1.0504085440207267,-3.66107284956083,1.8146886699732505,0.7138408276243804,-0.812394270468257,20.664684099719032,0.2960874973766455,0.5213881485443191,22.187747618675182,0.240593418570508,14.698455502283196,-2.2795834215540522,10.231189883721527,818.6709484004703,42.41917318440663,1.9615401392848106,-3.3415072974330977,-0.013486061857450889,-155.06473172022643,0.9791787143202456,0.022676300769105172,-1.0154618963513484,537958.8163741594,-0.2666264572580673,-0.4895893571601228,1.2051178958092308,39862.257547972404,v5=c3=e3=0; a5 holonomic; v12=+v6/(2h),inner action-partition quadratic candidate; principal slots weighted at action level; LO completion exact,0.9669868024572036,0.0330131975427964
0.7139214285714285,1.4007143643258064,0.8581330061752913,0.289631907415636,0.4062420355004024,0.0469883649633446,-1.2493675513177869,0.1235237570913748,-2.7357454000734025,-0.1630711226197508,0.1715084953191777,-1648.9271575013581,0.2812675272213221,-42.7410086065915,-0.2110915168551688,-0.0244502325409529,0.2960801122161907,-0.8529706414966232,15.200869604474011,1.126057719557154,-0.5921602244323814,-1.049830522463065,-3.7126388157421912,1.8775499981294672,0.7226699358904825,-0.822691191524503,20.982824349848833,0.2960801122161907,0.5276129025400536,22.555620799987054,0.2430037919649373,14.815329591498331,-2.313874335296785,6.458159289089963,841.2823578354676,43.062493856223824,2.02343617754803,-3.4253956813695394,-0.014070176331361081,-157.758032457453,0.994613982999461,0.02376948939766537,-1.0314893600022386,536122.7739413393,-0.2681259458925325,-0.4973069914997305,1.2241642864140236,40366.68425661961,v5=c3=e3=0; a5 holonomic; v12=+v6/(2h),inner action-partition quadratic candidate; principal slots weighted at action level; LO completion exact,0.9664539993591332,0.0335460006408666
0.7139178571428572,1.4007213715063258,0.8581242515298351,0.2896346366525352,0.406225598605509,0.0477419382663866,-1.2493965122421122,0.1234512777437223,-2.747345618187576,-0.1631120879772248,0.1715058337131142,-1663.9680618723103,0.2856841749416043,-43.400598930087405,-0.211096781971827,-0.0189613494482687,0.2960727274663225,-0.8524621153986894,15.283657398185063,1.1263299846947803,-0.592145454932645,-1.0492470550358342,-3.76459145956561,1.947304507175673,0.7315722078447037,-0.8330825685414518,21.30366623001975,0.2960727274663225,0.5338882703363582,22.92634369853878,0.245435573780001,14.933247810053253,-2.3484173807679736,10.058349211583845,864.3558591447662,43.71155687941183,2.0868744500645264,-3.5110283033685032,-0.01466954014735053,-160.6971325631558,1.0101864981428528,0.024907857791170013,-1.0476597923744686,534291.3990232808,-0.26963885390704057,-0.5050932490714264,1.2433811429051005,40873.07296944549,v5=c3=e3=0; a5 holonomic; v12=+v6/(2h),inner action-partition quadratic candidate; principal slots weighted at action level; LO completion exact,0.9659161777370148,0.0340838222629853
0.7139142857142857,1.4007283787569536,0.8581154965939549,0.2896373660185529,0.4062091631651934,0.0485025503163641,-1.249425446950731,0.1233781618916127,-2.7590512763284742,-0.1631534537072552,0.1715031723402381,-1678.9810355080217,0.2901400025165249,-44.06569236224122,-0.211102047058342,-0.01342438363788,0.2960653431273842,-0.8519492033594521,15.367183735083534,1.126605008853521,-0.5921306862547686,-1.0486581404040003,-3.8170559196780327,2.00099650274111,0.7405474768907985,-0.8435683790347139,21.627165590660255,0.2960653431273842,0.5402141158634237,23.29992668400927,0.2478887451364599,15.05220929524706,-2.3833128742117227,11.516726625559386,887.8967872310698,44.36635791079273,2.151881506922043,-3.59843174564693,-0.015284458239140875,-162.92125500448836,1.0258961444521488,0.02609293526608492,-1.0639730821620796,532464.6368771461,-0.27116517130643203,-0.5129480722260744,1.2627683438481998,41381.38009767055,v5=c3=e3=0; a5 holonomic; v12=+v6/(2h),inner action-partition quadratic candidate; principal slots weighted at action level; LO completion exact,0.9653733364355715,0.0346266635644283
0.7139107142857143,1.4007353860776908,0.858106741367784,0.2896400955136515,0.4061927291803665,0.0492702023037375,-1.2494543637853437,0.1233044094935186,-2.770862295681689,-0.1631952198634112,0.1715005112007693,-1693.9963752350764,0.2946349806647443,-44.736278688833586,-0.2111073121144334,-0.0078393773032171,0.2960579591997259,-0.8514319052157916,15.451447909218272,1.1268827923247262,-0.592115918399452,-1.0480637776461217,-3.870016798843794,2.070322020269252,0.7495955751090828,-0.8541485941750471,21.95332210424663,0.2960579591997259,0.5465903025033874,23.676360696513264,0.2503632859985331,15.172213129574589,-2.4185486356690364,11.401954290195135,911.910445950567,45.02689193982157,2.218484074983536,-3.687632424077675,-0.01591470178085938,-165.75146008160658,1.0417427993919373,0.027326289795514595,-1.0804291103844408,530642.489973685,-0.27270488734868903,-0.5208713996959686,1.28232575887561,41891.56533389785,v5=c3=e3=0; a5 holonomic; v12=+v6/(2h),inner action-partition quadratic candidate; principal slots weighted at action level; LO completion exact,0.9648254746803372,0.0351745253196629
0.7139071428571429,1.4007423934685383,0.8580979858514555,0.2896428251377942,0.4061762966519385,0.0500448948899083,-1.2494832597616825,0.1232300205561668,-2.7827785914176597,-0.1632373864691075,0.1714978502949273,-1708.9849780258478,0.2991690771633288,-45.41234728896031,-0.2111125771398201,-0.0022063762829325,0.2960505756836973,-0.8509102211378032,15.536449158442782,1.1271633351915005,-0.5921011513673946,-1.047463966250986,-3.9234830687131184,2.1272134092057797,0.7587163289516575,-0.8648231780147513,22.28212762323161,0.2960505756836973,0.553016689725134,24.05563920625749,0.2528591746996178,15.293258316486394,-2.4541319953760174,13.003443052148214,936.401933643249,45.69315331545254,2.286709054860287,-3.7786569622255097,-0.016560119774149923,-168.03604833074633,1.0577263300197075,0.02860952857357112,-1.0970277472060663,528824.9510971655,-0.27425799019891595,-0.5288631650098538,1.3020532447836275,42403.58304704185,v5=c3=e3=0; a5 holonomic; v12=+v6/(2h),inner action-partition quadratic candidate; principal slots weighted at action level; LO completion exact,0.9642725920745596,0.0357274079254404
0.7139035714285714,1.4007494009294974,0.8580892300451025,0.2896455548909438,0.4061598655808197,0.0508266282114769,-1.249512138478579,0.123154995134141,-2.7948000690905834,-0.1632799535178479,0.1714951896229318,-1723.9726057334715,0.3037422568827232,-46.093887139451255,-0.2111178421342213,0.0034745699829203,0.2960431925796485,-0.8503841516260424,15.622186665099814,1.1274466373304086,-0.5920863851592972,-1.0468587061143106,-3.9774484931246534,2.1986921958881567,0.7679095593610336,-0.8755920875430256,22.613578544319438,0.2960431925796485,0.5594931331744905,24.43775600371869,0.2553763879619189,15.415343781340894,-2.490058114770339,14.128914398112101,961.3763119026651,46.3651356693282,2.3565835126396304,-3.871532088961233,-0.01722048790005902,-170.8631531365278,1.0738465931112593,0.029944298511557665,-1.11376885215346,527012.0186186265,-0.27582446719965414,-0.5369232965556296,1.3219506456843408,42917.38763680397,v5=c3=e3=0; a5 holonomic; v12=+v6/(2h),inner action-partition quadratic candidate; principal slots weighted at action level; LO completion exact,0.9637146885961544,0.0362853114038456
0.7139,1.4007564084605688,0.8580804739488581,0.289648284773063,0.4061434359679204,0.0516154018845794,-1.2495409886234807,0.123079333329478,-2.80692662970719,-0.1633229209734752,0.1714925291850031,-1738.9309601454604,0.3083544818221225,-46.78088682495482,-0.2111231070973556,0.0092034084971941,0.2960358098879303,-0.8498536975087189,15.708659556713245,1.1277326984132012,-0.5920716197758606,-1.0462479975353682,-4.031941613187772,2.2569523508899394,0.7771750818392403,-0.8864552727762696,22.947660199497022,0.2960358098879303,0.5660194847240921,24.822703070106282,0.2579149009162897,15.53846837236691,-2.526349994517615,11.583874628937338,986.8387508739839,47.042832011866565,2.42813468008125,-3.9662847626369495,-0.01789570697346031,-173.12931574097186,1.09010343528749,0.03133228683556957,-1.1306522741353366,525203.6783307843,-0.2774043045621025,-0.5450517176437449,1.3420177931591546,43432.93659202258,v5=c3=e3=0; a5 holonomic; v12=+v6/(2h),inner action-partition quadratic candidate; principal slots weighted at action level; LO completion exact,0.9631517645945988,0.0368482354054012
0.7138964285714285,1.4007634160617537,0.8580717175628378,0.2896510147841205,0.4061270078140168,0.0524112150092797,-1.249569859361078,0.1230030352912586,-2.819158149937773,-0.1633662887704207,0.1714898689813601,-1753.870073727131,0.3130057107668987,-47.473334422581885,-0.2111283720289431,0.0149800823034874,0.2960284276088913,-0.8493188599388555,15.795866899766787,1.1280215179085569,-0.5920568552177827,-1.0456318412135774,-4.086845235063564,2.3158086759622094,0.7865127049767614,-0.8974126764118142,23.28440318754433,0.2960284276088913,0.5725955913268398,25.21046974034082,0.2604746869313115,15.662630851884812,-2.5629139981745395,6.369336044066586,1012.7944176375129,47.72623426043158,2.5013899254067313,-4.062941684955831,-0.018585073097111077,-175.38819501935996,1.1064966918672612,0.03277522130063452,-1.14767785036285,523399.9668199121,-0.27899748743941116,-0.5532483459336306,1.3622545048444232,43950.19026589945,v5=c3=e3=0; a5 holonomic; v12=+v6/(2h),inner action-partition quadratic candidate; principal slots weighted at action level; LO completion exact,0.962583820787786,0.037416179212214
0.7138928571428571,1.4007704237330532,0.8580629608866877,0.2896537449242318,0.4061105811163758,0.0532140661740125,-1.2495987737382004,0.122926101215194,-2.831494476406787,-0.1634100568139138,0.1714872090121921,-1768.801234358124,0.3176958895691068,-48.171214684317405,-0.2111336369287361,0.0208045190059456,0.296021045742835,-0.8487796403914183,15.883807521939154,1.1283130950835976,-0.59204209148567,-1.0450102382450508,-4.142097691670558,2.389126206335959,0.795922187269915,-0.9084642250095248,23.623819088863154,0.296021045742835,0.5792212613452378,25.600993917239283,0.2630557127085359,15.78782964581958,-2.599700979828065,9.691620665369555,1039.2477698003495,48.415330775676196,2.5763766157335373,-4.161529615715337,-0.019288076267457294,-178.159470878885,1.123026154110031,0.034274868929705625,-1.1648453736000486,521600.89829419175,-0.2806039966604079,-0.5615130770550155,1.3826605441095543,44469.09656683958,v5=c3=e3=0; a5 holonomic; v12=+v6/(2h),inner action-partition quadratic candidate; principal slots weighted at action level; LO completion exact,0.9620108582588452,0.0379891417411548
0.7138892857142857,1.4007774314744683,0.8580542039203223,0.2896564751934283,0.4060941558742731,0.0540239534600764,-1.2496276763818157,0.1228485313432075,-2.843935482238451,-0.163454224980312,0.1714845492777042,-1783.693884057853,0.3224249662974514,-48.87451344792243,-0.2111389017964702,0.0266766486671747,0.2960136642900886,-0.8482360406604138,15.972480289227107,1.128607429006079,-0.592027328580177,-1.0443831901191063,-4.197831236534851,2.4445820005757213,0.8054033038708369,-0.9196098430760156,23.965859445539177,0.2960136642900886,0.5858963165800016,25.994240894035674,0.2656579459302766,15.914063234213968,-2.6368169823602288,12.69303650490474,1066.2035425199792,49.11011107932993,2.653122355368902,-4.262076053491483,-0.020004994807517967,-180.22018689957392,1.1396916202836498,0.03583303966258439,-1.1821546432064407,519806.421456845,-0.28222381374580335,-0.5698458101418249,1.4032356829046546,44989.606830722056,v5=c3=e3=0; a5 holonomic; v12=+v6/(2h),inner action-partition quadratic candidate; principal slots weighted at action level; LO completion exact,0.9614328784529242,0.0385671215470757
0.7138857142857142,1.4007844392860005,0.8580454466638749,0.2896592055916727,0.4060777320886195,0.0548408744461744,-1.249656557130049,0.1227703259630123,-2.856481033749808,-0.1634987931173588,0.1714818897781149,-1798.5747866223346,0.3271928907627671,-49.58321747627925,-0.2111441666318656,0.0325964032521078,0.2960062832510002,-0.8476880628559582,16.061884097359286,1.1289045185461832,-0.5920125665020004,-1.0437506987147411,-4.254071544919304,2.509345120603953,0.8149558446924405,-0.930849452511528,24.310509553765787,0.2960062832510002,0.5926205907960971,26.39019889352042,0.2682813550236683,16.04133013908441,-2.67428273066485,12.017353244125843,1093.6667607257643,49.81056510194735,2.731654946848891,-4.364608428838872,-0.020735668123471926,-182.5935738400776,1.1564928940795716,0.03745158649260279,-1.1996054635555613,518016.52313487773,-0.2838569207581049,-0.5782464470397858,1.4239796998117429,45511.679852179506,v5=c3=e3=0; a5 holonomic; v12=+v6/(2h),inner action-partition quadratic candidate; principal slots weighted at action level; LO completion exact,0.9608498831739396,0.0391501168260604
0.7138821428571428,1.40079144716765,0.8580366891174791,0.2896619361189281,0.4060613097603253,0.0556648262129998,-1.2496854184926562,0.1226914854076853,-2.8691309859745693,-0.1635437610444245,0.171479230513643,-1813.4297365077796,0.3319996100529225,-50.29731316047662,-0.2111494314346428,0.0385637113561999,0.2959989026259186,-0.8471357094013181,16.15201779017581,1.1292043623782224,-0.5919978052518373,-1.043112766297068,-4.31081266228763,2.5704090113845552,0.824579594583318,-0.9421829685583251,24.657764400272242,0.2959989026259186,0.5993939142634178,26.78885918924574,0.2709259069091772,16.16962880939056,-2.712093638300643,13.831060774013167,1121.642218267361,50.51668201495563,2.8120023252198774,-4.469154202174803,-0.02147979273661353,-184.79708649343823,1.1734297695712623,0.03913240518597892,-1.2171976290162576,516231.2007402351,-0.28550329885250125,-0.5867148847856313,1.4448923615301723,46035.27012968819,v5=c3=e3=0; a5 holonomic; v12=+v6/(2h),inner action-partition quadratic candidate; principal slots weighted at action level; LO completion exact,0.9602618745812932,0.0397381254187068
0.7138785714285714,1.400798455119418,0.8580279312812675,0.2896646667751572,0.4060448888903009,0.0564958053478675,-1.249714260904923,0.1226120100552361,-2.8818851867163326,-0.1635891285527724,0.1714765714845072,-1828.2619806069765,0.3368450685691633,-51.01678652922629,-0.2111546962045217,0.0445784982508962,0.2959915224151922,-0.8465789830299245,16.24288016033752,1.1295069589824838,-0.5919830448303846,-1.0424693955137216,-4.368053430521263,2.632084002322202,0.8342743334038674,-0.953610299889439,25.007617287629905,0.2959915224151922,0.6062161138120387,27.190213702206442,0.2735915670209594,16.29895762202299,-2.750248961111659,14.286912492359988,1150.1346415355004,51.22845030471382,2.894192556688015,-4.575740956615227,-0.022237072966649715,-186.98967987883458,1.1905020313442891,0.04087743483047319,-1.2349309240672532,514450.4499467113,-0.28716292823898937,-0.5952510156721447,1.4659734230344188,46560.33154748878,v5=c3=e3=0; a5 holonomic; v12=+v6/(2h),inner action-partition quadratic candidate; principal slots weighted at action level; LO completion exact,0.9596688551865576,0.0403311448134423
0.7138749999999999,1.4008054631413065,0.8580191731553736,0.2896673975603229,0.4060284694794571,0.0573338079493859,-1.2497430798105635,0.1225319003281738,-2.8947434777585705,-0.1636348954058268,0.1714739126909266,-1843.07523917539,0.3417292080626291,-51.74162325644752,-0.2111599609412224,0.0506406859293101,0.2959841426191701,-0.846017886782361,16.334469950038258,1.1298123066470904,-0.5919682852383401,-1.0418205893912285,-4.425805869546971,2.6988080007707254,0.8440398361185236,-0.9651313486871189,25.360057219204222,0.2959841426191701,0.6130870129004955,27.59425407071745,0.2762782993273088,16.429314882795385,-2.7887585042694756,14.106838731706375,1179.1487472710098,51.94585779412016,2.9782538345341956,-4.684396418115784,-0.023007259467875935,-189.32609472840133,1.2077094546269909,0.04268865834342642,-1.2528051234503004,512674.26232649776,-0.2888357882448429,-0.6038547273134954,1.4872226277326284,47086.818683273865,v5=c3=e3=0; a5 holonomic; v12=+v6/(2h),inner action-partition quadratic candidate; principal slots weighted at action level; LO completion exact,0.959070827850132,0.0409291721498679
0.7138714285714285,1.4008124712333154,0.8580104147399303,0.289670128474388,0.406012051528704,0.0581788296321675,-1.2497718930979993,0.1224511566930687,-2.907705685547964,-0.1636810613394427,0.1714712541331204,-1857.8446828251956,0.3466519676710275,-52.471808662000015,-0.2111652256444648,0.0567501931520835,0.2959767632382014,-0.845452424003329,16.42678585171994,1.1301204034698742,-0.5919535264764028,-1.0411663513313514,-4.484020674397956,2.7478562107239526,0.8538758729381193,-0.9767460106878942,25.715092177023738,0.2959767632382014,0.6200064317247248,28.000969373075765,0.2789860663511859,16.560698827440685,-2.8275830002369644,10.026783830515342,1208.6893751249024,52.66889148983824,3.0642144649024154,-4.79514823759987,-0.02378982250758535,-191.0177438635307,1.2250518054216737,0.04456810282749518,-1.270819992273208,510902.6478531056,-0.2905218572466527,-0.6125259027108367,1.5086397076258529,47614.69086425815,v5=c3=e3=0; a5 holonomic; v12=+v6/(2h),inner action-partition quadratic candidate; principal slots weighted at action level; LO completion exact,0.9584677957778708,0.0415322042221292
0.7138678571428572,1.4008194793954465,0.858001656034797,0.2896728595174013,0.4059956350368989,0.0590308655315547,-1.2498007512799572,0.1223697796601142,-2.920771599018285,-0.1637276260621462,0.1714685958112885,-1872.6013007591478,0.3516132775850571,-53.20732586886508,-0.2111704903139896,0.0629069279769022,0.2959693842726057,-0.8448825983386047,16.51982639248463,1.130431247360085,-0.5919387685452113,-1.0405066851074167,-4.542553399818284,2.8143030068402624,0.863782181455334,-0.9884541693153794,26.072758763234084,0.2959693842726057,0.626974165495883,28.410307293658207,0.2817148259821151,16.693107458578886,-2.8666070774894687,9.017855746351415,1238.7608925475458,53.39753565090089,3.152102746724729,-4.9080237389847206,-0.02458378842381305,-193.28119257386058,1.2425288191955126,0.04651783834588791,-1.2889752647397037,509135.64287404576,-0.2922211106573198,-0.6212644095977563,1.5302243570704712,48143.90152392192,v5=c3=e3=0; a5 holonomic; v12=+v6/(2h),inner action-partition quadratic candidate; principal slots weighted at action level; LO completion exact,0.9578597625177008,0.0421402374822991
0.7138642857142857,1.4008264876277003,0.8579928970396632,0.289675590689465,0.4059792200016349,0.0598899103085098,-1.2498296237107562,0.1222877697826726,-2.933941016630012,-0.1637745892554244,0.1714659377256175,-1887.3242874134712,0.3566130612381188,-53.948156456413365,-0.2111757549495526,0.0691107903409166,0.2959620057226821,-0.8443084137318891,16.613589974030397,1.13074483604039,-0.5919240114453642,-1.0398415948605224,-4.601481182808809,2.876643626930033,0.8737584760181234,-1.0002556978751227,26.433023569573262,0.2959620057226821,0.63398999173113,28.822194332896526,0.2844645325786701,16.826538602076475,-2.9058927065615836,14.154217452887679,1269.3673863910872,54.131773082592595,3.2419470347570756,-5.023050872419403,-0.02538914989002737,-195.37034089967523,1.2601402082459645,0.048539979284135136,-1.3072706515005201,507373.2172685514,-0.2939335215997238,-0.6300701041229823,1.5519762418392866,48674.397344848105,v5=c3=e3=0; a5 holonomic; v12=+v6/(2h),inner action-partition quadratic candidate; principal slots weighted at action level; LO completion exact,0.957246731956123,0.042753268043877
0.7138607142857143,1.4008334959300783,0.8579841377546565,0.2896783219905435,0.4059628064237782,0.0607559581542794,-1.249858467945594,0.1222051276568424,-2.947213762191904,-0.1638219505740626,0.1714632798763245,-1902.0054963411033,0.3616512494910442,-54.69428455427568,-0.2111810195508757,0.0753616888008663,0.2959546275887764,-0.8437298744218115,16.708075131688577,1.1310611670491082,-0.5919092551775528,-1.0391710850959115,-4.660920885274279,2.9251337235930777,0.883804510083576,-1.0121504727256194,26.795842051518722,0.2959546275887764,0.6410537188574136,29.236627559890096,0.2872351441157511,16.960990272358053,-2.9455336062540507,13.907526612456422,1300.513535745908,54.871588906850434,3.333775959483427,-5.140258013388501,-0.02620608421465412,-196.97072458516146,1.2778857094524645,0.05063668817252939,-1.3257058874110048,505615.33172052196,-0.295659065629329,-0.6389428547262321,1.573895057911413,49206.13478460853,v5=c3=e3=0; a5 holonomic; v12=+v6/(2h),inner action-partition quadratic candidate; principal slots weighted at action level; LO completion exact,0.9566287083148732,0.0433712916851268
0.7138571428571429,1.4008405043025816,0.85797537817991,0.2896810534205996,0.4059463943042394,0.0616290027953508,-1.24988729468809,0.122121853920999,-2.9605896330535306,-0.16386970964638,0.1714606222636268,-1916.6730388029184,0.366727770878533,-55.44569399763016,-0.2111862841176809,0.0816595290299558,0.2959472498712351,-0.8431469849387369,16.80328035645543,1.1313802377419226,-0.5918944997424703,-1.038495160679128,-4.720840604203622,2.9894222529639194,0.8939200334124933,-1.0241383641770114,27.161215994620736,0.2959472498712351,0.6481651528499885,29.65360735286314,0.2900266172756131,17.096460421364185,-2.9855044507530737,14.601142557017738,1332.2038905387783,55.61696730548543,3.4276182335386958,-5.259673187973514,-0.027034095561403557,-199.0654005655614,1.2957650514650971,0.05281017342403787,-1.3442806987373503,503861.9902444182,-0.2973977175326127,-0.6478825257325486,1.5959804910768305,49739.070451831394,v5=c3=e3=0; a5 holonomic; v12=+v6/(2h),inner action-partition quadratic candidate; principal slots weighted at action level; LO completion exact,0.956005696147376,0.043994303852624
0.7138535714285714,1.400847512745211,0.8579666183155572,0.2896837849795963,0.4059299836439291,0.0625090374983116,-1.2499161007920176,0.1220379492553438,-2.974068424654164,-0.1639178660745084,0.1714579648877419,-1931.2924206865657,0.3718425515082516,-56.20236831022582,-0.2111915486496898,0.0880042137013817,0.2959398725704049,-0.8425597501016452,16.899204093194967,1.1317020452938054,-0.5918797451408097,-1.0378138268322412,-4.781247587154294,3.035818013352497,0.9041047914456833,-1.0362192365172136,27.529134791677258,0.2959398725704049,0.6553240967388735,30.073137479204597,0.2928389073991014,17.23294693600481,-3.0258112461013544,15.458318134013098,1364.4428128975644,56.367891884829675,3.5235026675295926,-5.381324612977277,-0.027872856032686466,-200.55339695853928,1.313777954372728,0.05506269009250205,-1.3629948028067373,502113.18560498295,-0.29914945124191095,-0.656888977186364,1.618232216525718,50273.157491224665,v5=c3=e3=0; a5 holonomic; v12=+v6/(2h),inner action-partition quadratic candidate; principal slots weighted at action level; LO completion exact,0.9553777003352676,0.0446222996647323
0.71385,1.4008545212579675,0.857957858161731,0.2896865166674963,0.4059135744437582,0.0633960550747629,-1.2499448883559463,0.121953414381449,-2.9876499231370466,-0.1639664194346738,0.1714553077488876,-1945.9026946267652,0.3769955150985535,-56.96429070644778,-0.2111968131466239,0.0943956425354064,0.2959324956866324,-0.8419681750149723,16.995844741372043,1.1320265867009724,-0.5918649913732648,-1.0371270891300357,-4.8421335049091585,3.1043638853771824,0.9143585254370197,-1.0483929480668934,27.89959254394916,0.2959324956866324,0.6625303507099248,30.495222846585946,0.2956719685067051,17.370447639181748,-3.0664475367118182,15.718715637689456,1397.2346106799025,57.12434556734757,3.6214581576973544,-5.505240529391645,-0.028721958233313596,-202.7233333170104,1.331924129837638,0.05739654020408271,-1.381847908159437,500368.9148002042,-0.30091423988150856,-0.6659620649188189,1.6406498990121654,50808.34936529817,v5=c3=e3=0; a5 holonomic; v12=+v6/(2h),inner action-partition quadratic candidate; principal slots weighted at action level; LO completion exact,0.9547447260848804,0.0452552739151195
