u,x,v5_target,c3_target,e3_target,v1_target,v4_target,c2_target,v5_achieved,c3_achieved,e3_achieved,v1_achieved,v4_achieved,c2_achieved,v5_scaled_error,c3_scaled_error,e3_scaled_error,v1_scaled_error,v4_scaled_error,c2_scaled_error
0.71215,1.4041985536754895,-3416.9324191758424,294.92310699630576,206.46541254627155,504.912402643837,0.0,-37.08766326061299,-615.1476672767368,185.29532904151534,212.69444793544244,585.7496042599445,-0.2832596823507423,-45.264479432698174,0.8199707832017616,0.3717164757665585,0.030169873550974946,0.16010143777975216,0.2832596823507423,0.22047267078076987
0.7121464285714285,1.4042055957592992,-3422.8437335689478,295.4363972364021,206.91704869281816,505.930806566573,0.0,-37.1608059836527,-618.2131607431264,186.67913650852734,190.47745541483164,586.6527238023974,-0.2835630527997459,-45.33243715896899,0.8193860985588948,0.36812410977530796,0.0794501631539901,0.15955129869167717,0.2835630527997459,0.21989919107004974
0.7121428571428571,1.4042126379137414,-3428.744596773794,295.9487988433211,207.3684663937929,506.94807540024635,0.0,-37.23384868555743,-621.9183562637161,188.35356944052774,201.00429530377733,587.5538668295691,-0.28386514560405374,-45.40264237022131,0.8186163073070833,0.36356028415494795,0.030690158444485933,0.15900206616956328,0.28386514560405374,0.21939160127253923
0.7121392857142856,1.4042196801388174,-3434.634966501736,296.4603081573822,207.8196627971086,507.9642008958509,0.0,-37.30679069124289,-624.710119868093,189.62043546850703,248.11114577006083,588.4530389114955,-0.28416566801616483,-45.47492310629118,0.8181145519215464,0.36038508275501413,0.1938771453608229,0.15845376086285923,0.28416566801616483,0.21894492299402254
0.7121357142857142,1.4042267224345282,-3440.514800236132,296.9709214990553,208.2706350316534,508.9791747640769,0.0,-37.379631322821794,-628.090070657832,191.15584667213255,184.66850915600662,589.350233275979,-0.28445489140497315,-45.53907149562205,0.8174429970146547,0.356314599061711,0.113324309363438,0.15790637907563873,0.28445489140497315,0.2182857316684819
0.7121321428571428,1.404233764800875,-3446.38405523033,297.4806351687856,208.72138020712504,509.9929886749789,0.0,-37.452369899581925,-631.6848041276852,192.7915225196699,220.59106404017075,590.2454258758574,-0.2847345689957841,-45.59694313104509,0.8167108499794088,0.3519190840429557,0.05686855760184611,0.15735988333758022,0.2847345689957841,0.21746482941668477
0.7121285714285714,1.4042408072378585,-3452.242688505513,297.98944544680586,209.1718954138533,511.0056342576181,0.0,-37.52500573796219,-634.4812736153995,194.06866801695077,217.82428155798698,591.1386240077532,-0.28501372453444773,-45.65827172734125,0.8162118567944397,0.34873979269311406,0.04136495549277623,0.15681429788254905,0.28501372453444773,0.21674256484259613
0.712125,1.40424784974548,-3458.0906568495607,298.4973485930369,209.62217772269256,512.017103099867,0.0,-37.59753815154053,-638.0335824586442,195.6920245821048,213.9777901802736,592.0298337310053,-0.2852906429922655,-45.721400508721075,0.8154954147327316,0.3444095047929356,0.020778395229454374,0.1562696444058669,0.2852906429922655,0.2160743164735022
0.7121214285714286,1.404254892323741,-3463.9279168136845,299.00434084679614,210.07222418477588,513.0273867478826,0.0,-37.669966450997684,-640.9459235188076,197.0275216544543,210.68421451179893,592.9190619833556,-0.2855657765331898,-45.787003718329345,0.8149655711922591,0.341054644569835,0.002913237718113342,0.15572594621490304,0.2855657765331898,0.21547768771948778
0.7121178571428571,1.404261934972642,-3469.7544247117926,299.5104184267402,210.5220318314101,514.0364767059431,0.0,-37.742289944107846,-644.556064957997,198.6842376402799,192.6900643031404,593.8063153864927,-0.2858384348063936,-45.85453035061886,0.814235825922598,0.3366366396069867,0.08470356937534153,0.15518322589037253,0.2858384348063936,0.21493768445222436
