u,x,phi,f,h,phiprime,A0prime,X,f2phi,f2X,f2F,f2Y,f3,f3X,f3XX,f4,f4X,f4XX,f4XXX,tf4,f2XX,f2XF,f2XY,f2FF,f2FY,f2YY
0.7124678571428571,1.4035720909715226,0.8545462798761994,0.2907532975358061,0.399674431296813,-1.2606596913384214,0.7198309775749292,-0.3175938643493489,195.71247116676645,-91068.76519745697,81218.06902801151,63931.93106711884,-2.9984511323674217,-14.867931547421083,-113377.03561138184,-2.060903610390564,0.7984778252160691,0.1415651880147305,-20566.39993073394,0.0,639.3973203731059,-306338.85882109887,-39816.547159071226,45150.278319036544,35521.4944572719,27945.47138651582
0.7124642857142857,1.403579126773272,0.8545374100311203,0.2907560787607726,0.399658601060114,-1.2606862426590448,0.7218393290229154,-0.3175946627311167,196.2930581324345,-91302.72441065966,80978.44602595258,63743.14593715192,-3.0059605903528213,-14.90006355563205,-104426.5396138501,-2.06604729302754,0.8005031701577531,0.1433594979962029,31291.13471990075,0.0,652.3231060837892,-305752.645936491,-39949.43639400322,45050.39212804793,35442.90224218556,27883.63469567301
0.7124607142857142,1.4035861626455597,0.8545285399103734,0.2907588601120853,0.3996427723480198,-1.2607127749023141,0.7238476186186401,-0.3175954519346324,196.87605225645888,-91537.09428689486,80740.62338813786,63555.78077659478,-3.0134655492536244,-14.932148009564475,-95454.78823851,-2.0711877921307567,0.8025274287483667,0.14518196651264895,83268.49246548324,0.0,665.4555920689908,-305172.10316427733,-40082.31788470851,44950.93278794158,35364.6458721915,27822.062251994903
0.7124571428571428,1.4035931985883865,0.8545196695140935,0.2907616415897064,0.3996269451614502,-1.2607392835269018,0.7258558381289787,-0.3175962296732456,197.46038434363888,-91771.89022775898,80504.59706239348,63369.83282514168,-3.0209660061731816,-14.964185034034202,-86462.38024483541,-2.076325103678758,0.8045505982401827,0.14703258999762728,135362.3221771929,0.0,678.7970681038254,-304597.2182405696,-40215.19066916342,44851.89814705092,35286.7236563234,27760.75272494149
0.7124535714285714,1.4036002346017535,0.8545107988424158,0.2907644231935977,0.3996111195013249,-1.260765786359601,0.727863979311093,-0.3175970049298944,198.021335915443,-92007.12773168748,80270.36585115507,63185.29932248682,-3.028461958509109,-14.996174756778228,-77449.91439230037,-2.081459223829972,0.8065726759437625,0.1489113648846964,187569.27272620844,0.0,692.3498239634071,-304027.97890147904,-40348.05378534427,44753.28605370929,35209.13390361495,27699.7047839727
0.7124499999999999,1.4036072706856624,0.8545019278951997,0.2907672049238081,0.3995952953664406,-1.2607923338667613,0.7298720339115614,-0.3175978031291883,198.57404386335332,-92242.82239264698,80037.93267343557,63002.17750832444,-3.035953351417876,-15.02811682783947,-68417.98944037895,-2.086590116866536,0.8085936486096007,0.1508182876074148,239885.9929837081,0.0,706.1161494228508,-303464.37288311735,-40480.9062712274,44655.09435625014,35131.87492309986,27638.917098548518
0.7124464285714286,1.4036143068401132,0.8544930566721374,0.2907699867804393,0.3995794727542981,-1.260818895396677,0.7318799936654511,-0.3175986088257602,199.15616323424783,-92478.98989281162,79807.2901046396,62820.46462235441,-3.043440098617932,-15.060010609865255,-59367.204148826866,-2.0917177278753227,0.8106134966377458,0.15275335459928044,292309.1318192385,0.0,720.0983342568325,-302906.38792161335,-40613.74716478496,44557.32090300988,35054.94502381421,27578.38833813078
0.7124428571428572,1.403621343065108,0.854484185173357,0.2907727687634554,0.3995636516657707,-1.2608454285324926,0.7338878502956988,-0.3175994006509277,199.74523134798537,-92715.64600763256,79578.42928134493,62640.15790425964,-3.0509221978160967,-15.091856234129551,-50298.157276555256,-2.0968420531816774,0.8126322174054055,0.15471656229397213,344835.33810723916,0.0,734.298668241336,-302354.01175304374,-40746.575504001565,44459.96354231581,34978.34251478691,27518.11717217568
0.7124392857142857,1.4036283793606472,0.8544753133989943,0.2907755508728182,0.3995478321017788,-1.2608719440302358,0.7358955955118702,-0.3176001840249953,200.3303729620293,-92952.80660716124,79351.3480944286,62461.25459374004,-3.058399648156254,-15.123653845345732,-41211.44758331934,-2.101963089986691,0.8146498085782066,0.15670790712498867,397461.2607172589,0.0,748.7194411510446,-301807.2321135376,-40879.39032684938,44363.02012250439,34902.065705054054,27458.10227014508
0.7124357142857143,1.4036354157267323,0.8544664413491841,0.2907783331084896,0.3995320140632424,-1.260898438851556,0.7379032210095438,-0.3176009574186808,200.916551911435,-93190.48765110709,79126.04268753168,62283.75193048985,-3.065872449077468,-15.155403591230614,-32107.67382859305,-2.107080835670302,0.8166662678792147,0.15872738552588866,450183.54852047766,0.0,763.3629427610729,-301266.03673920647,-41012.190671304736,44266.488491909025,34826.11290364934,27398.34230149893
0.7124321428571428,1.403642452163364,0.8544575690240614,0.2907811154704317,0.3995161975510815,-1.2609249148480435,0.7399107184693796,-0.3176017217661727,201.50869578536043,-93428.70518889597,78902.50982026863,62107.64715420327,-3.073340600310111,-15.18710562248539,-22987.43477185043,-2.1121952877886434,0.8186815930879068,0.1607749939302305,502998.8503880733,0.0,778.2314628465346,-300730.41336616175,-41144.97557534394,44170.366498863084,34750.482419606444,27338.835935697207
0.7124285714285714,1.4036494886705435,0.8544486964237618,0.2907838979586061,0.399500382566216,-1.2609513671324515,0.741918079556257,-0.3176024746068976,202.08499019835537,-93667.47535795059,78680.7454083093,61932.93750457456,-3.080804101872242,-15.218760092777618,-13851.32917256557,-2.117306444071553,0.8206957820392101,0.16285072877157286,555903.8151912247,0.0,793.327291182545,-300200.3497305152,-41277.744076943345,44074.6519917,34675.172561959094,27279.58184219986
0.712425,1.4036565252482718,0.8544398235483216,0.290786680573006,0.3994845691088104,-1.260977855343393,0.7439252959184041,-0.3176032459841982,202.63663377541215,-93906.81438654996,78460.75340328008,61759.62022129794,-3.088262934962698,-15.250366983505272,-4699.955790212385,-2.1224142907835337,0.8227088287881696,0.16495458648347416,608895.0918011098,0.0,808.6527175442178,-299675.83356837806,-41410.49521407923,43979.34281875313,34600.18163974096,27220.578690466864
0.7124214285714285,1.40366356189655,0.854430950397333,0.2907894633137646,0.399468757175593,-1.2610043776782205,0.7459323591865368,-0.3176040349865333,203.21516769053076,-94146.73858410888,78242.53004822118,61587.692544067635,-3.0957169929073505,-15.281925471082824,4466.086615735001,-2.1275187606462627,0.8247207097133301,0.1670865634994929,661969.3290889079,0.0,824.2100317066678,-299156.85261586204,-41543.22802472793,43884.4368283559,34525.50796198574,27161.82514995818
0.7124178571428571,1.4036705986153792,0.8544220769708476,0.2907922461808703,0.3994529467668393,-1.2610308751034989,0.7479392609729908,-0.317604811876815,203.80974845129944,-94387.2643434292,78026.06450793312,61417.15171257787,-3.1031662570347875,-15.31343554044229,13646.199285802659,-2.1326198399639584,0.8267314187994452,0.16924665625318774,715123.1759257973,0.0,840.0015234450096,-298643.3946090786,-41675.941546865775,43789.931868841704,34451.14983772715,27103.319890133764
0.7124142857142857,1.4036776354047606,0.8544132032690003,0.2907950291742849,0.3994371378834696,-1.261057354141116,0.7499459928708584,-0.3176055799417542,204.39958704243884,-94628.40814569329,77811.3541185652,61247.99496652291,-3.1106107250878003,-15.344897327539504,22839.783460516483,-2.1377175250349745,0.8287409533180847,0.1714348611781171,768353.2811829568,0.0,856.0294825343575,-298135.4472841394,-41808.63481846907,43695.82578854393,34377.10557599886,27045.061580453585
0.7124107142857142,1.403684672264695,0.8544043292919262,0.2907978122939704,0.3994213305264039,-1.2610838122650545,0.7519525464531235,-0.3176063379103535,204.9898118788708,-94870.18655467936,77598.395093499,61080.21954559692,-3.118050395055187,-15.376310971008712,32046.24038040255,-2.1428118123042124,0.8307493105857348,0.1736511747078395,821656.2937315647,0.0,872.2961987498259,-297632.9983771558,-41941.30687751415,43602.11643579598,34303.373485834585,26987.048890377613
0.7124071428571428,1.4036917091951835,0.8543954550397607,0.2908005955398886,0.3994055246965627,-1.2611102528716784,0.753958913271798,-0.3176070874947818,205.58560209262683,-95112.6162165899,77387.184376015,60913.822689494176,-3.125485265168144,-15.4076766121448,41264.97128598678,-2.147902698360664,0.8327564879628417,0.1758955932759135,875028.8624427994,0.0,888.8039618665292,-297136.0356242394,-42073.956761977315,43508.80165893123,34229.95187626801,26929.280489365803
0.7124035714285714,1.4036987461962271,0.8543865805126386,0.2908033789120015,0.399389720394866,-1.2611366648803166,0.7559650848570584,-0.3176078231152146,206.1746275604159,-95355.71385775178,77177.7171326426,60748.8016379089,-3.132915333896665,-15.438994394885505,50495.37741779516,-2.1529901799349327,0.8347624828528579,0.1781681133158976,928467.6361878393,0.0,905.5550616595817,-296644.5467615018,-42206.583509834905,43415.87930628311,34156.839056332836,26871.75504687812
0.7123999999999999,1.4037057832678272,0.854377705710685,0.2908061624102743,0.399373917622155,-1.2611630935753855,0.7579710527163821,-0.3176085675819029,206.73377521767912,-95599.49628777048,76969.99542405954,60585.15363053532,-3.1403405974950447,-15.47026444335905,59736.860016353676,-2.158074252404028,0.836767292191221,0.18046873126135035,981969.2638378637,0.0,922.5517879040982,-296158.5195250543,-42339.18615906322,43323.347226185,34084.033335062755,26814.471232374523
0.7123964285714285,1.403712820409985,0.8543688306335713,0.2908089460348151,0.39935811637577,-1.2611895665993762,0.759976808333687,-0.3176093348149727,207.3048782428773,-95843.98039234063,76764.019102626,60422.87590706767,-3.147760946832274,-15.501485916876248,68988.82032218829,-2.1631548469641864,0.8387708910973947,0.18279744354583033,1035530.3942640509,0.0,939.7964303751929,-295677.94165100873,-42471.7637476386,43231.2032669703,34011.53302149146,26757.42771531499
0.7123928571428572,1.4037198576227,0.8543599552811815,0.2908117297856651,0.3993423166546955,-1.2612160311137928,0.7619823431684042,-0.3176100982000164,207.90109285181947,-96089.18313088597,76559.77821468071,60261.965707205134,-3.1551763327071125,-15.53265852195872,78250.6595755369,-2.168231931336611,0.8407732675146048,0.1851542466028222,1089147.6763359113,0.0,957.2912788474324,-295202.8008754911,-42604.31531353323,43139.44527697523,33939.33642465489,26700.62316516123
0.7123892857142857,1.4037268949059754,0.8543510796536506,0.2908145136627862,0.3993265184598509,-1.2612424726530809,0.7639876486548683,-0.3176108504525826,208.4963569752568,-96335.1215427725,76357.26752215448,60102.42027063197,-3.162586767881771,-15.563782532480984,87521.77901750141,-2.1733055109826886,0.8427744223420918,0.18753913686603113,1142817.7589279579,0.0,975.038623097019,-294733.0849345835,-42736.839894731675,43048.07110452752,33867.441853582255,26644.056251369682
0.7123857142857143,1.403733932259811,0.854342203751114,0.2908172976661404,0.3993107217921568,-1.2612688949073534,0.7659927162010821,-0.3176115934326503,209.09070230182527,-96581.81274399329,76156.48399782635,59944.23683704741,-3.169992265492075,-15.594858226244336,96801.57988831999,-2.1783755915865872,0.8447743565548133,0.1899521107689428,1196537.290909703,0.0,993.0407528985271,-294268.78156441223,-42869.33652920612,42957.0785979634,33795.84761730949,26587.72564340208
0.7123821428571429,1.4037409696842085,0.8543333275737067,0.2908200817956894,0.3992949266525339,-1.2612952977767453,0.7679975371881048,-0.3176123270913188,209.6868378979269,-96829.2739247643,75957.42415291203,59787.41264614571,-3.1773928390447645,-15.62588588496278,106089.4634285186,-2.183442179053412,0.8467730712027346,0.1923931647451158,1250302.9211523249,0.0,1011.2999580270713,-293809.87850108894,-43001.80425493292,42866.465605616286,33724.55202487032,26531.630010718392
0.7123785714285714,1.4037480071791684,0.854324451121564,0.2908228660513954,0.3992791330419023,-1.261321677974099,0.7700021029691304,-0.3176130497745086,210.28523639818056,-97077.52234844,75760.08411554665,59631.94493762107,-3.184788502413632,-15.656865794244068,115384.83087862322,-2.1885052795065656,0.8487705674098066,0.19486229522810852,1304111.298527002,0.0,1029.8185282577654,-293356.36348072503,-43134.24210988835,42776.22997581954,33653.55338529839,26475.768022778568
0.712375,1.403755044744692,0.8543155743948211,0.29082565043322,0.3992633409611824,-1.2613480486568465,0.7720064048686289,-0.317613768109925,210.8594443606884,-97326.57535159918,75564.46198787348,59477.830951167736,-3.192179269835898,-15.687798243571734,124687.08347915996,-2.1935648992852745,0.8507668463730085,0.1973594986514796,1357959.0719049142,0.0,1048.5987533657249,-292908.22423943214,-43266.649132048784,42686.369556906604,33582.850007627436,26420.13834904259
0.7123714285714285,1.4037620823807806,0.8543066973933714,0.2908284349412013,0.3992475504094298,-1.2613744633714457,0.7740104341814883,-0.3176145090632356,211.42107968545912,-97576.45034362971,75370.56068149072,59325.067926479926,-3.199565117110291,-15.718683174252522,133995.62247065452,-2.1986210213391293,0.8527619007759104,0.19988477144878747,1411842.8901572386,0.0,1067.6429231260634,-292465.4485133217,-43399.02435939048,42596.882197210834,33512.440200891135,26364.739658970404
0.7123678571428571,1.403769120087435,0.8542978201168789,0.2908312195754501,0.3992317613839257,-1.2614008959138134,0.7760141821721557,-0.3176152594350107,212.0142166706024,-97827.16479806337,75178.37353595106,59173.65310325188,-3.2069459578858885,-15.749519961913755,143309.84909363312,-2.203673590745985,0.8547557099160268,0.20243811005359075,1465759.4021551546,0.0,1086.9533273138954,-292028.0240385053,-43531.366829889805,42507.76574506565,33442.322274123195,26309.570622021984
0.7123642857142857,1.403776157864656,0.8542889425654667,0.2908340043359322,0.3992159738854961,-1.2614272997529212,0.7780176400737813,-0.3176159957933409,212.61585122516755,-98078.73625730343,74987.89150745013,59023.58372117784,-3.214321758902635,-15.780308462573116,152629.16458862167,-2.2087225848286245,0.8567482651386682,0.20501951089944795,1519705.2567698406,0.0,1106.5322557043357,-291595.9385510945,-43663.67558152306,42419.01804880446,33372.49453635731,26254.62990765729
0.7123607142857142,1.4037831957124451,0.8542800647392698,0.2908367892226093,0.3992001879150616,-1.2614536861002767,0.7800207990873619,-0.3176167237856928,213.2125760296086,-98331.18233502744,74799.11245615983,58874.857019951996,-3.2216924884859357,-15.811048547203225,161952.9701961462,-2.213767981866357,0.8587395581428023,0.20762897041991749,1573677.1028724746,0.0,1126.3819980724986,-291169.17978720076,-43795.949652266565,42330.636956760616,33302.95529662717,26199.916185336293
0.7123571428571428,1.4037902336308032,0.8542711866384234,0.2908395742354434,0.3991844034735426,-1.2614800515107454,0.7820236503808858,-0.3176174416785676,213.80986941437368,-98584.52071055664,74612.03249464725,58727.47023926861,-3.2290581148366155,-15.841740086254791,171280.6671567325,-2.218809760055029,0.8607295805986737,0.21026648504855794,1627671.5893342355,0.0,1146.5048441934982,-290747.73548293556,-43928.188080096625,42242.62031726755,33233.702863966464,26145.428124518934
0.7123535714285714,1.4037972716197316,0.8542623082630627,0.2908423593743963,0.3991686205618598,-1.2615063986289026,0.7840261850884771,-0.317618150805093,214.4133205171296,-98838.76912898393,74426.64845779429,58581.420618821896,-3.2364186060274984,-15.87238294964055,180611.65671090677,-2.223847897504681,0.8627183241468911,0.2129320512189279,1681685.3650263017,0.0,1166.9030838424496,-290331.5933744105,-44060.389902989584,42154.965978658656,33164.73554740889,26091.1643946652
0.7123499999999999,1.4038043096792308,0.854253429613323,0.2908451446394299,0.3991528391809336,-1.261532720372422,0.7860283943095431,-0.3176188476003712,215.00107357790077,-99093.94539903745,74242.95603218174,58436.705398306105,-3.2437739300000006,-15.902977006719304,189945.3400991949,-2.2288823722372118,0.8647057803975163,0.21562566536458586,1735715.078819853,0.0,1187.5790067944665,-289920.7411977372,-44192.554158921754,42067.671789267326,33096.051655988165,26037.12366523504
0.7123464285714285,1.4038113478093024,0.8542445506892611,0.2908479300305308,0.3991370593310806,-1.2615590756258062,0.7880302691079201,-0.3176195617158954,215.56045448743177,-99350.06739657045,74060.95865716506,58293.32181741544,-3.25112406728687,-15.93352224381884,199281.11856212287,-2.23391316998995,0.8666919435558702,0.21834732391909026,1789757.379586066,0.0,1208.5349028246637,-289515.16668902704,-44324.67988586945,41980.73559742695,33027.649498737956,25983.304605688434
0.712342857142857,1.4038183860099471,0.8542356714904694,0.2908507155478322,0.3991212810090271,-1.2615854673436353,0.7900318005110225,-0.3176202946359433,216.1465097809654,-99607.15305539555,73880.65315266956,58151.26711584415,-3.2584690570398647,-15.964019191040297,208618.393340216,-2.238940312486384,0.8686768196440711,0.22109702331599954,1843808.916196117,0.0,1229.7730617081545,-289114.8575843917,-44456.766121808985,41894.15525147094,32959.52738469199,25929.70588548533
0.7123392857142857,1.403825424281166,0.8542267920169796,0.2908535011913286,0.3991055042148908,-1.2616118358502475,0.7920329795089287,-0.3176210163120384,216.75089356137207,-99865.22036624522,73702.0290191303,58010.538533290804,-3.26580883846689,-15.994467458923603,217956.56567371127,-2.243963760203548,0.8706603935839434,0.2238747599887858,1897866.3375195106,0.0,1251.2957732193822,-288719.8016199548,-44588.8119047126,41807.92859973536,32891.683622886034,25876.32617408736
0.7123357142857143,1.4038324626229606,0.8542179122689261,0.2908562869609823,0.3990897289495913,-1.2616381854558647,0.7940337970537791,-0.3176217289159113,217.35009155267792,-100124.2873834708,73525.08328277478,57871.1333094409,-3.27314333096384,-16.024866476013493,227295.03680371464,-2.248983461464047,0.872642646158886,0.22668053037118008,1951926.2924307832,0.0,1273.1053271347982,-288329.9865318034,-44720.81627256481,41722.05349054824,32824.116522349585,25823.16414095116
0.7123321428571429,1.4038395010353315,0.8542090322464444,0.2908590728567549,0.3990739552140497,-1.261664514304331,0.796034244058555,-0.3176224315143771,217.94913337269955,-100384.372219373,73349.81224765458,57733.04868398859,-3.280472453290624,-16.055215665768806,236633.209101849,-2.253999364192676,0.8746235580086525,0.2295143309086146,2005985.4360945504,0.0,1295.204022578668,-287945.4000636842,-44852.77826934674,41636.52778001888,32756.82439821062,25770.21846033074
0.7123285714285714,1.4038465395182802,0.8542001519496698,0.2908618588786082,0.3990581830091869,-1.2616908255405253,0.7980343113964784,-0.3176231256922824,218.55326400699835,-100645.4930432835,73176.21279929689,57596.28189635706,-3.287796123568968,-16.08551444655297,245970.55282325926,-2.2590114159148924,0.8766031096287529,0.2323761587641882,2060040.8013841324,0.0,1317.5947196648606,-287566.0304167098,-44984.69729957841,41551.34979064769,32689.80593112579,25717.488094021963
0.712325,1.403853578071807,0.8541912713787376,0.2908646450265043,0.3990424123359234,-1.2617171085392185,0.8000339899001015,-0.3176238061014006,219.15135367700745,-100907.66807890836,73004.2802254576,57460.8301855562,-3.2951142592790914,-16.115762231619932,255306.6434420998,-2.2640195637545197,0.8785812813695509,0.23526601221324975,2114090.0066187396,0.0,1340.2811480401028,-287191.8665009287,-45116.57332660881,41466.51856784539,32623.06036832441,25664.9724495131
0.7123214285714285,1.4038606166959138,0.8541823905337783,0.2908674313004063,0.3990266431951445,-1.2617434043366897,0.8020332703604627,-0.3176244934038565,219.71761629944623,-101170.915607904,72834.015789167,57326.69079056036,-3.302426778893959,-16.145958444158946,264641.0654836225,-2.269023755432928,0.8805580537872351,0.23818388962682532,2168130.720478519,0.0,1363.2671121496458,-286822.8972873732,-45248.40636185819,41382.033219208526,32556.587005773254,25612.67097263156
0.7123178571428571,1.403867655390601,0.8541735094144921,0.2908702177004134,0.3990108755844086,-1.2617697449800318,0.8040321435262395,-0.3176252037318899,220.2924783579304,-101435.25396520866,72665.41967278879,57193.860950343886,-3.3097337533134765,-16.176103909698806,273973.4034730791,-2.274024031888779,0.8825334401750776,0.24112978937594126,2222160.611643617,0.0,1386.5564164387404,-286459.11174707545,-45380.196416746854,41297.89285233364,32490.385139439073,25560.58310920474
0.7123142857142857,1.4038746941558702,0.8541646280207289,0.2908730042265778,0.3989951095024293,-1.2617960809394746,0.8060306001029066,-0.3176259121475474,220.89499423162,-101700.70153280068,72498.48265101544,57062.3379038811,-3.3170351981417223,-16.206198945143772,283303.2419357214,-2.279020400268946,0.8845074419164405,0.2441037098316236,2276177.34879418,0.0,1410.1528653526382,-286100.49885106756,-45511.94350269503,41214.096574817304,32424.45406528863,25508.70830506004
0.7123107142857142,1.403881732991722,0.8541557463526237,0.2908757908788611,0.3989793449501272,-1.2618223928621715,0.8080286307518908,-0.3176266089087957,221.49739346917343,-101967.27674544972,72333.19901160838,56932.1188901464,-3.3243310261856327,-16.23624292267167,292630.1653968014,-2.284012804851815,0.8864800382947489,0.24710564936489862,2330178.600610356,0.0,1434.0602633365902,-285747.047570382,-45643.64763112303,41130.64349425606,32358.793079288684,25457.046006024884
0.7123071428571428,1.403888771898158,0.8541468644103122,0.2908785776572252,0.3989635819284235,-1.2618486858910796,0.8100262260897314,-0.3176272966062924,222.0978310035426,-102234.99808934914,72169.56586437681,56803.201148114065,-3.3316211495554238,-16.26623520890565,301953.7583815709,-2.289001189479664,0.888451208435237,0.2501356063467925,2384162.0357722896,0.0,1458.2824148358475,-285398.74687605083,-45775.308813451105,41047.53271824645,32293.401477405994,25405.595657926657
0.7123035714285714,1.403895810875179,0.854137982193929,0.290881364561632,0.3989478204382389,-1.261874959191614,0.812023376687239,-0.3176279748212746,222.69947498434448,-102503.88409895028,72007.57963122768,56675.58191675849,-3.3389054796616198,-16.29617516490209,311273.6054152817,-2.293985497556608,0.8904209313041372,0.2531935791483314,2438125.3229601304,0.0,1482.8231242956622,-285055.5857391063,-45906.92706109953,40964.763354385046,32228.27855560732,25354.35670659277
0.7122999999999999,1.4039028499227857,0.85412909970361,0.2908841515920433,0.3989320604804943,-1.261901210676509,0.8140200730686566,-0.3176286425043955,223.3040660516943,-102773.95335602145,71847.23659197059,56549.25843505401,-3.3461839272121185,-16.32606214613882,320589.2910231858,-2.298965672046557,0.892389185707877,0.2562795661405416,2492066.130854023,0.0,1507.686196161285,-284717.5531305807,-46038.50238548859,40882.334510268396,32163.423609859434,25303.32859785063
0.7122964285714285,1.4039098890409794,0.8541202169394898,0.2908869387484211,0.3989163020561106,-1.261927449366247,0.8160163057108225,-0.3176293041980658,223.8839032738508,-103045.22448919232,71688.53429018581,56424.22794197497,-3.353456402209265,-16.355895502503486,329900.3997305349,-2.3039416554711925,0.8943559502922773,0.2593935656944492,2545982.1281341147,0.0,1532.8754348779667,-284384.63802150614,-46170.03479803856,40800.24529349305,32098.835936129086,25252.51077752764
0.7122928571428571,1.4039169282297612,0.8541113339014946,0.2908897260307932,0.3989005451643861,-1.2619537310078874,0.8180120650423331,-0.3176299879649448,224.4464052206106,-103317.71617516327,71531.47555671421,56300.48767649571,-3.360722893527739,-16.385675309479694,339206.5160625808,-2.3089134385004897,0.896321220625608,0.26253557618108053,2599870.9834805536,0.0,1558.3946448909592,-284056.82938291493,-46301.52431016968,40718.49481165556,32034.514830383036,25201.902691451207
0.7122892857142857,1.4039239674891322,0.8541024505892648,0.2908925134392778,0.3988847898024171,-1.2619800341711558,0.8200073414426464,-0.3176306830139574,225.04196815704435,-103591.4471295671,71376.05443662134,56178.03487759436,-3.367983498416657,-16.41540264054572,348507.2245442865,-2.3138810779917742,0.8982850155537718,0.2657055959713626,2653730.365571812,0.0,1584.2476306447052,-283734.11618584924,-46432.97093329819,40637.082172355,31970.459588590038,25151.503785450295
0.7122857142857143,1.403931006819093,0.8540935670029145,0.2908953009738432,0.3988690359709629,-1.2620063085556317,0.8220021252414973,-0.3176313640252352,225.64795887391668,-103866.43610817692,71222.2617388976,56056.86678423765,-3.375238134665733,-16.445076922440347,357802.109701482,-2.318844521234573,0.9002473154084569,0.2689036234365189,2707557.9430913827,0.0,1610.4381965860618,-283416.4874013212,-46564.37467885248,40556.00648318288,31906.669506712853,25101.31350534917
0.7122821428571429,1.403938046219646,0.8540846831425797,0.2908980886344514,0.3988532836709451,-1.2620325654552464,0.8239964067176915,-0.3176320366854223,226.2477581195185,-104142.70191177317,71070.09525881802,55936.980635403794,-3.382486711490071,-16.474697504123235,367090.75605912996,-2.323803710271212,0.9022080986715686,0.27212965694747737,2761351.384717742,0.0,1636.970147159484,-283103.93200037314,-46695.73555824878,40475.26685173828,31843.14388072027,25051.331296976823
0.7122785714285714,1.4039450856907911,0.8540757990083949,0.290900876421064,0.3988375329032849,-1.2620588014116585,0.8259901760985258,-0.317632699255087,226.84776261859705,-104420.2633800156,70919.55112241526,55818.37367006707,-3.3897291373846787,-16.504263728929466,376372.7481424822,-2.328758586692194,0.9041673436608548,0.2753836948752643,2815108.359131033,0.0,1663.8472868102208,-282796.43895403726,-46827.053582907334,40394.86238561773,31779.882006579017,25001.556606160644
0.712275,1.4039521252325295,0.854066914600496,0.2909036643336429,0.398821783668903,-1.2620850193012796,0.8279834235588952,-0.3176333531835071,227.4540190513536,-104699.13939150424,70770.62616913265,55701.0431272019,-3.3969653201214363,-16.53377493455795,385647.67047679087,-2.3337090916340992,0.906125028529074,0.2786657355909059,2868826.535011407,0.0,1691.0734199835258,-282493.997233346,-46958.32876424845,40314.79219241783,31716.88318025588,24951.988878728058
0.7122714285714286,1.4039591648448626,0.854058029919018,0.2909064523721499,0.3988060359687207,-1.26211121060488,0.8299761392204665,-0.3176339941839982,228.0446709380186,-104979.34886134356,70623.31596009874,55584.986245782566,-3.4041951667463133,-16.56323045306091,394915.1075873073,-2.338655165777649,0.9080811312632268,0.28197577746542823,2922503.581039006,0.0,1718.6523511246476,-282196.5958093313,-47089.561113692354,40235.05537973509,31654.1466977176,24902.62756050644
0.7122678571428571,1.403966204527791,0.8540491449640355,0.2909092405365662,0.3987902898031898,-1.2621374327627188,0.8319683131508522,-0.3176346511690909,228.6033702400789,-105260.91074491406,70477.62343001066,55470.20026478343,-3.4114186071998325,-16.592629827732296,404174.64399928367,-2.3435967637522586,0.910035634737148,0.28531381886985757,2976137.165893979,0.0,1746.5878846788394,-281904.22365302546,-47220.75064265934,40155.651055166076,31591.671854930937,24853.47209732321
0.7122642857142857,1.4039732442813162,0.8540402597351463,0.2909120288270232,0.3987745451690697,-1.2621636933599623,0.8339599353627876,-0.3176353279532084,229.1876262695644,-105543.84402941921,70333.54590344793,55356.682423178856,-3.418635757094135,-16.621974306959178,413425.8642379717,-2.348533953416527,0.9119885615407182,0.2886798581752202,3029724.958256472,0.0,1774.8838250913514,-281616.8697354607,-47351.897362569696,40076.578326307346,31529.457947862666,24804.52193500577
0.7122607142857142,1.403980284105439,0.8540313742323586,0.2909148172435227,0.3987588020663006,-1.2621899328600525,0.8359509958133072,-0.3176359945700325,229.7925944522489,-105828.16773065185,70191.07323409119,55244.42995994318,-3.425846571781107,-16.65126366741628,422668.3528286234,-2.353466704904117,0.9139398999875376,0.29207389375254217,3083264.626806633,0.0,1803.5439768074361,-281334.5230276694,-47483.001284843675,39997.83630075545,31467.504272479542,24755.776519381532
0.7122571428571428,1.4039873240001606,0.8540224884558081,0.2909176057860267,0.398743060495804,-1.262216152807239,0.8379414844029252,-0.3176366517982328,230.392008177351,-106113.9009002638,70050.20210945621,55133.44011405075,-3.4330509565507907,-16.680497227063302,431901.69429649046,-2.3583949578071643,0.9158896276729228,0.2954959239728497,3136753.8402246074,0.0,1832.5721442723432,-281057.17250068364,-47614.062420901544,39919.42408610694,31405.81012474832,24707.235296277897
0.7122535714285714,1.403994363965482,0.85401360240563,0.2909203944544969,0.398727320458501,-1.2622423522720834,0.8399313909748171,-0.3176372991714372,230.99070811451588,-106401.06262042497,69910.92894133754,55023.7101244759,-3.4402488159446123,-16.70967429805903,441125.47316682484,-2.363318651247275,0.9178377220209823,0.29894594720716905,3190190.2671905435,0.0,1861.972131931325,-280784.8071255356,-47745.080782163604,39841.340789958376,31344.374800635764,24658.897711522262
0.7122499999999999,1.4040014040014042,0.8540047160819593,0.2909231832488951,0.3987115819553127,-1.26226853378761,0.8419207053140034,-0.3176379379659016,231.593693061972,-106689.67200287523,69773.25052479895,54915.237230193,-3.447440053752725,-16.738794186751992,450339.27396487835,-2.368237723873673,0.9197841602838824,0.30242396182652637,3243571.5763845863,0.0,1891.7477442296329,-280517.4158732577,-47876.05638005012,39763.58551990631,31283.19759610865,24610.763210942045
