r_over_rs,u,phi,f,h,H_equals_F_equals_G,G4,G4_phi,K_target,K_verified,Q,G3X,X,XG3X,a1_Horndeski,a4_Horndeski,c4_Horndeski,mu,P1
1.4972618448032717,0.6678858500741345,0.7352269394813005,0.3321141939921729,0.3321626593567428,0.9740046181202445,0.48700230906012226,0.2968533501882592,0.0097422814724652,0.009742265835553932,1.8530727372028932,-2.186115573768979,-0.22548254780032556,0.4929309093593999,-0.14599652872128643,0.16175218028754546,-0.19606325395532573,3.9410324759603355,0.49187344197789923
1.497342802998876,0.6678497388822395,0.7351326204383923,0.3321503013697011,0.33219591340966004,0.9739485852507205,0.48697429262536024,0.2972246757414274,0.0097422814724652,0.00974226586583693,1.85294398214526,-2.1885913480805996,-0.2253857229539449,0.49327724323789485,-0.14600895119136575,0.16175976361900687,-0.19603910757092413,3.9407313705708678,0.4918454255582787
1.4974237611944803,0.6678136315950468,0.735038326375891,0.3321864050705463,0.33222925210861237,0.9738924971954384,0.4869462485977192,0.2975959850926324,0.0097422814724652,0.009742265897270785,1.8528150053818786,-2.1910683517485876,-0.22528892382489937,0.4936234309922354,-0.14602129091186014,0.1617673555501155,-0.1960148048299077,3.940429301960072,0.49181738154635457
1.4975047193900848,0.6677775282119229,0.7349440573020152,0.33222250508816253,0.33226267527866893,0.9738363539994939,0.48691817699974693,0.29796727778282067,0.0097422814724652,0.009742265923318283,1.852685807527565,-2.1935465837000527,-0.22519215045618143,0.49396947230922506,-0.14603354788767178,0.16177495603817324,-0.19599034594384196,3.940126271846654,0.4917893099614061
1.497585677585689,0.6677414287322349,0.734849813224939,0.332258601416018,0.3322961827450769,0.973780155708059,0.4868900778540295,0.2983385533477182,0.0097422814724652,0.009742265952616402,1.8525563891965058,-2.1960260427894065,-0.2250954028946196,0.4943153668687586,-0.14604572212248468,0.16178256504053878,-0.1959657311226398,3.939822281949001,0.4917612108303377
1.4976666357812933,0.6677053331553495,0.7347555941527929,0.33229469404759554,0.3323297743332586,0.9737239023663786,0.4868619511831893,0.2987098113505874,0.0097422814724652,0.009742265985158038,1.8524267510022625,-2.1985067283799937,-0.22499868115359714,0.4946611143928082,-0.14605781363086043,0.16179018251462646,-0.1959409605907907,3.9395173339851617,0.49173308417576833
1.4977475939768976,0.6676692414806341,0.7346614000936629,0.3323307829763925,0.3323634498688145,0.9736675940197722,0.4868337970098861,0.29908105134515667,0.0097422814724652,0.009742266012787604,1.8522968935577644,-2.2009886396519356,-0.2249019852582926,0.49500671458866913,-0.1460698224235754,0.16179780841790728,-0.19591603456767623,3.9392114296728447,0.4917049300162799
1.4978285521725019,0.6676331537074558,0.734567231055589,0.33236686819592093,0.33239720917752263,0.9736112307136322,0.4868056153568161,0.2994522728506666,0.0097422814724652,0.009742266043414327,1.8521668174753088,-2.2034717750003066,-0.2248053152873955,0.4953521671058209,-0.14608174849405678,0.16180544270790875,-0.19589095324938502,3.9389045707293953,0.49167674837852327
1.4979095103681062,0.6675970698351821,0.7344730870465667,0.332402949699708,0.3324310520853382,0.9735548124934252,0.4867774062467126,0.29982347544980703,0.0097422814724652,0.009742266070396965,1.8520365233665597,-2.2059561343230163,-0.22470867121516566,0.4956974717026685,-0.14609359186968215,0.16181308534221508,-0.19586571687751334,3.938596758871813,0.4916485392819111
1.4979904685637104,0.6675609898631805,0.7343789680745498,0.3324390274812944,0.3324649784183935,0.9734983394046914,0.4867491697023457,0.3001946586793319,0.0097422814724652,0.0097422661026495,1.8519060118425446,-2.208441716328995,-0.22461205309949636,0.4960426280552311,-0.14610535255069787,0.1618207362784668,-0.19584032565724163,3.938287995816721,0.49162030275367047
