u,x,cminus,cplus,c55,c56,disc,cV,delta_c4,delta_c5,delta_d3,delta_e4,delta_v13,delta_v5,delta_a9
0.6735146286571643,1.4847487455376784,365.59746063892317,3078.344642947994,3443.9421035869173,1125434.9844332195,7358997.2751258025,0.3503017246838754,12.663470577194445,-21.82125319467117,175.13044615573526,30.650223738766698,241.62442007666226,-497.2293305620967,9.450278672609414
0.6734883720930233,1.4848066298342542,363.9511355323625,3025.546762911109,3389.4978984434715,1101151.179967762,7084091.283681663,0.3504820667143181,12.676993367110523,-21.820056668752265,175.26957790091956,30.80049903225629,241.45883770732817,-497.5676989976511,9.454944268231674
0.6734621155288822,1.484864518644351,362.76219666065595,2992.2045090837237,3354.96670574438,1085458.6805731314,6913966.87436077,0.3506623319500935,12.690353748191288,-21.81862414633339,175.4065493270543,30.95017079080765,241.2909149027902,-497.90003529746514,9.459498378492604
0.6734358589647411,1.4849224119684972,361.22613738411883,2944.204583384705,3305.430720768824,1063523.6493246756,6671777.652503604,0.35084244599457454,12.703551966486915,-21.816955559847155,175.54136287616296,31.099241968446417,241.12064785837782,-498.2263452581874,9.463941078140724
0.6734096024006001,1.48498030980722,359.635852491916,2894.1993482597263,3253.8352007516423,1040857.8498929343,6424012.114078743,0.3510223382515746,12.716588266279754,-21.815050837962467,175.67402096441856,31.24771551836174,240.94803272328446,-498.5466346014123,9.468272440446409
0.6733833458364591,1.485038212161048,359.6471783963418,2905.0917528303444,3264.7389312266864,1044808.0518879158,6479288.081515502,0.35120193001678013,12.729462890031765,-21.812909905535847,175.80452598149847,31.395594392578186,240.77306560028856,-498.86090897194674,9.472492537171906
0.6733570892723181,1.4850961190305096,361.16031713541156,2977.021687947743,3338.1820050831548,1075182.0969382054,6842730.71130817,0.3513812099690005,12.742176078333038,-21.810532683564148,175.93288028995335,31.542881541632173,240.59574254548792,-499.1691739361125,9.476601438542113
0.6733308327081771,1.4851540304161328,361.53786222579697,3006.8733593451625,3368.4112215709592,1087098.5663213506,6997799.892319759,0.3515602467711358,12.75472806985218,-21.807919089138625,176.05908622459876,31.68957991426226,240.4160595680371,-499.47143498011076,9.480599213216319
0.6733045761440359,1.485211946318446,361.44772486526927,3017.790605580257,3379.238330445526,1090773.548506767,7056157.499925198,0.3517390503952505,12.767119101288316,-21.80506903540038,176.18314609192547,31.835692457109875,240.23401262989097,-499.76769750843727,9.484485928260819
0.6732783195798949,1.4852698667379776,361.5269898027334,3036.4722520143705,3397.999241817104,1097766.672890282,7155332.155828486,0.35191762097822654,12.779349407324316,-21.801982431497056,176.30506216952563,31.98122211442701,240.04959764555767,-500.0579668423381,9.488261649122277
0.6732520630157539,1.485327791675256,361.3263775123596,3043.564927564112,3404.891305076472,1099720.2900004082,7194403.639383727,0.3520959604138505,12.791419220582064,-21.798659182540842,176.42483670554282,32.126171827799745,239.86281048185128,-500.34224821832964,9.491926439602116
0.6732258064516129,1.4853857211308097,362.23101449373416,3100.544030744602,3462.775045238336,1123113.2097391086,7498358.174968926,0.3522740639989304,12.803328771578595,-21.79509918956766,176.5424719181335,32.27054453587541,239.67364695765622,-500.6205467867501,9.49548036183149
0.6731995498874719,1.4854436551051675,363.37236159617555,3174.275765503253,3537.648127099428,1153444.0812684249,7901177.946096393,0.3524519728531065,12.815078288684006,-21.7913023494977,176.6579699949491,32.41434317410179,239.4821028436957,-500.8928676103658,9.498923476247178
0.6731732933233308,1.485501593598859,362.3994632893657,3149.6710529037437,3512.0705161931096,1141439.0991103682,7768882.914271463,0.3526297597571275,12.826667998080644,-21.787268555096947,176.77133309263445,32.557570674475556,239.2881738623047,-501.15921566302023,9.502255841568218
0.6731470367591897,1.4855595366124117,360.44845466895686,3078.1605469494484,3438.6090016184053,1109518.21237088,7385959.016527606,0.35280736991248113,12.838098123723434,-21.78299769494016,176.88256333634004,32.70022996529619,239.09185568721315,-501.4195958283221,9.505477514773197
0.6731207801950487,1.4856174841463552,358.7987013944046,3021.0304329782257,3379.82913437263,1083941.7962255632,7087477.792651789,0.35298470701631923,12.84936888730202,-21.778489653374677,176.9916628192552,32.842323970934636,238.8931439433274,-501.67401289838676,9.508588551078471
0.6730945236309077,1.485675436201218,357.2378332328683,2968.004335789461,3325.2421690223296,1060283.4379431857,6816101.730871584,0.3531616803959084,12.860480508203654,-21.773744310485576,177.09863360215198,32.983855611604014,238.6920342065246,-501.92247157260914,9.511589003916892
0.6730682670667667,1.48573339277753,355.0675172864949,2890.8229896208377,3245.8905069073326,1026437.3418393934,6430055.815473567,0.35333819925804494,12.871433203477594,-21.768761542061824,177.2034777129462,33.124827803141365,238.48852200344902,-502.16497645648064,9.514478924917341
0.6730420105026256,1.48579135387582,353.6184625511594,2842.816146213044,3196.434608764203,1005272.2749394679,6196105.108347691,0.3535141617956272,12.882227187800712,-21.76354121956355,177.30619714627414,33.265243456797265,238.2826028113149,-502.4015320604481,9.51725836388494
0.6730157539384846,1.4858493194966171,355.7868236212778,2935.8092672234297,3291.5960908447078,1044522.2539433354,6656515.80949082,0.35368948370382153,12.892862673444053,-21.758083210090433,177.40679386308048,33.40510547903,238.0742720577175,-502.63214279880515,9.519927368781845
0.6729894973743435,1.4859072896404506,359.14505200401027,3094.5502826713723,3453.6953346753826,1111392.4221990344,7482441.775962365,0.3538642641479373,12.903339870240988,-21.752387376350917,177.50526979022513,33.544416771312754,237.86352512044323,-502.85681298863113,9.522485985708839
0.6729632408102025,1.48596526430785,361.55266731504025,3231.383420101105,3592.9360874161453,1168315.2946551521,8235928.54963663,0.3540386627234368,12.913658985556058,-21.746453576632714,177.6016268200998,33.68318022994244,237.6503573272921,-503.07554684875805,9.524934258887416
0.6729369842460615,1.486023243499345,363.73840543086726,3377.050573839686,3740.788979270553,1228362.9907878428,9080050.224280657,0.354212833986537,12.923820224255127,-21.740281664774137,177.6958668102594,33.82139874585788,237.43476395590272,-503.28834849877705,9.527272230642563
0.6729107276819204,1.486081227215465,365.62090611484405,3528.0111705312675,3893.6320766461113,1289914.6409529329,10000712.184475776,0.3543869327208864,12.93382378867662,-21.733871490136494,177.78799158306734,33.95907520446516,237.2167402335826,-503.49522195808254,9.529499941386145
0.6728844711177794,1.48613921545674,365.31644619627104,3554.6419479056162,3919.9583941018873,1298569.16390907,10171797.155853566,0.354561116821677,12.943669878603554,-21.727222897577466,177.8780029253511,34.09621248546624,236.9962813371482,-503.6961711449431,9.53161742960084
0.6728582145536384,1.486197208223699,363.22770772352555,3466.2667249100423,3829.4944326335676,1259044.116847407,9628851.142181862,0.3547354102894789,12.95335869123708,-21.720335727425333,177.96590258807464,34.23281346269981,236.77338239276216,-503.8911998756182,9.533624731824743
0.6728319579894974,1.4862552055168723,361.74236879228624,3413.8952997983397,3775.637668590626,1234950.5725579036,9315637.514248844,0.35490968783515187,12.962890421170519,-21.713209815454277,178.05169228601886,34.36888100398242,236.5480384757845,-504.0803118634969,9.535521882636463
0.6728057014253563,1.48631320733679,360.5814932954488,3380.334325761499,3740.9158190569474,1218885.9990209448,9118907.169186732,0.3550838828659616,12.972265260364644,-21.705844992860555,178.13537369747627,34.50441797095854,236.32024461062585,-504.26351071827435,9.53730891464081
0.6727794448612153,1.4863712136839815,359.19191947878517,3332.073803884424,3691.265723363209,1196853.9854622236,8838026.69862722,0.355257923241875,12.981483398123842,-21.69824108623957,178.21694846395678,34.63942721895573,236.08999577060615,-504.4407999451584,9.53898585845505
0.6727531882970742,1.486429224558978,357.7855393184277,3281.934726393151,3639.7202657115786,1174228.7860904504,8550648.468269764,0.35543174062512484,12.990545021073238,-21.690397917563864,178.29641818990547,34.77391159684582,235.85728687781932,-504.6121829441093,9.540552742695658
0.6727269317329332,1.486487239962308,357.4870923861881,3291.988011425139,3649.4751038113272,1176843.2223745629,8611295.643840447,0.35560525873079013,12.999450313136556,-21.68231530416213,178.3737844424299,34.90787394690894,235.62211280300724,-504.7776630091038,9.54200959396563
0.6727006751687922,1.4865452598945033,358.19007742395456,3361.2082484506964,3719.398325874651,1203951.4427505895,9018118.1355168,0.3557784669338958,13.008199455515225,-21.67399305869879,178.44904875104163,35.04131710470824,235.3844683654311,-504.937243327438,9.543356436842314
0.6726744186046512,1.4866032843560937,358.11023226518796,3389.2901889097375,3747.400421174925,1213739.4967645884,9188051.929563653,0.35595143210466684,13.016792626668,-21.665430989154785,178.5222126074054,35.17424389896412,235.1443483327572,-505.0909269790525,9.544593293865743
0.6726481620405101,1.4866613133476088,357.7013165511346,3398.408733189931,3756.1100497410657,1215615.2780409118,9245901.593602184,0.35612416375893263,13.025230002291575,-21.656628898809032,178.5932774651002,35.30665715143615,234.9017474209441,-505.2387169358879,9.545720185527458
0.6726219054763691,1.48671934686958,357.4069357759847,3415.195469657735,3772.6024054337195,1220614.5478863956,9350070.717938703,0.3562966616334861,13.033511755302056,-21.647586586220857,178.66224473939093,35.43855967680923,234.65666029413734,-505.38061606126973,9.546737130259844
0.672595648912228,1.4867773849225383,356.92070602611193,3420.7665490732215,3777.6872550993335,1220942.4118457204,9387151.349957054,0.35646892718217643,13.041638055817204,-21.6383038452131,178.7291158070099,35.569954282584824,234.409081564568,-505.5166271093193,9.547644144425941
0.672569392348087,1.4868354275070133,357.17055372051163,3473.7178321892516,3830.888385909763,1240709.7215918507,9712866.938930908,0.3566409556273977,13.049609071139374,-21.62878046485642,178.7938920059473,35.700843768974096,234.15900579246326,-505.6467527243917,9.548441242309726
0.672543135783946,1.486893474623536,357.61354006349234,3545.622162777355,3903.235702840847,1267962.4933583857,10163398.978497937,0.3568127850452275,13.057424965739518,-21.619016229453898,178.85657463525405,35.83123092880058,233.90642748595263,-505.770995440543,9.549128436106878
0.672516879219805,1.4869515262726376,356.59553174975804,3522.3994148836982,3878.9949466334565,1256071.8923854886,10022314.226465937,0.35698448704098446,13.065085901241655,-21.60901091852697,178.91716495485167,35.961118547401846,233.65134110099027,-505.8893576810206,9.549705735916001
0.672490622655664,1.4870095824548486,354.90086615042196,3452.031999174219,3806.9328653246407,1225129.1464859028,9592221.255145269,0.35715601108836736,13.072592036408217,-21.598764306801947,178.97566418535277,36.09050940253755,233.3937410412791,-506.0018417577803,9.550173149730291
0.6724643660915228,1.4870676431707006,353.42955780878833,3395.2973714832187,3748.7269292920073,1199998.4486326557,9252959.79586846,0.35732726422640926,13.079943527126172,-21.588276164197346,179.0320735078909,36.21940626430181,233.13362165820072,-506.1084498710293,9.550530683429674
0.6724381095273818,1.487125708420724,352.0476985792495,3343.1070284994266,3695.1547270786764,1176933.1354873371,8946435.91510254,0.3574981594106554,13.087140526393677,-21.577546255812273,179.08639406395852,36.34781189503621,232.87097725075782,-506.20918410879244,9.55077834077337
0.6724118529632408,1.48718377820545,350.28691537206055,3267.726412240996,3618.013327613057,1144641.8052237085,8511453.21789087,0.35766860906295617,13.09418318430776,-21.566574341915228,179.1386269552559,36.47572904925227,232.60580206551128,-506.304046446507,9.55091612339291
0.6723855963990998,1.4872418525254103,348.95355972624907,3216.048876780873,3565.002436507122,1122251.7038062909,8220235.557076555,0.35783851652193344,13.101071648052391,-21.555360177934062,179.18877324354696,36.60316047355159,232.33809029653597,-506.39303874663693,9.550944030785576
0.6723593398349588,1.487299931381136,350.0322995810743,3301.506431059221,3651.5387306402954,1155633.8881453646,8711199.54878468,0.3580077954407429,13.107806061887395,-21.543903514446647,179.23683395052495,36.73010890655249,232.0678360853769,-506.47616275831416,9.55086206030828
0.6723330832708176,1.4873580147731584,351.9901234780407,3455.542170519343,3807.532293997384,1216316.7152846805,9632035.308694258,0.35817653719091114,13.114386567138014,-21.532204097172265,179.2828100576864,36.85657707881953,231.79503352101344,-506.55342011700304,9.550670207171867
0.6723068267066766,1.4874161027020092,353.3017038114699,3588.638561477869,3941.940265289339,1267872.1181336732,10467404.582574692,0.3583448964933996,13.120813302185002,-21.52026166696413,179.3267025062129,36.98256771279376,231.51967663983467,-506.6248123441862,9.550368464435824
0.6722805701425356,1.4874741951682195,354.4232704322078,3728.1116469333956,4082.534917365603,1321329.5224425383,11381773.261739219,0.35851302303078403,13.12708640245564,-21.508075959802166,179.36851219686307,37.10808352273119,231.24175942561212,-506.6903408470774,9.54995682300343
0.6722543135783946,1.4875322921723215,355.3704809816634,3876.703459819367,4232.07394080103,1377665.9731392872,12399785.947850015,0.3586810665328969,13.133206000415147,-21.495646706787173,179.40823998987105,37.233127214638905,230.96127580948993,-506.7500069183536,9.54943527161731
0.6722280570142536,1.487590393714847,354.7882276262735,3908.0864475942844,4262.874675220558,1386543.0641522356,12625928.240027836,0.3588491814679786,13.139172225558784,-21.482973634135472,179.44588670485388,37.357701486216634,230.67821966997758,-506.8038117359115,9.54880379685539
0.6722018004501125,1.4876484997963273,352.89387195883387,3822.3323652156914,4175.2262371745255,1348877.668274533,12037003.458492417,0.3590173999370829,13.144985204404671,-21.470056463174473,179.48145312072717,37.481809026800896,230.3925848329498,-506.85175636264626,9.548062383127272
0.6721755438859714,1.4877066104172945,351.3950018008252,3767.2073180802226,4118.602319881048,1323777.8223208825,11667773.780046023,0.35918560116964765,13.15064506048702,-21.45689491033927,179.51493997562804,37.60545251730926,230.1043650716605,-506.8938417462517,9.547211012671042
0.6721492873218304,1.4877647255782809,350.1969193175944,3735.7446547003065,4085.9415740179006,1308246.2694332183,11461933.468555007,0.35935371922394593,13.15615191435024,-21.443488687169534,179.54634796684715,37.72863463019219,229.8135541067518,-506.93006871904436,9.54624966555041
0.6721230307576894,1.487822845279818,348.80100529301785,3685.8114157299915,4034.6124210230096,1285614.7271271022,11135638.479364742,0.359521684209422,13.16150588354343,-21.42983750030785,179.57567775076794,37.85135802938211,229.52014560628467,-506.96043799780773,9.545178319652337
0.6720967741935484,1.4878809695224382,347.34421763121986,3628.827188029738,3976.171405660958,1260452.1405450893,10768130.485015482,0.3596894316076689,13.166707082615513,-21.41594105149853,179.60292994281352,37.973625370247234,229.22413318577003,-506.9849501836593,9.543996950685008
0.6720705176294073,1.487939098306674,347.31828303114935,3683.034075952457,4030.3523589836063,1279185.0716050232,11126999.851144627,0.3598568807337718,13.171755623111029,-21.401799037587324,179.62810511740167,38.09543929954764,228.92551040820985,-507.0036057619385,9.542705532176223
0.6720442610652663,1.4879972316330576,347.8512575258883,3793.6434494637515,4141.49470698964,1319623.644500814,11873483.830019945,0.3600240701210341,13.176651613566342,-21.387411150522322,179.65120380790754,38.21680245539092,228.62427078415206,-507.01640510211786,9.541304035472228
0.6720180045011253,1.488055369502121,346.7354074802679,3769.769379878853,4116.504787359121,1307112.5220389306,11717161.57619484,0.36019111835181206,13.181395159506657,-21.372777077355035,179.672226506634,38.33771746719464,228.3204077717424,-507.0233484577333,9.539792429736845
0.6719917479369842,1.4881135119143971,345.04404512308247,3693.384137330698,4038.4281824537807,1274380.2029380105,11211381.373084905,0.3603579695480492,13.185986363443405,-21.357896500243044,179.6911736647898,38.45818695564594,228.01391477679735,-507.0244359663388,9.538170681951128
0.6719654913728432,1.4881716588704186,343.67408513681835,3641.8654864255986,3985.539571562417,1251614.7892386713,10878066.519535251,0.36052453414701136,13.190425324872264,-21.34276909645316,179.70804569247477,38.57821353266508,227.7047851528807,-507.0196676494795,9.536438756913322
0.6719392348087021,1.488229810370718,342.28296826958535,3586.7001746728265,3928.983142942412,1227666.3820800558,10526243.009205412,0.36069072590466006,13.194712140271756,-21.32739453836553,179.7228429586736,38.697799801371005,227.3930122013887,-507.0090434126889,9.534596617239275
0.6719129782445611,1.4882879664158275,340.60236072956786,3507.456127662267,3848.058488391835,1194647.837237157,10028962.781135827,0.3608564613322353,13.198846903102321,-21.31177249347892,179.735565791256,38.816948356045735,227.0785891716522,-506.99256304550573,9.532644223363269
0.6718867216804201,1.4883461270062806,339.6050758308563,3476.828390725067,3816.433466555923,1180748.56928306,9842170.127515819,0.3610216373869533,13.202829703806112,-21.295902624416318,179.7462144769857,38.935661782105456,226.76150926103546,-506.97022622151275,9.530581533539173
0.6718604651162791,1.48840429214261,340.3658719555899,3580.1451231644605,3920.5109951200507,1218559.2165734242,10496169.596563512,0.3611861969401041,13.206660629807143,-21.279784588932095,179.75478926153613,39.05394265606788,226.44176561505796,-506.9420324983974,9.528408503842096
0.671834208552138,1.4884624618253486,341.45980184255654,3728.611084934061,4070.0708867766175,1273170.8022095445,11472793.814548424,0.36135025077969735,13.21033976551211,-21.263418039919756,179.76129034951396,39.17179354552355,226.11935132752046,-506.9079813180336,9.52612508817041
0.6718079519879969,1.4885206360550296,342.063192585721,3856.229276199249,4198.29246878497,1319074.0975592397,12349363.26321964,0.3615139489425084,13.213867192311731,-21.24680262542074,179.76571790449043,39.28921700910829,225.7942594406416,-506.868072006585,9.523731238248159
0.6717816954238559,1.488578814832186,342.57179911211006,3996.153129020854,4338.724928132964,1368969.3669361626,13348656.534257745,0.36167743727727536,13.217242988582562,-21.229937988634376,179.7680720490401,39.40621559647451,225.4664829452119,-506.82230377463145,9.521226903627964
0.6717554388597149,1.488636998157351,342.7928818288933,4130.2126629949435,4473.005544823837,1415807.5013142251,14344548.598767893,0.36184086271085614,13.220467229689543,-21.212823767928533,179.76835286480073,39.522791848271076,225.13601478074366,-506.7706757173416,9.518612031694541
0.6717291822955739,1.4886951860310582,341.7319131779104,4135.506143710383,4477.238056888294,1413234.4264491515,14392722.912252255,0.36200436822458615,13.223539987989263,-21.19545959685457,179.7665603927473,39.63894829616178,224.80284783560137,-506.7131868150819,9.515886567673434
0.6717029257314329,1.4887533784538407,339.86802372762827,4047.5898255757666,4387.457849303395,1375646.3548784917,13747200.959900007,0.3621679522441148,13.226461332836962,-21.17784510418822,179.7626946353077,39.75468746322378,224.46697494675453,-506.64983593771586,9.513050454681913
0.6716766691672919,1.4888115754262323,338.4211769946428,4000.4864538905617,4338.9076308852045,1353849.3342767695,13410722.092246782,0.36233149737091586,13.229231330610956,-21.159979914108376,179.75675556850334,39.87001186640412,224.12838889744552,-506.58062186895967,9.510103634008562
0.6716504126031507,1.4888697769487664,337.1097691130949,3965.7108553539715,4302.820624467066,1336879.8708176718,13166745.84306847,0.3624949434235346,13.231850044800503,-21.141863646886033,179.74874319133954,39.98492402662675,223.7870824070712,-506.5055434052422,9.507046046241804
0.6716241560390097,1.4889279830219766,335.69440254055485,3916.868918452539,4252.563320993094,1314870.9714095949,12824810.913417432,0.362658222011631,13.234317536265454,-21.123495920961876,179.73865767668667,40.09942649974253,223.443048099836,-506.4245996575581,9.503877634711166
0.6715978994748687,1.4889861936463966,334.3204827742886,3869.2047381499387,4203.525220924227,1293554.3960108527,12495406.698902663,0.3628212686761479,13.236633863858883,-21.104876357958133,179.72649973680356,40.21352195157066,223.09627842846194,-506.33779078260676,9.500598353819155
0.6715716429107277,1.4890444088225605,333.59191484700773,3884.543131333631,4218.135046180639,1295852.1814873775,12609254.54186783,0.3629840122227234,13.238799085671236,-21.086004592721565,179.71227135677933,40.327213308504554,222.7467655208942,-506.2451194497787,9.497208185756328
0.6715453863465867,1.4891026285510014,333.29881424627183,3949.414258204033,4282.713072450305,1316335.0892267232,13076290.904029837,0.3631464528832521,13.240813261165362,-21.066880290576727,179.69597705540812,40.44050401645393,222.39450091657767,-506.1465933630149,9.493707169233785
0.6715191297824455,1.4891608528322544,332.53037070053165,3969.574897136691,4302.1052678372225,1320004.2120683887,13228092.887279226,0.3633086537912852,13.242676454401487,-21.047503173401722,179.67762579138878,40.5533984323354,222.03947516763085,-506.0422290733216,9.49009544291927
0.6714928732183045,1.489219081666853,331.636690730443,3976.951157644122,4308.587848374565,1318902.9211177009,13288317.562690157,0.36347061917990225,13.244388738409024,-21.027873054988433,179.65723354863607,40.66590235504895,221.68167729784898,-505.9320571495176,9.486373304346715
0.6714666166541635,1.4892773150553311,330.78864627424264,3990.724485985189,4321.513132259432,1320086.3503725133,13395130.350800669,0.3636323496104409,13.245950200584682,-21.0079898847085,179.634826529171,40.77802368125465,221.3210941344916,-505.816128564145,9.48254128266928
0.6714403600900225,1.4893355529982235,329.8378752491749,3993.9217444669353,4323.75961971611,1317346.662106452,13425510.600661794,0.3637938466566516,13.247360948827245,-20.987853797142716,179.61044478213375,40.88977315072272,220.95770954878697,-505.69452195163524,9.478600221349557
0.6714141035258815,1.489393795496064,329.3099013377216,4047.237243762873,4376.547145100594,1332795.2974339034,13822983.723552547,0.36395510497327865,13.248621117996894,-20.967465164334747,179.58414602472203,41.00116513110568,220.5915036562594,-505.56735125033185,9.47455136522293
0.6713878469617404,1.4894520425493878,328.78423985806035,4109.858925755745,4438.643165613806,1351256.842828467,14296525.780336278,0.3641161672433821,13.2497308762294,-20.94682464686571,179.55600937677917,41.11221838497251,220.22245203515604,-505.4347731718217,9.470396445593783
0.6713615903975994,1.4895102941587286,327.4520586522224,4078.7850459219635,4406.237104574186,1335606.560087046,14072499.181378119,0.36427709673016107,13.25069043064429,-20.925933240018946,179.52613873608937,41.22295676303947,219.85052502012894,-505.296993951689,9.466137757145855
0.6713353338334583,1.489568550324621,325.832363978134,4008.781434730322,4334.613798708456,1306190.7315498367,13564113.857754402,0.3644378387965649,13.251500032049961,-20.904792311817253,179.49466555906727,41.33340977527185,219.4756871204211,-505.1542749110646,9.461778221305035
0.6713090772693173,1.4896268110476,324.3516583347855,3951.6815698690316,4276.033228203817,1281734.4703980293,13157522.28711104,0.3645983063524812,13.252159978347713,-20.88340363052215,179.4617508703817,41.44361300360129,219.0978965995356,-505.00693647605317,9.457321432034378
0.6712828207051763,1.4896850763282,322.92566610115114,3897.5390818742408,4220.464747975392,1258615.404169508,12777861.072224956,0.36475841673545495,13.252670616452424,-20.861769380117018,179.42758639347375,41.55360833407511,218.71710523898687,-504.85536043895786,9.452771681599547
0.6712565641410353,1.4897433461669565,321.3136610624872,3819.96600919465,4141.279670257137,1227407.2635485912,12240568.253090695,0.3649180876117385,13.253032342662387,-20.83989216322839,179.39239476200132,41.66344400022475,218.33325829451167,-504.699990381366,9.448133965394078
0.6712303075768942,1.4898016205644036,319.99473047892684,3769.8759987148414,4089.870729193768,1206340.4541477307,11901680.76492504,0.3650772257455087,13.253245601513015,-20.8177749917666,179.35642883279397,41.77317444188211,217.94629464042825,-504.541330300264,9.44341396629345
0.6712040510127532,1.4898598995210766,319.89687691187646,3850.408909950059,4170.305786861935,1231733.7851266868,12464515.215427399,0.36523575546449816,13.253310883231656,-20.795421266234754,179.31997016970135,41.88285999369257,217.5561470876264,-504.3799415759507,9.438618020118952
0.6711777944486121,1.4899181830375106,320.16358028450577,3990.012126016747,4310.175706301253,1277456.5676441146,13467788.348613046,0.3653937679661864,13.253228719970203,-20.77283474513646,179.28332680306966,41.992566424843716,217.16274285323394,-504.21643849121267,9.433753064597383
0.6711515378844711,1.489976471114241,320.06426315890803,4108.920044223734,4428.984307382642,1315118.4663333383,14355428.129708353,0.36555140882708426,13.252999681029712,-20.750019506218056,179.24683039169616,42.10236435605543,216.7660041554331,-504.0514825554674,9.428826574707118
0.6711252813203301,1.4900347637518023,319.836467338439,4233.515710172202,4553.35217751064,1354032.70916326,15316885.21578785,0.3657088188465578,13.252624367308544,-20.726979901418858,179.21083292441122,42.212328582008915,216.36584890468754,-503.8857759081708,9.42384648753519
0.671099024756189,1.490093060950731,319.47174674415123,4364.678023516828,4684.1497702609795,1394391.3121487307,16363693.821641063,0.36586613887093933,13.252103405206546,-20.703720507412797,179.1757030990382,42.32253732750606,215.96219146254282,-503.7200540769907,9.418821119784
0.671072768192048,1.4901513627115612,318.2304934223587,4382.962571753004,4701.193065175363,1394792.3418606888,16522046.868610168,0.36602351372716474,13.251437440206391,-20.68024607353228,179.14182250968966,42.4330714642553,215.55494344059386,-503.5550783526636,9.413759080911595
0.671046511627907,1.4902096690348294,316.2724138273102,4290.288266936195,4606.560680763505,1356899.8261988983,15792802.000760734,0.36618097105167974,13.250627130332905,-20.656561468699323,179.10958176140045,42.54401371273438,215.14401451467293,-503.391628018532,9.40866918461656
0.671020255063766,1.4902679799210703,314.56157542180154,4228.339911062971,4542.901486484772,1330073.2638428486,15317660.86053416,0.3663383967418969,13.249673139665834,-20.632671628786028,179.07937661596947,42.65544785045502,214.7293132325479,-503.2304926425146,9.403560361034609
0.6709939984996249,1.4903262953708207,312.98317275610884,4183.724231665152,4496.70740442126,1309435.2839631722,14982636.345124299,0.3664957290868963,13.248576132053078,-20.608581505594454,179.05160425618521,42.767457944542485,214.31074779684997,-503.0724646058529,9.398441571632768
0.6709677419354838,1.4903846153846154,311.3345110539158,4126.144810095961,4437.479321149876,1284611.2769888784,14552777.617677255,0.36665290265473816,13.24733676514308,-20.58429601841624,179.0266597386381,42.880127623047606,213.88822680854332,-502.9183320090406,9.393321728400853
0.6709414853713428,1.4904429399629906,309.67159125043304,4063.8453301587906,4373.516921409224,1258457.449985914,14093820.46190916,0.36680985524369397,13.245955684827177,-20.55982000890858,179.00493268897986,42.99353939605083,213.4616599596672,-502.76887206266315,9.38820961856746
0.6709152288072018,1.490501269106482,308.39714075114034,4051.6396710826016,4360.036811833742,1249514.0899157652,14011864.64088228,0.36696651723550616,13.244433520157415,-20.535158199815292,178.9868042784078,43.10777403453162,213.03095866720514,-502.62484504069346,9.383113835723789
0.6708889722430608,1.4905596028156256,307.5254522829082,4098.695396310125,4406.220848593033,1260453.1555201446,14372969.54449533,0.36712287210397704,13.242770878782654,-20.510315157881436,178.97264450671594,43.22291001219723,212.59603664281315,-502.4869888469368,9.378042717933004
0.6708627156789198,1.490617941090958,306.3530664559098,4111.431540198211,4417.784606654121,1259549.659863266,14478622.191337038,0.36727898027281974,13.24096834292613,-20.485295261147446,178.96280980562724,43.3390230130959,212.1568103955076,-502.3560142220492,9.373004293137413
0.6708364591147786,1.4906762839330148,304.99865694263985,4100.577648587506,4405.576305530146,1250670.6755081972,14406419.881815858,0.36743485512586377,13.239026465911131,-20.46010267067753,178.9576409663697,43.45618550582556,211.71319966649386,-502.23260059905607,9.368006231953823
0.6708102025506376,1.4907346313423322,303.69083159743354,4098.31870910105,4402.009540698484,1244621.816918218,14399200.728727603,0.3675904953732651,13.236945769228123,-20.43474130666834,178.95746138750286,43.574466383514995,211.26512779698157,-502.1173925993854,9.363055807766184
0.6707839459864966,1.4907929833194469,302.2825667267921,4083.770919742477,4386.053486469269,1234452.755543988,14299654.163993277,0.36774590198435925,13.23472674012593,-20.409214828795903,178.96257563271888,43.693930667474326,210.81252203111154,-502.0109971488613,9.358159863881134
0.6707576894223556,1.490851339864895,301.10911233217416,4104.942820929198,4406.051933261372,1236035.6889843212,14469150.882658988,0.3679010718476874,13.232369829701671,-20.383526620597266,178.97326828357097,43.81463927141391,210.35531375718244,-501.91398118356733,9.353324787404002
0.6707314328582146,1.4909097009792134,300.0844278625116,4156.5881895782,4456.672617440712,1247327.3887296473,14872621.26412726,0.36805602962761297,13.229875451458163,-20.357679777632466,178.98980306862586,43.93664882243844,209.8934386910255,-501.82686990857263,9.348556489413397
0.6707051762940734,1.4909680666629386,298.4704895362954,4126.606978544603,4425.077468080899,1231670.4050101012,14654628.978476856,0.3682108475841553,13.22724398029369,-20.331677099142695,179.01242224821442,44.060011534535796,209.4268370058968,-501.75014556786533,9.343860390959986
0.6706789197299324,1.4910264369166066,296.50028122660115,4040.4723800001366,4336.972661226738,1198001.1969583551,14017327.076394713,0.3683654937759563,13.224475751886729,-20.305521082901677,179.04134623257457,44.18477512999708,208.95545341354892,-501.6842466810911,9.339241414383672
0.6706526631657914,1.491084811740755,294.61786381650586,3964.2867321706717,4258.904595987177,1167949.6885882397,13466469.603367744,0.3685198818750245,13.221571062436961,-20.279213922947015,179.0767734105785,44.310982804090486,208.47923720122768,-501.6295677014673,9.334703979429136
