u,x,target_c4,target_c5,target_e4,target_a9,got_c4,got_c5,got_e4,got_a9
0.6632220555138785,1.507790628623137,8.64198316190007,-8.52074663627019,81.6305448535872,7.319460499072806,8.64198316190007,-8.520746636270191,81.63054485358833,7.319460499087941
0.6631957989497375,1.507850323514773,8.632430039527335,-8.516041507804209,81.6146998631759,7.3197545056932265,8.632430039527335,-8.516041507804209,81.6146998631784,7.319754505720886
0.6631695423855963,1.5079100231333535,8.62279524610462,-8.511252346683932,81.59802807334663,7.319973100923576,8.62279524610462,-8.511252346683934,81.59802807334844,7.319973100843874
0.6631432858214553,1.5079697274794397,8.613078570062479,-8.506379036449562,81.58052893976591,7.320116269473152,8.613078570062479,-8.506379036449564,81.58052893976664,7.320116269507631
0.6631170292573143,1.508029436553593,8.603279798030371,-8.501421458946698,81.56220190235912,7.320183994669495,8.603279798030371,-8.501421458946696,81.56220190235919,7.320183994723156
0.6630907726931733,1.5080891503563751,8.593398714832654,-8.496379494319882,81.54304638524297,7.320176258451296,8.593398714832654,-8.496379494319882,81.54304638524493,7.3201762583948335
0.6630645161290323,1.5081488688883482,8.5834351034847,-8.491253021006854,81.52306179665901,7.320093041361724,8.5834351034847,-8.491253021006854,81.5230617966623,7.320093041348142
0.6630382595648912,1.5082085921500743,8.57338874518907,-8.48604191573299,81.50224752890917,7.319934322541995,8.57338874518907,-8.48604191573299,81.50224752890884,7.319934322607742
0.6630120030007501,1.5082683201421143,8.563259419332015,-8.480746053506032,81.48060295829387,7.319700079725165,8.563259419332015,-8.480746053506032,81.48060295829458,7.319700079714727
0.6629857464366091,1.5083280528650314,8.553046903479636,-8.47536530761074,81.45812744505132,7.319390289230123,8.553046903479636,-8.475365307610744,81.45812744505265,7.319390289172182
0.6629594898724681,1.5083877903193867,8.542750973374533,-8.469899549603937,81.43482033329961,7.319004925955791,8.542750973374533,-8.469899549603937,81.4348203333025,7.319004926016222
0.6629332333083271,1.508447532505743,8.53237140293235,-8.464348649309603,81.41068095098049,7.318543963375532,8.53237140293235,-8.464348649309603,81.41068095098183,7.318543963400937
0.662906976744186,1.5085072794246626,8.521907964238434,-8.458712474814137,81.38570860980504,7.318007373531772,8.521907964238434,-8.458712474814137,81.3857086098043,7.318007373450566
0.662880720180045,1.5085670310767072,8.511360427544785,-8.452990892461905,81.35990260520204,7.3173951270308235,8.511360427544785,-8.452990892461905,81.35990260520482,7.317395127060845
0.6628544636159039,1.50862678746244,8.500728561266694,-8.447183766850705,81.33326221626702,7.316707193037894,8.500728561266694,-8.447183766850703,81.33326221626871,7.316707193095903
0.6628282070517629,1.5086865485824232,8.490012131979901,-8.441290960827647,81.30578670571447,7.315943539272302,8.490012131979901,-8.441290960827649,81.30578670571151,7.31594353922045
0.6628019504876219,1.5087463144372195,8.479210904417684,-8.435312335485085,81.27747531983157,7.315104132002904,8.479210904417684,-8.435312335485083,81.2774753198313,7.315104131982666
0.6627756939234808,1.508806085027392,8.46832464146802,-8.429247750156694,81.24832728843363,7.3141889360436885,8.46832464146802,-8.429247750156698,81.24832728843371,7.314188936111004
0.6627494373593398,1.5088658603535026,8.457353104171137,-8.423097062413882,81.21834182482229,7.313197914749603,8.457353104171137,-8.42309706241388,81.21834182481605,7.3131979147442605
0.6627231807951988,1.5089256404161149,8.446296051716693,-8.416860128062082,81.18751812574449,7.312131030012527,8.446296051716693,-8.416860128062078,81.1875181257453,7.3121310299482625
0.6626969242310577,1.5089854252157917,8.43515324144157,-8.410536801137491,81.15585537135435,7.31098824225747,8.43515324144157,-8.410536801137493,81.15585537135722,7.310988242316964
0.6626706676669167,1.5090452147530962,8.423924428827565,-8.404126933903866,81.1233527251767,7.309769510438963,8.423924428827565,-8.404126933903868,81.12335272517431,7.309769510469008
