u,x,cminus,cplus,c55,c56,disc,cV,alpha7
0.665873968492123,1.5017856941674836,14.56000685280597,87.5978086178408,102.15781547064677,1275.4246937665478,5334.520486668524,0.3925848965633121,3.700731171029588
0.665847711927982,1.5018449145142665,-15.875549383309703,60.50660583389195,44.63105645058225,-960.5756089324068,5834.233635624687,0.392696136787179,3.6999619042636676
0.665821455363841,1.5019041395317394,-42.98407103948844,53.354002621779856,10.369931582291422,-2293.372238935638,9281.024436763957,0.39280728421544375,3.699193281387366
0.6657951987997,1.501963369220455,-78.04128471263547,49.017971558541866,-29.0233131540936,-3825.4254744360337,16144.054604184717,0.39291829273640744,3.698425488956232
0.6657689422355588,1.5020226035809665,-120.75111840000012,46.30132069231762,-74.4497977076825,-5590.936256994421,27906.51740669253,0.39302911449095856,3.697658720254396
0.6657426856714178,1.5020818426138254,-150.59451849100859,45.121712018113435,-105.47280647289516,-6795.0824948577465,38304.842884699785,0.39313970018871663,3.6968931740115707
0.6657164291072768,1.5021410863195854,-125.86741566182421,46.038297294351864,-79.82911836747235,-5794.721501910823,29551.5741469712,0.39325001112770513,3.696129005554258
0.6656901725431358,1.502200334698799,-95.90016476822187,47.616714535839336,-48.28345023238253,-4566.450769708378,20597.094645176472,0.39336007711160254,3.6953660923715357
0.6656639159789948,1.50225958775202,-99.23147057376326,47.39532821544185,-51.83614235832142,-4703.108117144469,21499.418123170042,0.3934699319820094,3.6946042957029115
0.6656376594148536,1.502318845479801,-97.814968668933,47.47176843651641,-50.343200232416585,-4643.449542276696,21108.235978747973,0.3935795726392514,3.6938436265446883
0.6656114028507126,1.5023781078826952,-98.52169536853229,47.41538947982001,-51.10630588871228,-4671.444558111137,21297.632734035175,0.39368900078171803,3.693084076514982
0.6655851462865716,1.5024373749612556,-100.33318936506376,47.29249370218421,-53.04069566287954,-4745.006726167332,21793.342301071538,0.39379821848073004,3.6923256356696457
0.6655588897224306,1.502496646716036,-60.38609605692892,50.6833303133499,-9.702765743579029,-3060.5684527870044,12336.417474222788,0.3939072223288835,3.691568316366202
0.6655326331582896,1.5025559231475898,-38.18661125962434,54.09954202027298,15.912930760648642,-2065.8781804518762,8516.734087200703,0.39401606073171214,3.6908119206047565
0.6655063765941485,1.5026152042564704,-77.73954447468978,48.91490676553548,-28.824637709154302,-3802.622569974649,16041.350018962597,0.39412476252536044,3.690056330337158
0.6654801200300074,1.5026744900432316,-130.54628572764494,45.76171251277265,-84.7845732148723,-5974.021597078763,31084.510243543093,0.39423327326321583,3.6893017654493896
0.6654538634658664,1.5027337805084269,-176.33823123219864,44.275347479653504,-132.06288375254513,-7807.4364617530855,48670.35111205059,0.3943415327626613,3.688548468694385
0.6654276069017254,1.5027930756526102,-223.26390728524208,43.28073251005654,-179.98317477518555,-9663.025450362624,71046.04500360548,0.39444948074702146,3.68779668269844
0.6654013503375844,1.5028523754763354,-287.56915049703457,42.377146114469184,-245.19200438256536,-12186.359908626611,108864.5586476464,0.3945570592602025,3.6870466402550957
0.6653750937734433,1.5029116799801567,-323.29738541921506,41.99098146957701,-281.3064039496381,-13575.57452030096,133435.5909842808,0.3946641972823981,3.6862986260019888
0.6653488372093023,1.502970989164628,-264.5461204662081,42.57099828053049,-221.9751221856776,-11261.99243948795,94320.92462729831,0.39477085014992197,3.6855528163297597
0.6653225806451613,1.5030303030303032,-170.66616165747746,44.25324363838102,-126.41291801909645,-7552.531232655672,46190.35077272549,0.39487709083184624,3.6848089136843027
0.6652963240810202,1.5030896215777367,-92.20927766981268,47.549047357530185,-44.6602303122825,-4384.463310725572,19532.389414448407,0.3949830243859161,3.684066492551843
0.6652700675168792,1.503148944807483,-17.470461413794897,59.334250284320376,41.863788870525475,-1036.5967301086682,5898.963739030605,0.395088752234996,3.6833251427609572
0.6652438109527382,1.5032082727200964,23.088987930874367,113.18097305517674,136.2699609860511,2613.234120875593,8116.565783637519,0.39519437553268405,3.682584456089356
0.6652175543885971,1.5032676053161318,25.806497722374537,128.8998301087862,154.70632783116073,3326.453172116856,10628.235182535154,0.39529999967372415,3.6818440080469492
0.6651912978244561,1.503326942596143,9.407154493872433,78.36409606472932,87.77125055860176,737.1831584535694,4755.059790806573,0.3954056520241995,3.681103689078318
0.6651650412603151,1.5033862845606851,-18.539040620186643,59.00213737717746,40.463096756990815,-1093.8430215133255,6012.634285218903,0.3955112509277221,3.6803638275320165
0.665138784696174,1.5034456312103133,-44.39424394144183,52.697871858507995,8.303627917066162,-2339.4821784814467,9426.878950510867,0.3956167496084235,3.679624610322273
0.665112528132033,1.5035049825455815,-80.07177648384537,48.496800402086464,-31.574976081758912,-3883.2249619775284,16529.878962473762,0.39572210154091125,3.678886222957821
0.6650862715678919,1.503564338567046,-121.65798356531754,45.9522272548496,-75.70575631046793,-5590.455308160229,28093.182771180873,0.39582726165517695,3.6781488447627226
0.6650600150037509,1.5036236992752603,-140.68515428667854,45.17028987549634,-95.5148644111822,-6354.789200308195,34542.2461247193,0.39593218059691415,3.6774126718431033
0.6650337584396099,1.5036830646707804,-109.89595005389353,46.48767735859582,-63.40827269529771,-5108.807469121763,24455.838922688286,0.3960368324290276,3.676677806341932
0.6650075018754689,1.5037424347541613,-88.27006073117573,47.799480029508516,-40.47058070166722,-4219.263005123337,18514.91992282351,0.396141255326105,3.67594409416472
0.6649812453113279,1.5038018095259582,-93.11283493418574,47.45288522864445,-45.65994970554129,-4418.472669445632,19758.72168489509,0.39624547194671506,3.675211443410328
0.6649549887471867,1.503861188986727,-90.42161968607104,47.621607410840994,-42.80001227523004,-4306.022874142446,19055.932547329627,0.39634947956689665,3.6744798636145823
0.6649287321830457,1.5039205731370229,-93.36306466570947,47.409325430239406,-45.95373923547006,-4426.2799159011065,19816.865813326007,0.3964532793519512,3.6737493487760635
0.6649024756189047,1.5039799619774008,-90.40808401749908,47.595752064898875,-42.8123319526002,-4303.040751559432,19045.05877345736,0.3965568726223382,3.673019892297729
0.6648762190547637,1.5040393555084173,-48.775803222722686,51.836349462140745,3.0605462394180662,-2528.3595811496643,10122.805267882273,0.3966602593350087,3.6722914930180526
0.6648499624906227,1.5040987537306274,-37.247858595895714,53.83706241175722,16.589203815861513,-2005.3152879315448,8296.462834970374,0.3967634928909222,3.671563935944627
0.6648237059264817,1.5041581566445876,-81.21242747451902,48.26044197354497,-32.95198550097405,-3919.3476436647543,16763.22392311542,0.3968665866310639,3.6708371667976762
0.6647974493623405,1.5042175642508535,-130.29487194066863,45.45773113449849,-84.83714080617014,-5922.9092568828255,30888.97748769724,0.39696948208648686,3.6701114184275214
0.6647711927981995,1.5042769765499808,-172.69135417401122,44.078588406123046,-128.61276576788816,-7611.991121932259,46989.208006194705,0.397072123248796,3.6693869134941144
0.6647449362340585,1.504336393542526,-219.1370815795072,43.07895056280529,-176.0581310167019,-9440.195503841018,68757.24751245824,0.3971744520449148,3.6686638823794366
0.6647186796699175,1.504395815229045,-282.38730912461426,42.178232722090655,-240.20907640252358,-11910.597642022936,105342.79095424515,0.397276414326437,3.6679425395267096
0.6646924231057765,1.5044552416100945,-303.0488387590082,41.92797733747716,-261.12086142153106,-12706.224843636464,119009.00364406829,0.39737793750851186,3.667223171626605
0.6646661665416354,1.5045146726862304,-236.60668902241827,42.69219560718362,-193.91449341523466,-10101.25904971315,78007.86695533968,0.3974789966892357,3.666505874047839
0.6646399099774943,1.504574108458009,-149.0198966655388,44.59047230472406,-104.42942436081472,-6644.867575117549,37484.97497280132,0.39757967201499,3.6657903254876376
0.6646136534133533,1.5046335489259874,-75.67759555553202,48.45821399988206,-27.219381555649967,-3667.2011204264945,15409.699213978036,0.3976800629451769,3.665076129007763
0.6645873968492123,1.504692994090722,-6.395142714685523,63.81263234661263,57.417489631927104,-408.0908908563457,4929.131679057839,0.3977802663500999,3.664362898635579
0.6645611402850713,1.504752443952769,24.29122444604952,118.59977054023238,142.8909949862819,2880.9336454427557,8894.101866398614,0.39788037929125725,3.6636502484242777
0.6645348837209302,1.5048118985126862,24.791422962838816,121.49713545588938,146.2885584187282,3012.086873860274,9351.994828788556,0.39798049892457704,3.662937792726941
0.6645086271567892,1.504871357771029,5.99258479907536,73.50032989542589,79.49291469450125,440.4569596583533,4557.29564799384,0.3980806337193671,3.6622254986047698
0.6644823705926481,1.504930821728356,-19.31307337573012,58.190802210338866,38.877728834608746,-1123.8432328808728,6006.85073086086,0.3981807034255986,3.6615136840234195
0.6644561140285071,1.5049902903852233,-43.8255770419908,52.34198150567957,8.516404463688772,-2293.9175430076175,9248.199317019607,0.39828066757467046,3.6608025081080333
0.6644298574643661,1.5050497637421882,-78.08457036379211,48.277541171100395,-29.807029192691715,-3769.7310605656594,15967.383231556614,0.3983804815912768,3.660092145963135
0.664403600900225,1.5051092417998082,-117.21125011102593,45.81703910170482,-71.39421100932111,-5370.272429496579,26578.223083629786,0.3984801033747352,3.659382762552479
0.664377344336084,1.50516872455864,-128.96967900953268,45.28836483862041,-83.68131417091229,-5840.825876103482,30365.865845784854,0.3985794856250487,3.658674543057184
0.664351087771943,1.5052282120192415,-97.17288440497077,46.85395406792287,-50.318930337047895,-4552.9338625580785,20743.730200496993,0.39867861126570087,3.6579675533027016
0.664324831207802,1.5052877041821704,-81.2152139546739,47.95124109739881,-33.26397285727509,-3894.3703051173966,16683.973110719122,0.39877752017437734,3.657261634856359
0.6642985746436609,1.5053472010479836,-86.19794168263975,47.55974567963078,-38.63819600300898,-4099.552184533992,17891.118928502907,0.3988762279993575,3.656556724920046
0.6642723180795198,1.5054067026172395,-83.40497174962977,47.75229001575091,-35.65268173387885,-3982.778399743831,17202.227313792584,0.39897473255638105,3.6558528309643243
0.6642460615153788,1.505466208890495,-87.5014560623806,47.435468653938656,-40.06598740844195,-4150.672576221046,18207.973651897613,0.3990730344631285,3.655149949429787
0.6642198049512378,1.505525719868309,-81.7208571133963,47.85204736551356,-33.868809747882736,-3910.510325340605,16789.137575100696,0.39917113404268967,3.6544480779092847
0.6641935483870968,1.5055852355512385,-41.312086776894645,52.593197678943966,11.281110902049324,-2172.7347463869073,8818.202448731965,0.39926903407744785,3.6537472043082184
0.6641672918229558,1.505644755939842,-35.25361273327454,53.751345100156215,18.497732366881674,-1894.9291040535013,7921.882518930787,0.3993667878967601,3.653047116907606
0.6641410352588146,1.5057042810346777,-79.32034309835805,48.017457385693476,-31.302885712664583,-3808.7611945439935,16214.915432116115,0.3994644009792852,3.6523477932280928
0.6641147786946736,1.5057638108363034,-125.57065665553341,45.306569065361735,-80.26408759017168,-5689.17562834675,29199.026270069753,0.3995618153136123,3.651649461224949
0.6640885221305326,1.5058233453452776,-165.6984427894462,43.94347787023708,-121.75496491920912,-7281.365853850774,43949.73489788094,0.399658977608902,3.6509523298565956
0.6640622655663916,1.5058828845621586,-210.9205101984329,42.924049301030536,-167.99646089740236,-9053.562378356048,64437.06038747663,0.39975583202374415,3.650256617698699
0.6640360090022506,1.5059424284875051,-271.9818877591779,42.01451527155491,-229.96737248762295,-11427.187176844316,98593.74111623838,0.3998523270197796,3.649562526149456
0.6640097524381096,1.5060019771218751,-285.6059222560327,41.827764334179676,-243.77815792185305,-11946.257208571376,107212.81911405743,0.39994839120632736,3.648870333374869
0.6639834958739684,1.5060615304658285,-217.96233644147622,42.69541987940708,-175.26691656206916,-9305.99347226542,67942.465930237,0.40004400892933256,3.6481800974204153
0.6639572393098274,1.5061210885199223,-135.19459623036522,44.73457399371188,-90.46002223665334,-6047.872668617273,32374.50629752491,0.4001392609366471,3.6474914992528076
0.6639309827456864,1.506180651284717,-65.56105774561404,49.00516919295421,-16.555888552659823,-3212.8307272928573,13125.420354939522,0.40023424229466614,3.6468041646967584
0.6639047261815454,1.50624021876077,-1.085086385127795,66.52401283475709,65.43892644962929,-72.18430061106164,4570.990297324239,0.4003290460335884,3.6461177281638544
0.6638784696174044,1.506299790948641,24.7421860647666,120.43312397236386,145.17531003713046,2979.7787616853293,9156.755597635634,0.4004237656813036,3.645431822773274
0.6638522130532633,1.5063593678488896,24.49823228949173,118.94746601908136,143.4456983085731,2914.002652781879,8920.657752106654,0.40051849271265705,3.644746090376248
0.6638259564891222,1.506418949462074,6.123037845722088,72.87402881195092,78.997066657673,446.2104363858173,4455.694794973562,0.4006132288965201,3.6440605246571796
0.6637996999249812,1.506478535788754,-17.06268334276174,58.396023068748306,41.33333972598657,-996.3928500986622,5694.016373298468,0.4007078972584107,3.6433754264664544
0.6637734433608402,1.5065381268294888,-40.38900496327181,52.44596174473245,12.056956781460645,-2118.2402092115626,8618.33104367626,0.4008024598248299,3.6426909431264236
0.6637471867966992,1.506597722584838,-73.09069244474604,48.28983525173419,-24.800857193011858,-3529.537496591959,14733.232503876005,0.4008968736666317,3.6420072410555506
0.6637209302325581,1.506657323055361,-110.38812202685563,45.77516781418032,-64.6129542126753,-5053.034810471532,24386.973093975404,0.4009910984819821,3.641324476141534
0.6636946736684171,1.5067169282416173,-120.04036958675056,45.30199296411965,-74.73837662263091,-5438.067978429296,27338.096853903407,0.4010850887390417,3.6406428243746873
0.663668417104276,1.506776538144167,-89.08428636643393,46.980798202291965,-42.10348816414196,-4185.250880776621,18513.707238694526,0.4011788300013863,3.63996234052427
0.663642160540135,1.5068361527635692,-74.87646315201383,48.05587079114147,-26.820592360872347,-3598.2536385308417,15112.358728711451,0.40127236129540966,3.639282871644542
0.663615903975994,1.5068957721003844,-79.59650779065336,47.64832605094084,-31.948181739712524,-3792.6403557253043,16191.247739374918,0.4013656964466334,3.6386043630040894
0.663589647411853,1.5069553961551725,-76.85853427097007,47.85493164968243,-29.003602621287648,-3678.059904232047,15553.448581941751,0.4014588335094205,3.637926821105624
0.6635633908477119,1.5070150249284933,-80.8905080288388,47.51363252047268,-33.376875508366105,-3843.401872876592,16487.623310207335,0.40155177304140116,3.637250242763299
0.6635371342835709,1.507074658420907,-75.09443718562429,47.97048980064119,-27.123947384983097,-3602.316933097881,15144.976254134854,0.4016445152684812,3.636574626094228
0.6635108777194298,1.5071342966329735,-36.938498324662305,52.8920729798601,15.953574655197794,-1953.7537491544786,8069.531540896884,0.40173706316458635,3.6358999584916356
0.6634846211552888,1.5071939395652545,-31.471956247739556,54.034263297411826,22.562307049672274,-1700.5639703749844,7311.3135809036285,0.40182946778059425,3.635226040036817
0.6634583645911478,1.5072535872183086,-73.04825038278857,48.118230443737644,-24.930019939050915,-3514.952545430867,14681.316075884944,0.4019217339918572,3.63455285093576
0.6634321080270067,1.5073132395926976,-116.68896437769726,45.31715920002322,-71.37180517767403,-5288.012375589946,26245.98407667964,0.4020138064537811,3.6338806058602344
0.6634058514628657,1.5073728966889814,-154.7965320938091,43.90092885964822,-110.89560323416089,-6795.711543170564,39480.680989350694,0.40210563444358893,3.63320950108716
0.6633795948987247,1.507432558507721,-197.46221208650388,42.849889090857786,-154.61232299564608,-8461.233887542128,57749.9059722785,0.4021971647916233,3.6325397420525998
0.6633533383345837,1.5074922250494769,-255.6271426730159,41.904926872907126,-213.72221580010878,-10712.036720442924,88525.33240827997,0.4022883484851848,3.631871517868444
0.6633270817704426,1.5075518963148102,-270.16045540909806,41.6952998727873,-228.46515553631076,-11264.421202051124,97254.01210243517,0.40237911747900995,3.6312050902973216
0.6633008252063015,1.507611572304282,-206.55221045797776,42.57356077772525,-163.97864968025252,-8793.663085706212,62063.649893783826,0.40246945484533586,3.6305405218522724
0.6632745686421605,1.5076712530184528,-127.43201574963186,44.66531375098791,-82.76670199864394,-5691.790965378141,29617.490821244894,0.40255943693117147,3.6298775148324154
0.6632483120780195,1.5077309384578843,-61.09893693578378,49.026602063541716,-12.072334872242067,-2995.4732676561025,12127.634339891962,0.40264915487006964,3.6292157152560267
0.6632220555138785,1.507790628623137,-0.58266981055435,66.1592623446001,65.57659253404574,-38.54900485674375,4454.485507803239,0.40273869766757275,3.6285547778607588
0.6631957989497375,1.507850323514773,24.576430885595258,118.63637260961558,143.21280349521084,2915.6586119579433,8847.272637126098,0.4028281545970504,3.627894357004615
0.6631695423855963,1.5079100231333535,24.867738324650084,120.38577792321342,145.2535162478635,2993.7220234039078,9123.695888752714,0.40291761436390344,3.6272341097941725
0.6631432858214553,1.5079697274794397,8.753867789377033,75.11727473619482,83.87114252557186,657.566691738961,4404.101781588944,0.403007083394618,3.6265740118910172
0.6631170292573143,1.508029436553593,-12.918377942480937,59.37516569893564,46.4567877564547,-767.030830896281,5226.356452233404,0.4030964877757423,3.6259143485795655
0.6630907726931733,1.5080891503563751,-34.300281866614846,53.062552172808104,18.762270306193262,-1820.0604960892738,7632.264771399757,0.4031857900370033,3.625255263481463
0.6630645161290323,1.5081488688883482,-48.345062857318084,50.088854113261746,1.7437912559436555,-2421.5488005566745,9689.236010171004,0.40327494873579267,3.624596915376302
0.6630382595648912,1.5082085921500743,-59.20954665836855,48.08983780060811,-11.119708857760436,-2847.3774950484817,11513.157905275282,0.4033639247154733,3.6239394539540557
0.6630120030007501,1.5082683201421143,-65.53074468998884,47.307940128918666,-18.222804561070177,-3100.1245463974474,12732.56879166075,0.40345267410605745,3.6232830467561516
0.6629857464366091,1.5083280528650314,-40.05731418244082,50.319104491242456,10.261790308801643,-2015.6481779847682,8167.897052280888,0.4035411791897177,3.6226277607020108
0.6629594898724681,1.5083877903193867,-25.03243210776506,53.1842244453905,28.15179233762544,-1331.3304876333766,6117.845362354293,0.4036294758647362,3.62197345693696
0.6629332333083271,1.508447532505743,-28.566811276929307,52.34406845856288,23.777257181633573,-1495.3031251224338,6546.5704595712805,0.40371758084601794,3.6213200702559334
0.662906976744186,1.5085072794246626,-25.80505246802597,52.922984912743665,27.117932444717695,-1365.6804024378973,6198.103869827862,0.40380549259115633,3.6206676054610605
0.662880720180045,1.5085670310767072,-28.019713629431042,52.38030215561635,24.360588526185303,-1467.6810662234393,6464.162538235868,0.4038932124945891,3.620016056129683
0.6628544636159039,1.50862678746244,-24.79565596400694,53.08125302881564,28.285597064808695,-1316.1844882409137,6064.812954276369,0.4039807420396519,3.619365415501588
0.6628282070517629,1.5086865485824232,3.462789588286963,65.45782190976581,68.92061149805278,226.66666418107934,3843.3840325412075,0.40406808227004115,3.6187156785173746
0.6628019504876219,1.5087463144372195,9.046482863479326,70.75630683880736,79.80278970228669,640.0957173003559,3808.102375065971,0.40415528113265436,3.6180666597145037
0.6627756939234808,1.508806085027392,-18.6281065246286,54.62890825945687,36.00080173482827,-1017.6331223813257,5366.590215075717,0.4042423490964721,3.61741831821114
0.6627494373593398,1.5088658603535026,-56.73221029585079,47.84622787375824,-8.885982422092553,-2714.4222615972503,10936.649729994739,0.40432923425490297,3.616770852966466
0.6627231807951988,1.5089256404161149,-92.40580044733653,45.07890966058873,-47.326890786747796,-4165.552730479873,18902.045513460245,0.40441588725617666,3.6161244528254213
0.6626969242310577,1.5089854252157917,-131.4387395497331,43.37185108364862,-88.06688846608449,-5700.741438373501,30558.742597591772,0.404502256932583,3.615479313261259
0.6626706676669167,1.5090452147530962,-185.4473851740185,41.98796505539585,-143.45942011862266,-7786.558328301222,51726.83853397636,0.40458829545823877,3.6148356167030475
0.6626444111027757,1.5091050090285911,-206.8124563420732,41.57384982991957,-165.23860651215364,-8597.990002922148,61695.75709376694,0.40467393973258253,3.6141936031754525
0.6626181545386346,1.509164808042841,-152.0418460770548,42.62077454438641,-109.42107153266838,-6480.141242962452,37893.53586720714,0.40475916300191994,3.6135533721481123
0.6625918979744936,1.5092246117964077,-76.90475936845952,45.78966365011787,-31.11509571834165,-3521.443064575013,15053.921439861615,0.40484403300155797,3.6129146624792923
0.6625656414103526,1.5092844202898552,-18.017669150822137,54.32565957874977,36.307990427927635,-978.8217606901047,5233.557211674904,0.4049286376985705,3.612277136732108
0.6625393848462116,1.509344233523747,19.468501380343184,88.77139807520237,108.23989945554555,1728.246085962072,4802.891490298323,0.4050130623298785,3.6116404683012346
0.6625131282820705,1.5094040514986469,29.732367820611863,155.73190317539806,185.46427099600993,4630.278226614849,15875.882909622018,0.4050973918722104,3.611004332142467
0.6624868717179294,1.5094638742151183,30.43841398062277,167.45817755524314,197.89659153586592,5097.161332867123,18774.415610044867,0.40518171436741796,3.6103683920343226
0.6624606151537884,1.5095237016737255,25.713748948636557,115.67485525235813,141.38860420099468,2974.4341876290096,8093.000647389492,0.40526604943008376,3.6097325736536945
0.6624343585896474,1.509583533875032,18.115943334060503,85.13722788115572,103.25317121521623,1542.341195914013,4491.852582342704,0.4053503273033983,3.6090971430893375
0.6624081020255064,1.5096433708196015,8.06348578057074,68.90814496127425,76.97163074184499,555.6398470607422,3702.072550815968,0.4054345095753959,3.608462245886448
0.6623818454613654,1.5097032125079988,-11.750240709218346,56.27544293659756,44.52520222737921,-661.2500005229025,4627.493635480625,0.4055185575584299,3.607828028429691
0.6623555888972242,1.5097630589407876,-40.474684211645716,49.34052342779963,8.865839216153919,-1997.0421045774974,8066.771523316683,0.4056024337673008,3.607194632266456
0.6623293323330832,1.509822910118532,-57.008026672010516,47.236940848823394,-9.771085823187128,-2692.8847838139072,10867.013253419718,0.40568609745030115,3.6065622111276316
0.6623030757689422,1.5098827660417966,-34.84748719758384,50.174331267835065,15.326844070251223,-1748.4493665032128,7228.7096151666465,0.40576952442020553,3.6059308557132947
0.6622768192048012,1.5099426267111455,-17.615733183073775,54.104523247097745,36.488790064023966,-953.0908455182861,5143.795182409558,0.40585274466566806,3.605300451294555
0.6622505626406602,1.5100024921271438,-20.755300729245583,53.1667257119233,32.411424982677715,-1103.4913809402813,5464.46599316887,0.40593578045607065,3.604670912589568
0.6622243060765192,1.5100623622903555,-19.308745151502333,53.52663436929967,34.21788921779734,-1033.5321418544534,5304.992509939265,0.4060186289768932,3.604042249330434
0.662198049512378,1.510122237201346,-20.348795904252874,53.194299452327236,32.84550354807436,-1082.4399428251174,5408.586874627035,0.40610129128454603,3.6034144566630504
0.662171792948237,1.5101821168606793,-21.18770337502039,52.928013938178,31.740310563157607,-1121.4230595510603,5493.139552849936,0.406183768809531,3.6027875282659636
0.662145536384096,1.5102420012689206,2.9440374210688383,63.800537061247326,66.74457448231617,187.83116859260133,3703.513548455045,0.40626605874816524,3.602161473933742
0.662119279819955,1.5103018904266348,12.508858731845969,73.96503933377105,86.47389806561702,925.2182281215726,3776.862134176433,0.4063482016552896,3.6015361386310727
0.662093023255814,1.510361784334387,-6.929554881271507,57.83021362085875,50.90065873958724,-400.7376390813959,4193.827616449503,0.40643021987222117,3.6009114368215482
0.6620667666916729,1.5104216829927426,-40.957926527907986,48.86871719325728,7.910790665349289,-2001.5613283145456,8068.82592220916,0.40651206955327607,3.6002875344646608
0.6620405101275318,1.5104815864022665,-74.55492450334805,45.358092349199055,-29.196832154149,-3381.669150710424,14379.131610679246,0.40659370278330464,3.5996646127094447
0.6620142535633908,1.5105414945635238,-108.95941749632783,43.41910453614756,-65.54031296018027,-4730.920338470804,23219.21397680159,0.4066750716929585,3.5990428522342137
0.6619879969992498,1.5106014074770804,-156.9237079511677,41.85611892463521,-115.06758902653249,-6568.217382098798,39513.419572774175,0.4067561298978897,3.5984224278726336
0.6619617404351088,1.5106613251435017,-190.46398145943783,41.13084718367254,-149.33313427576527,-7833.944915401975,53636.164654231645,0.4068368226404511,3.597803545627229
0.6619354838709677,1.510721247563353,-150.51370562105916,41.91662312580762,-108.59708249525156,-6309.026273786688,37029.431421627225,0.40691710619853433,3.5971863682945675
0.6619092273068267,1.5107811747372002,-78.29225794891096,44.84831178174755,-33.44394616716342,-3511.2755945897616,15163.599913591172,0.4069970328104559,3.5965706963675865
0.6618829707426857,1.510841106665609,-21.045895687782167,52.41532893410472,31.36943324632255,-1103.1275451879583,5396.551522947319,0.4070766874954911,3.5959562075797553
0.6618567141785446,1.510901043349145,16.62293460115368,80.64329560756897,97.26623020872265,1340.5282289061229,4098.606623391739,0.40715615184756193,3.595342592944763
0.6618304576144036,1.5109609847883747,28.740508507869926,144.47025028565443,173.21075879352435,4152.148457468948,13393.373131952678,0.4072355071194175,3.5947295453219272
0.6618042010502625,1.511020930983864,30.423502313465576,172.00052662824248,202.42402894170806,5232.8584197916325,20044.05381382693,0.4073148399098264,3.5941167377918064
0.6617779444861215,1.5110808819361787,27.36051850551612,129.11614081617657,156.4766593216927,3532.6845601618243,10354.20667182978,0.4073941900131268,3.593504020693779
0.6617516879219805,1.5111408376458852,21.125011159027856,92.9096909917505,114.03470215077836,1962.718258982559,5153.0402586864975,0.4074734997349953,3.5928916117481484
0.6617254313578395,1.5112007981135498,13.44022510654711,74.6582900295023,88.0985151360494,1003.4242240663924,3747.6514729111555,0.40755272387949504,3.5922796805698742
0.6616991747936984,1.5112607633397388,-0.3720980453947149,60.704579737211034,60.33248169181632,-22.58805546672386,3730.360568960247,0.40763182711148266,3.5916683592788687
0.6616729182295573,1.5113207333250191,-27.91097710084286,50.59414726739293,22.683170166550063,-1412.1320858168756,6163.054552072169,0.4077107724851524,3.59105778588205
0.6616466616654163,1.5113807080699568,-44.231820320779455,47.81870183896222,3.5868815181827642,-2115.1082277139026,8473.298629881092,0.4077895219413697,3.5904481023514463
0.6616204051012753,1.5114406875751183,-2.1389018189171978,59.49062063270501,57.35171881378781,-127.24459667980568,3798.1980376150054,0.4078680472503681,3.5898394134857905
0.6615941485371343,1.5115006718410713,12.761005377262464,73.39419607007126,86.15520144733372,936.5837307100348,3676.3838135905153,0.40794641304815843,3.5892314752106578
0.6615678919729933,1.511560660868382,-11.769924964328318,54.95409492785824,43.184169963529925,-646.805573783467,4452.094830572908,0.40802465062392107,3.5886241696559074
0.6615416354088521,1.5116206546576176,-45.807779354661506,47.47434390445656,1.666564549795055,-2174.6942705826655,8701.554519729296,0.40810270732057746,3.5880176944542574
0.6615153788447111,1.5116806532093447,-75.45852085340871,44.64085403764844,-30.817666815760276,-3368.5328153138694,14423.85984922269,0.408180539236698,3.587412214107342
0.6614891222805701,1.5117406565241307,-111.6004134198545,42.70530024291668,-68.89511317693783,-4765.9291623285135,23810.253268977125,0.4082580989475851,3.5868079060401747
0.6614628657164291,1.5118006646025428,-160.56192879557682,41.20734951998807,-119.35457927558875,-6616.331519482773,40710.841671983886,0.4083353432304604,3.5862049317453444
0.6614366091522881,1.5118606774451482,-173.38297129568915,40.89350378154819,-132.48946751414096,-7090.237192336326,45914.40777152592,0.40841221141796996,3.5856035171834586
0.6614103525881471,1.5119206950525146,-119.98060281705612,42.250163909631866,-77.73043890742426,-5069.200134997061,26318.821672729056,0.40848868807892985,3.585003717683877
0.6613840960240059,1.5119807174252091,-54.37722248572295,46.18502098965757,-8.192201496065373,-2511.4131618623946,10112.764812801714,0.40856483993563925,3.58440528175869
0.6613578394598649,1.5120407445637996,-4.950244090751003,57.41433233041646,52.46408823966545,-284.21495934305824,3889.3403921916356,0.408640747782894,3.583807906000457
0.6613315828957239,1.5121007764688534,22.058694759003735,95.86772741856561,117.92642217756935,2114.716936365512,5447.773302140273,0.4087164903788115,3.5832112950093524
0.6613053263315829,1.5121608131409383,29.421245591861783,156.69245416891374,186.11369976077552,4610.087176495157,16197.960532663463,0.40879214634545374,3.582615154346568
0.6612790697674419,1.5122208545806224,29.773277599995637,162.93733031647542,192.71060791647108,4851.17836691461,17732.66493587741,0.4088677958211401,3.58201918433309
0.6612528132033008,1.5122809007884737,25.602837971072702,114.95027633532602,140.55311430639873,2943.0532997433847,7982.964742254047,0.40894345103489677,3.581423339805483
0.6612265566391597,1.5123409517650597,19.810142007308627,87.85985992896966,107.67000193627828,1740.5163019351335,4630.7641092176345,0.40901904644647796,3.580827865625101
0.6612003000750187,1.5124010075109489,12.222449314344964,71.86838832338827,84.09083763773324,878.4077335862747,3557.638040270515,0.4090945481164948,3.5802328876520884
