u,x,phi,f,h,phi_r,a1,a2,a3,a4,a5,a6,a7,a8,a9,b1,b2,b3,b4,b5,c1,c2,c3,c4,c5,c6,d1,d2,d3,d4,e1,e2,e3,e4,v1,v2,v3,v4,v5,v6,v7,v8,v9,v10,v11,v12,v13,F_tensor,G_tensor,H_tensor,K_scalar,mu,crS2
0.5053536619995855,1.9788122164647937,0.4457148145922486,0.4784479931455073,0.5210745531958805,-0.339519068762457,-0.13671948077218837,-2.0636403654011004,-0.42716167106717734,0.20413874156898015,-2.8481270461820944,0.44643730919355407,-0.7319167713009749,-0.19588247048041996,0.2034059632929572,0.21333430643829324,0.5715124014768675,2.045636402313605,1.785613806252365,-0.4266686128765865,0.5483979192340512,0.16617950088263514,,-0.06700718444226188,-0.16295780690477896,0.22549514378067792,0.21333430643829324,-0.06983147738833112,-0.013821059038361394,0.052133426178343274,-1.0136858555465424,-0.012110608446506757,,1.0401331210660736,2.04320401747356,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0013887390352902,-0.24965329672155387,0.0,0.0,0.0,0.8176889480320482,0.8176889480320482,0.8176889480320482,0.0097422839473408,3.422039097233345,1.0000000000000007
0.5053060214701249,1.978998779968275,0.4456514810484368,0.4784899153806921,0.5210947976844369,-0.3394298510738122,-0.13701334221869899,-2.0658782112813636,-0.4272982452366454,0.2041663896684734,-2.848791532262039,0.44675946875684447,-0.7321870187585223,-0.19590138932082746,0.2034382696290924,0.2133445064417254,0.5726906161008204,2.0476784053867325,1.7860282171116688,-0.4266890128834508,0.5495071325271882,0.1665615445362614,,-0.06713593937344896,-0.16297816482158295,0.22556425139630587,0.2133445064417254,-0.06996837749032402,-0.01394160124893995,0.05213065673691287,-1.0166943496641931,-0.012007364259717223,,1.0410512728702912,2.043539475391252,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.001325419156099,-0.2496690838136277,0.0,0.0,0.0,0.8177479828494862,0.8177479828494862,0.8177479828494862,0.0097422841503014,3.4229167561299962,0.9999999999999994
0.5052583774037499,1.979185392508404,0.445588147504625,0.4785318431260395,0.5211150348454054,-0.3393406596381694,-0.13730759938826237,-2.0681167657701387,-0.4274349057218533,0.20419404951992842,-2.8494535564858996,0.4470813924935926,-0.7324571215186678,-0.19592032072199264,0.20347053294051412,0.21335471448045953,0.573870271584402,2.0497211350220383,1.7864428955432003,-0.42670942896091907,0.5506176498579118,0.1669441129996898,,-0.06726482505680888,-0.16299854145300202,0.22563341992797964,0.21335471448045953,-0.07010542330669813,-0.014062223506437821,0.05212788783024625,-1.019707521541223,-0.011903719041554628,,1.041969592259548,2.043875033500533,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0012621091542087,-0.24968487043935111,0.0,0.0,0.0,0.8178070587962498,0.8178070587962498,0.8178070587962498,0.0097422841431596,3.423795001833545,1.0
0.5052107298021055,1.979372054096529,0.4455248139608131,0.4785737763825152,0.5211352646918836,-0.33925149443734204,-0.13760225254453062,-2.0703560116826347,-0.42757165252987483,0.20422172111929962,-2.850122347795118,0.44740308033803283,-0.7327270777090888,-0.19593926467444475,0.2035027532408947,0.2133649305473739,0.5750513686088294,2.051764578100547,1.786857841488267,-0.4267298610947478,0.5517294717608711,0.167327206634624,,-0.06739384150264052,-0.16301893677993953,0.22570264936073944,0.2133649305473739,-0.07024261486016284,-0.014182924195374369,0.05212511945623935,-1.0227252451156668,-0.011799671901219663,,1.0428880631443924,2.0442106918614478,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0011988090146235,-0.24970065660190827,0.0,0.0,0.0,0.8178661758382374,0.8178661758382374,0.8178661758382374,0.0097422839335724,3.424673834250601,0.9999999999999994
0.5051655867093935,1.9795489366445496,0.4454648137614125,0.4786135077100397,0.5211544230743144,-0.3391670463225802,-0.13788176315602946,-2.0724780395912603,-0.4277012817719722,0.2042479471518527,-2.8506987667744994,0.44770761520394337,-0.7329826884689332,-0.19595722314605382,0.20353323729948342,0.2133746163256983,0.5761716329977169,2.0537011338362507,1.7872511948872456,-0.4267492326513966,0.5527839806087161,0.16769062160129228,,-0.06751618824070532,-0.16303827589770964,0.22576829125276437,0.2133746163256983,-0.07037272026152318,-0.014297346295868874,0.052122497275591144,-1.0255884166467781,-0.011700731187936098,,1.0437583350163262,2.044528776523178,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0011388495451037,-0.24971561148944996,0.0,0.0,0.0,0.8179222193342198,0.8179222193342198,0.8179222193342198,0.0097422839297076,3.4255069534572677,1.0000000000000004
0.505117932227995,1.979735693779785,0.4454014802176007,0.4786554517014846,0.5211746387143985,-0.33907793215435156,-0.13817718820742814,-2.074718600954401,-0.42783819670333717,0.20427564161712944,-2.8513491058781355,0.44802883424247353,-0.7332523542756081,-0.1959761915132939,0.20356537224811336,0.21338484800600033,0.577355539214052,2.0557459224065497,1.7876666616142929,-0.42676969601200065,0.5538983445532165,0.16807473769242057,,-0.06764545936163403,-0.16305870757935312,0.2258376391350218,0.21338484800600033,-0.07051019568693828,-0.014418196929997684,0.052119729932832606,-1.0286151192048811,-0.011595902612054251,,1.0446770983396014,2.044864630283449,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0010755685680233,-0.2497313967591973,0.0,0.0,0.0,0.8179814163058624,0.8179814163058624,0.8179814163058624,0.0097422841327448,3.426386928159288,0.9999999999999994
0.5050702742161707,1.979922499996503,0.4453381466737889,0.4786974012069052,0.521194847078633,-0.33898884416703307,-0.13847301002750487,-2.0769598832479748,-0.42797519797901845,0.20430334781838982,-2.852065984996621,0.448349817221996,-0.7335218744664536,-0.1959951724038884,0.2035974642333202,0.21339508769349338,0.5785408889974455,2.057791474035198,1.7880823956846037,-0.42679017538698677,0.5550140146628892,0.16845938007620487,,-0.06777486127724927,-0.16307915790277577,0.2259070478837657,0.21339508769349338,-0.07064781691834299,-0.014539132007451272,0.05211696311653517,-1.0316464491795514,-0.011490669343318365,,1.045596020470411,2.0452005844725907,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0010122974090492,-0.24974718157517412,0.0,0.0,0.0,0.8180406542721859,0.8180406542721859,0.8180406542721859,0.0097422841266147,3.4272674893045596,0.9999999999999994
0.5050226126755611,1.980109355306085,0.4452748131299771,0.4787393562272681,0.521215048180141,-0.33889978233380436,-0.13876922888509352,-2.0792018580313187,-0.4281122856062658,0.20433106575158275,-2.8526342175516923,0.44867056408674905,-0.7337912488975643,-0.196014165808354,0.2036295132682397,0.2134053353810568,0.5797276830493824,2.059837730973332,1.788498397040211,-0.4268106707621136,0.5561309914914605,0.16884454912311234,,-0.06790439400002139,-0.1630996268486081,0.22597651748369368,0.2134053353810568,-0.07078558398072884,-0.014660144454151425,0.052114196824596504,-1.034682399696328,-0.011385030478744843,,1.0465150999570945,2.0455366391508387,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0009490360531852,-0.24976296594057198,0.0,0.0,0.0,0.8180999331990669,0.8180999331990669,0.8180999331990669,0.0097422839174539,3.428148636800941,1.0000000000000007
0.5049774563834908,1.9802864214211149,0.4452148129305764,0.4787791081767312,0.5212341793782646,-0.33881543208159853,-0.13905022375779913,-2.081326437610838,-0.42824223775614745,0.204357335664586,-2.8532611878984646,0.44897420728766513,-0.7340463079108057,-0.19603217109471438,0.20365983513211064,0.21341505108985645,0.5808533471200321,2.061776889420385,1.7888927500908034,-0.4268301021797129,0.5571903859152926,0.16920993163913026,,-0.06802722988144388,-0.16311903564390912,0.22604238685790473,0.21341505108985645,-0.07091623468526193,-0.014774854153166928,0.0521115766087783,-1.0375628084298072,-0.011284578429862028,,1.0473859422457608,2.045855099490319,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0008891132715354,-0.2497779191371586,0.0,0.0,0.0,0.8181561299354441,0.8181561299354441,0.8181561299354441,0.0097422839137971,3.428983948905348,1.0000000000000007
0.5049297879757422,1.9804733723652723,0.4451514793867646,0.4788210739394931,0.5212543663742484,-0.33872642113981055,-0.1393472165504777,-2.0835697432379807,-0.428379493562457,0.20438507643254095,-2.8539525517533963,0.44929448490325324,-0.7343153913415859,-0.1960511888410708,0.20369179893585515,0.21342531433606907,0.5820429556452082,2.063824530799297,1.7893092717827612,-0.42685062867213813,0.5583099089354344,0.16959612604148133,,-0.06815701736217526,-0.16313954080328824,0.2261119748127915,0.21342531433606907,-0.07105428579815862,-0.01489602118487987,0.052108811331927796,-1.040607719831174,-0.011178150960586735,,1.0483053068508088,2.046191350030895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0008258709629059,-0.24979370263427758,0.0,0.0,0.0,0.8182154885296716,0.8182154885296716,0.8182154885296716,0.0097422841135766,3.429866237978357,1.0000000000000018
0.5048821160440393,1.980660372435876,0.4450881458429528,0.4788630452200472,0.521274546146216,-0.33863743629874155,-0.13964460716298066,-2.0858137291581955,-0.42851683574161387,0.2044128289204783,-2.8545484046321654,0.4496145262360031,-0.7345843289103587,-0.1960702190733298,0.20372371983557255,0.21343558556136494,0.5832340104624744,2.06587285297969,1.7897260605887921,-0.4268711711227299,0.5594307402637676,0.16998284821905957,,-0.06828693568136619,-0.16316006453102505,0.2261816235826959,0.21343558556136494,-0.07119248281004002,-0.015017262548724375,0.05210604657324234,-1.0436572540443954,-0.011071315137642873,,1.0492248271401365,2.046527701238361,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0007626384131914,-0.2498094856902331,0.0,0.0,0.0,0.8182748879838486,0.8182748879838486,0.8182748879838486,0.0097422841091638,3.430749113129997,1.0000000000000004
0.5048344405900188,1.980847421644337,0.445024812299141,0.4789050220193609,0.521294718707314,-0.3385484775450125,-0.1399423958589258,-2.0880584056720326,-0.42865426430080983,0.2044405931243408,-2.8552291100505744,0.4499343312187029,-0.7348531205744723,-0.19608926178199587,0.203755597847528,0.21344586475862407,0.58442651225014,2.067921877810701,1.7901431164506787,-0.42689172951724813,0.5605528804314166,0.17037009854747912,,-0.06841698484856934,-0.16318060680937788,0.2262513331565668,0.21344586475862407,-0.07133082574287504,-0.015138580901769672,0.052103282330621344,-1.0467114120074712,-0.010964070021617993,,1.0501445025198706,2.0468641531731335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0006994156073967,-0.2498252683082232,0.0,0.0,0.0,0.8183343282638296,0.8183343282638296,0.8183343282638296,0.0097422839003835,3.431632574267512,0.9999999999999986
0.504789271122785,1.9810246714945727,0.4449648120997403,0.4789447946050362,0.5213138229150116,-0.33846422487331784,-0.14022487891697072,-2.090185581206474,-0.4287845394650637,0.20446690685794405,-2.855834585149193,0.4502370819043197,-0.7351076273206223,-0.19610731374302898,0.20378575774566832,0.21345561029278806,0.5855575861623373,2.069863736341208,1.7905384682953391,-0.4269112205855761,0.5616171684150789,0.17073745418042854,,-0.06854031003305924,-0.1632000850098677,0.22631742982773623,0.21345561029278806,-0.07146202209422847,-0.015253589851290439,0.05210066404861264,-1.0496090692262545,-0.010862092852027444,,1.0510159068878373,2.047182990080791,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0006395292922665,-0.2498402198610126,0.0,0.0,0.0,0.8183906777367153,0.8183906777367153,0.8183906777367153,0.0097422838957729,3.4324700779049806,0.9999999999999998
0.5047415888142084,1.9812118164253203,0.4449014785559285,0.478986782154185,0.5213339814716389,-0.3383753168593657,-0.1405234435945166,-2.0924315878193935,-0.4289221362586,0.20449469386537938,-2.856504243121689,0.45055641720090106,-0.7353761276332832,-0.19612638072059388,0.20381755064489693,0.2134659049939638,0.5867529077212922,2.071914147603432,1.7909560440460368,-0.4269318099879276,0.562741858937515,0.17112573276364307,,-0.06867061404147673,-0.16322066335922314,0.22638725765823034,0.2134659049939638,-0.07160064925669059,-0.015375062905730541,0.05209790080493264,-1.0526721881601258,-0.01075405194567161,,1.051935862364287,2.047519638342289,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0005763254184439,-0.24985600163530686,0.0,0.0,0.0,0.8184501974215636,0.8184501974215636,0.8184501974215636,0.0097422840963596,3.4333546799060723,1.0000000000000002
0.5046939029881329,1.9813990105276016,0.4448381450121166,0.4790287752249459,0.5213541328561777,-0.3382864348722631,-0.14082240714157657,-2.094678304328762,-0.4290598194532824,0.20452249257677227,-2.8571326323523945,0.4508755159807664,-0.7356444819066347,-0.19614546014656073,0.2038493007008219,0.213476207646118,0.5879496782858112,2.073965303160718,1.7913738866806124,-0.426952415292236,0.5638678598986044,0.1715145406131936,,-0.06880104892996883,-0.16324126020441093,0.2264571462548139,0.213476207646118,-0.0717394224089587,-0.015496617980266247,0.05209513807112842,-1.0557399308935094,-0.010645598976440813,,1.0528559710268972,2.0478563875094262,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0005131312443483,-0.24987178298107138,0.0,0.0,0.0,0.8185097578315417,0.8185097578315417,0.8185097578315417,0.0097422840917972,3.434239867618707,1.0000000000000007
0.5046462136461904,1.9815862538128624,0.4447748114683049,0.4790707738182871,0.5213742770817974,-0.33819757889228963,-0.1411217698246737,-2.0969256819392674,-0.42919758905624433,0.20455030298805937,-2.857715494640443,0.451194378183642,-0.7359126900881793,-0.1961645520114218,0.20388100792695607,0.21348651824213125,0.589147898544951,2.0760171016989375,1.7917919961405961,-0.4269730364842625,0.5649951718394047,0.17190387810339425,,-0.06893161470914211,-0.1632618755262627,0.22652709560307724,0.21348651824213125,-0.07187834157411992,-0.015618242696987306,0.05209237584510094,-1.0588122970044793,-0.01053673301181894,,1.053776232172547,2.0481932376428076,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0004499467549872,-0.24988756390151087,0.0,0.0,0.0,0.818569358932482,0.818569358932482,0.818569358932482,0.0097422838842265,3.435125640949508,0.9999999999999996
0.5046010310279244,1.9817636875669808,0.4447148112689042,0.4791105670544607,0.5213933544933002,-0.3381134235230845,-0.1414057449947208,-2.0990554099511867,-0.4293281873405882,0.20457666048232445,-2.858397164619282,0.4514962354938039,-0.736166643906298,-0.1961826505068672,0.20391100608662488,0.21349629349655957,0.5902843924485897,2.0779615759587204,1.7921883459180155,-0.42699258699311915,0.5660643613517468,0.17227321241773325,,-0.06905542935224128,-0.16328142285969613,0.22659341938505484,0.21349629349655957,-0.07201008391188037,-0.015733540369129884,0.05208975946590582,-1.061727205330317,-0.01043321688228334,,1.0546481891784634,2.0485124520118254,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.000390096685042,-0.24990251385776036,0.0,0.0,0.0,0.8186258606376624,0.8186258606376624,0.8186258606376624,0.0097422838810858,3.435965334746119,0.9999999999999999
