u,x,phi,f,h,phi_r,a1,a2,a3,a4,a5,a6,a7,a8,a9,b1,b2,b3,b4,b5,c1,c2,c3,c4,c5,c6,d1,d2,d3,d4,e1,e2,e3,e4,v1,v2,v3,v4,v5,v6,v7,v8,v9,v10,v11,v12,v13,F_tensor,G_tensor,H_tensor,K_scalar,mu,crS2,phiprime,A0prime,region,source_member
0.4421465764566284,2.2616934140122043,0.3649578795433651,0.5367369575931225,0.5458867776354163,-0.2412487245471945,-0.92733214034273,-5.266832859758739,-0.6712739529546247,0.2473434734540701,-3.3696928128432466,0.6386471720209659,-0.9274633306127232,-0.2265519917202175,0.2130780083169293,0.230414051012275,3.4554435919640967,5.163293103503716,2.501314446334396,-0.4608281020245501,3.164981946377073,1.1984166610227085,0.0,-0.3320972431810468,-0.196814031930644,0.3541675941801124,0.230414051012275,-0.3625749878834137,-0.217390883662508,0.0483540648432104,-7.316899150883315,0.8890508898136416,0.0,1.971234136048695,2.5793365279187848,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9237149376073784,-0.2706462673945212,0.0,0.0,0.0,0.9138994445968744,0.9138994445968744,0.9138994445968744,0.0097422781685292,4.960526220567515,1.0000000000000018,-0.2412487245471945,0.0,weak_exterior_H,SSZ_P5_REGIONAL_PRODUCTION_MEMBER_2026-09-17.json
0.4420952533658998,2.261955975293747,0.3648945459995533,0.5367867698550255,0.5459095066017167,-0.2411799416065963,-0.92835140455567,-5.269392006441845,-0.6715174702622349,0.2473821805568068,-3.369931927431963,0.6386084376984995,-0.9274735483087176,-0.2265780111586253,0.2130633987569382,0.2304287237031003,3.4589205870569337,5.166110555718412,2.501989646442282,-0.4608574474062007,3.1680347614650395,1.1997218498465834,0.0,-0.3323712463465056,-0.1968402800924084,0.3542885603057118,0.2304287237031003,-0.362889246203237,-0.2175794135174809,0.0483504051299086,-7.321690219728119,0.8907895270448695,0.0,1.9713969020637696,2.5798694349769677,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9236528488099356,-0.2706644604865432,0.0,0.0,0.0,0.913981023264434,0.913981023264434,0.913981023264434,0.0097422784196633,4.961992195466836,1.000000000000001,-0.2411799416065963,0.0,weak_exterior_H,SSZ_P5_REGIONAL_PRODUCTION_MEMBER_2026-09-17.json
0.4420466289817784,2.262204786638518,0.3648345458001526,0.5368339668156639,0.5459310498869964,-0.2411147863322281,-0.9293176970054248,-5.27181614637943,-0.6717482373827546,0.2474188551427909,-3.3701166593708236,0.6385714529842993,-0.9274829914871572,-0.226602659066566,0.213049530024445,0.2304426232661883,3.4622164559290285,5.168780240560614,2.502629412096858,-0.4608852465323766,3.170928322034148,1.2009590944518176,0.0,-0.3326308901277789,-0.1968651360319991,0.3544031638887296,0.2304426232661883,-0.363187062144609,-0.2177580479619862,0.0483469363642002,-7.32622449074828,0.8924388322063432,0.0,1.971549658315114,2.5803745071182767,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9235940216478749,-0.2706817001196592,0.0,0.0,0.0,0.914058301811373,0.914058301811373,0.914058301811373,0.0097422784156576,4.963381248793676,0.9999999999999948,-0.2411147863322281,0.0,weak_exterior_H,SSZ_P5_REGIONAL_PRODUCTION_MEMBER_2026-09-17.json
0.441995300594371,2.262467493783882,0.3647712122563408,0.5368837925830071,0.545953801203231,-0.2410460192405611,-0.9303383837210136,-5.274374609297208,-0.6719918950738585,0.247457572159936,-3.370294541766911,0.6385321084869364,-0.9274927093967869,-0.2266286740879564,0.2130348611619782,0.2304572940909524,3.465697406304829,5.1715987554647285,2.503304828185747,-0.4609145881819049,3.173984134432948,1.2022658663233396,0.0,-0.3329050237147573,-0.1968913614942602,0.3545241385809569,0.2304572940909524,-0.363501526273447,-0.2179466316370191,0.048343273126218,-7.331005760527904,0.8941820630870061,0.0,1.971709376474788,2.5809078636238505,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9235319197610944,-0.2706999018124589,0.0,0.0,0.0,0.9141398667051408,0.9141398667051408,0.9141398667051408,0.0097422781544923,4.964847719371651,0.9999999999999974,-0.2410460192405611,0.0,weak_exterior_H,SSZ_P5_REGIONAL_PRODUCTION_MEMBER_2026-09-17.json
0.4419439694862034,2.2627302758822188,0.364707878712529,0.5369336252874737,0.5459765640174223,-0.2409772602760773,-0.931359801219446,-5.276932722983847,-0.6722356248033504,0.2474962942591279,-3.3704925661759573,0.6384924541710334,-0.9275021728882752,-0.2266546868220796,0.2130201623257688,0.2304719639477027,3.4691803878767957,5.174417803409297,2.503980354903033,-0.4609439278954055,3.1770414853979814,1.2035734492049608,0.0,-0.333179224090794,-0.1969175752595656,0.3546451174474491,0.2304719639477027,-0.3638160959421649,-0.2181352405494201,0.0483396080760701,-7.335781999400851,0.8959276484065326,0.0,1.9718675371415275,2.581441451164604,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9234698111392764,-0.2707181079277266,0.0,0.0,0.0,0.9142214244685908,0.9142214244685908,0.9142214244685908,0.0097422781500678,4.966314443825948,1.0000000000000024,-0.2409772602760773,0.0,weak_exterior_H,SSZ_P5_REGIONAL_PRODUCTION_MEMBER_2026-09-17.json
0.4418926356567006,2.262993132967448,0.3646445451687172,0.5369834649303515,0.5459993383437909,-0.2409085094298343,-0.9323819497143412,-5.279490493904355,-0.6724794265369525,0.247535021434167,-3.3706628316953684,0.638452490049428,-0.9275113819974582,-0.226680697255997,0.2130054335292691,0.2304866328298145,3.472665400731749,5.17723739743795,2.5046559920580616,-0.4609732656596291,3.1801003745403533,1.2048818429442938,0.0,-0.3334534911323764,-0.1969437773007307,0.3547661004047969,0.2304866328298145,-0.3641307710534093,-0.21832387602424,0.0483359412122685,-7.340553199838566,0.8976755898509984,0.0,1.9720241394404356,2.581975269902113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9234076957732812,-0.2707363184694326,0.0,0.0,0.0,0.9143029750628558,0.9143029750628558,0.9143029750628558,0.0097422784035227,4.967781421707398,1.0,-0.2409085094298343,0.0,weak_exterior_H,SSZ_P5_REGIONAL_PRODUCTION_MEMBER_2026-09-17.json
0.4418440010969123,2.263242224670748,0.3645845449693164,0.5370306878355499,0.5460209246535527,-0.2408433845310489,-0.933350975408708,-5.281913310325277,-0.672710462988971,0.2475717150134426,-3.3709293763432857,0.6384143403454545,-0.927519869663171,-0.226705336586254,0.2129914518877212,0.2305005287605225,3.4759688656545444,5.179909079602158,2.5052961710633905,-0.461001057521045,3.182999688024802,1.2061221232427204,0.0,-0.3337133844480426,-0.19696858944774,0.3548807196304011,0.2305005287605225,-0.3644289814911735,-0.2185026070409779,0.0483324656669824,-7.345068603425882,0.8993337157743124,0.0,1.9721710513572963,2.582481206327744,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.923348843407717,-0.2707535746482862,0.0,0.0,0.0,0.9143802268725088,0.9143802268725088,0.9143802268725088,0.0097422783996634,4.969171423593089,1.0000000000000024,-0.2408433845310489,0.0,weak_exterior_H,SSZ_P5_REGIONAL_PRODUCTION_MEMBER_2026-09-17.json
0.4417926619663079,2.263505227880544,0.3645212114255047,0.5370805409937675,0.5460437214391657,-0.2407746494709566,-0.9343745480261268,-5.284470431699264,-0.672954404842669,0.2476104520552317,-3.3710744430320796,0.6383737662175795,-0.9275285788175684,-0.2267313425036953,0.2129766638980623,0.2305151957256492,3.4794578343770963,5.18272981441757,2.5059720227342157,-0.4610303914512985,3.186061571412776,1.2074320988796057,0.0,-0.3339877809537537,-0.1969947685794212,0.3550017105132846,0.2305151957256492,-0.3647438616543931,-0.2186913041906533,0.0483287952670612,-7.349829894104508,0.9010862640399426,0.0,1.9723245934617248,2.5830154757546984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9232867148821284,-0.2707717938212902,0.0,0.0,0.0,0.9144617633942148,0.9144617633942148,0.9144617633942148,0.0097422781372066,4.970638893701166,0.9999999999999996,-0.2407746494709566,0.0,weak_exterior_H,SSZ_P5_REGIONAL_PRODUCTION_MEMBER_2026-09-17.json
0.4417413201126601,2.263768306177388,0.3644578778816929,0.5371304010941939,0.5460665297788451,-0.240705922504493,-0.9353988522625784,-5.28702711439023,-0.6731984185992893,0.2476491941545917,-3.371158336995228,0.6383328823515542,-0.9275370335564204,-0.2267573460828013,0.2129618459896448,0.2305298616966225,3.482948834610992,5.185550921821227,2.5066479842805767,-0.461059723393245,3.189124991804179,1.2087428849291175,0.0,-0.3342622437580941,-0.1970209359063659,0.3551227052406184,0.2305298616966225,-0.3650588469701457,-0.2188800095867313,0.0483251230491048,-7.354586106988905,0.9028411734708236,0.0,1.9724765728149745,2.583549976855393,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.923224579585476,-0.2707900174324312,0.0,0.0,0.0,0.9145432926322196,0.9145432926322196,0.9145432926322196,0.0097422781311471,4.972106615911489,1.0000000000000009,-0.240705922504493,0.0,weak_exterior_H,SSZ_P5_REGIONAL_PRODUCTION_MEMBER_2026-09-17.json
0.4416899755353858,2.2640314595953184,0.3643945443378811,0.537180268138118,0.5460893496867951,-0.240637203626804,-0.9364238883156696,-5.289583483228327,-0.6734425042244555,0.2476879413053207,-3.371533040093484,0.6382916887645229,-0.92754523385743,-0.226783347310637,0.2129469981768301,0.2305445266668246,3.4864418663825507,5.18837263595662,2.507324055511668,-0.4610890533336493,3.192189948753047,1.210054481200381,0.0,-0.3345367727315881,-0.1970470914018693,0.3552437037290713,0.2305445266668246,-0.3653739373346243,-0.219068747738754,0.0483214490116281,-7.359337228893587,0.9045984456504752,0.0,1.9726269878752716,2.584084709791904,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9231624375086552,-0.2708082454856771,0.0,0.0,0.0,0.9146248145476824,0.9146248145476824,0.9146248145476824,0.0097422783877819,4.973574589774249,1.0000000000000004,-0.240637203626804,0.0,weak_exterior_H,SSZ_P5_REGIONAL_PRODUCTION_MEMBER_2026-09-17.json
0.4416413307913775,2.264280832158754,0.3643345441384804,0.5372275170068954,0.5461109792308365,-0.2405721089818855,-0.9373956503666964,-5.292005039609172,-0.6736738095011826,0.2477246537863524,-3.3716961656138347,0.6382523743797746,-0.9275527656856734,-0.2268079778722424,0.2129329038337815,0.2305584188674133,3.489752928477283,5.191046461308911,2.507964645051999,-0.4611168377348267,3.195095009252866,1.2112977949382702,0.0,-0.3347969137418323,-0.1970718593532634,0.3553583373636393,0.2305584188674133,-0.3656725408140279,-0.2192475899794939,0.0483179666648201,-7.363833552287208,0.9062654174930792,0.0,1.972768031777619,2.5845915128907477,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9231035598049308,-0.27082551826886,0.0,0.0,0.0,0.9147020390465038,0.9147020390465038,0.9147020390465038,0.0097422783831933,4.974965533583124,0.9999999999999994,-0.2405721089818855,0.0,weak_exterior_H,SSZ_P5_REGIONAL_PRODUCTION_MEMBER_2026-09-17.json
0.4415899809085165,2.2645441319629223,0.3642712105946686,0.5372773975760682,0.5461338217072211,-0.2405034058255442,-0.93842211216686,-5.294560699288681,-0.673918034982041,0.2477634107561575,-3.371767528071912,0.63821057095845,-0.9275604659504652,-0.2268339744841712,0.2129179969365363,0.2305730818697607,3.4932499167117763,5.1938692184193975,2.5086409293315826,-0.4611461637395214,3.198162957379048,1.212610971942241,0.0,-0.3350715712218858,-0.1970979917290883,0.3554793431343373,0.2305730818697607,-0.3659878354737036,-0.2194363792167473,0.0483142890798084,-7.368574662783658,0.9080273096681428,0.0,1.9729153753198891,2.585126697762646,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9230414044985292,-0.2708437549839059,0.0,0.0,0.0,0.9147835465908384,0.9147835465908384,0.9147835465908384,0.009742278119638,4.976433996213696,0.9999999999999996,-0.2405034058255442,0.0,weak_exterior_H,SSZ_P5_REGIONAL_PRODUCTION_MEMBER_2026-09-17.json
0.4415386283002973,2.264807506988685,0.3642078770508568,0.5373272850925397,0.5461566757937188,-0.2404347107320061,-0.939449306410324,-5.297116003224998,-0.6741623322298766,0.2478021727590491,-3.371981441695894,0.6381684578827405,-0.9275679117036164,-0.2268599687067114,0.2129030601766016,0.2305877438518427,3.496748936724961,5.196692510130381,2.5093173227329078,-0.4611754877036854,3.2012324408954664,1.2139249587281045,0.0,-0.335346294504934,-0.1971241121927676,0.3556003524193193,0.2305877438518427,-0.3663032348931124,-0.2196251935168818,0.0483106096709041,-7.373310637149227,0.9097915696708448,0.0,1.973061149621804,2.585662114948829,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9229792423851764,-0.2708619961527481,0.0,0.0,0.0,0.9148650466981912,0.9148650466981912,0.9148650466981912,0.0097422781145642,4.977902709169241,1.0,-0.2404347107320061,0.0,weak_exterior_H,SSZ_P5_REGIONAL_PRODUCTION_MEMBER_2026-09-17.json
0.4414872729661283,2.265070957270204,0.364144543507045,0.5373771795576001,0.546179541504519,-0.2403660236932898,-0.9404772333062908,-5.299670969076838,-0.6744067012101677,0.2478409397888236,-3.3722728249571987,0.6381260351675552,-0.9275751029304518,-0.2268859605269315,0.2128880935665844,0.2306024048070487,3.500249988585469,5.199516370953322,2.509993825064839,-0.4612048096140975,3.204303459393223,1.215239755129416,0.0,-0.3356210834654052,-0.1971502207168951,0.3557213651340208,0.2306024048070487,-0.3666187389727698,-0.2198140364550607,0.0483069284366253,-7.378041462893941,0.9115581991672366,0.0,1.9732053532674207,2.58619776461189,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.922917073455802,-0.2708802417793524,0.0,0.0,0.0,0.9149465393297472,0.9149465393297472,0.9149465393297472,0.0097422783696378,4.979371671998956,0.9999999999999988,-0.2403660236932898,0.0,weak_exterior_H,SSZ_P5_REGIONAL_PRODUCTION_MEMBER_2026-09-17.json
0.4414386180292273,2.2653206111971627,0.3640845433076443,0.5374244544089933,0.546201214492405,-0.2403009591833071,-0.94145173480962,-5.302091180492359,-0.6746382748029502,0.2478776710800464,-3.3724653184450597,0.638085556437772,-0.9275816787830544,-0.2269105821289722,0.2128738867318716,0.2306162931798833,3.503568648899449,5.202192206284206,2.51063482232066,-0.4612325863597666,3.2072142609160808,1.2164860999806526,0.0,-0.3358814703210123,-0.1971749440700232,0.3558360119410321,0.2306162931798833,-0.3669177340296632,-0.219992975318354,0.0483034392663968,-7.382518513417052,0.9132340419825604,0.0,1.9733405076201933,2.586705436780312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9228581702797763,-0.2708975312254203,0.0,0.0,0.0,0.9150237359445758,0.9150237359445758,0.9150237359445758,0.0097422783665291,4.980763551082846,0.9999999999999988,-0.2403009591833071,0.0,weak_exterior_H,SSZ_P5_REGIONAL_PRODUCTION_MEMBER_2026-09-17.json
0.4413872573849242,2.265584208127517,0.3640212097638325,0.5374743624092202,0.5462241028807079,-0.2402322878035791,-0.9424810890649028,-5.304645443580626,-0.6748827833735687,0.247916447881208,-3.372544796355038,0.6380425240712416,-0.9275883698938536,-0.2269365692338841,0.2128588611483738,0.2306309521164195,3.5070736577657264,5.20501713522937,2.511311536231858,-0.4612619042328391,3.2102882674619453,1.217802475899714,0.0,-0.3361563868242384,-0.1972010292649247,0.3559570312938402,0.2306309521164195,-0.3672334416413796,-0.2201818716401105,0.0482997544731914,-7.387239225027277,0.9150053045488674,0.0,1.9734816283256096,2.587241539628592,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9227959880511032,-0.2709157855443075,0.0,0.0,0.0,0.9151052139066368,0.9151052139066368,0.9151052139066368,0.0097422781015948,4.982232999215128,1.0000000000000002,-0.2402322878035791,0.0,weak_exterior_H,SSZ_P5_REGIONAL_PRODUCTION_MEMBER_2026-09-17.json
0.4413358940129157,2.2658478804144924,0.3639578762200207,0.5375242773618404,0.546247002935109,-0.2401636244551419,-0.9435111765887748,-5.307199331854429,-0.6751273635747077,0.2479552296909642,-3.372784721834849,0.6379991821374231,-0.9275948064432068,-0.2269625538983688,0.2128438057569679,0.2306456100066067,3.510580698678433,5.207842570049019,2.511988358509948,-0.4612912200132134,3.213363807778612,1.2191196609603243,0.0,-0.3364313686342493,-0.1972271024397657,0.3560780538286416,0.2306456100066067,-0.367549253619631,-0.2203707898488214,0.0482960678502482,-7.391954748322051,0.9167789416087554,0.0,1.973621173952536,2.587777875433713,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.922733798979729,-0.2709340443326408,0.0,0.0,0.0,0.915186684278539,0.915186684278539,0.915186684278539,0.0097422780964728,4.98370269589167,0.9999999999999988,-0.2401636244551419,0.0,weak_exterior_H,SSZ_P5_REGIONAL_PRODUCTION_MEMBER_2026-09-17.json
0.4412845279126021,2.266111628092371,0.3638945426762089,0.5375741992681452,0.5462699146697809,-0.2400949691283776,-0.9445419975964898,-5.309752899739299,-0.6753720153717203,0.2479940165031094,-3.372982413542932,0.6379555306578935,-0.927600988412956,-0.2269885361094993,0.2128287205710203,0.2306602668438413,3.514089771727853,5.210668613920199,2.512665288963545,-0.4613205336876826,3.216440881475336,1.220437654998483,0.0,-0.3367064156273945,-0.1972531635676102,0.3561990794616698,0.2306602668438413,-0.3678651698670891,-0.2205597407021327,0.0482923793960885,-7.396665068414505,0.918554954820072,0.0,1.9737591428991996,2.588314444358776,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9226716030566194,-0.2709523075943834,0.0,0.0,0.0,0.9152681470214948,0.9152681470214948,0.9152681470214948,0.0097422783541311,4.98517264066084,1.0000000000000009,-0.2400949691283776,0.0,weak_exterior_H,SSZ_P5_REGIONAL_PRODUCTION_MEMBER_2026-09-17.json
0.4412358627740156,2.266361563888025,0.3638345424768082,0.5376215001212088,0.5462916313108432,-0.2400299346324404,-0.945519241649666,-5.312171700600105,-0.6756038567700311,0.2480307665129297,-3.373122795117054,0.6379138879202085,-0.9276066080838676,-0.2270131485611197,0.212814401454101,0.230674151291392,3.517416031302673,5.213346363490026,2.5133066911115485,-0.4613483025827841,3.2193574179989977,1.221687028611438,0.0,-0.3369670464763113,-0.1972778419195027,0.356313738201355,0.230674151291392,-0.3681645550350817,-0.2207387655250734,0.0482888833805867,-7.401122642956726,0.9202396937003444,0.0,1.973888385190284,2.588822988000639,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9226126742746684,-0.2709696137618561,0.0,0.0,0.0,0.91534531517956,0.91534531517956,0.91534531517956,0.009742278349793,4.986565448359027,1.0000000000000016,-0.2400299346324404,0.0,weak_exterior_H,SSZ_P5_REGIONAL_PRODUCTION_MEMBER_2026-09-17.json
0.4411844913589581,2.266625458478268,0.3637712089329964,0.5376714355726069,0.5463145658319641,-0.2399612949049144,-0.9465514916156816,-5.31472452892756,-0.6758486478910338,0.2480695630487581,-3.3733467508295254,0.6378696269766527,-0.9276122898548697,-0.2270391259575711,0.2127992574063257,0.2306888060591968,3.520929061844721,5.216173420433568,2.5139838316732286,-0.4613776121183937,3.222437476550544,1.2230066009270693,0.0,-0.3372422200418542,-0.1973038795086969,0.3564347698277665,0.2306888060591968,-0.3684806740447466,-0.2209277636664777,0.0482851913561327,-7.405822744857072,0.922020353070576,0.0,1.9740232596396636,2.5893600113646653,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9225504649828112,-0.2709878857463454,0.0,0.0,0.0,0.9154267629548586,0.9154267629548586,0.9154267629548586,0.0097422780834467,4.988035874959021,0.9999999999999988,-0.2399612949049144,0.0,weak_exterior_H,SSZ_P5_REGIONAL_PRODUCTION_MEMBER_2026-09-17.json
0.4411331172138163,2.266889428560636,0.3637078753891846,0.5377213779814981,0.5463375120751051,-0.2398926631755817,-0.947584475680288,-5.317277004379305,-0.6760935105056041,0.2481083645686819,-3.3735204475986196,0.6378250565552147,-0.9276177170083136,-0.2270651008625731,0.2127840836055207,0.230703459754597,3.524444124715058,5.219001031150032,2.5146610798459537,-0.461406919509194,3.225519067259794,1.2243269817381766,0.0,-0.3375174584187182,-0.197329904970203,0.3565558043036829,0.230703459754597,-0.3687968970287905,-0.2211167885374054,0.0482814974961082,-7.410517603616851,0.9238033935948184,0.0,1.974156552966443,2.5898972683300947,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.922488248812642,-0.2710061622159212,0.0,0.0,0.0,0.915508202986928,0.915508202986928,0.915508202986928,0.0097422780786836,4.989506548319251,0.9999999999999988,-0.2398926631755817,0.0,weak_exterior_H,SSZ_P5_REGIONAL_PRODUCTION_MEMBER_2026-09-17.json
0.4410817403379822,2.2671534741695325,0.3636445418453728,0.5377713273491742,0.5463604700544225,-0.2398240394365825,-0.9486181940514395,-5.319829114356955,-0.6763384445789677,0.2481471710664933,-3.373756842482319,0.6377801766779961,-0.9276228895316644,-0.2270910732632026,0.212768880066361,0.2307181123709963,3.527961219975951,5.221829173937236,2.515338435438088,-0.4614362247419927,3.228602189708687,1.2256481708683582,0.0,-0.3377927614804131,-0.1973559182764994,0.3566768415436477,0.2307181123709963,-0.3691132238868398,-0.2213058378217849,0.0482778017990374,-7.415207205859327,0.925588816923523,0.0,1.9742882636882708,2.5904347590605408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9224260257551622,-0.2710244431745435,0.0,0.0,0.0,0.9155896352370072,0.9155896352370072,0.9155896352370072,0.0097422783377967,4.990977467987242,0.999999999999998,-0.2398240394365825,0.0,weak_exterior_H,SSZ_P5_REGIONAL_PRODUCTION_MEMBER_2026-09-17.json
0.4410330649887987,2.2674036923408405,0.3635845416459721,0.5378186542229796,0.5463822305577568,-0.2397590348361597,-0.9495981837370516,-5.322246597132331,-0.6765705532704179,0.2481839397032894,-3.373977329901069,0.6377373702902566,-0.9276275528501008,-0.2271156763736064,0.2127544488777218,0.2307319927958397,3.531295079784824,5.224509035605827,2.515980239651233,-0.4614639855916794,3.231524455123673,1.2269005708211125,0.0,-0.3380536344617603,-0.1973805512251338,0.3567915109747727,0.2307319927958397,-0.3694129976907463,-0.2214849686763038,0.0482742989164556,-7.419645103551175,0.9272824768511542,0.0,1.9744115716885933,2.5909441765872185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.922367071234181,-0.2710417661219035,0.0,0.0,0.0,0.9156667743659348,0.9156667743659348,0.9156667743659348,0.0097422783331274,4.992371197626599,1.000000000000006,-0.2397590348361597,0.0,weak_exterior_H,SSZ_P5_REGIONAL_PRODUCTION_MEMBER_2026-09-17.json
0.4409816827935486,2.2676678851265644,0.3635212081021603,0.5378686171456852,0.5464052114323465,-0.239690426632381,-0.9506333326793288,-5.324797992624589,-0.6768156264004687,0.2482227558770658,-3.3739998383605587,0.6376918811494134,-0.927632225092907,-0.2271416438602175,0.2127391865872595,0.2307466432921044,3.5348161330700707,5.227338251553127,2.516657803878336,-0.4614932865842089,3.2346105592623324,1.2282233369777618,0.0,-0.3383290631286149,-0.1974065407831318,0.3569125535607228,0.2307466432921044,-0.3697295265449971,-0.2216740711967251,0.0482705996377469,-7.424324382589806,0.9290725594154556,0.0,1.9745401763555908,2.591482123014293,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9223048347387756,-0.2710600558337174,0.0,0.0,0.0,0.9157481913504028,0.9157481913504028,0.9157481913504028,0.0097422780659167,4.993842595647241,1.000000000000001,-0.239690426632381,0.0,weak_exterior_H,SSZ_P5_REGIONAL_PRODUCTION_MEMBER_2026-09-17.json
0.4409302978658029,2.2679321535403987,0.3634578745583485,0.5379185870309875,0.5464282040848146,-0.2396218263963843,-0.951669216538088,-5.327348952275139,-0.677060770886639,0.2482615770104311,-3.3742315821410633,0.6376460826257208,-0.9276366426765512,-0.2271676088043735,0.2127238946006034,0.2307612926899379,3.538339218917028,5.230167873913082,2.517335474959656,-0.4615225853798759,3.237698193894673,1.2295469109594817,0.0,-0.3386045561060808,-0.1974325181061007,0.3570335986636817,0.2307612926899379,-0.3700461589759631,-0.2218631848634613,0.0482668985176471,-7.428998364888414,0.930865029768953,0.0,1.974667193968802,2.5920203036893565,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9222425913295864,-0.2710783500462475,0.0,0.0,0.0,0.9158296004386788,0.9158296004386788,0.9158296004386788,0.0097422780615297,4.995314238640811,0.9999999999999976,-0.2396218263963843,0.0,weak_exterior_H,SSZ_P5_REGIONAL_PRODUCTION_MEMBER_2026-09-17.json
0.4408789102049459,2.268196497616868,0.3633945410145367,0.5379685638801803,0.5464512085293018,-0.239553234120042,-0.9527058355219472,-5.329899647015858,-0.6773059866940299,0.2483004030971756,-3.3745823397132626,0.637599974738946,-0.9276408055880216,-0.2271935711931555,0.2127085729309699,0.230775940982751,3.5418643373895717,5.232998222167369,2.518013252703307,-0.461551881965502,3.240787358602437,1.230871292593986,0.0,-0.3388801132676715,-0.1974584831668585,0.3571546461991849,0.230775940982751,-0.3703628948833316,-0.222052343048194,0.0482631955546837,-7.433667037289555,0.9326598895813928,0.0,1.974792623062964,2.5925587187765293,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9221803409976492,-0.2710966487634518,0.0,0.0,0.0,0.915911001592029,0.915911001592029,0.915911001592029,0.0097422783207643,4.996786126153999,1.0000000000000058,-0.239553234120042,0.0,weak_exterior_H,SSZ_P5_REGIONAL_PRODUCTION_MEMBER_2026-09-17.json
0.4408302246361333,2.268446998672589,0.363334540815136,0.538015916793817,0.546473013103767,-0.2394882592953605,-0.953688573921843,-5.33231574110311,-0.6775383621643838,0.2483371902692991,-3.3745770082599105,0.6375560050715003,-0.927644512387754,-0.2272181647716094,0.2126940298816195,0.2307898172875701,3.5452057983902496,5.235680090623509,2.518655456150885,-0.4615796345751403,3.243715346760471,1.2321267164137073,0.0,-0.339141226516829,-0.1974830703090399,0.357269325073835,0.2307898172875701,-0.3706630558447174,-0.2222315682635756,0.0482596857832613,-7.438085055718908,0.9343624954942098,0.0,1.97490997448204,2.5930690126069464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9221213606050532,-0.2711139885491445,0.0,0.0,0.0,0.9159881111198483,0.9159881111198483,0.9159881111198483,0.0097422783174266,4.998180771049126,0.999999999999998,-0.2394882592953605,0.0,weak_exterior_H,SSZ_P5_REGIONAL_PRODUCTION_MEMBER_2026-09-17.json
0.440778831651126,2.268711490191286,0.3632712072713242,0.5380659072079842,0.5464960405522257,-0.239419682493315,-0.9547266250744496,-5.33486560462561,-0.6777837167601971,0.2483760259842765,-3.3748014837737914,0.6375092881254566,-0.9276481749483936,-0.2272441221470667,0.2126786495728901,0.2308044634095997,3.54873487535574,5.238511308477706,2.519333441054485,-0.4616089268191995,3.2468074899223414,1.2334526737821818,0.0,-0.3394169083091247,-0.197509011411843,0.3573903773061997,0.2308044634095997,-0.3709799929748289,-0.2224207580609509,0.0482559792273403,-7.442743299986533,0.9361620275746524,0.0,1.9750322859826213,2.593607884652351,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9220590967662844,-0.2711322960499656,0.0,0.0,0.0,0.9160694967098448,0.9160694967098448,0.9160694967098448,0.0097422780478555,4.999653133430419,1.000000000000003,-0.239419682493315,0.0,weak_exterior_H,SSZ_P5_REGIONAL_PRODUCTION_MEMBER_2026-09-17.json
