u,x,phi,f,h,phi_r,a1,a2,a3,a4,a5,a6,a7,a8,a9,b1,b2,b3,b4,b5,c1,c2,c3,c4,c5,c6,d1,d2,d3,d4,e1,e2,e3,e4,v1,v2,v3,v4,v5,v6,v7,v8,v9,v10,v11,v12,v13,F_tensor,G_tensor,H_tensor,K_scalar,mu,crS2,photon_factor,phiprime,A0prime,region,source_member
97.26249504094808,0.0102814553500709,0.9999999182037868,0.2500000204492366,0.9999994312330484,-1.401420446140678e-05,0.0003503231103394,0.0137580772242415,-0.0025703600790614,0.2499998731982587,-5.549583250308915,-1.8302942598149303,-0.2499989183129639,-0.1250000076950027,24.31558642138792,0.4999997054980685,-0.0028025846534729,0.4353546552566589,0.0205628789505107,-0.999999410996137,-0.0014012931237456,-0.304721519904267,0.0,1.0103326722613846,-24.315599019974396,0.1249988142151017,0.4999997054980685,2.020664195235101,-1530.4116297364235,2364.997035854036,24249.866681863783,-20261.310553206637,0.0,-57944649.15863037,0.0001057082897304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0000002434851147,-0.249999939128736,0.0,0.0,0.0,1.0000002637219736,0.9999997362780264,0.9999997362780264,7.958576108336286e-06,0.0205628856392468,1.0,-0.5000000048765159,-1.401420446140678e-05,0.0,punctured_H_core,SSZ_P5_REGIONAL_PRODUCTION_MEMBER_2026-09-17.json
97.03778097789254,0.0103052645054592,0.9999999178697352,0.2500000205327503,0.9999994289102504,-1.4046560974573222e-05,0.0003519478901232,0.0137322779481825,-0.0025763123420983,0.249999872643961,-4.9424224320613295,-1.8303066072605767,-0.249998913761435,-0.1250000077082036,24.259407822512166,0.4999997042224458,-0.0028155828897391,0.4363513566893095,0.0206104970440263,-0.9999994084448915,-0.0014077922488452,-0.306164119950096,0.0,1.0154174154854116,-24.2594203788486,0.1249988057855118,0.4999997042224458,2.030833671181868,-1526.8511500954628,2354.081535051751,24232.72549130217,-20306.45364701349,0.0,-49187312.34473419,0.0001061984418419,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.000000244479487,-0.2499999388801431,0.0,0.0,0.0,1.000000264944793,0.9999997350552068,0.9999997350552068,8.01318276166944e-06,0.0206105037756312,1.0,-0.500000004876742,-1.4046560974573222e-05,0.0,punctured_H_core,SSZ_P5_REGIONAL_PRODUCTION_MEMBER_2026-09-17.json
96.81358609142409,0.0103291287966099,0.999999917534137,0.2500000206166508,0.9999994265766984,-1.4078994973372272e-05,0.0003535781088323,0.0137190166331878,-0.0025822783889113,0.2499998720870937,-4.912112603309243,-1.83031886927546,-0.2499989092213897,-0.125000007721464,24.20335901757902,0.4999997029409104,-0.0028286246373915,0.4372826003150477,0.0206582254076773,-0.9999994058818208,-0.0014143131296958,-0.3074315830276173,0.0,1.0117121632741368,-24.20337165515957,0.1249987985763243,0.4999997029409104,2.023423166269616,-1523.1401827335358,2343.2164140592954,24214.38549090437,-20351.692900384845,0.0,-46022368.61578369,0.0001066908667082,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0000002454784631,-0.2499999386303992,0.0,0.0,0.0,1.0000002661732872,0.9999997338267128,0.9999997338267128,8.068165514518328e-06,0.0206582321824409,1.0,-0.5000000048769567,-1.4078994973372272e-05,0.0,punctured_H_core,SSZ_P5_REGIONAL_PRODUCTION_MEMBER_2026-09-17.json
96.5899091820432,0.010353048351203,0.999999917196985,0.2500000207009397,0.9999994242323422,-1.4111487814937336e-05,0.0003552173024809,0.0139450247549145,-0.0025882582513979,0.2499998715276472,-5.785392959762388,-1.8303329094404384,-0.2499989028492452,-0.1250000077347853,24.14743970672165,0.4999997016534399,-0.0028417381845412,0.4382850289690938,0.0207060642966436,-0.9999994033068798,-0.0014208699103615,-0.3088461868441751,0.0,1.0148241809861442,-24.14745232966174,0.1249987903250231,0.4999997016534399,2.029647193366405,-1519.6001986265182,2332.4014403518204,24268.82789810684,-20397.08020754134,0.0,-48097257.21755981,0.0001071855748676,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0000002464820643,-0.2499999383794991,0.0,0.0,0.0,1.000000267407473,0.9999997325925268,0.9999997325925268,8.123525890170857e-06,0.0207060711148575,1.0,-0.5000000048772423,-1.4111487814937336e-05,0.0,punctured_H_core,SSZ_P5_REGIONAL_PRODUCTION_MEMBER_2026-09-17.json
96.36674905302073,0.0103770232972143,0.9999999168582724,0.2500000207856188,0.9999994218771326,-1.4144071328250291e-05,0.0003568680349835,0.0139165888705108,-0.0025942519615272,0.2499998709656074,-5.245546672972874,-1.8303450646176256,-0.2499988980376369,-0.1250000077481666,24.09164959075463,0.4999997003600022,-0.002854944042501,0.4394108118681976,0.0207540139666775,-0.9999994007200044,-0.0014274728465051,-0.3101353715645146,0.0,1.0116013610066186,-24.091662288502505,0.1249987829474141,0.4999997003600022,2.0232015523534783,-1516.3489230275154,2321.636382477588,24259.581035270443,-20442.526956115264,0.0,-46216933.3867569,0.0001076825769075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.000000247490312,-0.2499999381274373,0.0,0.0,0.0,1.000000268647386,0.999999731352614,0.999999731352614,8.179267539580295e-06,0.0207540208286354,1.0,-0.5000000048775259,-1.4144071328250291e-05,0.0,punctured_H_core,SSZ_P5_REGIONAL_PRODUCTION_MEMBER_2026-09-17.json
96.14410451039366,0.0104010537629158,0.9999999165179912,0.2500000208706899,0.9999994195110194,-1.4176726668604244e-05,0.000358521206929,0.0138002608142928,-0.0026002595514338,0.2499998704009645,-4.994477802853569,-1.830357534768399,-0.2499988942203447,-0.1250000077616093,24.03598837118696,0.4999996990605743,-0.0028681694159898,0.4403145738367396,0.020802074674856,-0.9999993981211488,-0.0014340855404657,-0.3115754308651387,0.0,1.015351404850502,-24.036001045173563,0.1249987744941385,0.4999996990605743,2.0307016309004,-1512.5849257707596,2310.9210100532177,24209.73432171979,-20488.085738972837,0.0,-55735581.76148987,0.0001081818834641,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.000000248503227,-0.2499999378742086,0.0,0.0,0.0,1.0000002698930437,0.9999997301069564,0.9999997301069564,8.235392053550455e-06,0.0208020815808538,1.0,-0.5000000048777485,-1.4176726668604244e-05,0.0,punctured_H_core,SSZ_P5_REGIONAL_PRODUCTION_MEMBER_2026-09-17.json
95.92197436295996,0.0104251398768763,0.999999916176135,0.250000020956155,0.9999994171339522,-1.420944890019954e-05,0.0003601827831411,0.0139653887523599,-0.0026062810532178,0.2499998698337042,-5.411227758014422,-1.8303713118659892,-0.2499988881131574,-0.1250000077751126,23.98045575021665,0.4999996977551239,-0.0028814620235918,0.4413756745311454,0.0208502466779784,-0.9999993955102476,-0.0014407318515495,-0.312916155433995,0.0,1.0140176426138383,-23.98046847250815,0.1249987667364858,0.4999996977551239,2.028034103154765,-1509.1882644295692,2300.255093758724,24250.24115837644,-20533.77409101392,0.0,-35069305.65962982,0.0001086835052232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0000002495208318,-0.2499999376198076,0.0,0.0,0.0,1.000000271144481,0.9999997288555188,0.9999997288555188,8.291903075645093e-06,0.0208502536283138,1.0,-0.5000000048780264,-1.420944890019954e-05,0.0,punctured_H_core,SSZ_P5_REGIONAL_PRODUCTION_MEMBER_2026-09-17.json
95.70035742226436,0.0104492817679629,0.999999915832696,0.2500000210420156,0.9999994147458808,-1.4242254846368924e-05,0.0003618541176571,0.0139622202441876,-0.0026123164990822,0.2499998692638167,-4.684635043084441,-1.8303835989888697,-0.2499988833647356,-0.1250000077886778,23.92505143073486,0.4999996964436278,-0.0028948326976044,0.442334359128677,0.020898530233669,-0.9999993928872556,-0.0014474171959091,-0.3142161109499568,0.0,1.0104542922193138,-23.925064233225665,0.1249987592597202,0.4999996964436278,2.020907401693554,-1505.5585379004478,2289.638405332317,24235.91228159237,-20579.541699507696,0.0,-42725890.24662781,0.00010918745292,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0000002505431471,-0.2499999373642289,0.0,0.0,0.0,1.0000002724017167,0.9999997275982832,0.9999997275982832,8.348802290167166e-06,0.0208985372286418,1.0,-0.5000000048783344,-1.4242254846368924e-05,0.0,punctured_H_core,SSZ_P5_REGIONAL_PRODUCTION_MEMBER_2026-09-17.json
95.47925250260316,0.0104734795653405,0.9999999154876672,0.2500000211282737,0.999999412346754,-1.4275116953399584e-05,0.0003635305012475,0.0139598380932787,-0.0026183659213557,0.2499998686912876,-5.57765149327176,-1.830399197267015,-0.2499988786022054,-0.1250000078023041,23.869775116298676,0.4999996951260537,-0.0029082437641953,0.4432865696817806,0.0209469256005568,-0.9999993902521074,-0.0014541227366176,-0.3156001033064837,0.0,1.0106048937577716,-23.869787946306342,0.1249987511796991,0.4999996951260537,2.021208599745051,-1501.918843448162,2279.070717565969,24221.243681418466,-20625.471210230437,0.0,-44433994.82006836,0.0001096937373393,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0000002515701951,-0.2499999371074669,0.0,0.0,0.0,1.0000002736647862,0.9999997263352138,0.9999997263352138,8.406093302719723e-06,0.020946932640469,1.0,-0.5000000048786067,-1.4275116953399584e-05,0.0,punctured_H_core,SSZ_P5_REGIONAL_PRODUCTION_MEMBER_2026-09-17.json
95.2586584210067,0.0104977333984737,0.9999999151410414,0.2500000212149311,0.9999994099365213,-1.4308065886164538e-05,0.0003652160487876,0.0140307898078186,-0.0026244293523688,0.2499998681161067,-5.616857713882851,-1.8304124750531523,-0.2499988729321701,-0.1250000078159928,23.81462651118989,0.4999996938023773,-0.0029217281423638,0.4444449017366083,0.0209954330372839,-0.9999993876047546,-0.0014608649331849,-0.3169727941002379,0.0,1.0099328756457002,-23.81463938051905,0.1249987431695696,0.4999996938023773,2.0198645594423885,-1498.7503303289411,2268.5518043001,24241.35880881341,-20671.47259416719,0.0,-53944754.0186348,0.0001102023693163,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.000000252601998,-0.2499999368495165,0.0,0.0,0.0,1.0000002749337082,0.9999997250662916,0.9999997250662916,8.463777928779937e-06,0.0209954401224394,1.0,-0.5000000048788649,-1.4308065886164538e-05,0.0,punctured_H_core,SSZ_P5_REGIONAL_PRODUCTION_MEMBER_2026-09-17.json
95.03857399724303,0.0105220433971264,0.9999999147928108,0.2500000213019897,0.9999994075151312,-1.4341095670234854e-05,0.0003669094439883,0.0140700846968713,-0.0026305068245717,0.24999986753826,-4.890143160139936,-1.8304259541670909,-0.2499988678002505,-0.1250000078297432,23.75960532032689,0.4999996924725668,-0.0029352753017983,0.4454162358975889,0.0210440528034528,-0.9999993849451336,-0.0014676385204527,-0.318464723255997,0.0,1.014638452562359,-23.75961815197165,0.1249987342950165,0.4999996924725668,2.029275702808857,-1495.1594361662865,2258.081440419141,24239.31684077321,-20717.565829506384,0.0,-52172920.07450104,0.0001107133597361,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0000002536385768,-0.2499999365903719,0.0,0.0,0.0,1.0000002762085172,0.9999997237914826,0.9999997237914826,8.52185969244219e-06,0.0210440599341576,1.0,-0.5000000048791844,-1.4341095670234854e-05,0.0,punctured_H_core,SSZ_P5_REGIONAL_PRODUCTION_MEMBER_2026-09-17.json
94.81899805380436,0.0105464096913633,0.9999999144429682,0.2500000213894512,0.9999994050825324,-1.4374192108372036e-05,0.000368611141913,0.0141112761329608,-0.0026365983704789,0.2499998669577367,-5.358976151433482,-1.8304397619467356,-0.249998862567577,-0.1250000078435565,23.704711249354656,0.4999996911365975,-0.0029488888830041,0.446426528173415,0.021092785159179,-0.9999993822731952,-0.0014744453186753,-0.3198210837662811,0.0,1.0125898184158713,-23.7047241401567,0.1249987263838373,0.4999996911365975,2.0251784320170017,-1491.6600787043571,2247.659401846426,24240.350272328917,-20763.790926448717,0.0,-36738426.72497559,0.0001112267195345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0000002546799542,-0.2499999363300277,0.0,0.0,0.0,1.0000002774892345,0.9999997225107656,0.9999997225107656,8.58034059209439e-06,0.0210927923357414,1.0,-0.5000000048794777,-1.4374192108372036e-05,0.0,punctured_H_core,SSZ_P5_REGIONAL_PRODUCTION_MEMBER_2026-09-17.json
94.5999294159032,0.0105708324115503,0.9999999140915062,0.2500000214773177,0.999999402638673,-1.4407369404303588e-05,0.0003703205414997,0.0141511252127565,-0.0026427040226826,0.2499998663745231,-5.270866006981622,-1.8304541124069609,-0.2499988572555946,-0.1250000078574321,23.64994400454732,0.4999996897944376,-0.0029625640774862,0.4474748370391269,0.021141630365199,-0.9999993795888752,-0.0014812829236042,-0.3212155064596895,0.0,1.0120578275175658,-23.64995693287222,0.1249987181899767,0.4999996897944376,2.024114445906718,-1488.2488807439804,2237.2854655394785,24243.448003827845,-20810.109103814106,0.0,-53863567.23625946,0.0001117424596978,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0000002557261518,-0.2499999360684784,0.0,0.0,0.0,1.000000278775892,0.999999721224108,0.999999721224108,8.639224011525895e-06,0.0211416375879293,1.0,-0.5000000048797553,-1.4407369404303588e-05,0.0,punctured_H_core,SSZ_P5_REGIONAL_PRODUCTION_MEMBER_2026-09-17.json
94.38136691146812,0.010595311688355,0.9999999137384172,0.2500000215655908,0.9999994001835014,-1.4440618516814886e-05,0.0003720381806557,0.0141623937358596,-0.0026488238138464,0.2499998657886079,-4.947721918128382,-1.8304677456997316,-0.2499988522298089,-0.125000007871371,23.59530329292332,0.4999996884460611,-0.0029763051885026,0.4484686906512696,0.0211905886828217,-0.999999376892122,-0.0014881534868703,-0.3226926940361401,0.0,1.015132023150161,-23.595316206781213,0.1249987093903061,0.4999996884460611,2.030262828514451,-1484.718643605709,2226.959409485361,24234.669690737606,-20856.545965935627,0.0,-43211537.35638428,0.0001122605912635,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0000002567771924,-0.2499999358057183,0.0,0.0,0.0,1.000000280068514,0.9999997199314862,0.9999997199314862,8.698512200890832e-06,0.0211905959520323,1.0,-0.5000000048800839,-1.4440618516814886e-05,0.0,punctured_H_core,SSZ_P5_REGIONAL_PRODUCTION_MEMBER_2026-09-17.json
94.16330937113467,0.0106198476527477,0.999999913383694,0.2500000216542726,0.9999993977169654,-1.4473940578887658e-05,0.0003737624531801,0.0141766949215527,-0.0026549577767234,0.2499998651999777,-5.050313288762899,-1.8304833379229064,-0.2499988471898641,-0.1250000078853729,23.540788822097262,0.4999996870914373,-0.0029900993664473,0.4494476879416637,0.02123966037407,-0.9999993741828748,-0.0014950505836672,-0.3240421246386309,0.0,1.0118746220034325,-23.54080181302484,0.1249987015043431,0.4999996870914373,2.023748025137029,-1481.1593418717384,2216.6810126957603,24225.552072744973,-20903.09992432208,0.0,-44427348.53875733,0.00011278112532,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0000002578330978,-0.2499999355417421,0.0,0.0,0.0,1.0000002813671305,0.9999997186328696,0.9999997186328696,8.758208326661917e-06,0.0212396676900755,1.0,-0.5000000048803537,-1.4473940578887658e-05,0.0,punctured_H_core,SSZ_P5_REGIONAL_PRODUCTION_MEMBER_2026-09-17.json
