u,x,A0prime,alpha4,alpha6,alpha7,Codd,odd_tensor_cr2,odd_vector_cr2,odd_tensor_cOmega2,odd_vector_angular_margin_lb,region
0.6127044261065266,1.6321083337924789,1.5172570495197282,1.7666506377427158,-0.3852238176257564,2.3509966157923583,0.9821347560998892,1.0063913682277128,13.040162994795068,10.172412785477157,9.403986463169431,central_exact_SVT
0.6127306826706677,1.6320383951418391,1.5178665176590047,1.7658095832419107,-0.3857096852882213,2.3543164661773672,0.9843665082135394,1.0064044449971885,13.078418462802096,10.185203252110986,9.417265864709467,central_exact_SVT
0.6127569392348087,1.631968462484926,1.5184740326421864,1.764969113062265,-0.3861947524859504,2.357632484989548,0.9865976176192024,1.006417515994447,13.116709517951298,10.197972723089824,9.430529939958191,central_exact_SVT
0.6127831957989497,1.6318985358209688,1.5190795906608898,1.7641290712640811,-0.3866791152297471,2.3609452429280853,0.9888287587493236,1.0064305871749553,13.155046311744323,10.21072373484308,9.44378097171234,central_exact_SVT
0.6128094523630908,1.6318286151491963,1.5196831879263528,1.7632889079297478,-0.3871628719333118,2.364255325323222,0.9910606247764048,1.0064436646290014,13.193442232445609,10.223458887209407,9.457021301292889,central_exact_SVT
0.6128357089272318,1.63175870046884,1.5202848206699284,1.7624480313781712,-0.387646119759011,2.367563310526099,0.9932939024920088,1.0064567542846368,13.231910977094325,10.23618074694255,9.470253242104397,central_exact_SVT
0.6128619654913728,1.6316887917791283,1.5208844851428074,1.7616060184574334,-0.3881289607281096,2.3708698059044497,0.9955293142690964,1.0064698624704909,13.270465532169782,10.24889200905874,9.4834792236178,central_exact_SVT
0.6128882220555139,1.6316188890792922,1.52148217761657,1.76076293622632,-0.3886114906833453,2.374175382784609,0.9977675422686124,1.0064829949163143,13.309114711678683,10.261595205382884,9.496701531138438,central_exact_SVT
0.6129144786196549,1.631548992368561,1.5220778943834872,1.7599176173310425,-0.3890937493603403,2.3774802799739163,1.0000088828690277,1.0064961531039325,13.347871560591706,10.274291386153036,9.509921119895663,central_exact_SVT
0.6129407351837959,1.6314791016461665,1.522671631756675,1.7590712055577526,-0.3895756552647621,2.3807840110557184,1.00225278951489,1.006509331957056,13.38672040861286,10.286978400440956,9.523136044222872,central_exact_SVT
0.612966991747937,1.6314092169113372,1.5232633860705882,1.7582238387347036,-0.3900571210864895,2.3840860516042723,1.0044986709561607,1.0065225273397114,13.425652533377558,10.299653943780031,9.53634420641709,central_exact_SVT
0.612993248312078,1.6313393381633052,1.523853153680682,1.7573756669502163,-0.390538073331679,2.3873859584242414,1.0067460294132615,1.0065357363641227,13.46466033416458,10.31231607656028,9.549543833696966,central_exact_SVT
0.613019504876219,1.631269465401301,1.524440930964034,1.756527203974002,-0.391018431555927,2.3906832469485795,1.008994317422336,1.0065489555706115,13.503732716751143,10.3249626756664,9.562732987794318,central_exact_SVT
0.61304576144036,1.6311995986245549,1.5250267143196357,1.7556786900702508,-0.3914981166545998,2.39397744015063,1.0112429949696558,1.0065621816673616,13.542860723988488,10.33759165338855,9.57590976060252,central_exact_SVT
0.6130720180045011,1.6311297378322984,1.5256105001685296,1.754830326923016,-0.3919770539565891,2.3972680874226864,1.0134915514244152,1.0065754115494976,13.58203604705387,10.350201039112198,9.589072349690746,central_exact_SVT
0.6130982745686422,1.631059883023762,1.5261922849543448,1.7539827458125037,-0.3924551481416708,2.4005546136154226,1.015739329619722,1.006588641273071,13.621245036706089,10.362788317007784,9.60221845446169,central_exact_SVT
0.6131245311327832,1.6309900341981782,1.5267720651429222,1.753136115223848,-0.3929323581457316,2.4038367697881524,1.0179860513745118,1.006601869159692,13.660482646038613,10.375352403907298,9.61534707915261,central_exact_SVT
0.6131507876969242,1.6309201913547773,1.527349837222944,1.7522896680084687,-0.3934087405039422,2.4071148941464853,1.0202321234711764,1.0066150976683743,13.699760313166244,10.387894793748076,9.62845957658594,central_exact_SVT
0.6131770442610652,1.630850354492791,1.5279255977062551,1.7514435656432072,-0.3938843786280553,2.410389486322148,1.0224781425228089,1.006628330603592,13.739084837328834,10.4004176901126,9.64155794528859,central_exact_SVT
0.6132033008252062,1.6307805236114512,1.5284993431279952,1.7505977376245447,-0.3943592598917049,2.41366046783735,1.0247240308004366,1.006641567836966,13.778455780909022,10.412920760696077,9.6546418713494,central_exact_SVT
0.6132295573893474,1.630710698709989,1.5290710700471275,1.7497521418963036,-0.3948333644265028,2.4169277165388605,1.026969659277612,1.0066548089476075,13.817871796115856,10.42540348197288,9.667710866155442,central_exact_SVT
0.6132558139534884,1.6306408797876375,1.5296407750460728,1.7489067537651912,-0.3953066813328852,2.4201911642428984,1.0292149617556532,1.0066680538768586,13.857332243364104,10.437865567238678,9.680764656971592,central_exact_SVT
0.6132820705176294,1.630571066843628,1.5302084547313584,1.7480616264023712,-0.3957791963197547,2.4234507222586976,1.031459847855756,1.0066813024408965,13.896835538582224,10.450306640238631,9.69380288903479,central_exact_SVT
0.6133083270817704,1.6305012598771926,1.5307741057338933,1.7472172117003038,-0.396250897536413,2.4267063165219294,1.033704244120251,1.0066945545665893,13.936377136688842,10.462726389156916,9.706825266087716,central_exact_SVT
0.6133345836459114,1.630431458887564,1.531337724709148,1.7463728689579152,-0.3967217577462441,2.4299577805436017,1.0359479683781458,1.006707809410179,13.975959719285754,10.475124095925706,9.719831122174408,central_exact_SVT
