u,x,phi,f,h,phiprime,A0prime,X,Fbg,Ybg,a1,a2,a3,a4,a5,a6,a7,a8,a9,b1,b2,b3,b4,b5,c1,c2,c3,c4,c5,c6,d1,d2,d3,d4,e1,e2,e3,e4,v1,v2,v3,v4,v5,v6,v7,v8,v9,v10,v11,v12,v13,region,source_member
0.6675543885971492,1.4980052817890657,0.7343617494827582,0.3324456283652516,0.3324711950622219,-1.162351352792617,1.498005281789066,-0.2245943773358514,1.1220962001912442,-1.0080659895715094,0.0,-4.834683937461798,-0.2490122281771112,0.1662292057339853,69.62540164382068,1.9086122083960089,-58.36793855848149,-0.2499903874422498,2.085129929627112,0.2500096129273694,0.0,29.085561817946505,1.4980628826529572,-0.5000192258547389,0.0,45.78231011070431,27.000821610251236,-12.837964266439672,-10.22761992552577,49.98655374318131,0.2500096129273694,-8.760972651181607,-13.116335208333652,0.8585403853432308,52.429887086638,28.096777043499948,-84.91225465089185,-61.07626063988522,46.59264241544192,69.79602443084126,-77.27292960754872,0.0,90.66819081279364,4.991240863835808,26.13870331131972,-6.06722321742562,0.0100002697355172,-0.6746954259283129,-2.495620431917904,-7.506275638257471,-12.865160303867626,central_exact_SVT,SSZ_P5_REGIONAL_PRODUCTION_MEMBER_2026-09-17.json
0.6675806451612903,1.4979463638560038,0.7344302394541133,0.3324193733548328,0.3324464855701097,-1.1625764762217494,1.4979463638560035,-0.2246646858591281,1.1220131587326063,-1.0083069353458765,0.0,-4.834786500209944,-0.2489833487501389,0.1662164645930363,69.5687526944326,1.9089910276625608,-58.38305719986503,-0.2499898055893011,2.0852192245695007,0.2500101948264198,0.0,29.0884761102607,1.4980074490686666,-0.5000203896528397,0.0,45.781886795223066,27.012474780361668,-12.839096625144249,-10.229364292695095,49.99772170630318,0.2500101948264198,-8.761179321821425,-13.099043069647529,0.8586193973347104,52.429824351944575,28.09114991999981,-84.79882153007783,-60.950073477587765,46.60949115892085,69.81851780268403,-77.29654632549838,0.0,90.52422437249324,4.992187105794937,26.146098718086545,-6.068400296140124,0.0100004777231443,-0.6748422544001093,-2.4960935528974684,-7.508256700674512,-12.810033320883091,central_exact_SVT,SSZ_P5_REGIONAL_PRODUCTION_MEMBER_2026-09-17.json
0.6676069017254314,1.4978874505573534,0.7344987372988515,0.3323931184368853,0.3324218221591037,-1.1628015301971333,1.4978874505573534,-0.2247350026034947,1.1219302829038422,-1.0085480201973382,0.0,-4.834892426351907,-0.2489544888834,0.166203734994085,69.5169662376468,1.9093706258395435,-58.39822827427892,-0.249989206356219,2.0853092190550178,0.250010794109812,0.0,29.091411092314495,1.497952124003863,-0.5000215882196241,0.0,45.78144634336329,27.024129129206468,-12.84022373358757,-10.231109670210769,50.008910928881065,0.250010794109812,-8.761383747814,-13.078415513055546,0.8586988402131582,52.4297936998768,28.085514793275998,-84.53271416569609,-60.81013836183069,46.62638666009445,69.84107944299026,-77.32023518479168,0.0,90.38006374351237,4.993135992306015,26.15351910775857,-6.069579958771695,0.0100006233027901,-0.6749893404046946,-2.4965679961530074,-7.510240994221192,-12.747502990494567,central_exact_SVT,SSZ_P5_REGIONAL_PRODUCTION_MEMBER_2026-09-17.json
0.6676331582895724,1.4978285418925676,0.734567243011425,0.3323668636141167,0.3323972048855123,-1.1630265145263134,1.4978285418925674,-0.2248053275554456,1.121847572884512,-1.0087892443583375,0.0,-4.835001711485596,-0.2489256485965607,0.1661910169518021,69.46022443073718,1.909751000443121,-58.41345172620699,-0.2499885897191033,2.085399911736169,0.2500114108016985,0.0,29.094366742282165,1.4978969075904474,-0.5000228216033971,0.0,45.78098875353597,27.035816579365733,-12.841345586065897,-10.232856052507463,50.02012137343335,0.2500114108016985,-8.761585927557993,-13.061035660774488,0.8587787136720606,52.42979506960481,28.079871671968203,-84.40443101081527,-60.68381806344556,46.64332888381647,69.8637092910623,-77.34399611977632,0.0,90.23570678299689,4.99408752036623,26.16096445465952,-6.070762202399044,0.0100006428494979,-0.6751366835869398,-2.497043760183115,-7.512228513002006,-12.692377504973152,central_exact_SVT,SSZ_P5_REGIONAL_PRODUCTION_MEMBER_2026-09-17.json
0.6676594148537134,1.4977696378610996,0.7346357565862754,0.3323406088892369,0.3323726338056634,-1.163251428987296,1.4977696378610998,-0.2248756606900918,1.121765028854246,-1.009030608010554,0.0,-4.835113930898936,-0.2488968279092883,0.1661783104808608,69.39586557299877,1.910131931287172,-58.42871841001134,-0.2499879556540513,2.0854911380085506,0.2500120449262417,0.0,29.09734050893787,1.49784179996036,-0.5000240898524834,0.0,45.78051684194163,27.04751570086903,-12.84246279780094,-10.23460323024573,50.031349123920975,0.2500120449262417,-8.761786223061304,-13.048565819107662,0.8588589582560556,52.429823443721816,28.074222519581696,-84.72584571278583,-60.57630502157812,46.6603101267555,69.8863958010372,-77.36781692656848,0.0,90.0911397899076,4.995041250946424,26.16843043258424,-6.071946601088905,0.0100007482860683,-0.6752842365030214,-2.497520625473212,-7.514218595185246,-12.6468905906788,central_exact_SVT,SSZ_P5_REGIONAL_PRODUCTION_MEMBER_2026-09-17.json
0.6676856714178544,1.4977107384624029,0.7347042780178351,0.3323143542649588,0.3323481089759065,-1.163476273447617,1.4977107384624029,-0.2249460020171975,1.121682650992742,-1.009272111491475,0.0,-4.835228702227455,-0.2488680268412525,0.1661656155959383,69.32460089332106,1.9105132200220147,-58.44402008731944,-0.2499873041371576,2.085582749693647,0.2500126965076148,0.0,29.10033009511385,1.4977868012455855,-0.5000253930152296,0.0,45.7800331521108,27.059250440417124,-12.843575926339293,-10.236351016884589,50.04259065738948,0.2500126965076148,-8.761984962757085,-13.040656224061449,0.8589395204428762,52.429874301092,28.06856910487203,-84.51363881948956,-60.48635093250934,46.67732344812095,69.90912857093366,-77.39168661090008,0.0,89.94635132084622,4.995996788838048,26.175913144309032,-6.073132767670753,0.0100007086078839,-0.6754319560420718,-2.497998394419024,-7.5162106446650965,-12.610517587895885,central_exact_SVT,SSZ_P5_REGIONAL_PRODUCTION_MEMBER_2026-09-17.json
0.6677119279819955,1.4976518436959303,0.7347728073005271,0.3322880997439974,0.3323236304526101,-1.1637010476706573,1.4976518436959303,-0.2250163515062956,1.1216004394797667,-1.0095137549583793,0.0,-4.835345617945918,-0.2488392454121237,0.1661529323117141,69.24765956554187,1.9108946550952988,-58.45934795792061,-0.2499866351445143,2.085674588553444,0.2500133655700012,0.0,29.103333051476607,1.4977319115781478,-0.5000267311400025,0.0,45.77954036925672,27.07099242532464,-12.844685557603244,-10.238099209326652,50.05384219818342,0.2500133655700012,-8.762182491052316,-13.036478246937602,0.8590203430990114,52.4299428286263,28.062913298995618,-84.38915938646021,-60.41289125954313,46.69436143078842,69.93189648702442,-77.41559342648341,0.0,89.80132488464814,4.996953711879124,26.183408426736268,-6.074320293016781,0.0100006402593646,-0.6755797966084658,-2.498476855939562,-7.5182040246032065,-12.58322093407235,central_exact_SVT,SSZ_P5_REGIONAL_PRODUCTION_MEMBER_2026-09-17.json
0.6677381845461365,1.4975929535611368,0.7348413444287615,0.3322618453290716,0.3322991982921651,-1.1639257514555614,1.4975929535611368,-0.2250867091407828,1.12151839449516,-1.009755538631079,0.0,-4.835464326440918,-0.2488104836415758,0.166140260642872,69.16094992851882,1.911276053663056,-58.47469442017061,-0.2499859486522108,2.0857665179558063,0.250014052137595,0.0,29.106347264470777,1.4976771310901154,-0.50002810427519,0.0,45.77904085706964,27.082750880462765,-12.845792210662628,-10.239847636900125,50.06510050170066,0.250014052137595,-8.76237911331288,-13.03865559618927,0.8591013768217294,52.4300248705588,28.05725674485845,-84.52774988315059,-60.36171401463814,46.71141766631766,69.95468994792853,-77.43952722585331,0.0,89.65605267325236,4.997911655584742,26.190912683642964,-6.075508822773902,0.0100004165595664,-0.6757277187131682,-2.498955827792371,-7.5201981847552695,-12.566748354445416,central_exact_SVT,SSZ_P5_REGIONAL_PRODUCTION_MEMBER_2026-09-17.json
0.6677644411102776,1.497534068057475,0.7349098893969401,0.3322355910229025,0.3322748125509819,-1.164150384610811,1.497534068057475,-0.2251570749077033,1.1214365162188238,-1.0099974627460624,0.0,-4.835584132542741,-0.2487817415492832,0.1661276006040986,69.06431398822048,1.9116570557136647,-58.49004442156132,-0.2499852446363342,2.0858582676571924,0.2500147562346002,0.0,29.109368551723897,1.497622459913595,-0.5000295124692004,0.0,45.77853931630803,27.09457586253766,-12.846896910431672,-10.241595967169326,50.07635915760435,0.2500147562346002,-8.76257543846837,-13.047342681794616,0.8591825245329175,52.43011222677921,28.051602700964924,-84.61544539795594,-60.33924626800992,46.72847945627802,69.97748993430017,-77.46346790907148,0.0,89.51050993136809,4.998869898487015,26.198418793440887,-6.076697652708927,0.0100003030884957,-0.6758756439173704,-2.4994349492435077,-7.52219203753222,-12.56602098709405,central_exact_SVT,SSZ_P5_REGIONAL_PRODUCTION_MEMBER_2026-09-17.json
0.6677906976744186,1.4974751871843983,0.7349784421994517,0.3322093368282149,0.3322504732854912,-1.164374946927866,1.4974751871843983,-0.2252274487875547,1.121354804830729,-1.0102395275107656,0.0,-4.835704926765713,-0.2487530191549224,0.1661149522100836,68.97488127136494,1.912037604309216,-58.50539557334525,-0.2499845230729693,2.0859497948067887,0.250015477885231,0.0,29.112396255534808,1.4975678981807328,-0.5000309557704621,0.0,45.778036533035774,27.106418351770145,-12.84799982086654,-10.24334415158184,50.08761716136207,0.250015477885231,-8.76277156991748,-13.051085314982558,0.8592637714032336,52.43020360423702,28.045951711929558,-84.92219223108924,-60.29556370449853,46.74554478538335,70.0002934275286,-77.48741228655418,0.0,89.36469296818767,4.999828326439983,26.205925625837803,-6.077886670628377,0.0100001583395464,-0.6760235596647035,-2.4999141632199917,-7.524185408975786,-12.553726559531974,central_exact_SVT,SSZ_P5_REGIONAL_PRODUCTION_MEMBER_2026-09-17.json
0.6678169542385596,1.4974163109413616,0.7350470028306784,0.3321830827477351,0.3322261805521453,-1.1645994382435567,1.4974163109413616,-0.2252978307784242,1.121273260510922,-1.0104817332118468,0.0,-4.835827530071099,-0.248724316478172,0.1661023154755204,68.90165545886528,1.912418123246592,-58.52076565277154,-0.2499837839381979,2.0860414184285565,0.2500162171137129,0.0,29.11543532000695,1.4975134460237225,-0.5000324342274259,0.0,45.77752698505493,27.118276884251635,-12.849099731904666,-10.245092584008738,50.09888208672873,0.2500162171137129,-8.76296679368521,-13.043976876268498,0.8593452324255944,52.43030866920638,28.040299955153998,-84.78105271657634,-60.20905582904722,46.76262865827757,70.0231228953988,-77.51138410257369,0.0,89.21862936536753,5.000787791918296,26.213441591655418,-6.079076706628242,0.0100000565924562,-0.6761715582898244,-2.500393895959148,-7.526179579838058,-12.519271987265824,central_exact_SVT,SSZ_P5_REGIONAL_PRODUCTION_MEMBER_2026-09-17.json
0.6678432108027007,1.497357439327818,0.7351155712849894,0.3321568287841928,0.3322019344074146,-1.1648238583353745,1.4973574393278175,-0.2253682208554793,1.1211918834395058,-1.0107240800334616,0.0,-4.835952833335683,-0.2486956335387111,0.1660896904151046,68.84296390673795,1.912799072652684,-58.53617397615517,-0.2499830272081005,2.086133484945324,0.2500169739442804,0.0,29.118491111785467,1.49745910357479,-0.5000339478885608,0.0,45.77700457005383,27.13016734733513,-12.85019530216156,-10.24684168057278,50.11016212275394,0.2500169739442804,-8.763160315736405,-13.027024542716962,0.8594270324052996,52.43043791273978,28.03464321715629,-84.54315424006845,-60.08310933412351,46.77974738416065,70.04600275554895,-77.53540916085541,0.0,89.07234412877962,5.001749220726177,26.220975830299512,-6.08026866520682,0.0100004474959153,-0.6763197404043938,-2.500874610363089,-7.52817594161267,-12.464332226093576,central_exact_SVT,SSZ_P5_REGIONAL_PRODUCTION_MEMBER_2026-09-17.json
0.6678694673668417,1.4972985723432215,0.7351841475567443,0.3321305749403211,0.3321777349077917,-1.1650482069990125,1.4972985723432215,-0.2254386190009657,1.1211106737966603,-1.0109665681918452,0.0,-4.836081715466909,-0.2486669703562217,0.166077077043536,68.79906323596761,1.913180906766608,-58.55163962897477,-0.2499822528587548,2.086226336451943,0.2500177484011786,0.0,29.121568927135844,1.4974048709662062,-0.5000354968023573,0.0,45.77646330741484,27.142066531254265,-12.851285217823216,-10.248591856282454,50.12146537648066,0.2500177484011786,-8.763351359451857,-13.000075574165084,0.8595092945987274,52.43060168306823,28.028977369168405,-84.41890255572903,-59.91763003950893,46.79691708312859,70.06895713863256,-77.55951296086465,0.0,88.92586632098411,5.002713527275743,26.228537372313227,-6.081463439137874,0.0100006729415573,-0.6764682053411772,-2.5013567636378715,-7.530175869048588,-12.388877523624757,central_exact_SVT,SSZ_P5_REGIONAL_PRODUCTION_MEMBER_2026-09-17.json
