u,x,E00,E11,JA,JAprime
0.615172543135784,1.6255601963354775,2.696340674313608,-16.316248801583164,-1.2166067135601728e-12,1.9382613559703127e-07
0.615198799699925,1.6254908177450431,2.696937198777496,-16.310948351082445,-3.2206137380547232e-12,-4.720198127257346e-08
0.615225056264066,1.6254214450764852,2.697527090772,-16.3056622675317,6.106484133522101e-13,-7.12155898912637e-08
0.615251312828207,1.6253520783290456,2.6981103488233806,-16.300391272007275,2.273177859741824e-12,8.451695539876498e-08
0.6152775693923481,1.625282717501966,2.6986869716907336,-16.2951364005802,-5.521656444178893e-12,9.100634737544305e-09
0.6153038259564891,1.6252133625944891,2.6992569583104036,-16.28989851074799,3.203971173639095e-12,-1.7836381808445268e-07
0.6153300825206302,1.6251440136058568,2.6998203076891727,-16.284678517227707,5.284216230052569e-12,2.6169040186401276e-07
0.6153563390847712,1.6250746705353116,2.7003770190676972,-16.279477342345242,-1.3296445047946962e-11,-1.830918296267822e-07
0.6153825956489122,1.6250053333820955,2.7009270918631345,-16.274295811432083,1.5343368119912504e-11,5.6785697102246005e-08
0.6154088522130533,1.6249360021454518,2.7014705255393823,-16.269135091689346,-1.6923910883181296e-11,1.135931479762408e-07
0.6154351087771943,1.624866676824623,2.7020073198830454,-16.263995623110265,1.0692058157109341e-11,-3.341792659959049e-07
0.6154613653413353,1.6247973574188517,2.702537474682029,-16.258876550077964,4.2812382658450165e-12,3.3968739769909417e-07
0.6154876219054763,1.624728043927381,2.7030609899273466,-16.25377655932943,-1.1292143526621821e-11,-1.0623071658882916e-07
