u,x,f4_old,f4_new,f3_new,f2F_new,f2_new,f2X_new,E00,E11,JA,A2_res
0.6907389347336834,1.447724964838638,-1.5258972501399517,17.062326642463873,-41.53381410379641,-93.73246795351653,-107.11430825081376,129.87555453374836,-5.10702591327572e-15,-1.174060848541103e-14,-1.8268747876112704e-14,-2.2737367544323206e-13
0.6907651912978244,1.4476699355987794,-1.5268187247255574,17.09771307735912,-41.61117989181127,-93.92742940250416,-107.34921852859928,130.06003017901904,1.3766765505351941e-14,-8.1601392309949e-15,7.52532749126268e-15,-3.552713678800501e-13
0.6907914478619654,1.447614910542177,-1.5277420261936323,17.13748676607801,-41.697822689986346,-94.14480991737567,-107.60964678037824,130.26679421265408,-4.8683279629813114e-14,-5.181965967437918e-14,-3.449311840801169e-14,4.263256414560601e-14
0.6908177044261065,1.4475598896683537,-1.5286671397494838,17.175950972205534,-41.781711750916976,-94.3555747058587,-107.86265668037541,130.4670254076106,-1.1213252548714081e-14,-3.549938121238938e-14,2.5338260877133904e-14,-1.4210854715202004e-14
0.6908439609902475,1.4475048729768325,-1.5295940811773832,17.215349679414505,-41.86758605249928,-94.57116276441661,-108.12122704601114,130.67207867362464,1.4432899320127035e-14,-2.3064883336587627e-14,-3.219738714801364e-14,0.0
0.6908702175543886,1.4474498604671364,-1.5305228639192037,17.25363994019287,-41.9511315048227,-94.78115864606198,-108.37353890897093,130.87161603100196,1.27675647831893e-15,-1.5987211554602254e-14,-7.86164694269718e-15,7.105427357601002e-14
0.6908964741185296,1.4473948521387892,-1.5314534804941675,17.29583914614084,-42.04294331390931,-95.01114714200824,-108.64863140828834,131.09103214101722,2.5368596112684827e-14,2.836619827917275e-14,6.272963862431762e-16,2.842170943040401e-14
0.6909227306826706,1.4473398479913138,-1.5323863353835792,17.345097095996998,-42.14967398644418,-95.2772009570625,-108.96475910832697,131.34627512144917,2.6645352591003757e-14,-3.941291737419306e-15,-1.9949214603707342e-14,1.7053025658242404e-13
0.6909489872468116,1.4472848480242335,-1.533321538639263,17.390085542409736,-42.247402614883775,-95.52155070199046,-109.25634745546067,131.58000600395897,2.220446049250313e-15,-4.135580766728708e-14,-2.2878139474090337e-14,-2.984279490192421e-13
0.6909752438109527,1.4472298522370723,-1.534258614094363,17.425603802301115,-42.32514620348311,-95.71765753357744,-109.49325291611812,131.7658913477615,6.5503158452884236e-15,-7.882583474838611e-15,-2.990648895752149e-14,-1.1368683772161603e-13
0.6910015003750938,1.4471748606293529,-1.5351971047512014,17.452706003613486,-42.38512974419296,-95.87088180518246,-109.6815434278901,131.909258530749,-2.65898414397725e-14,-4.798939023942239e-14,1.3176376912123086e-14,2.984279490192421e-13
0.6910277569392348,1.4471198732005992,-1.536136530052687,17.47283514967761,-42.43039906279846,-95.98857013028818,-109.82954571356582,132.0174057946796,-1.8540724511240114e-14,-3.7442271505483404e-14,-2.3342414647114657e-14,1.1368683772161603e-13
0.6910540135033758,1.447064889950335,-1.537076455918969,17.48039278692691,-42.449132230184595,-96.04214136674419,-109.9047796364398,132.06197454314,1.9539925233402755e-14,-4.718447854656915e-16,1.5897226394187316e-15,-1.2789769243681803e-13
0.6910802700675168,1.4470099108780845,-1.538016076157561,17.478194226320635,-42.447271529023105,-96.04593861047525,-109.92351338984916,132.0572098543958,-1.942890293094024e-14,1.329492071988625e-14,1.581451222770933e-14,1.1368683772161603e-13
0.6911065266316578,1.4469549359833704,-1.5389554636277751,17.488134116883593,-42.471046387998854,-96.11169383294963,-110.01267499181259,132.11399646626623,-1.3988810110276972e-14,-1.27675647831893e-14,-3.326269444013713e-14,7.105427357601002e-14
