u,x,v6,f3,f2F,f2,f2X,E00,E11,JA,A2res
0.664351087771943,1.5052282120192415,2.819520301193887,0.25317449811492587,2.828757947793165,3.2473146850314913,29.827425994871128,4.996003610813204e-16,9.131584377541913e-15,5.014653873415056e-16,-1.267689136996708e-07
0.664377344336084,1.50516872455864,2.819498799427853,0.2533068392286775,2.8295483147782496,3.2474857869650204,29.824450983427155,9.992007221626409e-16,-1.0103029524088925e-14,2.089345163601684e-17,3.4325276121460746e-08
0.664403600900225,1.5051092417998082,2.8194772807889112,0.2534403739730511,2.830340599191811,3.247658626206593,29.82146637531666,-4.996003610813204e-16,8.326672684688674e-17,-1.4206909126104067e-15,1.0039353348645363e-08
0.6644298574643661,1.5050497637421882,2.819455745194529,0.25357504338728837,2.831134693221059,3.2478330803314805,29.81847295058718,1.1102230246251565e-16,1.0630385460785874e-14,2.089157649514159e-16,-1.3164907497476008e-08
0.6644561140285071,1.5049902903852233,2.819434192570069,0.25371068247202283,2.8319302939101405,3.248008805866972,29.815472948033175,2.220446049250313e-16,-3.913536161803677e-15,-2.0890640860957606e-16,-3.615917010257874e-10
0.6644823705926481,1.504930821728356,2.819412622858655,0.25384714427454713,2.8327271313337543,3.2481854968939596,29.812468344696356,-9.43689570931383e-16,-1.5543122344752192e-15,1.0444853259964999e-16,5.441330719335724e-10
0.6645086271567892,1.504871357771029,2.81939103602506,0.25398427303199733,2.8335249190116776,3.2483628288406177,29.809461234651486,5.551115123125783e-16,2.6645352591003757e-15,-5.848856572664092e-16,5.074536790772299e-09
0.6645348837209302,1.5048118985126862,2.819369432056673,0.25412192701762865,2.8343233964619627,3.2485405066927737,29.80645354622103,2.220446049250313e-16,3.524958103184872e-15,5.430838848320881e-16,1.1165064983664763e-08
0.6645611402850713,1.504752443952769,2.8193478109601653,0.25425982739550534,2.8351220454433164,3.2487179436199405,29.80344900976001,-1.1102230246251565e-16,1.1379786002407855e-15,1.796274369495683e-15,-7.217478875665151e-08
0.6645873968492123,1.504692994090722,2.8193261727649523,0.25439800526113954,2.8359209204916205,3.2488952016677635,29.80044725607207,1.6653345369377348e-16,-2.192690473634684e-15,6.265794636668452e-16,6.095029431163468e-08
0.6646136534133533,1.5046335489259874,2.819304517477059,0.2545367997115002,2.8367206502377402,3.2490729929692677,29.79744371171538,0.0,8.881784197001252e-15,-5.847815196474688e-16,-2.1720921566936724e-07
0.6646399099774943,1.504574108458009,2.8192828450495613,0.2546765499028326,2.83752186384737,3.249252030014369,29.79443377986957,5.551115123125783e-16,-8.826273045769994e-15,-1.4618889409347124e-16,1.8273241475519342e-08
0.6646661665416354,1.5045146726862304,2.819261155403872,0.2548175946844168,2.838325190493474,3.2494330250356835,29.7914128985204,7.771561172376096e-16,5.717648576819556e-15,-6.056128721380702e-16,-3.904657519537835e-08
0.6646924231057765,1.5044552416100945,2.819239448414639,0.25496028255074427,2.839131277347364,3.2496167104105074,29.788376328589692,-1.0269562977782698e-15,-5.495603971894525e-15,1.4617594988160066e-16,7.32222616983691e-08
0.6647186796699175,1.504395815229045,2.8192177239188894,0.25510489399676334,2.8399406476459945,3.249803677966284,29.785320336757344,1.942890293094024e-16,1.201816424156732e-14,2.7145762709483025e-16,6.035695221395798e-09
0.6647449362340585,1.504336393542526,2.8191959817493455,0.25525134162093077,2.840753144279746,3.249993749225803,29.782246042319365,8.881784197001252e-16,2.9698465908722937e-15,-4.802499961873358e-16,-2.5822796900776268e-08
0.6647711927981995,1.5042769765499808,2.8191742217523026,0.2553993740942881,2.841568300244924,3.250186395047624,29.779156890173084,3.0531133177191805e-16,-1.6653345369377348e-15,0.0,1.3696638323512644e-08
0.6647974493623405,1.5042175642508535,2.8191524437991955,0.2555488056037912,2.8423857672898043,3.2503812208696345,29.776055423146794,9.71445146547012e-16,-3.191891195797325e-15,-2.0043452091472544e-15,-3.720583346966677e-08
0.6648237059264817,1.5041581566445876,2.8191306477892475,0.2556994361867311,2.843205171005599,3.2505778026704166,29.77294437038588,-9.71445146547012e-16,-1.1102230246251565e-15,1.4614374990199622e-16,4.527276598054186e-08
0.6648499624906227,1.5040987537306274,2.819108833647886,0.2558510728466883,2.8440261496152592,3.250775730889318,29.769826392190993,6.661338147750939e-16,-1.970645868709653e-15,-6.054261126118681e-16,1.6544042413801918e-08
0.6648762190547637,1.5040393555084173,2.8190870013251033,0.25600351385927617,2.844848324745499,3.2509745773161383,29.766704215446957,-9.159339953157541e-16,-1.1379786002407855e-15,-7.72406367477403e-16,-1.8520006184186144e-07
0.6649024756189047,1.5039799619774008,2.819065150780295,0.25615680620853903,2.845671784472102,3.2511744415871657,29.763577216206805,5.551115123125783e-17,-9.742207041085749e-15,-1.0437467178294403e-16,2.8723939116126473e-08
0.6649287321830457,1.5039205731370229,2.8190432819470472,0.2563111358584381,2.8464968779742303,3.251375718687743,29.760442889023025,-3.0531133177191805e-16,5.773159728050814e-15,-9.393310019880394e-16,-3.662931419290416e-08
0.6649549887471867,1.503861188986727,2.8190213947547162,0.2564665035253203,2.8473236069771755,3.251578410442339,29.757301210334646,2.220446049250313e-16,-4.85722573273506e-15,-4.592084530187471e-16,1.1252957676788355e-08
0.6649812453113279,1.5038018095259582,2.8189994891386014,0.25662291460400893,2.848151982010418,3.2517825286445774,29.754152116280558,1.4432899320127035e-15,-6.6058269965196814e-15,5.009328494807982e-16,2.3283029282339385e-08
0.6650075018754689,1.5037424347541613,2.81897756502702,0.2567803740547797,2.8489820127165335,3.251988084082853,29.75099554375172,6.106226635438361e-16,-7.521760991835436e-15,-1.0435646975351143e-16,-8.837634707381525e-08
0.6650337584396099,1.5036830646707804,2.8189556223567935,0.25693887309888797,2.849813683302386,3.2521950587729704,29.74783161280311,-3.3306690738754696e-16,3.219646771412954e-15,4.1740774339236476e-16,9.571759496118659e-09
0.6650600150037509,1.5036236992752603,2.818933661047671,0.25709849230773546,2.850647143634375,3.252403622064926,29.74465927046021,1.3877787807814457e-16,6.467049118441537e-15,-5.634760064456036e-16,-1.383082230410615e-07
0.6650862715678919,1.503564338567046,2.8189116810083923,0.2572593670430864,2.8514826451479136,3.252614058066429,29.74147667662851,3.608224830031759e-16,7.66053886991358e-15,-2.0868577604230901e-16,1.1652810738560504e-07
0.665112528132033,1.5035049825455815,2.818889682153219,0.2574214071755714,2.8523200210084174,3.252826177956999,29.738285058236805,-3.3306690738754696e-16,7.605027718682322e-15,4.799565209393456e-16,-8.21757555335978e-08
0.665138784696174,1.5034456312103133,2.818867664399888,0.25758444000412406,2.8531589510343034,3.253039619635612,29.735086752608524,-1.5543122344752192e-15,-7.16093850883226e-15,1.3772070430553546e-15,1.1306838043623202e-07
0.6651650412603151,1.5033862845606851,2.818845627700506,0.25774830767006723,2.8539991423886195,3.2532540519976103,29.73188390427375,-5.551115123125783e-16,6.744604874597826e-15,6.051103249612071e-16,-1.2346642763727544e-08
0.6651912978244561,1.503326942596143,2.8188235720206665,0.2579128470303822,2.8548402921492606,3.253469132708352,29.72867860845856,5.828670879282072e-16,-4.440892098500626e-15,1.8778477058916555e-16,9.88045324445963e-08
0.6652175543885971,1.5032676053161318,2.8188014973387037,0.2580778938721881,2.855682095143921,3.2536845169719806,29.725473227620533,-8.049116928532385e-16,2.248201624865942e-15,-1.6065339357405818e-15,-6.235166155610372e-08
0.6652438109527382,1.5032082727200964,2.8187794036794758,0.2582431631963778,2.8565240170441943,3.2538996011777748,29.722271510930796,-1.3322676295501878e-15,-5.10702591327572e-15,-5.215795252297096e-16,5.655491019940229e-09
0.6652700675168792,1.503148944807483,2.818757291060673,0.25840875214088227,2.857366236838038,3.2541145879304536,29.71907221741784,-5.551115123125783e-17,-1.0824674490095276e-15,-2.712097215960439e-16,1.3859807745930652e-10
0.6652963240810202,1.5030896215777367,2.818735159478334,0.2585750303746255,2.8582094455356115,3.254330258237644,29.71587034996316,6.38378239159465e-16,-8.43769498715119e-15,2.0861392891598563e-17,1.5521981755473035e-08
0.6653225806451613,1.5030303030303032,2.818713008888692,0.258742353263722,2.8590543076920696,3.2545473630008646,29.712661089652265,-2.220446049250313e-16,-1.176836406102666e-14,-5.215125213973973e-16,-3.568030570999525e-08
0.6653488372093023,1.502970989164628,2.8186908391983367,0.25891107750215975,2.859901491002079,3.2547666563778144,29.70943965373319,-5.551115123125783e-16,3.4139358007223564e-15,4.3805181359687387e-16,-1.3186518377228396e-08
0.6653750937734433,1.5029116799801567,2.8186686502677363,0.25908157324161246,2.860751688344679,3.2549889207242684,29.706201035261948,-6.38378239159465e-16,-1.27675647831893e-15,1.9398610380753416e-15,-3.0672247131047214e-08
