u,x,phi,f,h,phiprime,A0prime,X,f2X,f2F,f2Y,f2XX,f2XF,f2XY,f2FF,f2FY,f2YY,f3,f3X,f3XX,tf3,f4,f4X,f4XX,f4XXX,tf4,f3phi,f3phiX,f4phi,f4phiX
0.6706264066016504,1.49114319113592,0.7424269841815496,0.3293751449101361,0.3299076813523042,-1.1881672034085524,1.4911431911359196,-0.2328721500131841,56.86009065126898,-14.244315690592998,0.0,-135.01904040244852,31.74040509380353,5.238432668799302,31.803646853271466,9.796644217392776,7.103797921368629,-8.84478036333925,20.726895126712428,-31.265371179075903,-3.0125448329695264,2.0273160548109046,0.4071284081894546,-0.0,0.0,0.0,-399.97547484998466,-104.91552226034572,187.45374828042628,2.3939120325857104
0.6706526631657914,1.491084811740755,0.7424963549585601,0.3293489198281236,0.3298887503767335,-1.1883828256349476,1.491084811740755,-0.2329433107952963,56.92118803179038,-14.30426632601477,0.0,-134.95463035832123,31.807314609596375,5.237412043825742,31.814229427318164,9.793831566372864,7.100787066607221,-8.872044767197194,20.721833725486626,-31.260292338484867,-3.023967811434677,2.0394249858123663,0.4072946406975474,-0.0,0.0,0.0,-340.1575300871962,-105.13984155407944,160.98326294548744,2.398410687385569
0.6706789197299324,1.4910264369166066,0.7425657328881259,0.3293226951745923,0.3298698721942597,-1.188598354354512,1.4910264369166066,-0.2330144778428282,56.97061482788094,-14.354412570104142,0.0,-134.89029970742834,31.863751634705995,5.236388535048167,31.82482187969232,9.791011633510417,7.09777607560668,-8.894675022314301,20.71675717643728,-31.25525199211502,-3.035410851211912,2.0494828991616556,0.4074611527034686,-0.0,0.0,0.0,-270.2542844515052,-105.32708892495876,130.03700664422212,2.401530517927623
0.6707051762940734,1.4909680666629386,0.7426351179634496,0.3292964709525809,0.3298510468631706,-1.1888137892864532,1.4909680666629386,-0.2330856511111488,57.007204294192846,-14.393756712572072,0.0,-134.82604354564117,31.90866429346225,5.235362346166461,31.835421059338113,9.788185275306738,7.094765008140112,-8.912203275621236,20.71166802689501,-31.25024335811884,-3.0468529590968867,2.057281834292616,0.407627850658909,-0.0,0.0,0.0,-188.7632202757558,-105.47445320636382,93.94483071298036,2.403195746610157
0.6707314328582146,1.4909097009792134,0.7427045101777202,0.3292702471651326,0.3298322744417665,-1.1890291302510672,1.4909097009792134,-0.2331568305952783,57.03249411565547,-14.423582921490963,0.0,-134.76185647829038,31.943429456334123,5.23433370490779,31.846023499494716,9.78535344266395,7.091753932864159,-8.925237814078315,20.706569096459248,-31.24525888766245,-3.0583060642641406,2.0630906659759995,0.4077946314267578,-1.9426583321976048e-14,0.0,0.0,-166.88703467773428,-105.58633573433757,84.26361911506295,2.4035520888977406
0.6707576894223556,1.490851339864895,0.7427739095241161,0.3292440238152923,0.3298135549883608,-1.1892443770339405,1.490851339864895,-0.2332280162766493,57.062822483051285,-14.457680463555523,0.0,-134.6977364333098,31.982720777785485,5.233302691135979,31.85662791080605,9.782516479835126,7.088742871535311,-8.940280867566369,20.7014614095257,-31.24029578441763,-3.069763442868817,2.0697907307444345,0.4079614563881704,-1.941824099346909e-14,0.0,0.0,-228.977193403069,-105.71384088603924,111.79691774391591,2.404469531411316
0.6707839459864966,1.4907929833194469,0.742843315995806,0.3292178009061077,0.3297948885612793,-1.1894595294094772,1.490792983319447,-0.2332992081323274,57.10290625979823,-14.500041374228026,0.0,-134.63368793032714,32.03077825417728,5.232269111720058,31.86723723691682,9.779673589471452,7.085731770554071,-8.959212692818731,20.696342609841302,-31.23536034193312,-3.0812262780147983,2.078215722853445,0.4081284113118115,-5.822970798004862e-14,0.0,0.0,-258.6995458744506,-105.87189814734552,124.98892639335246,2.4064900353706355
0.6708102025506376,1.4907346313423322,0.742912729585946,0.3291915784406302,0.3297762752188605,-1.1896745871551222,1.4907346313423324,-0.2333704061405877,57.143152514281695,-14.542566031681226,0.0,-134.56971258598367,32.07898595306669,5.231232895786139,31.877852481389585,9.77682448645001,7.082720609960456,-8.9782147979501,20.691211850650703,-31.230454764459637,-3.092697300882015,2.086673283943208,0.4082955258513542,-0.0,0.0,0.0,-249.84237666239392,-106.03056390984987,121.08101210258266,2.408526020759863
0.6708364591147786,1.4906762839330148,0.7429821502876818,0.3291653564219133,0.3297577150194545,-1.189889550067552,1.490676283933015,-0.2334416102872686,57.183102973682615,-14.584866942195731,0.0,-134.50581016362688,32.12693206159339,5.230194049428071,31.888473541059426,9.773969202761169,7.079709393269765,-8.997104600855344,20.68606923514465,-31.22557876164126,-3.104175622866179,2.095082469464893,0.4084627966515051,1.9393237968178822e-14,0.0,0.0,-252.87003524241317,-106.188383739484,122.44146674953744,2.4105328545924243
0.6708627156789198,1.490617941090958,0.7430515780941482,0.3291391348530133,0.3297392080214243,-1.1901044179300777,1.490617941090958,-0.2335128205529847,57.22323919343346,-14.62735123286698,0.0,-134.44198074736022,32.175049219230075,5.229152566297266,31.89910046905296,9.771107719858982,7.076698119874644,-9.01607391875207,20.680914710685883,-31.220732441441285,-3.1156616249734395,2.103528321978715,0.408630225231197,-0.0,0.0,0.0,-246.64681048364534,-106.34679483993622,119.69883539203909,2.412560409023212
0.6708889722430608,1.4905596028156256,0.7431210129984687,0.3291129137369899,0.3297207542831442,-1.1903191905224286,1.4905596028156256,-0.2335840369169625,57.262982238165776,-14.669529007437973,0.0,-134.3782242102393,32.222817198020195,5.228108447842278,31.909733237800257,9.76824005055052,7.073686791883685,-9.034892027592097,20.67574832476678,-31.21591567638548,-3.127153772030087,2.1119085163185867,0.4087978100143125,-5.812976767301861e-14,0.0,0.0,-264.8358816831338,-106.50390090273892,127.78489235907549,2.4145307142497385
0.6709152288072018,1.490501269106482,0.743190454993755,0.3290866930769052,0.3297023538630032,-1.1905338676016846,1.490501269106482,-0.2336552593495569,57.30995640379196,-14.717855987143825,0.0,-134.3145415313793,32.27708730024629,5.227061656600572,31.92037240539776,9.76536604007858,7.070675403089241,-9.056598210408357,20.6705696141667,-31.211129730801574,-3.1386528281882167,2.121571276092073,0.4089655703260667,-0.0,0.0,0.0,-317.26212896300984,-106.68357327618604,151.06172785270562,2.41747494802686
0.6709414853713428,1.4904429399629906,0.743259904073108,0.3290604728758247,0.3296840068193999,-1.1907484489925977,1.4904429399629904,-0.2337264878477004,57.362296296830095,-14.770760088232008,0.0,-134.25093660632692,32.33618597647464,5.226012034719496,31.931020460496008,9.76248502018579,7.067663919477086,-9.080450956551644,20.6653766061041,-31.20637998680311,-3.150162941402091,2.132187961245388,0.4091335923621274,5.807986923053009e-14,0.0,0.0,-307.7129714791348,-106.87953110435105,146.84683693267414,2.4211380165919176
0.6709677419354838,1.4903846153846154,0.7433293602296188,0.3290342531368158,0.329665713210745,-1.1909629344614845,1.4903846153846154,-0.233797722385408,57.406289712054416,-14.816626224185555,0.0,-134.18740835932562,32.387790752917624,5.224959623088001,31.941676764557876,9.759597171350986,7.064652352919562,-9.100983138919862,20.66016984628661,-31.20166496629996,-3.161679164816211,2.141332991376998,0.4093018521931869,3.870329193857794e-14,0.0,0.0,-243.543082288424,-107.0494418455906,118.39385179544261,2.423639394141241
0.6709939984996249,1.4903262953708207,0.7433988234563663,0.3290080338629492,0.3296474730954619,-1.191177323788331,1.4903262953708205,-0.2338689629420773,57.43984209245639,-14.853669298414486,0.0,-134.12395223152777,32.43001604817223,5.223904591914412,31.952338477450315,9.756703240223104,7.061640738126439,-9.117356730958404,20.654951552742283,-31.196978458166942,-3.1732018547771386,2.148634022228709,0.4094702499710437,-0.0,0.0,0.0,-184.14851082122692,-107.18786707330312,92.05006617831128,2.424720249298294
