u,x,M11_1,M13_1,M33_1,M12_0,M23_0,M22_0,Mcal1,Mcal2,cond55,cond56,disc,cV,cminus,cplus
0.6113390847711928,1.635753422136051,1436.307389471869,-10014.258419754895,63438.668325446204,-363.34841131286674,-2574.006791850572,-47.636629897420846,3005.7956233819896,-1.499364450037067,-2998.675176324465,-16829.0680935793,9059369.08547888,1.0000000000000004,-3004.276879751671,5.601703427205621
0.6113653413353338,1.6356831707466717,1442.113388265831,-9533.51735171637,55643.347864702264,-343.2760451879059,-2723.454442572004,-47.46896455752653,2856.5053766764695,-0.4900346004027985,-2850.424285662714,-15923.18090882586,8188611.3319310965,0.9999999999999999,-2855.999629840792,5.575344178078012
0.6113915978994748,1.635612925391265,1447.899034050515,-9399.054017400487,53435.2547025918,-334.88265671895033,-2778.6463275287006,-47.29730946415524,2812.7464803857265,-0.09921243310953468,-2807.0865914914234,-15600.214287546745,7942135.989281124,1.0000000000000002,-2812.633071920488,5.546480429064559
0.6114178544636159,1.6355426860690536,1453.6794092778748,-9221.820092495393,50541.55001040783,-325.01512634150276,-2845.158757625183,-47.10324407790795,2756.393165269003,0.3634049282948428,-2751.228787095194,-15204.197880494532,7630076.630463271,1.0000000000000004,-2756.7440607460894,5.515273650895097
0.611444111027757,1.63547245277926,1459.4130278700045,-8762.13049092911,43043.15683512527,-304.86221668688927,-2995.4619111130073,-46.90344418090948,2615.0220383728943,1.3576836652531452,-2610.8853784284706,-14350.712348030671,6874125.308683701,1.0,-2616.370348229379,5.484969800908402
0.611470367591898,1.635402225521108,1465.0817193573307,-8346.415385993567,36261.85377548552,-278.8079500552787,-3192.988984703373,-46.66072115495716,2487.682591921246,2.64724460899329,-2484.8738238424544,-13573.06659515633,6228890.186798046,1.0,-2490.3241450875544,5.450321245099985
0.611496624156039,1.63533200429382,1470.8446884237337,-9791.002721550867,59757.985334272234,-358.63384267585167,-2529.0225823994224,-46.442909301164676,2919.3544413866207,-1.5366014009290376,-2912.3971052518173,-15761.107939433336,8545101.330436898,1.0000000000000007,-2917.798816928438,5.401711676621062
0.61152288072018,1.6352617890966192,1476.8738744830312,-11584.108364877111,88936.9398507256,-468.12566741414116,-1625.0955446297767,-46.38689864891674,3453.061059751237,-7.206536139522545,-3440.4500831982327,-18467.010890660953,11910564.81854137,1.0,-3445.809349778622,5.359266580389203
0.611549137284321,1.6351915799287289,1483.0730762016576,-11153.42586433421,81850.76199424657,-439.6078258805566,-1847.0370986453554,-46.39676226081705,3319.706145349826,-5.759204360391971,-3308.5510713409362,-17756.43284408823,11017535.923047611,0.9999999999999997,-3313.909224398768,5.358153057831714
0.6115753938484622,1.6351213767893722,1489.044692586372,-9127.656325436106,48712.49424255097,-326.54442923408766,-2757.879153305179,-46.287919739703696,2711.6665713571724,-0.011784238985608505,-2706.2812338700605,-14534.574151356326,7382096.413402682,1.0000000000000002,-2711.641299066133,5.360065196072128
0.6116016504126032,1.6350511796777734,1494.7389122388354,-7367.6211346107575,19894.00876510672,-232.56136414744975,-3511.6458541135444,-46.03858648172764,2185.7411242261023,4.715341775022114,-2185.1214234846266,-11682.898592639598,4821487.229742039,1.0,-2190.454972331879,5.333548847252587
0.6116279069767442,1.634980988593156,1500.238338704163,-5802.652482271853,-5766.130394917468,-145.62188674016227,-4207.0098076503455,-45.67315351197911,1720.2739184991667,9.045035388303246,-1724.0357067881498,-9132.050004805687,3008827.3182997378,1.0000000000000004,-1729.3164349534677,5.280728165317782
0.6116541635408852,1.6349108035347435,1505.4552801196942,-3890.624259161868,-37135.6897631614,-41.529991486668735,-5041.9830326076735,-45.18228673598036,1154.4188460798953,14.203428926515059,-1163.4051134722617,-6051.452522607706,1377717.268143837,1.0000000000000002,-1168.5835642972543,5.17845082499241
0.6116804201050262,1.6348406245017602,1510.430612274849,-2444.2555170089972,-60886.3839799767,38.57595890406597,-5679.005163040963,-44.560989836327416,728.9623421123034,18.10957859438017,-741.9356333278214,-3731.2344671437454,565393.4218701305,1.0000000000000002,-746.9310535202989,4.995420192477468
0.6117066766691672,1.6347704514934298,1515.202344433142,-453.02360790699936,-93627.89369909308,140.84814541112985,-6497.828180782395,-43.842933580418176,144.96063296921798,23.09532958699445,-163.01138420196702,-628.3600085620689,29086.15141368958,1.0,-166.77900476926442,3.767620567297385
0.6117329332333084,1.6347002845089766,1519.5627723596506,2476.3855375642406,-141819.60253942804,303.5116691788275,-7811.504913572791,-42.944127779690184,-711.8677210615591,31.054509676593877,685.7456572289839,3841.630438155992,454880.5846557871,1.0000000000000004,5.648650709130607,680.0970065198533
0.6117591897974494,1.6346301235476255,1523.6197009127484,3002.30094082643,-150470.95429629565,335.15238183263455,-8045.480161691826,-41.89129751960608,-859.4954464755077,32.421271044218294,831.8772388874584,4517.025572602232,673951.6382886126,0.9999999999999994,5.465831585443539,826.4114073020148
0.6117854463615904,1.6345599686086008,1527.8819691122435,572.8538603122502,-110442.76976193146,189.7472104349834,-6822.387555931428,-40.944460852530845,-141.8243449917431,24.995790006574882,121.51483621073565,832.1430472682891,11437.283230248755,1.0000000000000004,7.284800743187127,114.23003546754853
0.6118117029257314,1.6344898196911268,1532.564780664103,-2462.852693883022,-60382.34064213555,19.508861539543652,-5396.124968975009,-40.225931350668965,749.2537768515032,16.405872309244927,-761.0636440360669,-3431.528956346421,592943.9860988428,1.0000000000000002,-765.5461029540926,4.4824589180257135
0.6118379594898724,1.6344196767944286,1537.6963441970925,-5290.621423785779,-13719.15781170685,-135.13510179818576,-4100.01173928268,-39.71995059565697,1575.346474003688,8.656429910764334,-1579.4726077963276,-7169.481508440585,2523411.644812694,1.0000000000000007,-1583.998799048963,4.526191252635499
0.6118642160540135,1.6343495399177308,1543.247641215828,-8092.477655168295,32553.568197215554,-295.0824565814203,-2761.3749232652667,-39.421235132897536,2389.8421060714963,0.7115454185628767,-2386.065229454161,-10710.109757491628,5736147.718240105,1.0000000000000002,-2390.545424495738,4.480195041577417
0.6118904726181545,1.6342794090602586,1549.2523509830214,-11003.681686512224,80670.967988965,-452.25212516009685,-1447.1512430835555,-39.3332111545427,3232.028422953283,-7.030638479594328,-3220.5271384583484,-14290.723189421478,10428957.942304404,1.0000000000000004,-3224.9584275773705,4.431289119021812
0.6119167291822956,1.6342092842212377,1555.7495508500274,-14022.536499060934,130608.20265458517,-622.7906778180484,-23.324241089831048,-39.45127664239521,4101.224096113354,-15.360439847791044,-4081.387337530312,-17941.800731610387,16729489.80187921,1.0,-4085.7786182158634,4.391280685551465
0.6119429857464366,1.6341391653998922,1562.6612478047973,-17104.036674719937,181634.9603750922,-790.2307160471443,1373.3388110217084,-39.79968946835643,4984.297382336437,-23.46986880739915,-4956.319449256919,-21695.225266960926,24651883.384150255,1.0000000000000004,-4960.692875673489,4.373426416570055
0.6119692423105776,1.6340690525954484,1570.0044796984614,-17995.579032366037,196305.1536717586,-838.3401747562775,1778.1005286653872,-40.30195260219675,5232.248738757915,-25.732780593661925,-5201.95886205179,-22947.859641063285,27152167.441043403,0.9999999999999998,-5206.366515560715,4.40765350892525
0.6119954988747187,1.6339989458071316,1577.2364433130904,-15574.606830561777,155909.25655892817,-704.894986089661,674.453235798388,-40.748593586140906,4527.212527784686,-19.216801697185808,-4503.396046856567,-20243.005400125065,20361547.976443857,1.0000000000000007,-4507.886622395791,4.490575539223755
