u,x,R,K11,K13,K33,K12,K23,K22,M11,M13,M33,eq46_11,eq46_13,eq46_33,kinetic_residual,kinetic_scaled,projected_residual,projected_scaled,literal_residual,literal_scaled,predicted_residual,prediction_scaled,rank1_scaled,null_quadratic_B1,null_quadratic_B2,alpha7_scaled,m5_minus_shortcut_B1,m5_minus_shortcut_B2,projected_eq47_m5_minus_B1,projected_eq47_m5_minus_B2,m5_plus_shortcut_B1,m5_plus_shortcut_B2,projected_eq47_m5_plus_B1,projected_eq47_m5_plus_B2,leading_eps_power,action_root0,action_root1,action_root2,action_B1,action_B2,vector_factor_remainder,literal_shortcut_B1,literal_shortcut_B2
0.6304801200300075,1.5860928334305058,-0.1465844250114971,2.3467789998674844,25.466886309051358,276.3627500990806,14.896513357329797,570.9348051963984,72.30238979823626,-0.344001250327051,-3.733048886431857,-40.51047481786977,7.033592309378212e-12,3.644148571086686e-12,5.26191859479269e-16,9.094947017729282e-12,8.725768164794391e-16,-7.766857379465364e-09,5.083478594636395e-12,11950.953085025156,1.1465844250107518,11950.953085032925,6.500656213163395e-13,5.258716303280676e-16,80.49264998121956,-96327.64119147758,1.406906955568347e-13,959.2017233605966,58176.1075435448,2923.0231916399644,106890.08476811342,935.3409306125064,20112.803146267892,3868.3547396446857,86196.72339929517,3,-272.71918088304005,1.0000000000005862,353.2118308641934,80.492649981154,-96327.64119148173,5.650649370636529e-08,959.2017237620689,58176.107528316694
0.6305063765941485,1.5860267827928587,-0.14658676044700553,2.3465002428592596,25.4652597141436,276.36027495935787,14.888746697222338,570.778645354068,72.27840787611774,-0.3439658689593814,-3.7328699255978512,-40.51075742253595,8.567463228144254e-11,4.2836531938653655e-11,5.26188188743784e-16,0.0,0.0,9.127029443334322e-08,5.975188834436274e-11,11947.856345822733,1.1465867604557642,11947.856345731461,7.639147028548867e-12,0.0,2359.762026158986,64448.18215893391,5.498635186655108e-13,3247.971966739712,222079.26695138434,2915.408033581295,104219.58409413385,3224.0445172586496,73015.65905609656,3861.1455504648766,86417.536233015,3,0.9999999999565742,27.634935686960528,2332.1270904728663,2359.7620261597817,64448.18215893357,2.6962902666127775e-06,3247.971965773449,222079.26696009838
0.6305326331582896,1.585960737656157,-0.14658909416859622,2.3462214922136697,25.463631992953964,276.3577762902612,14.880982955027948,570.6224848173127,72.25443169330883,-0.34393048326254194,-3.7326907480895866,-40.51103609283695,1.3945153744105574e-13,5.829674288926837e-15,1.7539485638722935e-16,-1.2732925824820995e-11,1.2222460152211816e-15,-1.0459189070388675e-11,6.8489938075658334e-15,11944.758833969641,1.1465890941685952,11944.75883396965,7.614173834857344e-16,8.766767572443144e-16,-937.9393744933219,-176402.54340211174,9.421449380249045e-13,-31.28158377801097,-12618.146103588235,2898.6792823541928,98543.83932897907,-55.26237460904069,-2741.214028149703,3845.4489737744734,86699.9470077305,3,-1098.5212029769782,1.000000000000025,160.58182848365854,-937.9393744933192,-176402.54340211133,4.395246833155397e-09,-31.281583254869787,-12618.14612601395
0.6305588897224306,1.5858946980197135,-0.14659142617601104,2.3459427441724845,25.46200280569481,276.3552471549762,14.873221910210898,570.4663080605962,72.23046010656573,-0.34389509262452844,-3.7325113044269114,-40.51130981167198,8.438315791317378e-11,4.219280886025714e-11,0.0,-5.4569682106375694e-12,5.239567137671262e-16,-8.983897714642808e-08,5.884373274675708e-11,11941.660062334673,1.146591426167385,11941.660062424513,7.523232630262101e-12,3.507155796910613e-16,2744.1719865438326,80632.38316452241,6.468292651943386e-13,3677.6545537369498,253563.01623145302,2873.5006869903473,89912.47008491981,3653.6085263150685,83034.6957901722,3821.0675442631336,86900.32498645711,3,1.000000000037894,29.704680168766732,2714.467306374243,2744.1719865430464,80632.38316452454,-2.951547230622964e-06,3677.654554017644,253563.01625311852
0.6305851462865716,1.5858286638828416,-0.1465937564689917,2.345663992066866,25.460371557968553,276.35267543098985,14.865463174479041,570.3100879418072,72.20649112763304,-0.3438596960112006,-3.7323315077780417,-40.511576801684825,1.964669655446919e-13,2.2595136786419407e-13,1.7539251538847768e-16,3.637978807091713e-12,3.493959131543724e-16,-4.81122697237879e-10,3.152085779617759e-13,11938.559179811346,1.1465937564689455,11938.559179811826,4.022371504830746e-14,7.01521043745043e-16,-119.04540747234456,-124282.80421742445,2.343384177119719e-12,812.5863355344096,48017.27074147649,2877.8091513982763,91043.21067936774,788.4584313527823,16795.531166404486,3825.6290419043935,86969.11964298456,3,-417.049984481978,1.0000000000000189,298.00457700963034,-119.04540747234762,-124282.80421742477,2.352066985622514e-09,812.5863353784016,48017.270748162424
0.6306114028507127,1.5857626352448533,-0.14659608504728064,2.345385236925299,25.458738338375856,276.3500629140069,14.857706807618397,570.15382860679,72.18252506347928,-0.3438242936308527,-3.7321513708122933,-40.51183732576308,8.750089827353274e-11,4.375017526497678e-11,7.015655498875509e-16,1.0913936421275139e-11,1.0484623664160133e-15,9.309565029980149e-08,6.100682797315212e-11,11935.456315864847,1.1465960850562238,11935.456315771753,7.799790491489706e-12,1.2278193446236536e-15,1360.3002895790166,-10235.086658477705,2.496582831287715e-12,2263.3099395492636,152345.25048996616,2909.457233392036,101214.40582888445,2239.1233906605285,50315.44513256661,3858.3046430456707,86853.4414852447,3,-7.482974043325253,1.00000000009712,1367.7832636230612,1360.3002895798327,-10235.086658454049,1.1260490282438695e-06,2263.3099391781516,152345.25047445195
0.6306376594148537,1.5856966121050629,-0.14659841191062062,2.345106486182411,25.4571038003938,276.3474229091428,14.849953240511724,569.9975600281023,72.15856410884335,-0.34378888664174334,-3.731970988948655,-40.512093334073,1.776123618416723e-11,8.8159295176971e-12,1.753902791200604e-16,1.8189894035458565e-12,1.747895377063377e-16,-1.875446287158411e-08,1.2293077778548709e-11,11932.352409380075,1.1465984119088184,11932.35240939883,1.5718275069707114e-12,1.7542528860029856e-16,840.0692217809477,-39935.593263813586,2.2863903179013386e-13,1713.261147202516,112802.69474371317,2942.157199229557,111471.69925075765,1689.01520286175,37564.34964439332,3891.7025123124113,86430.46438784052,3,-45.11554509115814,0.9999999999973581,885.1847668719448,840.0692217807839,-39935.593263819756,-1.0770895642053802e-07,1713.2611474920966,112802.69473705473
0.6306639159789947,1.5856305944627829,-0.1466007370587547,2.3448277475626327,25.4554686253491,276.3447692947536,14.842202921531658,569.8413134426955,72.13461055243613,-0.34375347607168244,-3.7317904626349208,-40.512346860942365,9.253433664741262e-12,4.625832006929746e-12,8.76945907625421e-16,1.8189894035458565e-12,1.7483537218672538e-16,-9.83550307864789e-09,6.4485126800983805e-12,11929.248439374902,1.1466007370578093,11929.248439384739,8.246198194597537e-13,1.7544782680389888e-16,657.4060794859122,-46437.34503546407,8.098245883588417e-13,1503.9044465518157,97736.54967002168,2971.4953400107142,120424.17539397387,1479.6119385182265,32695.014359790064,3922.0026418357647,85789.58733695697,3,-64.34025732713961,0.9999999999990309,721.7463368129668,657.4060794858266,-46437.345035467275,-4.563082711683819e-08,1503.9044463649498,97736.54968168496
0.6306901725431358,1.585564582317327,-0.1466030604914262,2.344549028544404,25.453833472867597,276.34211550982855,14.834456284043965,569.6851190654644,72.1106666075603,-0.34371806307932035,-3.731609888239297,-40.512599876416125,6.549131802595284e-11,3.2747505690236633e-11,1.0523285169467485e-15,-1.2732925824820995e-11,1.224168521204186e-15,-6.961613507883158e-08,4.565410890118828e-11,11926.145352360096,1.1466030604847333,11926.14535242971,5.8371369294875244e-12,1.4037629523213597e-15,410.92609461027286,-57767.58420923392,1.4066957405740506e-12,1230.5166770340318,78008.3399488657,3000.8984748855046,129178.75239200797,1206.1883029173453,26340.416597408104,3952.532773419963,84883.32539690805,3,-110.73728162770377,0.9999999999969403,521.6633762373724,410.92609460966554,-57767.58420925792,-1.7800988416638575e-07,1230.5166774734244,78008.33995087646
0.6307164291072768,1.585498575668009,-0.14660538220837904,2.3442703365956454,25.452198999332204,276.33947492692533,14.826713759096979,569.5290069303728,72.08673447083885,-0.34368264867892023,-3.7314293624350747,-40.512854340924655,5.077289738740456e-11,2.525959167976531e-11,3.507739690621279e-16,0.0,0.0,5.3681105782743543e-08,3.5212622020481414e-11,11923.044089544823,1.1466053822135414,11923.04408949114,4.502374970207352e-12,1.7549290625852782e-16,1421.643389024873,22168.979575105794,4.0340167698864445e-12,2211.1167042595544,148825.6033917036,3033.4309180816927,138619.67862062147,2186.7528252933685,49022.66894908503,3985.947507333115,83573.24224790857,3,0.9999999999433866,15.768817520800598,1405.8745715045989,1421.6433890253425,22168.97957510932,1.1746383279387373e-06,2211.1167039789498,148825.60338601258
