u,x,leading_power,root0,root1,root2
0.7073593398349587,1.4137086254255444,3,-808.1033907376483,0.05186864517690847,7127.413708111965
0.7073330832708177,1.4137611030094128,3,-729.4353216815831,0.052016198394613355,7032.055885386729
0.7073068267066767,1.413813584489415,3,-752.9208572344724,0.052164028128972875,6842.739432461916
0.7072805701425356,1.413866069865985,3,-744.0183373900261,0.05231212933771637,6683.269044709241
0.7072543135783946,1.4139185591395569,3,-758.448095946866,0.052460503101611905,6532.664890067417
0.7072280570142535,1.4139710523105646,3,-764.6246438153815,0.05260915069037311,6390.408461786799
0.7072018004501125,1.4140235493794422,3,-684.4144029183341,0.052758067095714525,6382.637522411118
0.7071755438859715,1.4140760503466236,1,-606.232845422578,0.052907304483912856,3522.7373175487096
0.7071492873218305,1.4141285552125435,3,-726.5323246480339,0.05305689783618139,6140.077823057826
0.7071230307576895,1.4141810639776362,3,-835.4929815096101,0.053206788309003335,5905.885971442434
0.7070967741935483,1.414233576642336,3,-978.2575350025155,0.05335690811789811,5711.287416131942
0.7070705176294073,1.4142860932070769,1,-633.0782337534157,0.05350718847423475,3533.571756675913
0.7070442610652663,1.4143386136722935,3,-1309.0906898938294,0.05365756218600178,5338.71124357392
0.7070180045011253,1.4143911380384209,1,-647.4869304327409,0.053807944477423625,3527.0762312419183
0.7069917479369843,1.4144436663058932,1,-654.7811405226706,0.05395827363559447,3523.7305754670797
0.7069654913728431,1.4144961984751456,3,-964.8938506426479,0.05410863207266169,5312.423157526582
0.7069392348087021,1.4145487345466123,3,-761.4119497846211,0.05425914654115537,5453.639758063958
0.7069129782445611,1.414601274520728,1,-674.6884283121356,0.05440994107268508,3549.360563952276
0.7068867216804201,1.4146538183979285,3,-456.46421027393905,0.05456114164233288,5974.891352630207
0.7068604651162791,1.414706366178648,3,-415.375574320837,0.054712881310970345,6049.309813986975
0.706834208552138,1.4147589178633215,1,-691.5111844150643,0.054865197398578584,3623.093935983705
0.706807951987997,1.4148114734523842,3,-579.6067937411278,0.055017989781101395,5650.969883867367
0.7067816954238559,1.4148640329462714,3,-695.8717396297815,0.05517119923340403,5545.292957467449
0.7067554388597149,1.414916596345418,3,-743.6875568526112,0.05532476516009336,5433.349647517127
0.7067291822955739,1.4149691636502597,3,-895.6138341086929,0.055478628060417055,5310.3713473624875
0.7067029257314328,1.4150217348612315,1,-719.9696742526255,0.055632721263639405,3728.5258044345646
0.7066766691672918,1.4150743099787686,1,-725.5464776604341,0.05578701233393591,3749.225079545412
0.7066504126031508,1.415126889003307,1,-730.8086894871043,0.05594155402344812,3773.6654972172423
0.7066241560390097,1.415179471935282,1,-735.8874572841046,0.05609637288265027,3799.7707915347046
0.7065978994748687,1.4152320587751288,1,-740.7943118490201,0.056251464972334804,3827.222574919091
0.7065716429107276,1.4152846495232838,3,-869.3942892865059,0.056406831085481106,5445.257928225888
0.7065453863465866,1.415337244180182,3,-753.5593638881072,0.056562471593373305,5496.781995665774
0.7065191297824456,1.41538984274626,3,-753.4079880181091,0.05671838932683873,5638.820696343924
0.7064928732183046,1.4154424452219527,3,-658.8229823570929,0.056874651513192924,5715.415379566255
0.7064666166541635,1.4154950516076965,3,-834.7288345661597,0.057031265294525575,5627.195730671793
0.7064403600900224,1.4155476619039278,1,-765.5142350743802,0.0571881564594974,4032.428369900741
0.7064141035258814,1.4156002761110815,3,-1060.2366087204505,0.05734525556889627,5525.738945691865
0.7063878469617404,1.415652894229595,3,-1181.8000863908735,0.05750248850491827,5489.74372010201
0.7063615903975994,1.4157055162599037,3,-1417.1020793733492,0.057659786260262996,5441.735671040098
0.7063353338334584,1.415758142202444,3,-1473.2079063534475,0.0578170468706834,5471.007606021743
0.7063090772693172,1.4158107720576525,3,-1183.9147423634208,0.05797425398920529,5623.70315578399
0.7062828207051762,1.4158634058259647,1,-786.003070142543,0.058131522331009475,4236.316957435913
0.7062565641410352,1.415916043507818,3,-744.0678767004384,0.058288983175247805,6134.78796129213
0.7062303075768942,1.4159686851036484,1,-788.9976610630043,0.05844676786005249,4345.543818467791
0.7062040510127532,1.4160213306138925,1,-789.4399235367836,0.058605012501614845,4413.7331333092325
0.7061777944486122,1.4160739800389872,3,-484.0078797527215,0.058763840539892837,7024.042254021289
0.706151537884471,1.4161266333793692,1,-789.4339806296651,0.05892323087487497,4558.957017186392
