u,x,L,mode,root_re,root_im,psi_coordinate_weight,scalar_coordinate_weight,vector_coordinate_weight,positive
0.7069917479369843,1.4144436663058932,6,1,-2208.739524316429,0.0,0.9856834621826331,0.014253847155632684,6.269066173417367e-05,False
0.7069917479369843,1.4144436663058932,6,2,224.5667261797208,0.0,0.32037765042298744,0.6771146383642846,0.0025077112127278537,True
0.7069654913728431,1.4144961984751456,6,0,-45406.110051187374,0.0,0.9937288209228518,0.006271102167870508,7.69092777337999e-08,False
0.7069654913728431,1.4144961984751456,6,1,-1698.498146357804,0.0,0.9791949455896032,0.020717696990087076,8.735742030967007e-05,False
0.7069654913728431,1.4144961984751456,6,2,220.8298424185647,0.0,0.347154721573295,0.6505709126573453,0.0022743657693595526,True
0.7069392348087021,1.4145487345466123,6,0,-46417.06562035309,0.0,0.9938077949381179,0.006192137597647495,6.74642346153008e-08,False
0.7069392348087021,1.4145487345466123,6,1,-1246.7552081784925,0.0,0.9717180815243215,0.028162200631826017,0.00011971784385248556,False
0.7069392348087021,1.4145487345466123,6,2,231.1933118707616,0.0,0.3767925553186039,0.6211804576338179,0.002026987047578348,True
0.7069129782445611,1.414601274520728,6,0,-47455.42414351646,0.0,0.9938849966722804,0.006114944447224659,5.888049490854292e-08,False
0.7069129782445611,1.414601274520728,6,1,-767.7771547778357,0.0,0.9644845909819448,0.03532618145654538,0.00018922756150985235,False
0.7069129782445611,1.414601274520728,6,2,241.31920068749494,0.0,0.4550920691043637,0.5434621295193074,0.0014458013763289626,True
0.7068867216804201,1.4146538183979285,6,0,-48378.25384301806,0.0,0.9939639103858283,0.006036038681845005,5.0932326634686135e-08,False
0.7068867216804201,1.4146538183979285,6,1,-226.17126119158686,0.0,0.9685924564301036,0.03096271632236151,0.00044482724753497273,False
0.7068867216804201,1.4146538183979285,6,2,282.33908406559,0.0,0.5992028961574486,0.4002568637656833,0.0005402400768681684,True
0.7068604651162791,1.414706366178648,6,0,-49545.698090546604,0.0,0.9939891897111685,0.0060107618601001455,4.8428731331064826e-08,False
0.7068604651162791,1.414706366178648,6,1,-56.443523827366455,0.0,0.97104613846045,0.028381460713543055,0.000572400826007019,False
0.7068604651162791,1.414706366178648,6,2,291.1551229580236,0.0,0.6218373330171246,0.3777547717130036,0.0004078952698718056,True
0.706834208552138,1.4147589178633215,6,0,-50875.34718872395,0.0,0.9939595840644231,0.006040364314784784,5.162079213497629e-08,False
0.706834208552138,1.4147589178633215,6,1,-571.385973998013,0.0,0.9620728208391411,0.037612662123980005,0.0003145170368787985,False
0.706834208552138,1.4147589178633215,6,2,270.2893504525283,0.0,0.5381949583368557,0.46091350793835706,0.0008915337247872489,True
0.706807951987997,1.4148114734523842,6,0,-52065.89088930603,0.0,0.9939442996900497,0.006055647131800447,5.317814990748856e-08,False
0.706807951987997,1.4148114734523842,6,1,-716.8029751270212,0.0,0.9531291091704791,0.04667908512151966,0.0001918057080012476,False
0.706807951987997,1.4148114734523842,6,2,250.50749485901906,0.0,0.37622744010990555,0.6218484017014956,0.001924158188598879,True
0.7067816954238559,1.4148640329462714,6,0,-53229.57984881395,0.0,0.9939380577470067,0.0060618880639961336,5.418899723128744e-08,False
0.7067816954238559,1.4148640329462714,6,1,-1036.3785906098062,0.0,0.9600870189040311,0.03971297306973374,0.00020000802623512524,False
0.7067816954238559,1.4148640329462714,6,2,258.8397095014249,0.0,0.43747136264065345,0.5609632598283978,0.0015653775309489104,True
0.7067554388597149,1.414916596345418,6,0,-54534.84853216687,0.0,0.9939271059768138,0.006072838959882143,5.5063304221463175e-08,False
0.7067554388597149,1.414916596345418,6,1,-1188.4382598206296,0.0,0.95830988914075,0.04153420586929126,0.00015590498995872906,False
0.7067554388597149,1.414916596345418,6,2,246.07261151415207,0.0,0.34831653724602185,0.6494582954796366,0.002225167274341409,True
0.7067291822955739,1.4149691636502597,6,0,-55863.87486171319,0.0,0.9939119800358489,0.006087963339669168,5.6624481962494995e-08,False
0.7067291822955739,1.4149691636502597,6,1,-1546.2721035485597,0.0,0.9636152919182209,0.03623832511415114,0.00014638296762800894,False
