u,x,R,K11,K13,K33,K12,K23,K22,M11,M13,M33,eq46_11,eq46_13,eq46_33,kinetic_residual,kinetic_scaled,projected_residual,projected_scaled,literal_residual,literal_scaled,predicted_residual,prediction_scaled,rank1_scaled,null_quadratic_B1,null_quadratic_B2,alpha7_scaled
0.6718079519879969,1.4885206360550296,-0.1481231301712097,2.008200915473023,26.01242063529475,336.94139968466584,9.1857376597706,520.2775598474127,52.798225180257006,-0.29746100560487043,-3.853041167739545,-49.90881480556138,2.5827546045687933e-11,2.3482882230051128e-11,4.271045536915398e-16,-5.4569682106375694e-12,5.227670341229711e-16,-4.707521839009132e-08,3.044571877821157e-11,11984.825006665573,1.1481231301667,11984.825006712648,3.92792099487477e-12,5.040456891795952e-16,6412709.261565766,88024936109.7227,3.4781691873457872e-12
0.671834208552138,1.4884624618253486,-0.14812288181444405,2.0081205966915,26.01830391247712,337.10731297579525,9.187952900977042,520.5154220737614,52.80292206308566,-0.2974486051875397,-3.853906185425818,-49.933306678698536,1.5550068549882194e-08,7.780594788463225e-09,2.845967082981975e-16,5.4569682106375694e-12,5.224177638636346e-16,1.5608009107381804e-05,1.008769318052455e-08,11992.835063235572,1.1481228833086623,11992.835047627563,1.3014445274892522e-09,1.6793925487338599e-16,-10403461.9924386,-144128110048.45615,3.97816845871629e-12
0.6718604651162791,1.48840429214261,-0.14812263231771303,2.0080406047030808,26.02420709311334,337.27373502260133,9.190180983839518,520.7541834503454,52.80766178554783,-0.29743626132553813,-3.854774051111214,-49.95787344317454,3.886767442038851e-09,1.9461666646879714e-09,1.4222837898981415e-16,0.0,0.0,-3.906714482582174e-06,2.5232808143557326e-09,12000.87586362516,1.148122631943958,12000.875867531875,3.2553577969685616e-10,5.035892243272886e-16,12245501.272469092,163679914756.09415,1.737486328080776e-12
0.6718867216804201,1.4883461270062806,-0.14812238168239783,2.0079609956524562,26.030136664195375,337.440824908316,9.192424621702608,520.9941013308876,52.81245830810023,-0.29742396476048566,-3.8556458397831537,-49.98253866229277,8.100053745242059e-10,4.056981287809192e-10,1.4215819259619548e-16,0.0,0.0,8.149536370183341e-07,5.260113717502929e-10,12008.956331921352,1.148122381760312,12008.956331106398,6.78622291553165e-11,1.6778660628253011e-16,-14563513.829475667,-206643778477.5982,3.5801728732163683e-13
0.6719129782445611,1.4882879664158275,-0.14812212990988147,2.0078818111701935,26.036097442765172,337.6087010091973,9.194685830345335,521.2353670668028,52.81732196420267,-0.2974117307199027,-3.8565222061969338,-50.007319869590624,8.138993113337288e-10,4.062369738616e-10,5.683509835064604e-16,0.0,0.0,-8.165980034391396e-07,5.267170673536128e-10,12017.083040526053,1.148122129831863,12017.08304134265,6.795302080671988e-11,5.031293639596621e-16,9271407.33395339,120782931424.219,1.0239506359855618e-12
0.6719392348087021,1.488229810370718,-0.14812187700154875,2.007803030035846,26.042087027687614,337.7773051500713,9.196963602762535,521.4778862981226,52.822247530207946,-0.2973995522960762,-3.8574028191050975,-50.03220844735346,3.907975795405771e-09,1.951137800615268e-09,0.0,1.8189894035458565e-12,1.7366965719615647e-16,3.924811835531727e-06,2.529842070885009e-09,12025.252785337083,1.1481218773762736,12025.252781412271,3.263807986592803e-10,1.6763265158044697e-16,-1392746.0464662353,-21465411024.347404,1.7577457195578626e-12
0.6719654913728432,1.4881716588704186,-0.14812162295878653,2.0077246142347835,26.048101033504235,337.9465304360215,9.199256101152802,521.7214858919117,52.82722550538413,-0.2973874329625908,-3.8582869699487703,-50.057188561474455,1.5628875161810964e-08,7.808730043852648e-09,1.4194619318012512e-16,0.0,0.0,-1.571859320392832e-05,1.0124943392368172e-08,12033.459607563853,1.1481216214590635,12033.459623282446,1.3062405738675389e-09,5.026657626072904e-16,-10847120.459293796,-148184537443.93573,7.60233100582666e-13
0.6719917479369842,1.4881135119143971,-0.1481213677829829,2.007646532797846,26.054135904030613,338.1162902015928,9.201561831447393,521.9660255437004,52.83224820496186,-0.29737535045504504,-3.8591742464175356,-50.0822473743679,2.6011388789053414e-11,2.3632672484124086e-11,0.0,9.094947017729282e-12,8.67161952376966e-16,-4.760613592225127e-08,3.064398630233176e-11,12041.698763702805,1.1481213677784439,12041.698763750412,3.953477960511195e-12,1.5072987795738221e-15,17326472.16229758,233938590148.12067,1.9531637074314143e-13
0.6720180045011253,1.488055369502121,-0.14812111147552764,2.0075687539360647,26.060187956199695,338.2864945377032,9.203879250729155,522.2113597470477,52.837307663500354,-0.2973633105508975,-3.8600640355080693,-50.10737156808461,1.5622816387932293e-08,7.817127119272045e-09,0.0,3.637978807091713e-12,3.4662674927633097e-16,1.5757524352011387e-05,1.0136147689065137e-08,12049.965231202488,1.1481211129769051,12049.965215444965,1.3076820482718137e-09,8.369993166210819e-16,-18311822.59046065,-247648270338.6671,2.493047383303059e-12
0.6720442610652663,1.4879972316330576,-0.14812085403781253,2.0074912443759785,26.066253351995417,338.4570496702796,9.206206749334509,522.4573368218769,52.84239560448618,-0.2973513187515419,-3.860955700514095,-50.13254725228016,3.904946398200274e-09,1.955334454696089e-09,1.417328212317763e-16,-1.2732925824820995e-11,1.2123594300004772e-15,-3.944268883060431e-06,2.5354408992659756e-09,12058.253770176025,1.148120853662261,12058.253774120292,3.2710105399205135e-10,5.019659020047802e-16,14951118.457115028,201563185333.70514,1.930257157794812e-12
0.6720705176294073,1.487939098306674,-0.14812059547123146,2.0074139835854705,26.07232969982574,338.62789715267166,9.208543326327147,522.7038622695834,52.84750686066435,-0.2973393543848389,-3.8618490018995617,-50.15776576942464,7.436550135094256e-10,3.726452032486759e-10,1.4166156025100211e-16,0.0,0.0,7.522232863266254e-07,4.832093306011964e-10,12066.561199586773,1.1481205955428047,12066.56119883455,6.233947240732598e-11,3.344879703951711e-16,-12070364.41244753,-163255495573.40903,1.2184003162805186e-12
0.6720967741935484,1.4878809695224382,-0.148120335777179,2.0073370160638637,26.07842214626866,338.79916336747283,9.210891134509696,522.9511404586333,52.85265248838564,-0.2973274328580649,-3.8627446447093177,-50.1830458390174,6.970366157342551e-11,3.4953844261632564e-11,0.0,5.4569682106375694e-12,5.188663267163856e-16,-7.060862117214128e-08,4.532596988710592e-11,12074.89453774204,1.1481203357704652,12074.894537812648,5.8474806099822056e-12,8.358292558790288e-16,8812142.646079024,118067013020.44981,1.6867081203485794e-12
0.6721230307576894,1.487822845279818,-0.14812007495705234,2.0072603563358364,26.08453238797565,338.9708902244231,9.213250884350012,523.1992391008487,52.8578361105357,-0.29731555443878355,-3.8636428925266135,-50.20839366830032,5.601235832014371e-16,2.298810848741004e-16,1.4151871506869378e-16,-9.094947017729282e-12,8.641785900016608e-16,1.1368683772161603e-12,7.292888812102535e-16,12083.256137722283,1.1481200749570526,12083.256137722281,1.5053801581406678e-16,8.354377195817453e-16,-6127946.878095707,-82635367109.61192,3.4942444371268305e-12
0.6721492873218304,1.4877647255782809,-0.14811981301225,2.0071839744869453,26.090656963980525,339.1429931011203,9.21562113104818,523.4480213347374,52.86305024922118,-0.2973037149926383,-3.8645432308038523,-50.23379672255272,3.513981876069531e-11,1.7518603363216522e-11,1.414471495524244e-16,-1.0913936421275139e-11,1.0362949358112378e-15,-3.543641469150316e-08,2.2716351315618188e-11,12091.641298407067,1.1481198130088852,12091.641298442504,2.9307478352376366e-12,3.3401821631304974e-16,1374293.780641391,18143736998.416084,1.6425457010253068e-12
0.6721755438859714,1.4877066104172945,-0.14811954994417226,2.0071078465936436,26.096793104254076,339.31540424301176,9.218000719352387,523.69737762926,52.86828892195236,-0.29729191081545475,-3.8654452503109846,-50.25924496559979,3.747578936714738e-10,1.8696242469957515e-10,2.8275105853517495e-16,-3.637978807091713e-12,3.451916217453915e-16,3.7847280509595294e-07,2.4245010505405706e-10,12100.046257542117,1.1481195499800838,12100.046257163645,3.1278530690878094e-11,1.6693057966983312e-16,4413728.658325656,58504663903.15864,1.3853491100615613e-12
