c,minK,uK,minA4,uA4,minA7,minOdd,uOdd,minCrT,minCrV,maxv,v_start,v_end
-197.5,-1669.2923184401066,0.6968829707426857,247.27983426327944,0.7099849962490622,2.0015301172172646,2102.7665906214725,0.6186121530382596,1.005069401853415,108.59516988252783,276.40366091176526,-197.5,-276.40366091176526
-195.0,-1648.4545000636585,0.6969354838709677,244.388027914396,0.7099849962490622,2.0015301172172646,2049.91422132403,0.6185858964741185,1.005069401853415,107.19452231445715,272.9295938054198,-195.0,-272.9295938054198
-192.5,-1627.616989001345,0.6969617404351087,241.49622156551254,0.7099849962490622,2.0015301172172646,1997.7345497252154,0.6185858964741185,1.005069401853415,105.79389010841703,269.45552669907437,-192.5,-269.45552669907437
-190.0,-1606.7797486723123,0.6969879969992498,238.6044152166291,0.7099849962490622,2.0015301172172646,1946.2276252985973,0.6185858964741185,1.005069401853415,104.39327385849101,265.9814595927289,-190.0,-265.9814595927289
-187.5,-1585.9428002374325,0.6970405101275319,235.71260886774573,0.7099849962490622,2.0015301172172646,1895.393448044175,0.6185858964741185,1.005069401853415,102.99267418979537,262.5073924863835,-187.5,-262.5073924863835
-185.0,-1565.106209340792,0.6970667666916729,232.8208025188623,0.7099849962490622,2.0015301172172646,1845.2320179619483,0.6185858964741185,1.005069401853415,101.59209176053216,259.03332538003804,-185.0,-259.03332538003804
-182.5,-1544.2699337960016,0.6971192798199549,229.92899616997886,0.7099849962490622,2.0015301172172646,1795.7433350519182,0.6185858964741185,1.005069401853415,100.19152726420764,255.55925827369256,-182.5,-255.55925827369256
-180.0,-1523.4340593463257,0.697145536384096,227.0371898210954,0.7099849962490622,2.0015301172172646,1746.927399314083,0.6185858964741185,1.005069401853415,98.79098143203124,252.08519116734712,-180.0,-252.08519116734712
-177.5,-1502.59857016223,0.6971980495123781,224.145383472212,0.7099849962490622,2.0015301172172646,1698.7842107484448,0.6185858964741185,1.005069401853415,97.39045503551341,248.61112406100168,-177.5,-248.61112406100168
-175.0,-1481.7634872652995,0.6972243060765191,221.25357712332854,0.7099849962490622,2.0015301172172646,1651.3137693550023,0.6185858964741185,1.005069401853415,95.98994888928058,245.13705695465623,-175.0,-245.13705695465623
-172.5,-1460.9288459590289,0.6972768192048011,218.36177077444512,0.7099849962490622,2.0015301172172646,1604.5160751337553,0.6185858964741185,1.005069401853415,94.58946385413,241.6629898483108,-172.5,-241.6629898483108
-170.0,-1440.0945720803695,0.6973293323330833,215.46996442556173,0.7099849962490622,2.0015301172172646,1558.3911280847046,0.6185858964741185,1.005069401853415,93.18900084034776,238.18892274196534,-170.0,-238.18892274196534
-167.5,-1419.2607196320964,0.6973555888972243,212.5781580766783,0.7099849962490622,2.0015301172172646,1512.93892820785,0.6185858964741185,1.005069401853415,91.78856081131711,234.7148556356199,-167.5,-234.7148556356199
-165.0,-1398.427309327482,0.6974081020255063,209.68635172779486,0.7099849962490622,2.0015301172172646,1468.1594755031908,0.6185858964741185,1.005069401853415,90.38814478744716,231.24078852927443,-165.0,-231.24078852927443
-162.5,-1377.5945143619858,0.6974868717179294,206.7945453789114,0.7099849962490622,2.0015301172172646,1424.0527699707281,0.6185858964741185,1.005069401853415,88.98775385045582,227.76672142292898,-162.5,-227.76672142292898
-160.0,-1356.7624947635766,0.6975393848462115,203.90273903002802,0.7099849962490622,2.0015301172172646,1380.6188116104615,0.6185858964741185,1.005069401853415,87.58738914804445,224.29265431658354,-160.0,-224.29265431658354
-157.5,-1335.9311845390823,0.6976181545386346,201.0109326811446,0.7099849962490622,2.0015301172172646,1337.85760042239,0.6185858964741185,1.005069401853415,86.18705189900696,220.8185872102381,-157.5,-220.8185872102381
-155.0,-1315.1005281790315,0.6976706676669167,198.11912633226117,0.7099849962490622,2.0015301172172646,1295.7691364065154,0.6185858964741185,1.005069401853415,84.78674339882087,217.34452010389265,-155.0,-217.34452010389265
-152.5,-1294.2705793155676,0.6977494373593398,195.22731998337773,0.7099849962490622,2.0015301172172646,1254.3534195628363,0.6185858964741185,1.005069401853415,83.38646502577488,213.8704529975472,-152.5,-213.8704529975472
-150.0,-1273.4414457248818,0.6978019504876218,192.33551363449433,0.7099849962490622,2.0015301172172646,1213.610449891353,0.6185858964741185,1.005069401853415,81.986218247693,210.39638589120176,-150.0,-210.39638589120176
-147.5,-1252.6131940441815,0.697880720180045,189.44370728561083,0.7099849962490622,2.0015301172172646,1173.5402273920658,0.6185858964741185,1.005069401853415,80.58600462932526,206.92231878485632,-147.5,-206.92231878485632
-145.0,-1231.7857763785908,0.6979594898724681,186.5519009367274,0.7099849962490622,2.0015301172172646,1134.142752064975,0.6185858964741185,1.005069401853415,79.18582584048227,203.44825167851087,-145.0,-203.44825167851087
-142.5,-1210.9591550658322,0.6980120030007502,183.660094587844,0.7099849962490622,2.0015301172172646,1095.4180239100792,0.6185858964741185,1.005069401853415,77.78568366500342,199.97418457216543,-142.5,-199.97418457216543
-140.0,-1190.1334925467008,0.6981170292573143,180.76828823896057,0.7099849962490622,2.0015301172172646,1057.3660429273802,0.6185858964741185,1.005069401853415,76.38558001065927,196.50011746581995,-140.0,-196.50011746581995
-137.5,-1169.309427808064,0.6982220555138785,177.87648189007714,0.7099849962490622,2.0015301172172646,1019.9868091168768,0.6185858964741185,1.005069401853415,74.98551692010463,193.0260503594745,-137.5,-193.0260503594745
-135.0,-1148.4867327700724,0.6983270817704426,174.98467554119375,0.7099849962490622,2.0015301172172646,983.2803224785694,0.6185858964741185,1.005069401853415,73.58549658301366,189.55198325312907,-135.0,-189.55198325312907
-132.5,-1127.6654144882052,0.6984321080270067,172.09286919231027,0.7099849962490622,2.0015301172172646,947.2465830124578,0.6185858964741185,1.005069401853415,72.18552134954935,186.07791614678362,-132.5,-186.07791614678362
-130.0,-1106.8453159680869,0.6985108777194299,169.20106284342685,0.7099849962490622,2.0015301172172646,911.8855907185426,0.6185858964741185,1.005069401853415,70.78559374534153,182.60384904043818,-130.0,-182.60384904043818
-127.5,-1086.0269777805431,0.6986684171042761,166.3092564945434,0.7099849962490622,2.0015301172172646,877.197345596823,0.6185858964741185,1.005069401853415,69.38571648817411,179.12978193409273,-127.5,-179.12978193409273
-125.0,-1065.2110657653416,0.6987996999249813,163.41745014566004,0.7099849962490622,2.0015301172172646,843.1818476472994,0.6185858964741185,1.005069401853415,67.98589250661357,175.6557148277473,-125.0,-175.6557148277473
-122.5,-1044.397293182636,0.6989572393098274,160.52564379677656,0.7099849962490622,2.0015301172172646,809.8390968699719,0.6185858964741185,1.005069401853415,66.5861249608476,172.18164772140184,-122.5,-172.18164772140184
-120.0,-1023.5859727415283,0.6990885221305326,157.63383744789317,0.7099849962490622,2.0015301172172646,777.1690236829957,0.6185596399099775,1.005069401853415,65.18641726604578,168.7075806150564,-120.0,-168.7075806150564
-117.5,-1002.7767731095988,0.6992723180795198,154.74203109900972,0.7099849962490622,2.0015301172172646,745.1716707919993,0.6185596399099775,1.005069401853415,63.786773118605545,165.23351350871096,-117.5,-165.23351350871096
-115.0,-981.9717330445235,0.6994823705926482,151.85022475012633,0.7099849962490622,2.0015301172172646,713.8470691961347,0.6185596399099775,1.005069401853415,62.38719652570862,161.75944640236548,-115.0,-161.75944640236548
-112.5,-961.1705059262739,0.6996924231057764,148.95841840124288,0.7099849962490622,2.0015301172172646,683.195218895402,0.6185596399099775,1.005069401853415,60.987691838684675,158.28537929602004,-112.5,-158.28537929602004
-110.0,-940.6095000231857,0.7099849962490622,146.06661205235946,0.7099849962490622,2.0015301172172646,653.2161198898012,0.6185596399099775,1.005069401853415,59.588256279499674,154.8113121896746,-110.0,-154.8113121896746
-107.5,-920.1866793255477,0.7099849962490622,143.174805703476,0.7099849962490622,2.0015301172172646,623.9097721793322,0.6185596399099775,1.005069401853415,58.18810233138809,151.33724508332915,-107.5,-151.33724508332915
-105.0,-899.7638586279097,0.7099849962490622,140.2829993545926,0.7099849962490622,2.0015301172172646,595.2761757639948,0.6185596399099775,1.005069401853415,56.787078695902395,147.8631779769837,-105.0,-147.8631779769837
-102.5,-879.3410379302718,0.7099849962490622,137.39119300570917,0.7099849962490622,2.0015301172172646,567.3153306437893,0.6185596399099775,1.005069401853415,55.38532335131262,144.38911087063826,-102.5,-144.38911087063826
-100.0,-858.9182172326339,0.7099849962490622,134.49938665682572,0.7099849962490622,2.0015301172172646,540.0272368187157,0.6185596399099775,1.005069401853415,53.982711260811456,140.91504376429282,-100.0,-140.91504376429282
-97.5,-838.4953965349958,0.7099849962490622,131.6075803079423,0.7099849962490622,2.0015301172172646,513.4118942887739,0.6185596399099775,1.005069401853415,52.579404903112064,137.44097665794737,-97.5,-137.44097665794737
-95.0,-818.0725758373579,0.7099849962490622,128.71577395905894,0.7099849962490622,2.0015301172172646,487.4693030539637,0.6185596399099775,1.005069401853415,51.17552550943755,133.96690955160193,-95.0,-133.96690955160193
-92.5,-797.6497551397199,0.7099849962490622,125.82396761017549,0.7099849962490622,2.0015301172172646,462.1994631142854,0.6185596399099775,1.005069401853415,49.770929002213144,130.49284244525649,-92.5,-130.49284244525649
-90.0,-777.226934442082,0.7099849962490622,122.93216126129207,0.7099849962490622,2.0015301172172646,437.6023744697388,0.6185596399099775,1.005069401853415,48.36575890549681,127.01877533891104,-90.0,-127.01877533891104
-87.5,-756.804113744444,0.7099849962490622,120.04035491240865,0.7099849962490622,2.0015301172172646,413.67800604181934,0.6185333833458364,1.005069401853415,46.96007877523766,123.5447082325656,-87.5,-123.5447082325656
-85.0,-736.381293046806,0.7099849962490622,117.14854856352522,0.7099849962490622,2.0015301172172646,390.4263225593684,0.6185333833458364,1.005069401853415,45.553943409472865,120.07064112622015,-85.0,-120.07064112622015
-82.5,-715.958472349168,0.7099849962490622,114.2567422146418,0.7099849962490622,2.0015301172172646,367.84739607279,0.6185333833458364,1.005069401853415,44.14727060121646,116.5965740198747,-82.5,-116.5965740198747
-80.0,-695.53565165153,0.7099849962490622,111.36493586575838,0.7099849962490622,2.0015301172172646,345.94122658208425,0.6185333833458364,1.005069401853415,42.740191191883326,113.12250691352925,-80.0,-113.12250691352925
-77.5,-675.1128309538921,0.7099849962490622,108.47312951687496,0.7099849962490622,2.0015301172172646,324.7078140872509,0.6185333833458364,1.005069401853415,41.33275943191331,109.6484398071838,-77.5,-109.6484398071838
-75.0,-654.690010256254,0.7099849962490622,105.58132316799154,0.7099849962490622,2.0015301172172646,304.14715858829004,0.6185333833458364,1.005069401853415,39.925050737374136,106.17437270083836,-75.0,-106.17437270083836
-72.5,-634.2671895586161,0.7099849962490622,102.68951681910808,0.7099849962490622,2.0015301172172646,284.2592600852017,0.6185333833458364,1.005069401853415,38.51698092537323,102.70030559449292,-72.5,-102.70030559449292
-70.0,-613.8443688609781,0.7099849962490622,99.79771047022467,0.7099849962490622,2.0015301172172646,265.0441185779858,0.6185333833458364,1.005069401853415,37.10869153040084,99.22623848814746,-70.0,-99.22623848814746
-67.5,-593.42154816334,0.7099849962490622,96.90590412134124,0.7099849962490622,2.0015301172172646,246.50166372072016,0.6185071267816954,1.005069401853415,35.70023202653723,95.75217138180201,-67.5,-95.75217138180201
-65.0,-572.9987274657021,0.7099849962490622,94.0140977724578,0.7099849962490622,2.0015301172172646,228.631942287405,0.6185071267816954,1.005069401853415,34.29172302567537,92.27810427545657,-65.0,-92.27810427545657
-62.5,-552.5759067680641,0.7099849962490622,91.1222914235744,0.7099849962490622,2.0015301172172646,211.4349851341624,0.6185071267816954,1.005069401853415,32.88314991291947,88.80403716911113,-62.5,-88.80403716911113
-60.0,-532.1530860704262,0.7099849962490622,88.23048507469096,0.7099849962490622,2.0015301172172646,194.91079226099228,0.6185071267816954,1.005069401853415,31.4745886388498,85.32997006276568,-60.0,-85.32997006276568
-57.5,-511.7302653727882,0.7099849962490622,85.33867872580757,0.7099849962490622,2.0015301172172646,179.05936366789481,0.6185071267816954,1.005069401853415,30.06616990267697,81.85590295642022,-57.5,-81.85590295642022
-55.0,-491.30744467515024,0.7099849962490622,82.44687237692413,0.7099849962490622,2.0015301172172646,163.8806194988344,0.6184808702175544,1.005069401853415,28.65800133662014,78.38183585007478,-55.0,-78.38183585007478
-52.5,-470.88462397751226,0.7099849962490622,79.55506602804068,0.7099849962490622,2.0015301172172646,149.37462766947408,0.6184808702175544,1.005069401853415,27.25025406931933,74.90776874372933,-52.5,-74.90776874372933
-50.0,-450.4618032798743,0.7099849962490622,76.66325967915726,0.7099849962490622,2.0015301172172646,135.5414089934781,0.6184808702175544,1.005069401853415,25.84297452308594,71.43370163738389,-50.0,-71.43370163738389
-47.5,-430.0389825822363,0.7099849962490622,73.77145333027384,0.7099849962490622,2.0015301172172646,122.38092496658189,0.6184546136534134,1.005069401853415,24.4363653203991,67.95963453103845,-47.5,-67.95963453103845
-46.78348437189064,-424.1856745022631,0.7099849962490622,72.94264355329747,0.7099849962490622,2.0015301172172646,118.73307311315817,0.6184546136534134,1.005069401853415,24.03337752693663,66.96394518111957,-46.78348437189064,-66.96394518111957
-46.28348437189064,-420.10111036273554,0.7099849962490622,72.36428228352082,0.7099849962490622,2.0015301172172646,116.22026178546147,0.6184546136534134,1.005069401853415,23.752210372797943,66.26913175985048,-46.28348437189064,-66.26913175985048
-45.78348437189064,-416.0165462232079,0.7099849962490622,71.78592101374413,0.7099849962490622,2.0015301172172646,113.73436180261847,0.6184546136534134,1.005069401853415,23.47108352907358,65.57431833858139,-45.78348437189064,-65.57431833858139
-45.28348437189064,-411.93198208368034,0.7099849962490622,71.20755974396747,0.7099849962490622,2.0015301172172646,111.2753731646292,0.6184546136534134,1.005069401853415,23.189999004757425,64.8795049173123,-45.28348437189064,-64.8795049173123
-45.0,-409.6161618845983,0.7099849962490622,70.8796469813904,0.7099849962490622,2.0015301172172646,109.89315778502426,0.6184546136534134,1.005069401853415,23.030651685737233,64.48556742469299,-45.0,-64.48556742469299
-44.78348437189064,-407.84741794415265,0.7099849962490622,70.62919847419074,0.7099849962490622,2.0015301172172646,108.84329587149361,0.6184546136534134,1.005069401853415,22.90895593393228,64.1846914960432,-44.78348437189064,-64.1846914960432
-44.28348437189064,-403.7628538046251,0.7099849962490622,70.05083720441408,0.7099849962490622,2.0015301172172646,106.43812992321175,0.6184546136534134,1.005069401853415,22.62796248469138,63.48987807477411,-44.28348437189064,-63.48987807477411
-43.78348437189064,-399.67828966509745,0.7099849962490622,69.47247593463737,0.7099849962490622,2.0015301172172646,104.05987531978356,0.6184546136534134,1.005069401853415,22.34701549179722,62.79506465350502,-43.78348437189064,-62.79506465350502
-43.28348437189064,-395.5937255255699,0.7099849962490622,68.89411466486072,0.7099849962490622,2.0015301172172646,101.70853206120911,0.6184546136534134,1.005069401853415,22.06612061720125,62.100251232235934,-43.28348437189064,-62.100251232235934
-42.78348437189064,-391.5091613860423,0.7099849962490622,68.31575339508402,0.7099849962490622,2.0015301172172646,99.38410014748831,0.6184546136534134,1.005069401853415,21.785283381669547,61.405437810966845,-42.78348437189064,-61.405437810966845
-42.5,-389.1933411869603,0.7099849962490622,67.98784063250697,0.7099849962490622,2.0015301172172646,98.07817422480923,0.6184546136534134,1.005069401853415,21.62608272919968,61.011500318347544,-42.5,-61.011500318347544
-42.28348437189064,-387.4245972465147,0.7099849962490622,67.73739212530732,0.7099849962490622,2.0015301172172646,97.08657957862128,0.6184546136534134,1.005069401853415,21.504505022628223,60.710624389697756,-42.28348437189064,-60.710624389697756
-41.78348437189064,-383.3400331069871,0.7099849962490622,67.15903085553064,0.7099849962490622,2.0015301172172646,94.81595593747096,0.6184283570892724,1.005069401853415,21.2237853150395,60.01581096842867,-41.78348437189064,-60.01581096842867
-41.28348437189064,-379.2554689674595,0.7099849962490622,66.58066958575395,0.7099849962490622,2.0015301172172646,92.5722377016566,0.6184283570892724,1.005069401853415,20.943130195526777,59.32099754715958,-41.28348437189064,-59.32099754715958
-40.78348437189064,-375.1709048279319,0.7099849962490622,66.00230831597726,0.7099849962490622,2.0015301172172646,90.35543129342541,0.6184283570892724,1.005069401853415,20.662542326878267,58.62618412589049,-40.78348437189064,-58.62618412589049
-40.28348437189064,-371.08634068840433,0.7099849962490622,65.42394704620058,0.7099849962490622,2.0015301172172646,88.16553671277742,0.6184283570892724,1.005069401853415,20.38201941347247,57.9313707046214,-40.28348437189064,-57.9313707046214
-40.0,-368.7705204893223,0.7099849962490622,65.09603428362355,0.7099849962490622,2.0015301172172646,86.9358894672561,0.6184283570892724,1.005069401853415,20.223003471953863,57.53743321200209,-40.0,-57.53743321200209
-39.78348437189064,-367.0017765488767,0.7099849962490622,64.8455857764239,0.7099849962490622,2.0015301172172646,86.0025539597126,0.6184283570892724,1.005069401853415,20.10156767783914,57.23655728335231,-39.78348437189064,-57.23655728335231
-39.28348437189064,-362.91721240934913,0.7099849962490622,64.26722450664722,0.7099849962490622,2.0015301172172646,83.866483034231,0.6184283570892724,1.005069401853415,19.821182005478832,56.54174386208322,-39.28348437189064,-56.54174386208322
-38.78348437189064,-358.83264826982156,0.7099849962490622,63.688863236870525,0.7099849962490622,2.0015301172172646,81.75732393633254,0.6184283570892724,1.005069401853415,19.54087534029066,55.846930440814134,-38.78348437189064,-55.846930440814134
-38.28348437189064,-354.7480841302939,0.7099849962490622,63.110501967093846,0.7099849962490622,2.0015301172172646,79.67507666601729,0.6184283570892724,1.005069401853415,19.26064179209434,55.15211701954504,-38.28348437189064,-55.15211701954504
-37.78348437189064,-350.6635199907663,0.7099849962490622,62.53214069731715,0.7099849962490622,2.0015301172172646,77.61974122328525,0.6184283570892724,1.005069401853415,18.980494679855404,54.45730359827595,-37.78348437189064,-54.45730359827595
-37.5,-348.3476997916843,0.7099849962490622,62.204227934740125,0.7099849962490622,2.0015301172172646,76.46638480315241,0.6184283570892724,1.005069401853415,18.821697785048634,54.06336610565665,-37.5,-54.06336610565665
-37.28348437189064,-346.57895585123873,0.7099849962490622,61.953779427540475,0.7099849962490622,2.0015301172172646,75.59131760813635,0.6184283570892724,1.005069401853415,18.70043441751491,53.76249017700686,-37.28348437189064,-53.76249017700686
-36.78348437189064,-342.4943917117111,0.7099849962490622,61.3754181577638,0.7099849962490622,2.0015301172172646,73.5897850899967,0.6184021005251312,1.005069401853415,18.420467873782858,53.06767675573777,-36.78348437189064,-53.06767675573777
-36.28348437189064,-338.40982757218353,0.7099849962490622,60.79705688798712,0.7099849962490622,2.0015301172172646,71.61516488060408,0.6184021005251312,1.005069401853415,18.140600400727887,52.37286333446868,-36.28348437189064,-52.37286333446868
-35.78348437189064,-334.32526343265596,0.7099849962490622,60.21869561821042,0.7099849962490622,2.0015301172172646,69.66745704575587,0.6184021005251312,1.005069401853415,17.86083295449147,51.678049913199594,-35.78348437189064,-51.678049913199594
-35.28348437189064,-330.24069929312833,0.7099849962490622,59.64033434843373,0.7099849962490622,2.0015301172172646,67.74666158545212,0.6184021005251312,1.005069401853415,17.581172456674754,50.983236491930505,-35.28348437189064,-50.983236491930505
-35.0,-327.92487909404633,0.7099849962490622,59.3124215858567,0.7099849962490622,2.0015301172172646,66.6695853731113,0.6184021005251312,1.005069401853415,17.42266209086756,50.5892989993112,-35.0,-50.5892989993112
-34.78348437189064,-326.15613515360076,0.7099849962490622,59.06197307865705,0.7099849962490622,2.0015301172172646,65.85277849969282,0.6184021005251312,1.005069401853415,17.30162315150657,50.288423070661416,-34.78348437189064,-50.288423070661416
-34.28348437189064,-322.07157101407313,0.7099849962490622,58.483611808880354,0.7099849962490622,2.0015301172172646,63.98580778847789,0.6184021005251312,1.005069401853415,17.022190387814636,49.59360964939233,-34.28348437189064,-49.59360964939233
-33.78348437189064,-317.98700687454556,0.7099849962490622,57.90525053910369,0.7099849962490622,2.0015301172172646,62.14574945180743,0.6184021005251312,1.005069401853415,16.74288167404668,48.89879622812324,-33.78348437189064,-48.89879622812324
-33.28348437189064,-313.902442735018,0.7099849962490622,57.326889269327,0.7099849962490622,2.0015301172172646,60.33259683248787,0.6183758439609902,1.005069401853415,16.463703785535706,48.20398280685415,-33.28348437189064,-48.20398280685415
-32.78348437189064,-309.81787859549036,0.7099849962490622,56.748527999550305,0.7099849962490622,2.0015301172172646,58.5463425391992,0.6183758439609902,1.005069401853415,16.184662460168013,47.50916938558506,-32.78348437189064,-47.50916938558506
-32.5,-307.50205839640836,0.7099849962490622,56.42061523697326,0.7099849962490622,2.0015301172172646,57.54554723490452,0.6183758439609902,1.005069401853415,16.026515484206683,47.11523189296575,-32.5,-47.11523189296575
-32.28348437189064,-305.7333144559628,0.7099849962490622,56.17016672977363,0.7099849962490622,2.0015301172172646,56.787001231868494,0.6183758439609902,1.005069401853415,15.905762744619569,46.81435596431597,-32.28348437189064,-46.81435596431597
-31.783484371890637,-301.64875031643516,0.7099849962490622,55.591805459996934,0.7099849962490622,2.0015301172172646,55.05457291049578,0.6183758439609902,1.005069401853415,15.627012378769212,46.119542543046876,-31.783484371890637,-46.119542543046876
-31.283484371890637,-297.5641861769075,0.7099849962490622,55.01344419022024,0.7099849962490622,2.0015301172172646,53.349057575081034,0.6183758439609902,1.005069401853415,15.348416602378038,45.42472912177779,-31.283484371890637,-45.42472912177779
-30.783484371890637,-293.47962203737995,0.7099849962490622,54.43508292044358,0.7099849962490622,2.0015301172172646,51.670455225624266,0.6183758439609902,1.005069401853415,15.069983675758374,44.7299157005087,-30.783484371890637,-44.7299157005087
-30.283484371890637,-289.3950578978524,0.7099849962490622,53.85672165066688,0.7099849962490622,2.0015301172172646,50.01876413802246,0.6183495873968492,1.005069401853415,14.791718322988075,44.03510227923961,-30.283484371890637,-44.03510227923961
-30.0,-287.0792376987704,0.7099849962490622,53.52880888808984,0.7099849962490622,2.0015301172172646,49.09425098268569,0.6183495873968492,1.005069401853415,14.634028697561616,43.64116478662031,-30.0,-43.64116478662031
-29.783484371890637,-285.31049375832475,0.7099849962490622,53.278360380890206,0.7099849962490622,2.0015301172172646,48.393966811800354,0.6183495873968492,1.005069401853415,14.513629307752872,43.34028885797052,-29.783484371890637,-43.34028885797052
-29.283484371890637,-281.2259296187972,0.7099849962490622,52.699999111113506,0.7099849962490622,2.0015301172172646,46.796083147621125,0.6183495873968492,1.005069401853415,14.235724279861907,42.64547543670143,-29.283484371890637,-42.64547543670143
-28.783484371890637,-277.14136547926955,0.7099849962490622,52.12163784133682,0.7099849962490622,2.0015301172172646,45.22511314548475,0.6183495873968492,1.005069401853415,13.958013909421979,41.95066201543234,-28.783484371890637,-41.95066201543234
-28.283484371890637,-273.056801339742,0.7099849962490622,51.543276571560135,0.7099849962490622,2.0015301172172646,43.681056805391236,0.6183495873968492,1.005069401853415,13.680509898998451,41.255848594163254,-28.283484371890637,-41.255848594163254
-27.783484371890637,-268.97223720021435,0.7099849962490622,50.964915301783456,0.7099849962490622,2.0015301172172646,42.16391412734059,0.6183495873968492,1.005069401853415,13.403223993701761,40.561035172894165,-27.783484371890637,-40.561035172894165
-27.5,-266.65641700113235,0.7099849962490622,50.637002539206414,0.7099849962490622,2.0015301172172646,41.31568662768729,0.6183233308327082,1.005069401853415,13.24611148484733,40.16709768027486,-27.5,-40.16709768027486
-27.283484371890637,-264.8876730606868,0.7099849962490622,50.38655403200678,0.7099849962490622,2.0015301172172646,40.67366566560447,0.6183233308327082,1.005069401853415,13.126165558467948,39.866221751625076,-27.283484371890637,-39.866221751625076
-26.783484371890637,-260.8031089211592,0.7099849962490622,49.808192762230085,0.7099849962490622,2.0015301172172646,39.2103298842181,0.6183233308327082,1.005069401853415,12.849349831878996,39.17140833035599,-26.783484371890637,-39.17140833035599
-26.283484371890637,-256.7185447816316,0.7099849962490622,49.22983149245339,0.7099849962490622,2.0015301172172646,37.77390850584898,0.6183233308327082,1.005069401853415,12.572789118084518,38.4765949090869,-26.283484371890637,-38.4765949090869
-25.783484371890637,-252.633980642104,0.7099849962490622,48.651470222676714,0.7099849962490622,2.0015301172172646,36.364401530497155,0.6183233308327082,1.005069401853415,12.296492767562876,37.78178148781781,-25.783484371890637,-37.78178148781781
-25.283484371890637,-248.54941650257638,0.7099849962490622,48.07310895290002,0.7099849962490622,2.0015301172172646,34.98179657377018,0.6182970742685672,1.005069401853415,12.020480032530786,37.086968066548714,-25.283484371890637,-37.086968066548714
-25.0,-246.2335963034944,0.7099849962490622,47.74519619032299,0.7099849962490622,2.0015301172172646,34.20985361421051,0.6182970742685672,1.005069401853415,11.864119441717438,36.69303057392941,-25.0,-36.69303057392941
-24.783484371890637,-244.46485236304878,0.7099849962490622,47.49474768312334,0.7099849962490622,2.0015301172172646,33.62609765440613,0.6182970742685672,1.005069401853415,11.744763714725888,36.392154645279625,-24.783484371890637,-36.392154645279625
-24.283484371890637,-240.3802882235212,0.7099849962490622,46.916386413346665,0.7099849962490622,2.0015301172172646,32.297313944139944,0.6182970742685672,1.005069401853415,11.469359357011834,35.697341224010536,-24.283484371890637,-35.697341224010536
-23.783484371890637,-236.2957240839936,0.7099849962490622,46.33802514356998,0.7099849962490622,2.0015301172172646,30.995445442971633,0.6182970742685672,1.005069401853415,11.194286455978894,35.00252780274145,-23.783484371890637,-35.00252780274145
-23.283484371890637,-232.211159944466,0.7099849962490622,45.75966387379329,0.7099849962490622,2.0015301172172646,29.72047338267543,0.618270817704426,1.005069401853415,10.91956378285678,34.30771438147236,-23.283484371890637,-34.30771438147236
-22.783484371890637,-228.1265958049384,0.7099849962490622,45.18130260401661,0.7099849962490622,2.0015301172172646,28.472414737909567,0.618270817704426,1.005069401853415,10.645207613661505,33.61290096020327,-22.783484371890637,-33.61290096020327
-22.5,-225.81077560585643,0.7099849962490622,44.85338984143956,0.7099849962490622,2.0015301172172646,27.77676091899668,0.618270817704426,1.005069401853415,10.489829668225473,33.21896346758397,-22.5,-33.21896346758397
-22.283484371890637,-224.04203166541083,0.7099849962490622,44.602941334239915,0.7099849962490622,2.0015301172172646,27.251272173644168,0.618270817704426,1.005069401853415,10.371243754708898,32.91808753893418,-22.283484371890637,-32.91808753893418
-21.783484371890637,-219.95746752588323,0.7099849962490622,44.02458006446322,0.7099849962490622,2.0015301172172646,26.057030928496857,0.618244561140285,1.005069401853415,10.097693446255036,32.22327411766509,-21.783484371890637,-32.22327411766509
-21.283484371890637,-215.87290338635566,0.7099849962490622,43.44621879468656,0.7099849962490622,2.0015301172172646,24.889699728323727,0.618244561140285,1.005069401853415,9.824581695246541,31.528460696396007,-21.283484371890637,-31.528460696396007
-20.783484371890637,-211.78833924682803,0.7099849962490622,42.867857524909866,0.7099849962490622,2.0015301172172646,23.749285545589977,0.618244561140285,1.005069401853415,9.551936093378208,30.833647275126914,-20.783484371890637,-30.833647275126914
-20.283484371890637,-207.70377510730046,0.7099849962490622,42.28949625513319,0.7099849962490622,2.0015301172172646,22.63576896783082,0.618218304576144,1.005069401853415,9.27978641929,30.138833853857825,-20.283484371890637,-30.138833853857825
-20.0,-205.38795490821846,0.7099849962490622,41.96158349255616,0.7099849962490622,2.0015301172172646,22.016395888584725,0.618218304576144,1.005069401853415,9.125717644165997,29.74489636123852,-20.0,-29.74489636123852
-19.783484371890637,-203.61921096777286,0.7099849962490622,41.711134985356495,0.7099849962490622,2.0015301172172646,21.549168172591465,0.618218304576144,1.005069401853415,9.008162989564223,29.444020432588736,-19.783484371890637,-29.444020432588736
-19.283484371890637,-199.53464682824526,0.7099849962490622,41.13277371557981,0.7099849962490622,2.0015301172172646,20.489475540830405,0.618192048012003,1.005069401853415,8.737098277582115,28.749207011319648,-19.283484371890637,-28.749207011319648
-18.783484371890637,-195.45008268871766,0.7099849962490622,40.55441244580312,0.7099849962490622,2.0015301172172646,19.456689605994935,0.618192048012003,1.005069401853415,8.466626822722144,28.05439359005056,-18.783484371890637,-28.05439359005056
