u,x,phi,f,h,phiprime,A0prime,a1,c2,c4,F_tensor,G_tensor,H_tensor
0.6239947486871718,1.6025775891606606,0.633316222371122,0.374851669002536,0.4033590888137834,-0.7909292385453977,1.6024916283506672,0.0,0.0,0.0,-0.0,-0.0,1.0
0.6239684921230307,1.6026450255485425,0.6332628913633154,0.3748761494995565,0.4034055201816952,-0.7907393499395039,1.602554904485685,0.0,0.0,0.0,-0.0,-0.0,1.0
0.6239422355588897,1.6027124676121027,0.633209568671545,0.3749006285769177,0.4034519451528004,-0.7905495183307679,1.6026180232081386,0.0,0.0,0.0,-0.0,-0.0,1.0
0.6239159789947487,1.6027799153520583,0.633156254293555,0.3749251062348458,0.4034983637167988,-0.7903597437102909,1.6026809797616703,0.0,0.0,0.0,-0.0,-0.0,1.0
0.6238897224306076,1.6028473687691265,0.63310294822709,0.3749495824735691,0.4035447758634088,-0.7901700260896953,1.602743769306768,0.0,0.0,0.0,-0.0,-0.0,1.0
0.6238634658664666,1.6029148278640228,0.6330496504698926,0.374974057293315,0.4035911815823631,-0.789980365471288,1.6028063869208915,0.0,0.0,0.0,-0.0,-0.0,1.0
0.6238372093023256,1.602982292637465,0.6329963610197052,0.3749985306943132,0.4036375808634116,-0.7897907618475972,1.6028688275989678,0.0,0.0,0.0,-0.0,-0.0,1.0
0.6238109527381845,1.60304976309017,0.6329430798742697,0.375023002676793,0.4036839736963212,-0.789601215223934,1.6029310862525057,0.0,0.0,0.0,-0.0,-0.0,1.0
0.6237846961740435,1.603117239222855,0.6328898070313267,0.3750474732409847,0.4037303600708744,-0.7894117256042379,1.602993157711004,0.0,0.0,0.0,-0.0,-0.0,1.0
0.6237584396099025,1.6031847210362369,0.6328365424886166,0.375071942387119,0.4037767399768702,-0.7892222929755021,1.603055036720989,0.0,0.0,0.0,-0.0,-0.0,1.0
0.6237321830457614,1.603252208531034,0.6327832862438791,0.3750964101154277,0.4038231134041238,-0.789032917360924,1.6031167179472636,0.0,0.0,0.0,-0.0,-0.0,1.0
