u,x,cminus,cplus,c55,c56,disc,cV,delta_a9
0.6996924231057764,1.4291994124521543,-130.61442584345946,1618.9275485989344,1488.313122755475,-211455.29224240908,3060897.12033579,0.10610919757137739,2.3739837274356588
0.6996661665416354,1.4292530464105162,-180.77984805890856,1586.4559411889888,1405.6760931300803,-286799.2640002981,3123122.3347986387,0.10633190588363939,2.3608932096379767
0.6996399099774944,1.4293066843945017,-246.1465750450982,1552.1231484257255,1305.9765733806273,-382049.797033207,3233773.998351833,0.10655495971408553,2.3476512583295865
0.6996136534133534,1.4293603264045636,-317.5050525826837,1516.5947256307559,1199.0896730480722,-481526.48810801376,3363921.996442588,0.10677827098076079,2.334256832922466
0.6995873968492122,1.429413972441156,-326.2187297182695,1484.5964577072468,1158.3777279889773,-484303.1705775006,3279051.643010908,0.10700174092528279,2.3207088423212148
0.6995611402850712,1.429467622504732,-259.78831560363744,1459.474401626885,1199.6860860232478,-379154.39646527515,2955864.2908588797,0.10722534336869083,2.3070061074048946
0.6995348837209302,1.4295212765957448,-234.84332273257326,1433.9176263626396,1199.0743036300662,-336745.9798998067,2784763.105225155,0.10744916221580678,2.293147311394727
0.6995086271567892,1.429574934714648,-236.736473677429,1407.1946641797035,1170.4581905022744,-333134.30257559684,2702509.586016246,0.10767321476745229,2.2791309413219993
0.6994823705926482,1.4296285968618956,-229.05224194476273,1381.9888562793371,1152.9366143345744,-316547.64587346057,2595453.4201671137,0.10789749924702255,2.264955225782802
0.6994561140285072,1.4296822630379409,-233.3125231004051,1356.5551850836976,1123.2426619832925,-316501.3129568145,2527679.3295265706,0.10812201681890002,2.2506180750641134
0.699429857464366,1.4297359332432376,-188.19190446660673,1335.7327158027392,1147.5408113361325,-251374.0836452702,2322346.2482630704,0.10834676174854141,2.2361170294957784
0.699403600900225,1.4297896074782397,-122.14065936510212,1319.2654734604034,1197.1248140953012,-161135.95480606734,2077651.6397469789,0.10857177747403662,2.2214492207750665
0.699377344336084,1.4298432857434005,-155.72081780292206,1295.4939604895294,1139.7731426866073,-201735.37898617593,2106024.332734409,0.1087971507575921,2.206611349399129
0.699351087771943,1.4298969680391749,-240.95238799972617,1266.5264841326218,1025.5740961328956,-305172.58081665257,2272492.5499254162,0.10902282052708588,2.1915996796000243
0.699324831207802,1.429950654366016,-311.7222059162239,1237.9683116160045,926.2461056997805,-385902.2129513242,2401540.700129306,0.1092486736407739,2.176410051581359
0.6992985746436609,1.4300043447243784,-378.69081541681714,1209.0427265189505,830.3519111021335,-457853.3759792334,2520897.800187899,0.10947460250149338,2.1610379095829195
0.6992723180795198,1.4300580391147155,-475.6746342834766,1177.6925789581956,702.0179446747188,-560198.4867943041,2733623.1418225328,0.10970049876631315,2.145478343413953
0.6992460615153788,1.4301117375374828,-539.598914473453,1147.1179289311071,607.5190144576543,-618983.5892242611,2845013.709824644,0.10992623630284601,2.129726140590706
0.6992198049512378,1.4301654399931334,-443.83853863692457,1125.7980446160384,681.9595059791138,-499672.5589226896,2463759.0034860354,0.11015171106620285,2.1137758460419356
0.6991935483870968,1.430219146482122,-277.4068826945111,1113.615760741531,836.2088780470198,-308924.6767067846,1934943.994551794,0.1103770470521066,2.097621826425888
0.6991672918229557,1.4302728570049037,-137.92460830875524,1105.693389578187,967.7687812694318,-152502.3276671514,1546585.7246683268,0.11060244122151809,2.081258336364635
0.6991410352588147,1.4303265715619318,11.907233461683859,1105.5791435750825,1117.4863770367665,13164.38897291696,1196118.2469710903,0.11082808608018939,2.0646795842718797
0.6991147786946736,1.4303802901536613,154.2823401787458,1113.8672491288398,1268.1495893075858,171850.0458440595,920803.1974847605,0.11105417728121168,2.0478797958707897
0.6990885221305326,1.430434012780547,158.68999734148002,1104.7904040061821,1263.480401347662,175319.18627463368,895105.9794911146,0.11128090971577839,2.0308532739308744
0.6990622655663916,1.4304877394430433,57.53185162211281,1077.885402576328,1135.4172541984408,62012.74304666264,1041121.3689448761,0.11150829214895712,2.013594453158494
0.6990360090022505,1.4305414701416057,-5.05258906954316,1056.7091740603105,1051.6565849907672,-5339.117222543166,1127338.0416446154,0.11173616975410404,1.9960979495440003
0.6990097524381095,1.4305952048766877,-52.68088741597478,1037.2861935866058,984.6053061706309,-54645.157182481016,1188028.2376692859,0.11196445909919193,1.9783586037846264
0.6989834958739685,1.430648943648745,-118.7009597190065,1015.4805237970847,896.7795640780782,-120538.51275067334,1286367.6375507615,0.11219306570091414,1.9603715186624593
0.6989572393098274,1.4307026864582326,-181.40438492567216,993.6498443485692,812.245459422897,-180252.43884554208,1380752.4417352816,0.11242189900855491,1.9421320904678405
0.6989309827456864,1.4307564333056055,-163.36864613858666,978.8466237668422,815.4779776282555,-159912.84770211545,1304655.7228051315,0.11265086046947481,1.9236360347151678
0.6989047261815453,1.4308101841913188,-94.33688154094676,970.5327071412828,876.195825600336,-91557.0290252016,1133947.2409002609,0.112879959660837,1.9048794065151673
0.6988784696174043,1.430863939115827,-82.47923038299297,957.7514357092205,875.2722053262274,-78994.60131550314,1082079.83867865,0.11310928100133297,1.8858586160460606
0.6988522130532633,1.430917698079586,-78.24900279321531,944.3082867895905,866.0592839963751,-73891.18177065504,1045623.4104789341,0.11333882478548747,1.866570439611952
0.6988259564891223,1.430971461083051,-70.58362304276659,931.6738810443755,861.090258001609,-65760.91801842759,1004520.1044989878,0.11356859195447389,1.8470120268021508
0.6987996999249813,1.431025228126677,-69.12974650434336,918.4844087020615,849.3546621977181,-63494.5943417652,975381.7195640607,0.11379858431228565,1.8271809042656282
0.6987734433608401,1.4310789992109203,-3.92619079321031,913.8342137511943,909.908022957984,-3587.887476550546,842284.1601495093,0.11402879414611745,1.807074976605023
0.6987471867966991,1.431132774336236,43.59477034005789,909.4617164768888,953.0564868169466,39647.774662884825,749725.5684123215,0.11425929672027219,1.7866925248727186
0.6987209302325581,1.4311865535030788,-10.90234091757111,890.5292990702243,879.6269581526532,-9708.854015549237,812579.0015710864,0.11449015118783923,1.7660322031206332
0.6986946736684171,1.431240336711905,-90.45717013532118,868.4034782206136,777.9463080852925,-78553.32117550672,919413.7429655637,0.1147212617681777,1.745093033424667
0.6986684171042761,1.431294123963171,-152.86213762189607,848.4499387862217,695.5878011643256,-129695.87130802871,1002625.8743607362,0.11495251729893832,1.7238743997656676
0.698642160540135,1.4313479152573314,-223.45222547685773,827.7356698326754,604.2834443558177,-184959.37753068883,1104995.9912452858,0.11518380469291117,1.7023760411136368
0.6986159039759939,1.431401710594843,-325.1821195627874,804.5485342214663,479.3664146586789,-261624.79764927021,1276291.3500997974,0.1154150163557499,1.6805980440255732
