u,x,phi,f,h,phiprime,A0prime,X,a1,a2,a3,a4,a5,a6,a7,a8,a9,b1,b2,b3,b4,b5,c1,c2,c3,c4,c5,c6,d1,d2,d3,d4,e1,e2,e3,e4,v1,v2,v3,v4,v5,v6,v7,v8,v9,v10,v11,v12,v13
0.7097224306076519,1.4090015432425005,0.8476493012007503,0.292928019826834,0.3879666847115536,-1.2793013158544246,1.4090015432425005,-0.3174754381108501,0.0,-3.202562438742316,-0.2374975576599424,0.1685573438857953,-2498.940373926344,-6.5356795190790935,-614.3030527754155,-0.2172317244341672,0.5612515237166028,0.2877111994705029,0.0,21.8658661649076,1.6215420962483578,-0.5754223989410058,0.0,-311.5678611909141,2491.028701039828,18.233725023461545,1.8577698949075687,206.42661178258376,0.2877111994705029,12.924346991401627,-37.672773977728994,3.2035402392022414,-27.119449623868377,-229.310665672769,-969.8006292753915,510.7786031720384,616.6314015012597,868.8345963270608,-872.3921881763606,2.273736754432321e-13,-3556.2369933827517,2.524902734395115,306.0473217618259,-21.465051448577466,15.390507247835924,-2.226718165652426,-1.2624513671975577,-3.2540200407572826,-937.3271064598342
0.7096961740435108,1.4090536719431306,0.8475826086893293,0.2929491679560867,0.3878592810572309,-1.2794622488211318,1.4090536719431306,-0.3174674072363472,0.0,-3.2022264832344374,-0.2374820388717538,0.168540094391336,-2487.298228563101,-6.517978462864401,-611.8990298435137,-0.2172696421391898,0.5618515087040037,0.2876609883674431,0.0,21.861994048842448,1.6213190877357435,-0.5753219767348862,0.0,-311.31197481701616,2479.5482521876197,18.151012206558708,1.82583986779388,205.3161536805091,0.2876609883674431,12.858859653936996,-37.54916329990887,3.1966671828773268,-26.979023860380224,-229.1534210366709,-942.2996549366036,509.1720426007476,614.1627552485165,865.3882854536324,-868.9470498531762,3.1263880373444413e-13,-3539.6186647342706,2.525641478678577,304.8446353187527,-21.42275588926392,15.417653858268343,-2.2224348071638382,-1.2628207393392883,-3.2558734598204757,-933.8943477682088
0.7096699174793698,1.409105804501105,0.8475159028617228,0.2929703225988619,0.3877519658537313,-1.27962284888451,1.409105804501105,-0.3174592494142085,0.0,-3.2018891104114493,-0.2374665414234759,0.1685228608561094,-2475.723128404409,-6.500341101654239,-609.5082884167044,-0.217307551858654,0.5624510947288934,0.2876108053559622,0.0,21.858112330343232,1.6210962210572957,-0.5752216107119245,0.0,-311.05707027328566,2468.135701290591,18.068594205291117,1.7940294584437018,204.21198585405816,0.2876108053559622,12.79363119291238,-37.42635556506152,3.1898193366024143,-26.839141368717517,-228.9967630338502,-918.5832238087204,507.2881681176856,611.7078487464115,861.9610803274524,-865.5210143720387,-5.684341886080803e-14,-3523.0965198150093,2.526378099653632,303.64859038586405,-21.380611494762427,15.44457310441818,-2.218166874744784,-1.2631890498268157,-3.2577244245444232,-930.0201334405388
0.7096436609152288,1.409157940916851,0.8474491837335005,0.2929914837519243,0.387644739152394,-1.279783115955754,1.409157940916851,-0.317450964763581,0.0,-3.201550327710033,-0.2374510653424661,0.1685056432978489,-2464.219280771169,-6.482774627904144,-607.1318789981249,-0.2173454535540654,0.5630502842087401,0.2875606504667599,0.0,21.85422106275569,1.6208734964017988,-0.5751213009335198,0.0,-310.8031674911064,2456.79495106604,17.986508492152783,1.7623528415611869,203.1146170067289,0.2875606504667599,12.728689497738904,-37.3043543294914,3.182999366028455,-26.69985581479652,-228.8406761712805,-897.0297441671546,505.1547511880714,609.2677370521106,858.5544698114217,-862.1155706071809,-5.115907697472721e-13,-3506.6764932661195,2.527112605590426,302.45971221110545,-21.33863688004652,15.47130805559732,-2.213916304843415,-1.263556302795213,-3.2595729418592048,-925.7470798345254
0.7096174043510878,1.4092100811907984,0.8473824513202438,0.2930126514120332,0.3875376010044412,-1.2799430498646225,1.4092100811907984,-0.3174425533631754,0.0,-3.201210143525037,-0.2374356106560616,0.1684884417342699,-2452.791127977139,-6.465286648811723,-604.770907344268,-0.2173833471869212,0.5636490799244216,0.2875105237304962,0.0,21.850320305959684,1.620650913957846,-0.5750210474609924,0.0,-310.5504609237958,2445.530430619025,17.90479479454467,1.730825045478686,202.0245270248097,0.2875105237304962,12.66406411724891,-37.18317900709935,3.176210089548755,-26.561223942672243,-228.68527949886533,-877.8236005233557,502.7969278186543,606.8435305552199,855.1700209638321,-858.7322856296475,9.663381206337365e-13,-3490.364858954309,2.5278450057679005,301.27855366859467,-21.29685173364098,15.49786294395608,-2.2096851457885496,-1.2639225028839502,-3.261419020007469,-921.1191016659924
0.7095911477869468,1.4092622253233744,0.8473157056375422,0.2930338255759441,0.3874305514609739,-1.2801026505629185,1.4092622253233744,-0.3174340153522095,0.0,-3.200868566824106,-0.2374201773915779,0.1684712561830703,-2441.442584252649,-6.447884055855705,-602.4263623614912,-0.2174212327187115,0.5642474849959189,0.2874604251777897,0.0,21.846410123696064,1.6204284739138213,-0.5749208503555795,0.0,-310.2991018931437,2434.3457587326006,17.823489136531414,1.6994596974750458,200.94215211834688,0.2874604251777897,12.59978180422396,-37.06286491173118,3.169454055945993,-26.423297076593588,-228.5306613657039,-862.2816314583079,500.1089128080456,604.4362216422687,851.809134777636,-855.3725604466023,-3.694822225952521e-13,-3474.1671409130136,2.52857531049511,300.1056092068774,-21.255273905963712,15.52425321661855,-2.205475255112545,-1.264287655247555,-3.263262668573796,-915.9606297363443
0.7095648912228056,1.4093143733150078,0.8472489467009943,0.2930550062404087,0.3873235905729713,-1.2802619179261367,1.409314373315008,-0.3174253508320019,0.0,-3.2005256075032253,-0.2374047655763093,0.1684540866619296,-2430.1798551389443,-6.430577429578449,-600.0997859543658,-0.2174591101109204,0.564845502917674,0.287410354839217,0.0,21.8424905860674,1.6202061764579003,-0.574820709678434,0.0,-310.0491404343444,2423.247044343203,17.742646472583587,1.6682774733399466,199.86823242902076,0.287410354839217,12.535883361090876,-36.94341970965923,3.1627351987815486,-26.286154218416,-228.37681550739325,-847.9772337426402,497.1823828140001,602.0473592538882,848.4739968128489,-852.0385806337137,-2.842170943040401e-13,-3458.0921066389583,2.5293035311062986,298.9416497730951,-21.21393076330813,15.550509300646622,-2.201289479969965,-1.2646517655531493,-3.265103898480179,-910.421512508191
0.7095386346586646,1.4093665251661267,0.8471821745262071,0.293076193402174,0.3872167183912909,-1.2804208518743982,1.4093665251661267,-0.3174165599259604,0.0,-3.200181276068623,-0.2373893752375281,0.1684369331885091,-2419.0019600088453,-6.413365862906398,-597.7909728963158,-0.2174969793250248,0.5654431375019865,0.287360312745313,0.0,21.838561767300373,1.6199840217780528,-0.574720625490626,0.0,-309.80067832303143,2412.2332782792564,17.66226239573335,1.637276584531592,198.80263378787123,0.287360312745313,12.472365079267863,-36.82484129194355,3.1560531797475195,-26.149788027345743,-228.223825051644,-832.5734108749148,494.5467676897183,599.6767327013085,845.1643129902194,-848.7300521286792,9.947598300641405e-13,-3442.138349730801,2.5300296798522,297.7865727483605,-21.17282005868547,15.576632768140572,-2.1971275888971844,-1.2650148399261,-3.266942721847498,-905.3615601287715
0.7095123780945236,1.4094186808771596,0.8471153891287967,0.2930973870579829,0.3871099349666704,-1.280579452286826,1.4094186808771596,-0.3174076427371198,0.0,-3.199835582345786,-0.2373740064024854,0.1684197957804521,-2407.9001110611903,-6.396235810894675,-595.4978102890304,-0.2175348403224949,0.5660403922162016,0.2873102989265713,0.0,21.83462373694208,1.6197620100620425,-0.5746205978531427,0.0,-309.55347986576294,2401.2958507797644,17.58226687065006,1.6064305144271085,197.7443936430622,0.2873102989265713,12.409174246072112,-36.70708943846192,3.14940294243827,-26.014096260821333,-228.071563500046,-812.7251103856579,492.42561082143993,597.3222106844968,841.8770822415722,-845.4439738788724,2.557953848736361e-13,-3426.293424912584,2.5307537679863743,296.6393216784072,-21.13190695370568,15.602595792710131,-2.1929859616110763,-1.2653768839931872,-3.2687791495254035,-901.1380290677364
0.7094861215303826,1.4094708404485352,0.8470485905243875,0.293118587204574,0.3870032403497253,-1.2807377190883844,1.4094708404485354,-0.3173985993911968,0.0,-3.199488534482317,-0.2373586590984106,0.1684026744553836,-2396.865099993372,-6.379172880320607,-593.2180720477696,-0.2175726930647948,0.5666372698108284,0.2872603134134439,0.0,21.83067655310021,1.619540141497425,-0.5745206268268878,0.0,-309.30720052303207,2390.425880102927,17.502585435077407,1.5757110995067398,196.69252889822985,0.2872603134134439,12.346254907769575,-36.59010677444278,3.1427791162435668,-25.87897038308737,-227.9198229982337,-789.0157423466235,490.77120297421766,594.9815485860921,838.6091433370103,-842.1771846670922,8.526512829121202e-14,-3410.5442958357376,2.531475804739921,295.49878351676057,-21.09115441206371,15.628368887704626,-2.1888607487830423,-1.2657379023699604,-3.270613189765916,-897.6804628684783
0.7094598649662416,1.4095230038806823,0.8469817787286129,0.2931397938386822,0.3868966345909501,-1.2808956521416732,1.409523003880682,-0.3173894299829489,0.0,-3.1991401393189203,-0.2373433333525116,0.1683855692309105,-2385.887903399602,-6.362162856855653,-590.9495745739151,-0.2176105375133822,0.5672337723719167,0.2872103562363403,0.0,21.826720264936665,1.6193184162715488,-0.5744207124726807,0.0,-309.06172131668666,2379.61455492122,17.42314476269264,1.5450906471054244,195.6460052008768,0.2872103562363403,12.283552025346628,-36.47385184169536,3.1361764008227984,-25.74430328146571,-227.76857090567012,-760.9636528654901,489.58975163969455,592.6525452237296,835.3573958012831,-838.92658402814,1.9895196601282805e-13,-3394.878186607915,2.5321957974651177,294.3638664609421,-21.05052584689633,15.65392964877917,-2.1847481472772983,-1.2660978987325588,-3.272444848405446,-894.9905116304691
0.7094336084021005,1.4095751711740292,0.846914953757116,0.2931610069570373,0.3867901177407186,-1.2810532513759414,1.4095751711740292,-0.3173801346401237,0.0,-3.1987904020482065,-0.2373280291919743,0.1683684801246213,-2374.959462749052,-6.345191302904289,-588.6901160570577,-0.217648373629708,0.5678299013133161,0.2871604274256292,0.0,21.822754910357155,1.6190968345715546,-0.5743208548512584,0.0,-308.81675590808544,2368.853193540771,17.343869748439353,1.514540737733415,194.60383322121152,0.2871604274256292,12.221009273629372,-36.35827396371132,3.1295894165630127,-25.609986245834207,-227.61764536806032,-728.479309049183,488.9280597646479,590.3329817361347,832.1187137803871,-835.6890461153733,3.694822225952521e-13,-3379.282281937245,2.532913751604111,293.2334696035255,-21.00998408544055,15.679222996342594,-2.1806442924992564,-1.2664568758020556,-3.27427412882098,-893.1429113593307
0.7094073518379594,1.4096273423290049,0.8468481156255475,0.2931822265563656,0.3866836898492821,-1.281210516682835,1.4096273423290049,-0.3173707134717827,0.0,-3.198439326354364,-0.2373127466439627,0.1683514071540862,-2364.071639631573,-6.328245176666624,-586.4377190885274,-0.2176862013752178,0.5684256573197459,0.2871105270116363,0.0,21.818780516966086,1.6188753965843716,-0.5742210540232727,0.0,-308.5720353735263,2358.133784822031,17.264693117150443,1.4840360029576385,193.5651281531129,0.2871105270116363,12.15857626241135,-36.24333886048718,3.123013305506956,-25.475921122577503,-227.46689168988723,-695.4041036922326,488.4893607575681,588.0208657847872,828.8902902702101,-832.4617639291209,2.8421709430404014e-14,-3363.7450608249283,2.533629670526972,292.10660423897843,-20.969495543105797,15.704242333889717,-2.1765456924633506,-1.266814835263486,-3.2761010317173014,-891.670298480536
0.7093810952738184,1.4096795173460377,0.8467812643495674,0.293203452633389,0.3865773509667716,-1.2813674479762178,1.4096795173460377,-0.3173611665979493,0.0,-3.198086915327292,-0.2372974857356193,0.1683343503368569,-2353.2254354184824,-6.311326274788065,-584.1926393189609,-0.2177240207113507,0.5690210408334375,0.2870606550246463,0.0,21.8147971083154,1.6186541024967231,-0.5741213100492926,0.0,-308.327684213781,2347.4572893438067,17.18562449671409,1.4535801361642535,192.52997524922927,0.2870606550246463,12.096260127220551,-36.1290459629129,3.1164487284348,-25.3421211755852,-227.3163990048189,-663.8318474514463,487.7401473632232,585.7164530683955,825.6724868630889,-829.2450990652063,2.557953848736361e-13,-3348.267928934042,2.53434355692671,290.98339819176545,-20.92906489966981,15.728984882616698,-2.1724528340425726,-1.267171778463355,-3.27792555692761,-889.6954105045235
0.7093548387096774,1.409731696225557,0.8467143999448441,0.2932246851848249,0.386471101143195,-1.281524045119823,1.4097316962255573,-0.3173514941137647,0.0,-3.197733172991696,-0.2372822464940641,0.1683173096904667,-2342.427603524812,-6.2944458514514166,-581.956543643587,-0.2177618315995404,0.5696160526769073,0.2870108114949007,0.0,21.81080471431254,1.6184329524951198,-0.5740216229898014,0.0,-308.0838223798521,2336.830357132892,17.106722025205027,1.423195021375765,191.4991540042823,0.2870108114949007,12.034104148221624,-36.01541620068261,3.1098998719202133,-25.208670615818384,-227.16621309997,-635.5336178426032,486.68475257138346,583.4214194407357,822.4676672425106,-826.0414152120954,-9.947598300641405e-13,-3332.860433696611,2.535055414553429,289.86468490811546,-20.888721231513443,15.75348017775021,-2.168368741431894,-1.2675277072767146,-3.2797477056559297,-887.2238357129133
0.7093285821455364,1.4097838789679915,0.8466475224270561,0.2932459242073866,0.3863649404284412,-1.2816803080543662,1.4097838789679915,-0.3173416961524553,0.0,-3.1973781040450038,-0.2372670289463955,0.1683002852324307,-2331.6814289176787,-6.277609610549344,-579.7302605852459,-0.217799634001214,0.570210694037385,0.2869609964526002,0.0,21.80680336947937,1.618211946765867,-0.5739219929052005,0.0,-307.8405446483321,2326.256029406489,17.02801538294656,1.392891791009112,190.47304034511245,0.2869609964526002,11.972130277535925,-35.90249191453712,3.1033688626393343,-25.07561195765636,-227.01638353783196,-609.4437204827318,485.45031791442335,581.1365966087463,819.2770053773354,-822.851886345136,1.2221335055073725e-12,-3317.527213565973,2.535765248229627,288.750878647535,-20.84847930647448,15.777723712331138,-2.16429495111948,-1.2678826241148136,-3.2815674804987607,-884.4657968942602
0.7093023255813953,1.4098360655737707,0.8465806318118866,0.2932671696977842,0.386258868872272,-1.2818362367232086,1.4098360655737705,-0.3173317728484923,0.0,-3.1970217138217736,-0.237251833119689,0.1682832769802445,-2320.9907696583205,-6.260824186570268,-577.5147510012358,-0.2178374278777951,0.5708049663769615,0.2869112099279007,0.0,21.80279311261637,1.6179910854950472,-0.5738224198558015,0.0,-307.59802902977003,2315.7380910131,16.94953902634559,1.3626833696688605,189.4520484134644,0.2869112099279007,11.9103640110151,-35.79026062177779,3.096858171103229,-24.942994664931994,-226.8670208889749,-585.3108099363917,483.9938226560004,578.862949189356,816.1018627915511,-819.6778739959512,-1.4210854715202006e-13,-3302.2737106075,2.536473063586118,287.6424598363664,-20.80835629712753,15.80175395092958,-2.160233249916506,-1.268236531793059,-3.283384885105225,-881.357639481784
0.7092760690172543,1.4098882560433228,0.8465137281150305,0.2932884216527225,0.3861528865243301,-1.2819918309518712,1.4098882560433228,-0.3173217242779488,0.0,-3.196664008564646,-0.2372366590409979,0.1682662849513856,-2310.3591328488183,-6.2440957504067445,-575.3108998941854,-0.2178752131907005,0.5713988715094056,0.2868614519509172,0.0,21.798773988767675,1.6177703688685363,-0.5737229039018344,0.0,-307.3562873125866,2305.279823178089,16.871325337746867,1.3325819294254773,188.43660820835663,0.2868614519509172,11.848829277991776,-35.67874082639234,3.090370093562207,-24.81086469013284,-226.71810775102745,-564.159394261962,482.3029818094691,576.6013651915996,812.9434932021834,-816.5206318904711,5.684341886080801e-13,-3287.1048720393364,2.537178867158517,286.5398709731483,-20.768368183345327,15.82559471031845,-2.1561853008266603,-1.2685894335792585,-3.2851999243033734,-877.8692911475694
0.7092498124531132,1.4099404503770772,0.8464468113521917,0.2933096800689023,0.3860469934341389,-1.28214709065971,1.4099404503770774,-0.3173115505633173,0.0,-3.1963049950145503,-0.2372215067373542,0.1682493091633134,-2299.790517574953,-6.227431330175313,-573.1197130768041,-0.2179129899013414,0.5719924115571552,0.2868117225517232,0.0,21.794746046324263,1.617549797072008,-0.5736234451034465,0.0,-307.1154842643333,2294.885149672856,16.793410406903323,1.3026009409349957,187.4271601729896,0.2868117225517232,11.787552722409442,-35.56796553883878,3.083907244261105,-24.679274380036095,-226.56974303984484,-543.557039726149,480.4292365433959,574.3528539035617,809.8033215081475,-813.3815849378,8.810729923425242e-13,-3272.0263450395737,2.537882666389238,285.44361496101266,-20.72853316215461,15.849237080405135,-2.152152997712222,-1.268941333194619,-3.287012604104389,-874.0879674003927
0.7092235558889722,1.4099926485754632,0.8463798815390815,0.2933309449430203,0.3859411896510972,-1.2823020157874785,1.4099926485754637,-0.3173012518376202,0.0,-3.1959446804826337,-0.2372063762357669,0.168232349633468,-2289.285354595432,-6.210832072527029,-570.941318018287,-0.2179507579711242,0.572585588870786,0.2867620217603486,0.0,21.790709337560465,1.6173293702909146,-0.5735240435206973,0.0,-306.87568289045896,2284.5545178370567,16.71580077023321,1.2727428681522204,186.4237459327408,0.2867620217603486,11.726538986551622,-35.45792048290715,3.077470044108396,-24.548231950458398,-226.42197044967224,-522.9434278377585,478.6893153594468,572.1175407029908,806.6815265122907,-810.2609119519977,2.8421709430404014e-14,-3257.038727832965,2.538584469446211,284.3537555309907,-20.688854261268038,15.87269635572304,-2.148136656818894,-1.2692922347231057,-3.28882293146939,-870.5357374563657
0.7091972993248312,1.41004485063891,0.8463129386914193,0.2933522162717694,0.3858354752244805,-1.2824566062249343,1.41004485063891,-0.3172908282085812,0.0,-3.195583071846377,-0.2371912675632222,0.1682154063792706,-2278.839345804058,-6.194291289012636,-568.7746826437393,-0.2179885173614509,0.5731784055889747,0.2867123496067802,0.0,21.78666391179471,1.6171090887104935,-0.5734246992135604,0.0,-306.636653781568,2274.283593438538,16.63846176398616,1.242994622601329,185.42593205244495,0.2867123496067802,11.6657620355334,-35.34858842177153,3.0710559939822493,-24.417686884611925,-226.27463938042055,-501.341736586126,477.1328667111104,569.8943845200348,803.576642300506,-807.1571470292394,2.842170943040401e-13,-3242.135931179976,2.539284283837592,283.2697766423835,-20.64931429149948,15.895963609895016,-2.144134491428276,-1.269642141918796,-3.290630912515532,-867.2774211505393
0.7091710427606901,1.4100970565678472,0.8462459828249336,0.293373494051838,0.3857298502034429,-1.2826108618675531,1.4100970565678472,-0.317280279786703,0.0,-3.195220175556912,-0.2371761807466841,0.1681984794181238,-2268.451172782809,-6.177807152621565,-566.6194994101512,-0.2180262680337185,0.5737708636912334,0.2866627061209623,0.0,21.78260981540444,1.6168889525157712,-0.5733254122419247,0.0,-306.39846483891785,2264.07119599559,16.561383900762685,1.2133525838235544,184.43354539078396,0.2866627061209623,11.60521459433408,-35.23995459566238,3.06466440697714,-24.287625136472343,-226.1278104851723,-478.9866131474146,475.5727512749344,567.6830733613309,800.488230810202,-804.0698521165352,-5.400124791776761e-13,-3227.316080245318,2.539982116585965,282.1915245206673,-20.60990860296097,15.919042323254914,-2.1401460189816106,-1.2699910582929828,-3.2924365527406287,-864.0203166892544
