u,x,f2FF,f2XF,f2XX,v1_target,v4_target,c2_target
0.7140321428571428,1.4004971764976568,-8058.4887663270165,0.0,3.414680502459871,16.747273176758977,0.0,-1.4014089577433197
0.7140357142857142,1.4004901715600462,-8235.907594755545,0.0,3.353952984334325,16.43987597009149,0.0,-1.3793855501198122
0.7140392857142857,1.400483166692509,-8418.443508189985,0.0,3.2938218977684213,16.13635949435238,0.0,-1.3576439177541246
0.7140428571428571,1.4004761618950443,-8606.27661326544,0.0,3.2342888953499367,15.83671112364831,0.0,-1.3361830726521844
0.7140464285714285,1.4004691571676513,-8799.594452834579,0.0,3.1753556178990734,15.540917865543449,0.0,-1.315002000665814
0.71405,1.4004621525103285,-8998.592357143394,0.0,3.117023602071058,15.24896636087774,0.0,-1.294099661499934
0.7140535714285714,1.4004551479230751,-9203.47381364254,0.0,3.0592942726654604,14.960842883673083,0.0,-1.2734749887262182
0.7140571428571428,1.40044814340589,-9414.45086398562,0.0,3.002168558239644,14.676533341131954,0.0,-1.253126889803415
0.7140607142857143,1.400441138958772,-9631.744525036089,0.0,2.945647837991917,14.396023273728362,0.0,-1.2330542461044116
0.7140642857142857,1.4004341345817204,-9855.585182453302,0.0,2.8897336792040798,14.119297855394048,0.0,-1.2132559129501839
0.7140678571428571,1.4004271302747338,-10086.213066038565,0.0,2.8344270787979724,13.84634189380024,0.0,-1.1937307196506737
0.7140714285714286,1.4004201260378113,-10323.878732485087,0.0,2.7797290358303335,13.577139830737778,0.0,-1.1744774695527869
0.714075,1.400413121870952,-10568.843572680016,0.0,2.7256404066614186,13.311675742596897,0.0,-1.1554949400955792
0.7140785714285715,1.4004061177741545,-10821.380346986654,0.0,2.6721620428329755,13.049933340947865,0.0,-1.1367818828727325
0.7140821428571428,1.400399113747418,-11081.773759410038,0.0,2.6192942862351716,12.791895973233837,0.0,-1.1183370237031087
0.7140857142857142,1.4003921097907417,-11350.321154087997,0.0,2.5670376614222317,12.537546623526419,0.0,-1.1001590627058477
0.7140892857142856,1.4003851059041237,-11627.3329115889,0.0,2.5153930252989682,12.286867913470104,0.0,-1.0822466743889843
0.7140928571428571,1.400378102087564,-11913.133186049612,0.0,2.464360777424579,12.039842103252292,0.0,-1.0645985077399898
0.7140964285714285,1.4003710983410604,-12208.060655656605,0.0,2.413941190470647,11.796451092724293,0.0,-1.0472131863270437
0.7141,1.400364094664613,-12512.46926560843,0.0,2.364134432165455,11.556676422626222,0.0,-1.0300893084078724
0.7141035714285714,1.40035709105822,-12826.729013719383,0.0,2.314940618764641,11.320499275923064,0.0,-1.013225447046418
0.7141071428571428,1.4003500875218806,-13151.226781376216,0.0,2.2663595793503775,11.087900479258064,0.0,-0.9966201502379987
0.7141107142857143,1.4003430840555935,-13486.366955102292,0.0,2.218390920369309,10.858860504519836,0.0,-0.980271941042524
0.7141142857142857,1.4003360806593583,-13832.572848310125,0.0,2.171034634485374,10.633359470529307,0.0,-0.9641793177263154
0.7141178571428571,1.4003290773331734,-14190.287934337442,0.0,2.1242906364226815,10.41137714484502,0.0,-0.9483407539122932
0.7141214285714286,1.4003220740770377,-14559.976453738911,0.0,2.0781584996638736,10.19289294569087,0.0,-0.9327546987389514
0.714125,1.4003150708909504,-14942.124522951632,0.0,2.032637750678091,9.97788594400578,0.0,-0.9174195770279536
0.7141285714285714,1.4003080677749105,-15337.241309858975,0.0,1.9877277895966354,9.766334865618179,0.0,-0.9023337894606105
0.7141321428571428,1.400301064728917,-15745.860280161882,0.0,1.943427914286692,9.558218093552279,0.0,-0.8874957127637103
