u,x,phi,T_H,S_SVT,f,h,phiprime,A0prime,X,a1,a2,a3,a4,a5,a6,a7,a8,a9,b1,b2,b3,b4,b5,c1,c2,c3,c4,c5,c6,d1,d2,d3,d4,e1,e2,e3,e4,v1,v2,v3,v4,v5,v6,v7,v8,v9,v10,v11,v12,v13,alpha1,alpha2,alpha4,alpha5,alpha6,alpha7,f3phi_holonomic,f3phiX_holonomic,f4phi_holonomic,f4phiX_holonomic
0.5563341422385478,1.7974809095416164,0.5170527511976539,1.0,0.0,0.4345088586760263,0.491016459876734,-0.4613814799798303,0.0,-0.0522620415323876,0.0,-0.08181624360154242,-0.41512762413496973,0.23094967069265468,-2.121905552932567,-2.924882558374975e-12,-0.46458113080234303,-0.2351750802311524,0.1882235711497301,0.2657594501023198,0.0,0.3765918322164536,1.9107901523567905,-0.5315189002046397,0.0,0.0,0.0,-0.0,-0.19872396071194207,0.24172769030188673,0.2657594501023198,-0.0,-0.05064551113018689,0.07148069626944673,0.831160110621117,0.0,0.0,-0.11177759335355397,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,0.2657594501023198,0.0,0.0,-0.0,-0.03574034813472336,0.16751900797911845,-0.0,-0.0,-0.0,-0.0
0.5563607226534867,1.7973950339819753,0.5170923761726363,1.0,0.0,0.4344861610852422,0.4909946408032346,-0.4614643461135846,0.0,-0.052278493022492,0.0,-0.08163401185270673,-0.415087726156983,0.23093850728929163,-2.1053664655917905,2.3376856006507296e-12,-0.46462292877081424,-0.23517416291091445,0.1882518395523992,0.2657604867235157,0.0,0.3757726674138691,1.9107063162619193,-0.5315209734470314,0.0,0.0,0.0,-0.0,-0.19873122365720464,0.24172926085397506,0.2657604867235157,-0.0,-0.050537535676679624,0.07148407132256283,0.8292400863088101,0.0,0.0,-0.11152421145232305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,0.2657604867235157,0.0,0.0,-0.0,-0.03574203566128142,0.16754311426058505,-0.0,-0.0,-0.0,-0.0
0.5563873030684254,1.797309166627439,0.5171320043915124,1.0,0.0,0.4344634634089417,0.4909728135061481,-0.46154590965540343,0.0,-0.0522946501633178,0.0,-0.08145468526921654,-0.41504782846800536,0.23092734192571995,-2.0881762905552113,-7.289724379688778e-13,-0.46466372513732745,-0.23517324745194698,0.188279663073053,0.2657615212494382,0.0,0.37496679067140226,1.9106224731138726,-0.5315230424988764,0.0,0.0,0.0,-0.0,-0.19873837477022138,0.24173063177229825,0.2657615212494382,-0.0,-0.05043133758035434,0.07148744543483702,0.8273522623623102,0.0,0.0,-0.11127513765210717,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,0.2657615212494382,0.0,0.0,-0.0,-0.03574372271741851,0.16756722505997748,-0.0,-0.0,-0.0,-0.0
0.5564138834833643,1.797223307476831,0.5171716358545986,1.0,0.0,0.4344407656468881,0.4909509779848117,-0.4616280455524432,0.0,-0.0523109377673515,0.0,-0.08127417114863841,-0.4150079310676414,0.2309161746017427,-2.1142167888087067,-5.111466805374221e-13,-0.46470494970704396,-0.23517233385456915,0.18830768082642463,0.26576255367967766,0.0,0.3741553628265989,1.9105386229107162,-0.5315251073593553,0.0,0.0,0.0,-0.0,-0.19874557038237806,0.24173208404811541,0.26576255367967766,-0.0,-0.05032438318329391,0.07149081860598709,0.8254516944470178,0.0,0.0,-0.11102432704404508,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,0.26576255367967766,0.0,0.0,-0.0,-0.035745409302993546,0.16759134037870813,-0.0,-0.0,-0.0,-0.0
0.556440463898303,1.7971374565289764,0.517211270601713,1.0,0.0,0.4344180677863044,0.4909291341787737,-0.4617106530351502,0.0,-0.0523273330375515,0.0,-0.08109261071760608,-0.4149680339242375,0.23090500529976946,-2.106950170322842,-5.332401187274627e-13,-0.46474655875999626,-0.23517142213002634,0.18833587282979794,0.26576358400147676,0.0,0.3733390332075071,1.9104547655617556,-0.5315271680029535,0.0,0.0,0.0,-0.0,-0.19875280619100566,0.24173360994621584,0.26576358400147676,-0.0,-0.05021675972808559,0.0714941908303452,0.823540006807002,0.0,0.0,-0.110771998063255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,0.26576358400147676,0.0,0.0,-0.0,-0.0357470954151726,0.16761546023081586,-0.0,-0.0,-0.0,-0.0
0.5564670443132419,1.7970516137826988,0.5172509086411108,1.0,0.0,0.4343953698243616,0.4909072820764139,-0.4617925379732308,0.0,-0.0523435653079054,0.0,-0.08091276443022404,-0.41492813703153386,0.23089383401633748,-2.0876596691870857,7.460698725481052e-13,-0.4647875807784183,-0.23517051228056227,0.1883638049606489,0.2657646122122508,0.0,0.37253051045612834,1.9103709010494339,-0.5315292244245016,0.0,0.0,0.0,-0.0,-0.19875997570874565,0.24173501809464262,0.2657646122122508,-0.0,-0.050110176607475965,0.07149756210661633,0.821647364326631,0.0,0.0,-0.11052220786910572,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,0.2657646122122508,0.0,0.0,-0.0,-0.035748781053308164,0.1676395846200927,-0.0,-0.0,-0.0,-0.0
0.5564936247281808,1.796965779236824,0.5172905498945635,1.0,0.0,0.4343726717860843,0.4908854217911727,-0.4618744522661126,0.0,-0.0523598049999583,0.0,-0.08073281762884034,-0.4148882404494242,0.23088266078479705,-2.1166528175266857,-5.002664948960955e-13,-0.4648286503420672,-0.23516960428600456,0.18839176182204975,0.26576563833474764,0.0,0.3717214404712775,1.9102870295382872,-0.5315312766694953,0.0,0.0,0.0,-0.0,-0.1987671474730956,0.2417364316532734,0.26576563833474764,-0.0,-0.05000351017911242,0.07150093244490525,0.8197539921677588,0.0,0.0,-0.11027229703993235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,0.26576563833474764,0.0,0.0,-0.0,-0.03575046622245263,0.16766371352359968,-0.0,-0.0,-0.0,-0.0
0.5565202051431195,1.7968799528901769,0.5173301944575225,1.0,0.0,0.4343499736408105,0.4908635531816596,-0.46195763026501435,0.0,-0.0523763319987488,0.0,-0.08055019667334123,-0.41484834410351235,0.2308714855637701,-2.118664618766291,1.609823385706477e-14,-0.46487067706874186,-0.23516869817214642,0.18842014809176305,0.2657666623397695,0.0,0.3708999726563949,1.910203150819458,-0.531533324679539,0.0,0.0,0.0,-0.0,-0.1987744229871819,0.24173803303109448,0.2657666623397695,-0.0,-0.04989516623507728,0.07150430183217638,0.8178315753280523,0.0,0.0,-0.11001845626031437,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,0.2657666623397695,0.0,0.0,-0.0,-0.03575215091608819,0.16768784697265698,-0.0,-0.0,-0.0,-0.0
0.5565467855580584,1.7967941347415817,0.5173698423460247,1.0,0.0,0.4343272753832259,0.4908416762247017,-0.4620396772515806,0.0,-0.0523926033213021,0.0,-0.08037007432060088,-0.41480844798147437,0.2308603083464166,-2.0889641867382416,1.4841461393189093e-12,-0.46491184168818234,-0.23516779394332787,0.1884481519971808,0.2657676842223626,0.0,0.370089924698774,1.9101192648583756,-0.5315353684447252,0.0,0.0,0.0,-0.0,-0.19878160157845604,0.2417394616374994,0.2657676842223626,-0.0,-0.04978834876331095,0.07150767026608713,0.8159368810078219,0.0,0.0,-0.10976832186382746,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,0.26576768422236263,0.0,0.0,-0.0,-0.03575383513304357,0.16771198497351786,-0.0,-0.0,-0.0,-0.0
0.5565733659729971,1.7967083247898648,0.517409493445496,1.0,0.0,0.4343045770500227,0.49081979108688,-0.4621215963776934,0.0,-0.0524088464147437,0.0,-0.08019030683685092,-0.4147685521712231,0.23084912918168432,-2.1067145068099875,-1.2667644710973036e-12,-0.4649528906148333,-0.235166891569804,0.18847610771205428,0.26576870401609354,0.0,0.36928142632774835,1.910035371897315,-0.5315374080321871,0.0,0.0,0.0,-0.0,-0.19878876450202856,0.24174086346464457,0.26576870401609354,-0.0,-0.04968173006023502,0.07151103776157561,0.8140463581852843,0.0,0.0,-0.10951872626500359,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,0.26576870401609354,0.0,0.0,-0.0,-0.035755518880787804,0.1677361274919038,-0.0,-0.0,-0.0,-0.0
0.556599946387936,1.7966225230338515,0.5174491478456826,1.0,0.0,0.4342818786123471,0.4907978976354743,-0.462204346803009,0.0,-0.0524252788360912,0.0,-0.08000872477437578,-0.4147286566029002,0.23083794803071495,-2.1178545914008384,1.117217429680295e-12,-0.4649945988401414,-0.23516599107578393,0.18850435970748322,0.2657697216935544,0.0,0.36846448684447153,1.9099514717403132,-0.5315394433871088,0.0,0.0,0.0,-0.0,-0.1987959985737056,0.2417423945111674,0.2657697216935544,-0.0,-0.04957396598233088,0.07151440430638319,0.8121362978283524,0.0,0.0,-0.10926647920920007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,0.2657697216935544,0.0,0.0,-0.0,-0.03575720215319159,0.16776027455732237,-0.0,-0.0,-0.0,-0.0
0.5566265268028747,1.7965367294723682,0.5174888055373303,1.0,0.0,0.4342591800729998,0.490775995884351,-0.4622867701877667,0.0,-0.0524416378578919,0.0,-0.07982794993558621,-0.41468876128370535,0.2308267648975353,-2.0922637587618724,-1.5673018438633335e-12,-0.46503603492515777,-0.23516509245893163,0.18853249314130457,0.26577073725733663,0.0,0.3676511797501528,1.9098675644070224,-0.5315414745146733,0.0,0.0,0.0,-0.0,-0.19880320025858927,0.24174386875243858,0.26577073725733663,-0.0,-0.04946668084819972,0.07151776990153375,0.8102353558116353,0.0,0.0,-0.10901543631543509,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,0.26577073725733663,0.0,0.0,-0.0,-0.03575888495076687,0.16778442616813047,-0.0,-0.0,-0.0,-0.0
0.5566531072178136,1.79645094410424,0.5175284664958246,1.0,0.0,0.4342364814398672,0.4907540858675413,-0.462368542763239,0.0,-0.0524578499864873,0.0,-0.07964860222226539,-0.41464886623178376,0.230815579792266,-2.1059990627404157,1.0154099783221682e-12,-0.46507698212272397,-0.23516419571345665,0.1885604113075569,0.26577175071393583,0.0,0.3668443607416945,1.9097836499451466,-0.5315435014278717,0.0,0.0,0.0,-0.0,-0.19881034556339403,0.2417452430889164,0.26577175071393583,-0.0,-0.04936025896848195,0.07152113454993998,0.808350382948186,0.0,0.0,-0.10876651919941593,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,0.2657717507139358,0.0,0.0,-0.0,-0.03576056727496999,0.16780858231825332,-0.0,-0.0,-0.0,-0.0
0.5566796876327523,1.7963651669282945,0.5175681306982247,1.0,0.0,0.4342137827201476,0.4907321676188684,-0.46245163886871216,0.0,-0.0524743632209355,0.0,-0.07946644359904181,-0.41460897146486075,0.23080439272479542,-2.1267678360713953,-1.4925838343060605e-12,-0.46511893837431123,-0.23516330083343115,0.1885887819629258,0.26577276207000283,0.0,0.36602451032862876,1.9096997284034982,-0.5315455241400057,0.0,0.0,0.0,-0.0,-0.19881760062274806,0.24174681596856812,0.26577276207000283,-0.0,-0.04925207392619868,0.07152449825444367,0.8064349154143448,0.0,0.0,-0.10851347656014687,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,0.26577276207000283,0.0,0.0,-0.0,-0.03576224912722183,0.16783274300177936,-0.0,-0.0,-0.0,-0.0
0.5567062680476912,1.7962793979433571,0.5176077982863092,1.0,0.0,0.4341910838682917,0.4907102409293912,-0.46253430482247426,0.0,-0.0524907796247022,0.0,-0.07928523242625557,-0.4145690768729279,0.2307932036339041,-2.096278796537536,2.7127189383691075e-12,-0.4651605725958529,-0.23516240785681217,0.18861701221245408,0.26577377128259194,0.0,0.3652089385156794,1.9096157994745189,-0.5315475425651839,0.0,0.0,0.0,-0.0,-0.19882481727405585,0.241748321252287,0.26577377128259194,-0.0,-0.04914445481682961,0.07152786099585001,0.8045301656274016,0.0,0.0,-0.10826185275063238,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,0.26577377128259194,0.0,0.0,-0.0,-0.035763930497925006,0.1678569082645094,-0.0,-0.0,-0.0,-0.0
0.5567328484626299,1.796193637148256,0.5176474690819358,1.0,0.0,0.4341683849413814,0.4906883060589616,-0.4626161518412163,0.0,-0.0525070109309348,0.0,-0.07910589021961598,-0.4145291825930097,0.23078201259589187,-2.1000023732278623,-2.156719247636829e-12,-0.465201562359188,-0.23516151673702296,0.18864495722841354,0.2657747784042942,0.0,0.3644018908944572,1.909531863537124,-0.5315495568085884,0.0,0.0,0.0,-0.0,-0.1988319609473535,0.24174969681740097,0.2657747784042942,-0.0,-0.04903797305736002,0.07153122279758108,0.8026461490204353,0.0,0.0,-0.10801299676293419,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,0.2657747784042942,0.0,0.0,-0.0,-0.03576561139879054,0.16788107805224103,-0.0,-0.0,-0.0,-0.0
0.5567594288775688,1.7961078845418164,0.5176871431832109,1.0,0.0,0.4341456859077883,0.4906663628639525,-0.46269896243053765,0.0,-0.052523461732069,0.0,-0.0789244838545103,-0.4144892885493365,0.2307708195685984,-2.1234520567377064,7.293055048762653e-13,-0.46524329870112313,-0.23516062750014152,0.18867323775430142,0.265775783405589,0.0,0.36358524991204777,1.9094479203802255,-0.531551566811178,0.0,0.0,0.0,-0.0,-0.19883918521869012,0.24175121854286072,0.265775783405589,-0.0,-0.04893019058986381,0.07153458364634778,0.8007398615035333,0.0,0.0,-0.10776112074136746,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,0.26577578340558894,0.0,0.0,-0.0,-0.03576729182317389,0.1679052523969199,-0.0,-0.0,-0.0,-0.0
0.5567860092925075,1.796022140122867,0.5177268205776401,1.0,0.0,0.4341229867714596,0.490644411361411,-0.46278178866173797,0.0,-0.0525399168784922,0.0,-0.07874306351342443,-0.41444939475099735,0.23075962455710294,-2.1003484147271263,-1.2428946760678627e-12,-0.46528505059958647,-0.23515974014338084,0.18870152882293165,0.2657767862895779,0.0,0.36276845922871187,1.9093639700271423,-0.5315535725791558,0.0,0.0,0.0,-0.0,-0.19884640815497823,0.24175273925169766,0.2657767862895779,-0.0,-0.04882237820309576,0.07153794354350053,0.7988337553688654,0.0,0.0,-0.1075092466404185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,0.2657767862895779,0.0,0.0,-0.0,-0.035768971771750264,0.16792943129613763,-0.0,-0.0,-0.0,-0.0
0.5568125897074464,1.7959364038902348,0.5177665012793192,1.0,0.0,0.4341002875278241,0.4906224515292304,-0.4628637017155984,0.0,-0.0525561654408618,0.0,-0.07856371962797085,-0.41440950118647696,0.2307484275550133,-2.0978031319240884,1.9523271888033378e-12,-0.465326086317073,-0.2351588546710298,0.1887295021523641,0.2657777870513657,0.0,0.36196114992407247,1.9092800124437372,-0.5315555741027314,0.0,0.0,0.0,-0.0,-0.1988535505338064,0.24175411666898272,0.2657777870513657,-0.0,-0.04871583212895747,0.07154130248683392,0.7969506352539585,0.0,0.0,-0.1072604430656997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,0.2657777870513656,0.0,0.0,-0.0,-0.03577065124341696,0.1679536147558338,-0.0,-0.0,-0.0,-0.0
0.5568391701223852,1.7958506758427475,0.5178061851948091,1.0,0.0,0.4340775882066546,0.4906004835052248,-0.46294653174323896,0.0,-0.0525726230166808,0.0,-0.07838240004002439,-0.41436960792819083,0.23073722860267187,-2.1290557932606498,-2.0867751970854442e-12,-0.46536783648511826,-0.23515797105835362,0.1887577971004032,0.2657787857188598,0.0,0.36114465325820183,1.909196047831517,-0.5315575714377196,0.0,0.0,0.0,-0.0,-0.19886076967436572,0.24175563331698272,0.2657787857188598,-0.0,-0.04860803983048956,0.07154466048863266,0.7950462383368614,0.0,0.0,-0.10700875375989682,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,0.2657787857188598,0.0,0.0,-0.0,-0.03577233024431633,0.1679778027479286,-0.0,-0.0,-0.0,-0.0
0.556865750537324,1.7957649559792326,0.5178458725066221,1.0,0.0,0.4340548887494164,0.4905785070194654,-0.4630297813441494,0.0,-0.0525891766736249,0.0,-0.0782002030778892,-0.41432971483420794,0.23072602762106664,-2.1077313712514165,3.148592497836944e-12,-0.4654099074608383,-0.23515708935441781,0.1887862387955592,0.26577978223655807,0.0,0.36032402861857804,1.9091120757928108,-0.5315595644731161,0.0,0.0,0.0,-0.0,-0.19886802116053173,0.24175720945448603,0.26577978223655807,-0.0,-0.0484996821372915,0.07154801752417453,0.7931325737973327,0.0,0.0,-0.10675579375842459,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,0.26577978223655807,0.0,0.0,-0.0,-0.035774008762087264,0.1680019953312277,-0.0,-0.0,-0.0,-0.0
0.5568923309522629,1.7956792442985188,0.517885563068834,1.0,0.0,0.4340321892027958,0.4905565222855677,-0.46311177208101256,0.0,-0.0526054451594894,0.0,-0.07802081141889362,-0.41428982201702735,0.23071482467286047,-2.0955393611178286,-2.16382467499443e-12,-0.46545100617004037,-0.23515620952090252,0.18881424811367123,0.26578077664772237,0.0,0.35951624492274437,1.909028096639422,-0.5315615532954447,0.0,0.0,0.0,-0.0,-0.19887516415752815,0.24175859214770376,0.26578077664772237,-0.0,-0.04839304310255943,0.07155137361266536,0.7912498637981512,0.0,0.0,-0.10650697797536557,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,0.26578077664772237,0.0,0.0,-0.0,-0.03577568680633268,0.16802619246140163,-0.0,-0.0,-0.0,-0.0
0.5569189113672016,1.7955935407994346,0.5179252569150075,1.0,0.0,0.4340094895558729,0.4905345292544514,-0.4631945034099244,0.0,-0.0526218826554047,0.0,-0.07783986971982433,-0.41424992945071204,0.23070361974363063,-2.1224782399117044,1.653122083666858e-13,-0.4654926654546979,-0.23515533156684207,0.1888425108144456,0.2657817689420943,0.0,0.3587012339268379,1.9089441102986895,-0.5315635378841886,0.0,0.0,0.0,-0.0,-0.1988823664334907,0.24176008267506685,0.2657817689420943,-0.0,-0.04828542152811355,0.07155472874940967,0.7893505113163486,0.0,0.0,-0.10625589922089185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,0.2657817689420943,0.0,0.0,-0.0,-0.035777364374704836,0.1680503941502374,-0.0,-0.0,-0.0,-0.0
0.5569454917821405,1.7955078454808078,0.5179649540687066,1.0,0.0,0.4339867898010903,0.4905125278893856,-0.4632775872211876,0.0,-0.0526384010281322,0.0,-0.07765814647384961,-0.4142100371161486,0.23069241282275205,-2.1102442144945743,5.839773109528323e-14,-0.46553461609963454,-0.23515445549922323,0.18887090671212692,0.26578275911172966,0.0,0.3578825360534258,1.9088601167145849,-0.5315655182234593,0.0,0.0,0.0,-0.0,-0.1988895983087634,0.2417616277365351,0.26578275911172966,-0.0,-0.04817729389223124,0.07155808293088829,0.7874429816126081,0.0,0.0,-0.10600369715604263,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,0.26578275911172966,0.0,0.0,-0.0,-0.035779041465444146,0.168074600406764,-0.0,-0.0,-0.0,-0.0
0.5569720721970792,1.7954221583414682,0.5180046545430571,1.0,0.0,0.433964089934082,0.4904905181712686,-0.46335986176176674,0.0,-0.0526547362703745,0.0,-0.07747831915667745,-0.4141701450031939,0.23068120390459365,-2.094130666792816,7.029932191926491e-13,-0.4655759129792163,-0.23515358132167277,0.1888990124387785,0.2657837471524816,0.0,0.3570724903456699,1.9087761158583663,-0.5315674943049632,0.0,0.0,0.0,-0.0,-0.19889675672599438,0.24176304229580592,0.2657837471524816,-0.0,-0.04807032125626032,0.07156143615512989,0.7855563976171382,0.0,0.0,-0.10575429188622343,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,0.2657837471524816,0.0,0.0,-0.0,-0.035780718077564944,0.1680988112363773,-0.0,-0.0,-0.0,-0.0
0.5569986526120181,1.7953364793802438,0.5180443582479969,1.0,0.0,0.4339413899836277,0.490468500231687,-0.46344238376304764,0.0,-0.0526711285205235,0.0,-0.07729792129843321,-0.41413025318113966,0.23066999302776872,-2.1254772764155705,-1.0439427100550347e-12,-0.4656174245391697,-0.2351527090106756,0.18892721751993555,0.26578473309088096,0.0,0.3562597303813292,1.9086921079215997,-0.5315694661817619,0.0,0.0,0.0,-0.0,-0.19890393590079658,0.24176449550112541,0.26578473309088096,-0.0,-0.04796297352326928,0.07156478843388929,0.7836639508229007,0.0,0.0,-0.10550407508736526,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,0.2657847330908809,0.0,0.0,-0.0,-0.035782394216944645,0.16812302661222991,-0.0,-0.0,-0.0,-0.0
0.5570252330269568,1.7952508085959649,0.5180840653096241,1.0,0.0,0.4339186899092742,0.4904464738835906,-0.46352604411437315,0.0,-0.0526877803094446,0.0,-0.0771151283476358,-0.41409036155171514,0.23065878013756091,-2.121721061820058,3.469446951953614e-13,-0.4656597988685412,-0.235151838600341,0.18895581067752742,0.2657857168883278,0.0,0.35543584612020007,1.908608092628115,-0.5315714337766556,0.0,0.0,0.0,-0.0,-0.19891120805512952,0.241766117030991,0.2657857168883278,-0.0,-0.04785411835724507,0.07156813974996766,0.7817456472934464,0.0,0.0,-0.10525035429585716,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,0.26578571688832786,0.0,0.0,-0.0,-0.03578406987498383,0.16814724657548893,-0.0,-0.0,-0.0,-0.0
0.5570518134418957,1.79516514598746,0.5181237757018926,1.0,0.0,0.4338959897192004,0.4904244391656496,-0.46360846362941593,0.0,-0.0527041508002161,0.0,-0.07693507198914343,-0.4140504701351569,0.23064756524525862,-2.094624791955329,2.112754415861673e-13,-0.46570122314119083,-0.23515097008384742,0.18898398139941588,0.26578669855248516,0.0,0.35462448979504346,1.908524070033988,-0.5315733971049703,0.0,0.0,0.0,-0.0,-0.19891837395479087,0.241767549197511,0.26578669855248516,-0.0,-0.04774694012373004,0.07157149010664157,0.7798575272716776,0.0,0.0,-0.10500067455353224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,0.2657866985524851,0.0,0.0,-0.0,-0.035785745053320786,0.16817147111922714,-0.0,-0.0,-0.0,-0.0
0.5570783938568344,1.7950794915535595,0.5181634893424879,1.0,0.0,0.4338732894397253,0.4904023961977382,-0.4636909702722571,0.0,-0.0527205418640473,0.0,-0.07675489533816902,-0.41401057899462984,0.23063634838606648,-2.1158890718182986,-9.776623954849128e-13,-0.46574269915247274,-0.235150103439819,0.18901217878950752,0.26578767810746623,0.0,0.35381249413756316,1.9084400403134065,-0.5315753562149325,0.0,0.0,0.0,-0.0,-0.19892554253210626,0.241768987552516,0.26578767810746623,-0.0,-0.04763966611710435,0.07157483951461084,0.777968382421421,0.0,0.0,-0.10475083445427336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,0.26578767810746623,0.0,0.0,-0.0,-0.03578741975730542,0.1681957002190699,-0.0,-0.0,-0.0,-0.0
0.5571049742717733,1.794993845293093,0.5182032063081617,1.0,0.0,0.4338505890462022,0.4903803448655185,-0.4637742314794651,0.0,-0.0527371052873145,0.0,-0.07657307698475357,-0.41397068807011184,0.23062512952656797,-2.121097711132331,7.926992395823618e-14,-0.4657847762618363,-0.2351492386892203,0.1890406470199969,0.2657886555295283,0.0,0.35299284554664534,1.9083560032969171,-0.5315773110590566,0.0,0.0,0.0,-0.0,-0.19893277562636508,0.24177054311311313,0.2657886555295283,-0.0,-0.04753135192676505,0.07157818796328183,0.77606167787153,0.0,0.0,-0.10449860724611959,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,0.2657886555295283,0.0,0.0,-0.0,-0.035789093981640915,0.16821993390067622,-0.0,-0.0,-0.0,-0.0
0.557131554686712,1.794908207204891,0.5182429265952248,1.0,0.0,0.4338278885396288,0.4903582851750273,-0.4638570030094152,0.0,-0.0527535581277616,0.0,-0.07639243335496594,-0.41393079736463356,0.23061390866846868,-2.0966957061898364,-2.1382895454280515e-13,-0.46582645118974875,-0.23514837583110676,0.1890689380494694,0.2657896308196918,0.0,0.3521785268905677,1.9082719589928914,-0.5315792616393836,0.0,0.0,0.0,-0.0,-0.1989399623855793,0.2417720168926742,0.2657896308196918,-0.0,-0.04742374567179741,0.07158153545295866,0.7741680457424729,0.0,0.0,-0.10424811766400366,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,0.2657896308196918,0.0,0.0,-0.0,-0.03579076772647933,0.16824417216410098,-0.0,-0.0,-0.0,-0.0
0.5571581351016509,1.7948225772877833,0.5182826501592168,1.0,0.0,0.433805187934241,0.4903362171897385,-0.46393934889818095,0.0,-0.0527699149135345,0.0,-0.07621270090716147,-0.41389090691178126,0.23060268583049903,-2.116820873012267,9.534595335480844e-13,-0.46586781610815753,-0.23514751485434937,0.18909709380220135,0.26579060399048904,0.0,0.3513683239708709,1.9081879074923445,-0.5315812079809781,0.0,0.0,0.0,-0.0,-0.19894711220605182,0.24177342575837818,0.26579060399048904,-0.0,-0.04731668393949062,0.07158488198923063,0.7722846991376833,0.0,0.0,-0.10399899053837591,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,0.26579060399048904,0.0,0.0,-0.0,-0.035792440994615315,0.16826841499697598,-0.0,-0.0,-0.0,-0.0
0.5571847155165897,1.794736955540601,0.5183223770192719,1.0,0.0,0.4337824872237894,0.4903141408811081,-0.4640230565974355,0.0,-0.0527865822766508,0.0,-0.07603009804440165,-0.4138510166965284,0.23059146100430658,-2.131054408956912,-1.5980550216454503e-12,-0.46591021678166117,-0.23514665576433033,0.18912571462468603,0.26579157503578965,0.0,0.3505448019858743,1.9081038487522972,-0.5315831500715793,0.0,0.0,0.0,-0.0,-0.19895437457966095,0.24177503802243175,0.26579157503578965,-0.0,-0.04720781886034997,0.07158822756928114,0.7703703454095431,0.0,0.0,-0.10374566547445474,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,0.26579157503578965,0.0,0.0,-0.0,-0.03579411378464057,0.1682926624066886,-0.0,-0.0,-0.0,-0.0
