x,u,a1_archive,a1_selected,a2_archive,a2_selected,a5_archive,a5_selected,P,R
1.0656783049275227,0.9383694829632574,3.123135642879584,3.123129133547291,-50.01535172885976,-50.015351728859784,-97.78147023144751,-137.70857018657375,8.610952771115922,-2.086815383735853
1.0662320567842236,0.9378821370424928,3.111421255520659,3.111428185412933,-50.48715934752606,-50.487159347526074,-634.875338538544,-654.5152215258674,8.714021738661026,-2.087769876395151
1.0667858086409243,0.9373952970690445,3.09955872250344,3.0995498526544356,-50.96546228641165,-50.96546228641166,207.07275172801317,244.38439994476812,8.822918901273772,-2.088721677235768
1.0673395604976252,0.936908962255433,3.087684464989383,3.0877036726133866,-50.25221740958409,-50.252217409584105,527.6607364650466,495.57771301151143,8.734464276185507,-2.0896682479489295
1.0678933123543262,0.9364231318158128,3.076014539997057,3.0760008561241947,-50.34444201704039,-50.34444201704041,-424.2770556347056,-412.4867954047517,8.778565180129958,-2.090620900720771
1.068447064211027,0.9359378049659668,3.064128181983026,3.0641321898874456,-50.502087545847566,-50.502087545847566,953.52732396794,967.9015054334151,8.813028634511413,-2.091566795884791
1.0690008160677278,0.9354529809233034,3.05250151878172,3.052526654061655,-48.87508633472519,-48.8750863347252,575.8404419833764,572.0837584894459,8.603972492951428,-2.092515847040925
1.0695545679244287,0.9349686589068514,3.041144743035136,3.041109879103239,-49.81933935560066,-49.81933935560067,-1530.1716545669324,-1538.5296283219982,8.774329737255922,-2.093467343659505
1.0701083197811296,0.934484838137256,3.029167394794108,3.0291919284109516,-51.10812671095412,-51.10812671095415,79.68825161046524,49.39907499888969,9.00461649730867,-2.0944078699967537
1.0706620716378303,0.9340015178367757,3.017334017859326,3.017333110573814,-49.71700214596404,-49.717002145964045,1488.8976992110545,1538.3115849017656,8.828633866746141,-2.0953522910022557
1.0712158234945313,0.9335186972292752,3.005853844061099,3.0058546160286927,-48.8041324347875,-48.80413243478751,318.2149305796277,315.94685336744465,8.678527306898477,-2.0962970013244897
