u,x,phi,f,h,phiprime,A0prime,a1,a2,a3,a4,a5,a6,a7,a8,a9,b1,b2,b3,b4,b5,c1,c2,c3,c4,c5,c6,d1,d2,d3,d4,e1,e2,e3,e4,v1,v2,v3,v4,v5,v6,v7,v8,v9,v10,v11,v12,v13,mu,P1,selected_crS2,photon_factor,G3X_selected
0.6861772219430041,1.457349454370351,0.7844725847477179,0.3140365804270619,0.3299552940925691,-1.2914466636709778,0.0,-0.1298164192681405,-1.4292632021625429,-0.31838409970051795,0.16094877465410845,10.557763535665643,0.0,-0.47026510087817935,-0.2438948208070791,0.012289573417169658,0.25625800413956934,0.8267598576675474,4.9522312264583075,2.027687979964269,-0.5125160082791387,1.2528361757935602,0.16478621091993215,0.0,-0.18524526650073933,-0.305856813447441,0.3014559522377379,0.25625800413956934,-0.12224531277501556,-0.7322405044198455,0.07578098906621003,1.753539222546073,-0.08309890754879916,0.0,-0.24851120390719572,1.0885160584414066,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,1.5532892408610728,-0.16094877465410842,0.0,0.0,0.0,3.956340772208429,0.7208202629008275,1.0,0.03435766284059327,-0.6900912097583781
0.6861391057699955,1.4574304125659552,0.7843680385400137,0.3140733803412609,0.3299228067198249,-1.2912740524278257,0.0,-0.1298691386365499,-1.4274488215025463,-0.3184221581622038,0.16095028048917145,10.555975757794954,0.0,-0.4699352231338848,-0.24392111913901834,0.012830418305656127,0.25623037570756335,0.8269987000836475,4.946208540166089,2.0276927501223927,-0.5124607514151267,1.25332150921283,0.16437445960263175,0.0,-0.18531815431779614,-0.30585678702529345,0.3013254376055486,0.25623037570756335,-0.12228137121732988,-0.7313544296482775,0.07577327917415913,1.7580483937396498,-0.08350133343707446,0.0,-0.24917849044429374,1.0885196282766196,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,1.553274708439043,-0.16095028048917145,0.0,0.0,0.0,3.956776679039424,0.7213725831258136,1.0,0.034348751815758916,-0.690540857888
0.6861009938313506,1.4575113707615597,0.784263506326041,0.3141101817973091,0.3298905039589589,-1.2911009611663398,0.0,-0.129921780294127,-1.4256342615271618,-0.31846018990759045,0.16095182988378426,10.552428705568929,0.0,-0.4696050366012236,-0.24394735215507748,0.013370824499358747,0.256202821829641,0.8272369876756411,4.940188564671542,2.027697339101783,-0.512405643659282,1.2538053956511526,0.16396182041136725,0.0,-0.18539082856848288,-0.30585668870439586,0.30119455638785414,0.256202821829641,-0.12231734773165155,-0.7304687429687355,0.07576559103243141,1.7625615821411869,-0.08390442157104598,0.0,-0.2498464721147613,1.0885234955065206,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,1.5532597559189805,-0.16095182988378423,0.0,0.0,0.0,3.9572111747662087,0.7219251674477157,1.0,0.034339575047104165,-0.6909902476538847
0.6860628861263638,1.4575923289571635,0.7841589881446264,0.3141469847804519,0.3298583856057542,-1.2909273907562822,0.0,-0.1299743442055055,-1.423819545434574,-0.31849819490616393,0.1609534227987986,10.550444045275851,0.0,-0.4692745215088503,-0.2439735198837262,0.013910790869650878,0.25617534242972956,0.8274747204487145,4.934171481416642,2.027701746867015,-0.5123506848594591,1.2542878346553692,0.16354826166778563,0.0,-0.1854632891727649,-0.30585651852702184,0.3010632987052936,0.25617534242972956,-0.12235324231132276,-0.72958347119528,0.07575792461549506,1.7670790226402353,-0.08430819712361887,0.0,-0.25051518366613834,1.0885276599112608,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,1.5532443837029484,-0.16095342279879862,0.0,0.0,0.0,3.957644259660209,0.7224780500455218,1.0,0.03433013277702168,-0.6914393783478702
0.6860247826543298,1.457673287152768,0.7840544840345228,0.3141837892759502,0.3298264514558457,-1.2907533421350414,0.0,-0.1300268303458534,-1.4220047427266091,-0.31853617313868277,0.16095505919497982,10.547182663029751,0.0,-0.4689437867143057,-0.24399962235370787,0.014450316283784478,0.25614793743163444,0.8277118984751297,4.928156984749847,2.0277059734543452,-0.5122958748632689,1.2547688258804441,0.16313395092378122,0.0,-0.185535536066596,-0.3058562765540272,0.300931718995851,0.25614793743163444,-0.12238905495960688,-0.7286985691125203,0.07575027989778794,1.771599460149302,-0.08471253094762363,0.0,-0.2511844394973721,1.0885321212703443,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,1.5532285921944944,-0.16095505919497985,0.0,0.0,0.0,3.958075934137743,0.7230310484217592,1.0,0.03432042529387025,-0.691888249246271
0.685986683414543,1.4577542453483725,0.7839499940344076,0.3142205952690821,0.3297947013047221,-1.2905788162060838,0.0,-0.13007923869154528,-1.4201898898392975,-0.3185741245845586,0.16095673903300764,10.54532155790051,0.0,-0.46861278327679784,-0.2440256595940388,0.014989399620198202,0.2561206067590393,0.8279485218348098,4.9221454418827175,2.0277100188913355,-0.5122412135180786,1.255248368999425,0.1627188113381938,0.0,-0.1856075691886077,-0.30585596284200567,0.30079979281095026,0.2561206067590393,-0.12242478568090484,-0.7278140909986739,0.07574265685371842,1.7761234668891617,-0.08511748319594525,0.0,-0.2518543242099618,1.0885368793626216,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,1.5532123817986405,-0.16095673903300764,0.0,0.0,0.0,3.9585061986031924,0.723584246008663,1.0,0.03431045286961165,-0.6923368596689692
0.6859485884062988,1.4578352035439766,0.7838455181828887,0.3142574027451396,0.3297631349477297,-1.2904038138760925,0.0,-0.13013156921442312,-1.4183747555425656,-0.3186120492205651,0.1609584622734764,10.54181920526684,0.0,-0.46828145181328995,-0.2440516316340056,0.015528039761430058,0.25609335033550906,0.8281845905788183,4.9161364198461674,2.0277138831886616,-0.5121867006710181,1.2557264636480556,0.16230274980961312,0.0,-0.1856793884719166,-0.3058555774442156,0.30066749046677366,0.25609335033550906,-0.12246043447535311,-0.7269299728136218,0.07573505545766517,1.7806517368976524,-0.0855231266472203,0.0,-0.2525249404177501,1.088541933966308,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,1.5531957529218787,-0.16095846227347638,0.0,0.0,0.0,3.958935053432946,0.7241377438194979,1.0,0.03430021577198672,-0.6927852089091211
0.6859104976288919,1.4579161617395808,0.7837410565184937,0.3142942116894334,0.3297317521800693,-1.290228336101016,0.0,-0.1301838218760557,-1.416559504289683,-0.3186499470201353,0.16096022887689562,10.540313907914223,0.0,-0.4679498562177565,-0.2440775385031677,0.016066235588584884,0.25606616808448707,0.8284201046928317,4.910130136688094,2.027717566335622,-0.5121323361689741,1.2562031093693768,0.16188586426549798,0.0,-0.18575099383593544,-0.3058551204161526,0.30053484391751895,0.25606616808448707,-0.12249600133342448,-0.7260462467826514,0.07572747568397743,1.785183534975327,-0.08592938604535307,0.0,-0.2531961793998434,1.0885472848589703,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,1.5531787059721636,-0.16096022887689562,0.0,0.0,0.0,3.959362498966658,0.7246914351339084,1.0,0.03428971429999805,-0.6932332961530685
0.6858724110816178,1.457997119935185,0.783636609079679,0.3143310220872891,0.3297005527968004,-1.2900523837554416,0.0,-0.1302359966586393,-1.414744215580372,-0.3186878179647973,0.16096203880369006,10.535591218367337,0.0,-0.46761797199097976,-0.2441033802313542,0.01660398599595495,0.25603905992929843,0.8286550642938006,4.90412697623564,2.0277210683729354,-0.5120781198585969,1.2566783059119009,0.16146811569141747,0.0,-0.1858223852304615,-0.30585459181261354,0.30040184093234196,0.25603905992929843,-0.12253148626500629,-0.7251629696394382,0.0757199175069753,1.7897191512555144,-0.08633629227966705,0.0,-0.25386808404070393,1.088552931817538,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,1.5531612413589082,-0.16096203880369003,0.0,0.0,0.0,3.9597885356493303,0.7252453621773326,1.0,0.03427894870593351,-0.6936811207851254
0.6858343287637715,1.4580780781307896,0.783532175904828,0.314367833924048,0.3296695365928426,-1.2898759577463723,0.0,-0.1302880935280278,-1.412928769027112,-0.3187256620277241,0.16096389201420036,10.534981861042265,0.0,-0.4672858316731757,-0.24412915684866318,0.01714128987847843,0.25601202579315036,0.8288894693946692,4.898126404635295,2.027724389288053,-0.5120240515863007,1.2571520528728541,0.1610495534966376,0.0,-0.18589356258292464,-0.30585399168378813,0.300268497797195,0.25601202579315036,-0.12256688926461069,-0.7242800624307542,0.07571238090094988,1.7942582135314438,-0.086743807678084,0.0,-0.2545405993035459,1.0885588746183077,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,1.5531433594929775,-0.16096389201420036,0.0,0.0,0.0,3.9602131638269022,0.7257994710411638,1.0,0.034267919261226076,-0.6941286820686318
0.6857962506746489,1.458159036326394,0.7834277570322503,0.3144046471850676,0.3296387033629752,-1.2896990590182198,0.0,-0.130340112463162,-1.4111131955470162,-0.3187634791930477,0.16096578846868315,10.530570397785716,0.0,-0.4669534227537844,-0.24415486838546205,0.017678146131153948,0.2559850655991323,0.82912332009164,4.892128591959969,2.027727529138043,-0.5119701311982646,1.2576243499821487,0.16063015722404828,0.0,-0.18596452584037762,-0.3058533200932203,0.30013480827889627,0.2559850655991323,-0.12260221033906514,-0.7233975502855685,0.07570486584016332,1.798800872714995,-0.08715194874161859,0.0,-0.2552137474808731,1.0885651130369405,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,1.5531250607866838,-0.16096578846868312,0.0,0.0,0.0,3.960636383986216,0.7263537837965583,1.0,0.0342566262552737,-0.694575979297162
0.6857581768135455,1.4582399945219982,0.7833233525001795,0.3144414618557226,0.329608052901839,-1.2895216884639242,0.0,-0.1303920534283391,-1.4092974846853172,-0.31880126943218456,0.16096772812731175,10.52865843480593,0.0,-0.4666206936258366,-0.24418051487238657,0.01821455366384135,0.25595817927021614,0.8293566163877447,4.886133769306402,2.027730487898968,-0.5119163585404323,1.2580951968347942,0.160209845762224,0.0,-0.18603527492992936,-0.3058525770925244,0.3000007465791179,0.25595817927021614,-0.12263744948142463,-0.7225154673543699,0.07569737229884937,1.8033477331782177,-0.08756077899674904,0.0,-0.2558876179135474,1.0885716468484636,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,1.553106345653778,-0.16096772812731172,0.0,0.0,0.0,3.9610581964608453,0.7269083882976894,1.0,0.0342450699782898,-0.6950230117424467
0.6857201071797572,1.4583209527176024,0.7832189623467775,0.3144782779214025,0.3295775850039376,-1.289343846996564,0.0,-0.13044391639995348,-1.4074816945194994,-0.31883903272574493,0.16096971095017606,10.525452371734042,0.0,-0.4662877404295849,-0.24420609634033957,0.018750511379410927,0.25593136672925815,0.8295893583629665,4.880141656985828,2.0277332656052787,-0.5118627334585163,1.2585645931489169,0.15978876720134488,0.0,-0.18610580979689623,-0.305851762733623,0.29986636079678625,0.25593136672925815,-0.12267260669612641,-0.7216337722679036,0.07568990025121303,1.8078976848774495,-0.08797018425242381,0.0,-0.2565620464674332,1.088578475827281,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,1.5530872145094483,-0.16096971095017606,0.0,0.0,0.0,3.9614786017033126,0.7274631235537912,1.0,0.0342332506735985,-0.6954697787198082
0.6856820417725801,1.4584019109132067,0.78311458661013,0.3145150953675139,0.3295472994636385,-1.2891655355401983,0.0,-0.1304957013504709,-1.405665791855209,-0.3188767690526028,0.1609717368972834,10.522523450376836,0.0,-0.4659544979047752,-0.24423161282049083,0.019286018196115577,0.2559046278989986,0.8298215460722826,4.8741524810599115,2.0277358622802653,-0.5118092557979972,1.2590325386111125,0.15936681926602234,0.0,-0.18617613038193642,-0.30585087707655184,0.29973161832202266,0.2559046278989986,-0.12270768198391481,-0.7207524984352496,0.07568244967143119,1.8124514906628826,-0.08838024446143558,0.0,-0.2572371459182854,1.0885855997471658,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,1.5530676677703108,-0.16097173689728342,0.0,0.0,0.0,3.961897600149263,0.728018100431892,1.0,0.034221168640668265,-0.6959162795125742
0.6856439805913102,1.458482869108811,0.7830102253282515,0.3145519141794791,0.3295171960751762,-1.288986754984938,0.0,-0.1305474082516177,-1.4038497816096047,-0.31891447838902287,0.16097380592855892,10.519741855972153,0.0,-0.46562097817337006,-0.2442570643442752,0.019821073029706253,0.2558779627020636,0.8300531795659594,4.868166207190401,2.02773827793052,-0.5117559254041272,1.2594990329072093,0.15894401971699743,0.0,-0.186246236625598,-0.3058499201726754,0.29959652523481706,0.2558779627020636,-0.12274267534484168,-0.719871640761987,0.07567502053365284,1.817009015604994,-0.08879094649405841,0.0,-0.25791289630013736,1.0885930183812742,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,1.553047705854401,-0.16097380592855892,0.0,0.0,0.0,3.9623151922065993,0.7285732994468997,1.0,0.03420882414416648,-0.6963625134375565
0.6856059236352439,1.4585638273044153,0.7829058785390812,0.3145887343427366,0.329487274632649,-1.2888075062621152,0.0,-0.13059903707560264,-1.402033643981761,-0.31895216071435056,0.16097591800384514,10.517154914492945,0.0,-0.46528721056898664,-0.24428245094339374,0.020355674798016123,0.2558513710609641,0.830284258897321,4.862182637456976,2.02774051258212,-0.5117027421219282,1.2599640757340618,0.15852041302309577,0.0,-0.18631612847006335,-0.3058488920794452,0.29946109622564276,0.2558513710609641,-0.12277758677941535,-0.7189911699646956,0.07566761281199878,1.8215699244871502,-0.0892022564906168,0.0,-0.25858924802679084,1.0886007315021355,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,1.5530273291811785,-0.16097591800384517,0.0,0.0,0.0,3.9627313783261906,0.729128672177634,1.0,0.034196217467553525,-0.6968084797704351
0.6855678709036777,1.4586447855000195,0.7828015462804844,0.3146255558427415,0.3294575349300236,-1.288627790285585,0.0,-0.13065058779519031,-1.4002174139767716,-0.3189898160072323,0.1609780730829032,10.513271301792182,0.0,-0.46495315249608066,-0.2443077726498117,0.020889822432674725,0.2558248528980978,0.8305147841232139,4.856202102996444,2.0277425662565833,-0.5116497057961956,1.260427666800236,0.1580959320446466,0.0,-0.18638580585925074,-0.305847792853642,0.29932531002045254,0.2558248528980978,-0.1228124162886694,-0.7181111349925757,0.07566022648056223,1.826134717711204,-0.0896142271854328,0.0,-0.25926627507123,1.0886087388816639,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,1.553006538171511,-0.1609780730829032,0.0,0.0,0.0,3.9631461589548724,0.729684291278015,1.0,0.03418334889483987,-0.697254177809485
0.685529822395908,1.458725743695624,0.7826972285902521,0.3146623786649651,0.3294279767611366,-1.28844760794615,0.0,-0.13070206038246632,-1.3984011372055896,-0.31902744424445245,0.16098027112541313,10.511587595224983,0.0,-0.4646188572594293,-0.2443330294957577,0.021423514865776955,0.2557984081357497,0.8307447552961554,4.850224495445776,2.0277444389634836,-0.5115968162714994,1.2608898058140887,0.1576706584928309,0.0,-0.18645526873705157,-0.3058466225467251,0.29918919329802035,0.2557984081357497,-0.1228471638730018,-0.7172315198076689,0.07565286151340898,1.8307027813940235,-0.09002679581367552,0.0,-0.2599438866461412,1.088617040291158,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,1.5529853332476702,-0.16098027112541316,0.0,0.0,0.0,3.963559534520988,0.7302400679525415,1.0,0.03417021869028947,-0.6976996068750989
0.685491778111232,1.4588067018912283,0.7825929255061044,0.314699202794894,0.3293985999196941,-1.2882669601732526,0.0,-0.1307534548137842,-1.3965846713378,-0.3190650454081504,0.1609825120909737,10.507558955963551,0.0,-0.46428427517520515,-0.24435822151372305,0.02195675102979738,0.25577203669609305,0.8309741724957791,4.844249617332572,2.0277461307463294,-0.5115440733921861,1.2613504925314905,0.15724451420183078,0.0,-0.18652451705438722,-0.30584538121845023,0.29905272124189786,0.25577203669609305,-0.12288182953682451,-0.7163522951893775,0.07564551788457752,1.8352746986344957,-0.09044002368448394,0.0,-0.2606221689472683,1.0886256355013046,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,1.5529637148333302,-0.1609825120909737,0.0,0.0,0.0,3.9639715055240514,0.7307960867984888,1.0,0.034156827137382995,-0.6981447662694307
0.6854537380489464,1.4588876600868326,0.7824886370656831,0.3147360282180323,0.3293694041992723,-1.2880858478876214,0.0,-0.130804771052591,-1.3947681187450625,-0.3191026194716658,0.1609847959391031,10.505271340982219,0.0,-0.4639494283500888,-0.24438334873646222,0.022489529864725494,0.25574573850118837,0.8312030357196758,4.838277694506324,2.027747641592583,-0.5114914770023767,1.2618097265901302,0.15681753245205404,0.0,-0.18659355074470796,-0.3058440689209405,0.2989159049292322,0.25574573850118837,-0.12291641327242228,-0.7154734945234402,0.07563819556807903,1.8398502177839173,-0.09085388560103508,0.0,-0.26130108475085123,1.0886345242821778,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,1.5529416833535594,-0.16098479593910311,0.0,0.0,0.0,3.964382072358872,0.7313523115330661,1.0,0.03414317452385918,-0.6985896552358957
0.6854157022083482,1.4589686182824368,0.7823843633065588,0.3147728549199001,0.3293403893933206,-1.2879042719849905,0.0,-0.1308560090819649,-1.3929516057638645,-0.3191401664194314,0.16098712262923945,10.501623376779628,0.0,-0.4636143655664198,-0.24440841119699067,0.023021850319497727,0.2557195134729862,0.8314313450901838,4.832308897384345,2.0277489715600963,-0.5114390269459724,1.2622675078233907,0.15638978797031072,0.0,-0.1866623697704067,-0.30584268571500944,0.2987787687852364,0.2557195134729862,-0.12295091509053148,-0.7145951429931294,0.07563089453789792,1.8444287773569075,-0.09126832420407374,0.0,-0.26198055099479944,1.0886437064032455,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,1.5529192392348126,-0.16098712262923945,0.0,0.0,0.0,3.9647912355626787,0.7319086610656275,1.0,0.034129261128175825,-0.699034273150607
0.6853776705887349,1.4590495764780411,0.7822801042662282,0.3148096828860337,0.3293115552951626,-1.287722233361715,0.0,-0.1309071688724415,-1.3911348810545707,-0.3191776862279221,0.16098949212074115,10.4987051602249,0.0,-0.463278978572817,-0.24443340892858428,0.023553711340346454,0.2556933615333268,0.8316591006499127,4.826342971037852,2.0277501206560387,-0.5113867230666536,1.2627238359499637,0.15596111165273988,0.0,-0.1867309740769213,-0.30584123165049965,0.298641258713715,0.2556933615333268,-0.12298533499010328,-0.713717202885384,0.07562361476799187,1.8490116417064413,-0.09168347143006488,0.0,-0.2626607546355402,1.0886531816333702,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,1.5528963829049258,-0.16098949212074112,0.0,0.0,0.0,3.9651989955784286,0.7324653184216966,1.0,0.03411508720947498,-0.699478619322863
0.6853396431894038,1.4591305346736454,0.7821758599821156,0.3148465121019846,0.3292829016979952,-1.2875397329548612,0.0,-0.1309582503899441,-1.3893180500319886,-0.31921517887339046,0.16099190437288644,10.496265247700439,0.0,-0.4629433563057005,-0.244458341964779,0.02408511188261033,0.25566728260394095,0.831886302412169,4.820379821184131,2.0277510888860713,-0.5113345652078819,1.2631787106503651,0.15553164056081917,0.0,-0.18679936360404795,-0.3058397067829782,0.29850341920661094,0.25566728260394095,-0.12301967296575955,-0.7128396602437235,0.07561635623229167,1.8535977817817835,-0.09209922149293641,0.0,-0.2633415434761517,1.0886629497408133,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,1.5528731147931183,-0.16099190437288646,0.0,0.0,0.0,3.965605352850914,0.7330221349451834,1.0,0.03410065306135257,-0.6999226929938653
0.6853016200096523,1.4592114928692497,0.7820716304915676,0.3148833425533227,0.3292544283948924,-1.2873567716779024,0.0,-0.13100925361418003,-1.38750121642843,-0.3192526443395051,0.1609943593448753,10.49252404842121,0.0,-0.4626075103560605,-0.24448321033937043,0.02461605090404972,0.2556412766064504,0.8321129504778093,4.814419729758037,2.027751876302841,-0.5112825532129008,1.263632131744348,0.15510139169310105,0.0,-0.18686753831217962,-0.3058381111748222,0.29836525609692877,0.2556412766064504,-0.1230539290250747,-0.7119625567445986,0.07560911890470223,1.8581870683123227,-0.09251556183415481,0.0,-0.26402289836612525,1.0886730104932345,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,1.5528494353299707,-0.1609943593448753,0.0,0.0,0.0,3.966010307921604,0.7335790921323321,1.0,0.0340859589771253,-0.7003664935048133
0.6852636010487784,1.459292451064854,0.7819674158318605,0.3149201742256329,0.3292261351788038,-1.2871733504280358,0.0,-0.1310601785179977,-1.3856842854165885,-0.31929008260453373,0.16099685699582822,10.489370765901898,0.0,-0.46227138732164513,-0.24450801408641254,0.025146527366464506,0.2556153434623686,0.8323390449040979,4.808462668500624,2.0277524829245768,-0.5112306869247372,1.2640840989917945,0.154670281098592,0.0,-0.1869354981528599,-0.3058364448778807,0.2982267427185239,0.2556153434623686,-0.12308810316918095,-0.7110858881957185,0.07560190275910182,1.8627801280911256,-0.09293255830224414,0.0,-0.26470491198036683,1.088683363657695,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,1.552825344947436,-0.16099685699582822,0.0,0.0,0.0,3.966413861269444,0.7341362807202676,1.0,0.034071005219592165,-0.7008100201787528
0.6852255863060798,1.4593734092604582,0.7818632160401948,0.3149570071045169,0.3291980218425587,-1.2869894701129885,0.0,-0.131111025073512,-1.383867287622301,-0.3193274936470446,0.16099939728478774,10.48635292621064,0.0,-0.46193499670487276,-0.2445327532402167,0.025676540243223557,0.2555894830931018,0.8325645857436247,4.802508697250089,2.0277529087713067,-0.5111789661862036,1.2645346121517775,0.15423832250823766,0.0,-0.18700324307751828,-0.3058347079476691,0.2980878838538224,0.2555894830931018,-0.12312219539852436,-0.7102096634314847,0.075594707769343,1.8673768560447614,-0.09335020088429956,0.0,-0.2653875687539511,1.088694009000664,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,1.552800844078822,-0.16099939728478774,0.0,0.0,0.0,3.9668160133816444,0.7346936856748574,1.0,0.03405579207146581,-0.7012532723241365
0.6851875757808544,1.4594543674560627,0.7817590311537002,0.3149938411755922,0.3291700881788661,-1.286805131632855,0.0,-0.1311617932533935,-1.3820501731547057,-0.3193648774455463,0.16100198017071826,10.483281800731756,0.0,-0.46159835952441997,-0.24455742783535087,0.02620608850197154,0.25556369541994994,0.8327895730524955,4.796557563471486,2.0277531538625704,-0.5111273908398999,1.2649836709949933,0.1538055475775041,0.0,-0.18707077303930808,-0.30583290043757766,0.2979486900470961,0.25556369541994994,-0.12315620571407539,-0.7093338450926261,0.0755875339092524,1.8719770130802527,-0.09376846563279652,0.0,-0.2660708333061059,1.08870494628802,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,1.5527759331587896,-0.16100198017071826,0.0,0.0,0.0,3.9672167647492054,0.7352512725894613,1.0,0.03404031980424893,-0.7016962492614793
0.6851495694724008,1.459535325651667,0.7816548612094304,0.3150306764244928,0.3291423339803138,-1.2866203359353805,0.0,-0.13121248303006416,-1.3802329928235921,-0.3194022339815956,0.16100460561250615,10.480533927320618,0.0,-0.46126149983188897,-0.24458203790664002,0.026735171117933464,0.255537980364106,0.8330140068852212,4.790609319225129,2.0277532182371494,-0.511075960728212,1.2654312752960004,0.15337199266565696,0.0,-0.18713808799195983,-0.30583102241026916,0.2978091733612004,0.255537980364106,-0.12319013411657398,-0.7084584408637546,0.07558038115263092,1.87658032423349,-0.09418732493111068,0.0,-0.2667546649391852,1.0887161752850476,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,1.5527506126233515,-0.16100460561250615,0.0,0.0,0.0,3.9676161159055168,0.7358090020203069,1.0,0.03402458872665137,-0.7021389502587566
0.6851115673800171,1.4596162838472713,0.7815507062443644,0.3150675128368706,0.3291147590393725,-1.286435083912269,0.0,-0.1312630943796818,-1.3784157567643907,-0.31943956323556294,0.16100727356896105,10.476261590874365,0.0,-0.4609243638638695,-0.2446065834891645,0.02726378707569392,0.25551233784665733,0.8332378873200081,4.784664271487423,2.027753101926164,-0.5110246756933147,1.2658774248716185,0.15293757321079668,0.0,-0.18720518789546,-0.3058290739205376,0.2976693069534639,0.25551233784665733,-0.12322398061026954,-0.7075834961276293,0.07557324947325425,1.881187421568385,-0.09460684515003884,0.0,-0.26743915709853994,1.0887276957564456,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,1.5527248829098548,-0.16100727356896108,0.0,0.0,0.0,3.968014067373717,0.7363669652909075,1.0,0.034008599109422444,-0.7025813746657718
0.6850735695030018,1.4596972420428755,0.7814465662954093,0.3151043503983922,0.3290873631483956,-1.2862493764665714,0.0,-0.13131362727218893,-1.376598466650473,-0.3194768651846465,0.16100998399881525,10.47404292205532,0.0,-0.4605869855918982,-0.24463106461825898,0.027791935362227214,0.25548676778858714,0.8334612143955912,4.778722267194048,2.0277528049404974,-0.5109735355771743,1.2663221194849679,0.15250234102611523,0.0,-0.1872720727018589,-0.30582705501957513,0.29752910784683184,0.25548676778858714,-0.12325774519357875,-0.706708988238077,0.07556613884487262,1.8857979143413728,-0.09502698666228947,0.0,-0.26812425198349743,1.0887395074663295,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,1.552698744456987,-0.16100998399881528,0.0,0.0,0.0,3.968410619642038,0.7369251062180254,1.0,0.03399235122033728,-0.7030235217874836
0.6850355758406537,1.4597782002384798,0.7813424413993982,0.3151411890947412,0.329060146099621,-1.2860632145067274,0.0,-0.1313640816850609,-1.3747810969823764,-0.3195141398113274,0.16101273686072465,10.46983233282814,0.0,-0.46024935569094516,-0.24465548132951204,0.028319614962716774,0.2554612701107744,0.833683988198501,4.772783280979824,2.027752327324446,-0.5109225402215488,1.2667653589780334,0.15206628060043087,0.0,-0.18733874237487602,-0.3058249657680778,0.2973885714191363,0.2554612701107744,-0.12329142787199192,-0.705834913426596,0.07555904924121133,1.8904119170820712,-0.09544776218199666,0.0,-0.2688099664867174,1.088751610178233,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,1.5526721977047628,-0.16101273686072465,0.0,0.0,0.0,3.9688057732688047,0.7374834414527762,1.0,0.033975845353732326,-0.7034653909640506
0.6849975863922713,1.459859158434084,0.7812383315930912,0.3151780289116176,0.3290331076851701,-1.2858765989470626,0.0,-0.1314144575868046,-1.372963660784612,-0.31955138709278896,0.16101553211326844,10.467451236269628,0.0,-0.4599114818167195,-0.2446798336587659,0.028846824876061442,0.25543584473399394,0.8339062087583262,4.76684732564404,2.0277516690885693,-0.5108716894679879,1.267207143112534,0.15162940284440699,0.0,-0.18740519686636678,-0.3058228062190963,0.29724770153736824,0.25543584473399394,-0.12332502864258352,-0.7049612735770445,0.07555198063597052,1.895029345627951,-0.09586916386656356,0.0,-0.2694962881440546,1.088764003655109,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,1.5526452430945252,-0.16101553211326847,0.0,0.0,0.0,3.9691995287510085,0.7380419590606395,1.0,0.0339590817892752,-0.7039069814819279
0.6849596011571538,1.4599401166296884,0.7811342369131736,0.315214869834738,0.3290062476970536,-1.28568953069353,0.0,-0.13146475495631302,-1.3711462055858834,-0.3195886070124285,0.1610183697149508,10.46319581768283,0.0,-0.4595733737164195,-0.2447041216421143,0.02937356410479689,0.255410491578919,0.834127876170549,4.7609145133036455,2.027750830282744,-0.510820983157838,1.2676474717565354,0.15119172192415875,0.0,-0.18747143614392042,-0.3058205764312722,0.2971065031191187,0.255410491578919,-0.1233585475121781,-0.7040880852547673,0.07554493300282604,1.8996500919314583,-0.09629118135449315,0.0,-0.2701832009378755,1.088776687659336,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,1.552617881068927,-0.1610183697149508,0.0,0.0,0.0,3.9695918866672546,0.7386006436336265,1.0,0.03394206080584805,-0.7043482926930841
