u,x,phi,svt_weight,horndeski_weight,K_even_corrected,alpha4,alpha7,Codd,even_angular_cond55,even_angular_cond56,even_cOmega_minus2,Ephi_residual,pure_svt_full_pass,carrier_status
0.6009387701461947,1.6640630454858534,0.5894256409749022,0.9999784209521853,2.1579047814745955e-05,0.005000000271963673,1.9593141446820554,1.0965087764180024,0.3557709791636998,-10529.197892289572,-1924238.2040485288,-10708.883988562207,2.24057765929085e-14,False,common Horndeski+SVT hybrid required
0.6009630888878342,1.6639957070419067,0.5894691145134365,0.999979903062944,2.009693705595783e-05,0.004999999898595941,1.959879643400216,1.0978873157441473,0.3559378678013123,-10513.667122355217,-1914964.1454778106,-10692.756884222985,-1.6993505037847535e-14,False,common Horndeski+SVT hybrid required
0.6009874076294738,1.6639283740476125,0.5895125934244901,0.9999812993684737,1.870063152631385e-05,0.004999999796977875,1.9604452883070047,1.0992660491953925,0.3561042498801372,-10497.833177356006,-1905644.2033166979,-10676.325563783785,-5.709874657035324e-15,False,common Horndeski+SVT hybrid required
0.6010117263711133,1.663861046502309,0.5895560777098657,0.9999826137993716,1.7386200628410897e-05,0.005000000281108673,1.9610109484525082,1.1006449556230797,0.3562701625528877,-10481.772752588313,-1896301.8689099045,-10659.667719396195,3.8928000434402525e-14,False,common Horndeski+SVT hybrid required
0.6010360451127529,1.663793724405335,0.5895995673713668,0.9999838501625954,1.6149837404610956e-05,0.005000000042325447,1.9615766185465873,1.1020240524131408,0.3564355463909727,-10465.603549169353,-1886983.695900322,-10642.903177348964,4.216502179642989e-14,False,common Horndeski+SVT hybrid required
0.6010603638543924,1.663726407756029,0.5896430624107976,0.9999850121428985,1.4987857101522728e-05,0.004999999591292267,1.96214238114059,1.1034033262276517,0.3566004216267103,-10449.366158894545,-1877677.822399839,-10626.070837809297,8.960067328856981e-15,False,common Horndeski+SVT hybrid required
0.601084682596032,1.66365909655373,0.5896865628299621,0.9999861033043334,1.389669566664864e-05,0.005000000425767227,1.9627081510611648,1.1047827603012221,0.35676482549671606,-10433.261724480408,-1868462.366709685,-10609.375927881347,4.093331138023437e-14,False,common Horndeski+SVT hybrid required
0.6011090013376715,1.6635917907977764,0.5897300686306646,0.9999871270918176,1.2872908182415266e-05,0.004999999860057118,1.963273963174408,1.1061623781533896,0.3569286987038344,-10417.17389610687,-1859296.1203378655,-10592.699984261842,4.943331405426995e-14,False,common Horndeski+SVT hybrid required
0.6011333200793111,1.663524490487508,0.5897735798147102,0.9999880868327635,1.1913167236476951e-05,0.0050000000177084294,1.9638398497447636,1.1075421647877812,0.35709206860975246,-10401.13267349907,-1850181.8795886955,-10576.07289521929,3.084969655928357e-15,False,common Horndeski+SVT hybrid required
0.6011576388209506,1.6634571956222632,0.5898170963839039,0.9999889857387693,1.1014261230735123e-05,0.0050000002763527325,1.9644057614562052,1.1089221066415371,0.35725496914945065,-10385.1233954603,-1841121.4229577982,-10559.480542266136,-2.2236814729837835e-14,False,common Horndeski+SVT hybrid required
0.6011819575625902,1.6633899062013817,0.5898606183400511,0.9999898269073686,1.0173092631404757e-05,0.004999999703978043,1.9649717291509108,1.110302225666932,0.3574173378693367,-10369.17006249079,-1832125.3333813683,-10542.94731191289,-4.0634730894128915e-14,False,common Horndeski+SVT hybrid required
0.6012062763042297,1.6633226222242028,0.5899041456849577,0.9999906133238369,9.386676163125607e-06,0.004999999870101241,1.9655377583737559,1.1116825039247225,0.3575792076059251,-10353.173509805929,-1823151.5588941502,-10526.371860589945,6.181155853388814e-15,False,common Horndeski+SVT hybrid required
0.6012305950458693,1.6632553436900657,0.5899476784204297,0.9999913478630537,8.652136946341038e-06,0.005000000382533641,1.9661038251936598,1.1130629311512545,0.3577406097399411,-10337.296382425187,-1814259.4806492722,-10509.91986932698,1.0254128104232447e-13,False,common Horndeski+SVT hybrid required
0.6012549137875088,1.66318807059831,0.5899912165482735,0.9999920332914171,7.966708582940463e-06,0.00499999997162724,1.9666699641774623,1.114443527769459,0.35790147867159744,-10321.442837391165,-1805413.0823265237,-10493.493463681581,-6.086997352531227e-14,False,common Horndeski+SVT hybrid required
0.6012792325291484,1.6631208029482754,0.5900347600702959,0.9999926722688086,7.327731191386633e-06,0.005000000177236459,1.9672361725711076,1.1158242762786954,0.3580618532958037,-10305.47235294768,-1796577.9313220868,-10476.951305457578,-2.0238981478360723e-14,False,common Horndeski+SVT hybrid required
0.6013035512707879,1.6630535407393015,0.5900783089883033,0.9999932673506055,6.73264939454743e-06,0.005000000425951573,1.9678024262811546,1.1172051639736513,0.3582217599402963,-10289.41933822246,-1787761.02700293,-10460.32799476595,-2.7181543935722664e-14,False,common Horndeski+SVT hybrid required
0.6013278700124275,1.6629862839707283,0.5901218633041032,0.9999938209897391,6.179010260898288e-06,0.004999999455637654,1.968368723619604,1.1185862086920044,0.35838112758422974,-10273.139627073122,-1778926.8007229,-10443.478069228287,-1.777832210901596e-14,False,common Horndeski+SVT hybrid required
0.601352188754067,1.6629190326418959,0.5901654230195033,0.9999943355387955,5.664461204535343e-06,0.0050000000858949414,1.968935063031137,1.119967386406361,0.35853999941683967,-10256.764872997497,-1770104.93270093,-10426.534005366153,-2.460659369344765e-15,False,common Horndeski+SVT hybrid required
0.6013765074957066,1.6628517867521444,0.5902089881363114,0.9999948132521559,5.186747844110329e-06,0.005000000121512141,1.9695014609691615,1.1213486919242008,0.358698400751465,-10240.423028605961,-1761338.0152278712,-10409.62580968136,-6.670572795820503e-14,False,common Horndeski+SVT hybrid required
0.6014008262373461,1.6627845463008135,0.5902525586563355,0.9999952562881744,4.7437118255722055e-06,0.00500000001781351,1.9700679171767819,1.1227301391811337,0.35885625751651234,-10223.951845977183,-1752576.4331838123,-10392.588882976572,1.3618409974299551e-14,False,common Horndeski+SVT hybrid required
0.6014251449789857,1.662717311287244,0.5902961345813843,0.9999956667113897,4.333288610269825e-06,0.005000000192994707,1.9706344100357758,1.1241117101033644,0.3590136208816309,-10207.434248601601,-1743844.0334996711,-10375.507258624242,5.5334350996099236e-15,False,common Horndeski+SVT hybrid required
0.6014494637206252,1.662650081710776,0.5903397159132662,0.9999960464947673,3.953505232745513e-06,0.005000000237695147,1.9712009242549706,1.1254933964274565,0.3591705121283712,-10190.899476246828,-1735152.2986167178,-10358.410882111215,-5.12387749754811e-14,False,common Horndeski+SVT hybrid required
0.6014737824622649,1.66258285757075,0.5903833026537909,0.9999963975219707,3.602478029329781e-06,0.004999999421806748,1.9717675270742685,1.1268752141725704,0.3593268546483814,-10174.24587468321,-1726464.2950905312,-10341.195929309335,-6.503146806516108e-15,False,common Horndeski+SVT hybrid required
