u,x,phi_Xi,f,h,chi,w_Horndeski_formal,w_SVT_formal,w_core_formal,sector,A0prime,f3,f4,N4,tilde_f3,f3X_integrated,f2,f2X,Ephi_residual,alpha4,alpha6,alpha7,Codd,K_even_corrected,odd_tensor_cr2,odd_vector_cr2,odd_tensor_cOmega2,odd_vector_angular_margin_lb,v1,v4,c2,even_scalar_cr2,even_vector_cOmega2,even_angular_cond55,even_angular_cond56,even_angular_discriminant,even_cOmega_minus2,even_cOmega_plus2,HXX,HXF,HXY,HFF,HFY,HYY,H_norm,control_sigma_min,v13,e4,M22_0,K_ZK_exact,D_h1_pivot_l2,K_ext_certified_reference,core_F_certified_lower_bound,core_GH_certified_lower_bound,core_EF_scalar_kinetic_limit,explicit_unreduced_rep_available,full_center_to_infinity_unreduced_coefficients_available
0.5782098748615743,1.7294758243957766,0.5509084975192584,0.4157455879157893,0.4700150665763727,1.6114647688912127,0.5870450413518414,0.41295495864815857,0.0,outer_Horndeski_SVT_explicit,0.22853266295105776,0.21574424773188386,-0.6158484136512536,-0.01581678892497292,0.0,-9.275443506353692,-0.16058261945530056,0.5482243365424555,2.4007144009486797e-15,1.9214954903443864,-0.04231640128443293,0.21657963277941247,0.08568247061317184,0.031085859497046883,0.9998887708892304,0.858481833065024,1.1453230315082008,0.8663185311176502,2.319056067615613,0.0,-0.429782085950304,1.0,1.0000000000000002,256.8575694206309,-34184.94841361729,202715.67372548836,-96.6908414253817,353.5484108460126,-0.22478941927715845,-4.690478901508043,1.2267097559206852,18.7107873015663,-10.764405422702275,1.5409694344930758,22.17874370446024,0.049395446672600464,-9.24851713532302,5.09560245037316,-6.05386058009963,0.03939236293205166,,0.0097423,,,,True,False
0.5782491735887143,1.7293582864871682,0.5509718310630701,0.4157116348764409,0.469971427741337,1.6117207601948766,0.5857113713393826,0.41428862866061744,0.0,outer_Horndeski_SVT_explicit,0.22972401340809365,0.21560025114817255,-0.6157493921667124,-0.01581027400203868,0.0,-9.292872730396669,-0.16102047932547844,0.5511339691322636,1.770381315577087e-15,1.9219760226786904,-0.04237365640048754,0.2169107450288575,0.08573518309406666,0.03084596416310397,0.999887746435798,0.8589498998208278,1.146816867253012,0.86764298011543,2.3203698389682117,0.0,-0.4341890389425751,1.0,1.0000000000000002,258.05259072241245,-34585.4192735838,204932.89249525152,-97.32109652865884,355.3736872510713,-0.23549436448997302,-4.6987296894573305,1.2264887142000631,18.520814683073638,-10.672526410798534,1.529901273024474,21.97503049599127,0.04944480853233739,-9.254869648738255,5.138005259966478,-6.024291858667761,0.04029583073889202,,0.0097423,,,,True,False
0.5782863982032685,1.7292469667399968,0.5510318312624708,0.4156794726757185,0.4699300712453426,1.6119633825103192,0.5844477852528602,0.4155522147471398,0.0,outer_Horndeski_SVT_explicit,0.23085480961707178,0.21546304829784566,-0.6156559534439291,-0.01580403080062276,0.0,-9.309128803416852,-0.16143713306914365,0.5538997530432025,-2.253215122289441e-15,1.9224309638784702,-0.04242825675147688,0.21722637592135427,0.08578551590985534,0.03061641153297561,0.9998867720267821,0.859397453088737,1.1482417033423533,0.8689055036854174,2.3216251300624777,0.0,-0.43839149157417784,1.0,1.0,259.17184837155884,-34972.809420336234,207061.35666596325,-97.933873491003,357.1057218625618,-0.24570912766108027,-4.706401623301119,1.226171953216287,18.343170057526542,-10.586702442109846,1.5195692643756922,21.784708151875456,0.04949198251616392,-9.260561342431519,5.178750054767895,-5.994927922548549,0.041159883410614405,,0.0097423,,,,True,False
0.5783256847727831,1.7291294962852763,0.5510951648062826,0.4156455277351149,0.4698864019270455,1.612219593869369,0.5831138903282018,0.41688610967179823,0.0,outer_Horndeski_SVT_explicit,0.23205068291590195,0.21531738521012958,-0.6155577190832847,-0.01579736645837099,0.0,-9.326022926219695,-0.16187887706740078,0.5568289764146327,0.0,1.9229107992325207,-0.04248626976596677,0.2175616001860177,0.08583906290029865,0.03037169647292464,0.9998857394311486,0.8598742619397707,1.1497558733269169,0.8702464007440709,2.3229614516202033,0.0,-0.44285643664583346,1.0000000000000002,1.0,260.36932425839393,-35387.56635972555,209342.51761313432,-98.58499866775665,358.9543229261506,-0.25656798543127834,-4.714349734013388,1.2257240398859792,18.158073304115295,-10.49737665877419,1.5088226019823463,21.586582741726335,0.049542215596959344,-9.266442351817068,5.221562473732302,-5.963832200959084,0.04208054846932923,,0.0097423,,,,True,False
0.5783649650980588,1.72901206045642,0.5511584983500945,0.415611586952325,0.4698427169627063,1.6124759182248276,0.581779888640909,0.418220111359091,0.0,outer_Horndeski_SVT_explicit,0.2332488574054427,0.2151709712010632,-0.6154598464220046,-0.015790618956798952,0.0,-9.342645408033427,-0.16232261718974056,0.559768287825767,9.666488709355325e-16,1.9233903485279036,-0.04254467248443819,0.21789894003952004,0.0858930333143445,0.03012450618800343,0.9998847027684324,0.8603554756926998,1.1512804973782007,0.8715957601580804,2.3243092126707428,0.0,-0.44735111672496736,1.0000000000000002,1.0,261.601147416433,-35813.411309198236,211688.84499804542,-99.24761563323726,360.8487630496702,-0.267504078129497,-4.722144505628462,1.2251589310842543,17.975414903283628,-10.409329022374102,1.4982365695322128,21.391252601282144,0.04959290430767929,-9.272487955480008,5.264423373316661,-5.933094053095127,0.04301004899623499,,0.0097423,,,,True,False
0.5784042391783281,1.7288946592448635,0.5512218318939063,0.4155776503266702,0.4697990163574486,1.6127323555732216,0.5804457860727814,0.41955421392721853,0.0,outer_Horndeski_SVT_explicit,0.23444933705718593,0.21502386652944183,-0.6153623100105207,-0.01578378175382189,0.0,-9.358996900178495,-0.1627683679552174,0.5627177754589285,0.0,1.9238696356692773,-0.04260346788264309,0.21823841245735948,0.08594742675758772,0.029874823922862045,0.9998836621018019,0.860841079402885,1.1528156542189292,0.872953649829438,2.325668400898986,0.0,-0.451875703758926,1.0000000000000002,1.0,262.8234979089193,-36245.609232227376,214058.63488955342,-99.92058938909885,362.74408729801814,-0.27851669088552594,-4.729786486309728,1.224475435173095,17.795165838041626,-10.322545229353109,1.4878091439029066,21.198685115051383,0.049644057298857354,-9.278119932384357,5.307416548041442,-5.901234500297734,0.04394844755564843,,0.0097423,,,,True,False
0.5784414404404177,1.7287834689689818,0.551281832093307,0.4155455036732904,0.4697576013609288,1.6129754004448107,0.5791818116740091,0.420818188325991,0.0,outer_Horndeski_SVT_explicit,0.23558878547590253,0.21488376877040805,-0.6152702588300796,-0.015777223816752745,0.0,-9.374241264692392,-0.16319254640912434,0.5655215159357555,-6.620920970861328e-15,1.9243233372936803,-0.04265953818772045,0.21856202473415767,0.08599936015992234,0.029635947687839344,0.9998826724697115,0.8613053533726187,1.1542799207360208,0.8742480989366308,2.3269669315507375,0.0,-0.4561903381567272,1.0,1.0000000000000002,263.9381665124751,-36663.35246571281,216316.78421319762,-100.58021013750565,364.5183766499807,-0.2890211545994186,-4.736886636294155,1.223716857294855,17.626624994901253,-10.241495453166158,1.4780767370743428,21.018801185059978,0.049692959071757636,-9.282806854492373,5.349066137324289,-5.868575114621757,0.04484584156050072,,0.0097423,,,,True,False
0.5784807023571631,1.7286661351454802,0.5513451656371188,0.4155115751411609,0.4697138703117927,1.613232057821896,0.5778475294095895,0.42215247059041056,0.0,outer_Horndeski_SVT_explicit,0.23679378117945962,0.2147350151944675,-0.6151735036496973,-0.01577022102423286,0.0,-9.390082398897762,-0.16364227194320635,0.5684908949554576,0.0,1.9248019392465319,-0.04271911201827495,0.21890572670244882,0.08605460793296882,0.02938135420307992,0.9998816239570746,0.8617998896120947,1.1558359543869474,0.8756229068097955,2.3283491937672474,0.0,-0.46077437862645926,1.0,1.0,265.07418829299985,-37107.53196257653,218694.5001267717,-101.286693621901,366.3608819149008,-0.3001838872456622,-4.744238847903048,1.222799664532705,17.451010671833163,-10.157146563056575,1.4679543143613145,20.8315520334,0.04974504596399638,-9.286975911513371,5.39325235703655,-5.832006675259082,0.045801927612428246,,0.0097423,,,,True,False
0.5785199580266507,1.728548835914029,0.5514084991809306,0.4154776507641657,0.4696701236369145,1.6134888281813475,0.5765131634106555,0.42348683658934444,0.0,outer_Horndeski_SVT_explicit,0.23800103859209618,0.2145852823272855,-0.6150772049590209,-0.015763140568314068,0.0,-9.405677596127484,-0.16409400911707425,0.5714702160123343,-1.6386179151633567e-15,1.9252800789637152,-0.04277908105065444,0.21925157690498867,0.08611029761983276,0.02912428179518203,0.9998805715059491,0.8622990924813901,1.1574025856748151,0.8770063076199548,2.329743389899093,0.0,-0.46538869456096166,1.0000000000000002,1.0000000000000002,266.1666407575987,-37560.46302355123,221086.59027430048,-102.01573398892499,368.18237474652375,-0.3114220712123995,-4.751450362241661,1.2217642292213735,17.277682393051712,-10.074000509639774,1.457982259257372,20.646928072620998,0.04979761390583692,-9.290473904135782,5.438226682861764,-5.793036940166288,0.04676702091884553,,0.0097423,,,,True,False
0.5785592074481205,1.7284315712660578,0.5514718327247424,0.4154437305416267,0.4696263613414695,1.6137457115194644,0.5751787194319626,0.42482128056803736,0.0,outer_Horndeski_SVT_explicit,0.2392105467722965,0.214434469639374,-0.6149814030683523,-0.015755986375985895,0.0,-9.421034579662933,-0.1645477612157083,0.5744594136628195,0.0,1.9257577856877017,-0.042839446773221136,0.21959958410239303,0.08616643638441057,0.028864731412018407,0.9998795151301214,0.8628030200886513,1.1589798535679288,0.8783983364095723,2.331149712251209,0.0,-0.4700334635967781,1.0000000000000002,1.0,267.21045911873153,-38019.484266472435,223479.42276470643,-102.76263963315678,369.9730987518883,-0.32273545754112476,-4.758524852841651,1.2206103733688358,17.106604593379945,-9.992039821119764,1.4481581748107075,20.46488981391639,0.04985066933420646,-9.293186484777815,5.483666473736412,-5.751711543530716,0.04774117406926826,,0.0097423,,,,True,False
0.5785963853464707,1.7283205103350023,0.5515318329241431,0.41541159942557,0.4695848879204346,1.6139891788942642,0.5739144426029946,0.4260855573970054,0.0,outer_Horndeski_SVT_explicit,0.24035847409203864,0.2142905031395778,-0.6148911412715393,-0.015749143793996313,0.0,-9.435369972087802,-0.16497950094938219,0.5773003699620696,0.0,1.9262098554633131,-0.04289700411411822,0.21993128083012123,0.08622004302939716,0.028616547432968414,0.9998785107308683,0.8632849089353366,1.160483994271247,0.8797251233204849,2.332493426494144,0.0,-0.47446214329939057,0.9999999999999999,1.0,268.1483054043958,-38463.59274960081,225757.93159453216,-103.49562698883818,371.64393239323397,-0.3335228617124245,-4.765103584352529,1.2194074613204777,16.946581495678316,-9.915474103343577,1.4389859193872312,20.294789890964143,0.04990138961389723,-9.295071303412193,5.527597571223597,-5.71003038992062,0.04867249527113797,,0.0097423,,,,True,False
0.5786356225985717,1.7282033130092125,0.5515951664679548,0.415377687291341,0.4695410952208921,1.614246282232632,0.5725798631674819,0.42742013683251806,0.0,outer_Horndeski_SVT_explicit,0.24157234963519186,0.21413730908881398,-0.6147964225699135,-0.015741853294097895,0.0,-9.450284071643866,-0.16543719605484172,0.5803086521367466,0.0,1.9266865001482645,-0.04295814845054752,0.22028352356622774,0.08627707854443599,0.028352162675239264,0.999877446758475,0.8637983567003692,1.1620821367720438,0.8811340942649111,2.333923959874896,0.0,-0.47916687429437455,1.0,1.0,269.12863556159795,-38939.74700115072,228189.25102524023,-104.2813317465567,373.4099673081546,-0.3449823331458455,-4.771921187632524,1.2180219683800497,16.779793011827813,-9.835776261436541,1.429443662661322,20.117683892193938,0.04995541503292958,-9.296694586746044,5.574006139547096,-5.665119200223744,0.04966448443388164,,0.0097423,,,,True,False
0.5786748536004238,1.7280861502416385,0.5516585000117666,0.4153437793095689,0.4694972869161118,1.6145034985384272,0.5712452225351619,0.42875477746483814,0.0,outer_Horndeski_SVT_explicit,0.2427884470040359,0.21398291782460654,-0.6147022497678408,-0.01573448858575779,0.0,-9.464975920009095,-0.16589691697357237,0.5833267070661592,6.395429489478518e-15,1.9271625885241572,-0.04301969341325065,0.22063794683175572,0.0863345742704537,0.02808529818195815,0.9998763789894941,0.8643166944322506,1.1636910185056115,0.8825517873270231,2.33536691606638,0.0,-0.48390243763308255,1.0000000000000002,1.0000000000000002,270.1470560720554,-39429.913209385515,230699.1059731855,-105.08213540450254,375.22919147655796,-0.35651529757177536,-4.77860971840981,1.2165169562386948,16.61515130422562,-9.757212405082061,1.4200422439433054,19.943047737940592,0.050009947321823914,-9.298541171144612,5.6204433707170045,-5.62072589814205,0.05066565659265371,,0.0097423,,,,True,False
0.5787140783512741,1.7279690220237034,0.5517218335555785,0.4153098754795761,0.4694534630113212,1.6147608278077197,0.5699105263412314,0.43008947365876865,0.0,outer_Horndeski_SVT_explicit,0.2440067870840529,0.21382746396515406,-0.6146085678190846,-0.01572704375766223,0.0,-9.479441196920167,-0.1663586932963871,0.5863547315824216,0.0,1.9276382827733058,-0.043081644667742364,0.2209945824588087,0.08639252840873737,0.02781591776752031,0.9998753074561841,0.8648398315853948,1.1653107900832482,0.883978329835235,2.3368222442847717,0.0,-0.48866916021877865,0.9999999999999998,1.0,271.2287264450279,-39933.4204306731,233298.71744319535,-105.89062122844564,377.11934767347356,-0.3681209775465929,-4.78516733734291,1.21489004076766,16.452645347216976,-9.679777423201571,1.410780702097415,19.77086907159343,0.05006499963236939,-9.300779041929415,5.666412575707304,-5.577751945210266,0.051676125593228726,,0.0097423,,,,True,False
0.5787512328747119,1.727858090310937,0.5517818337549791,0.4152777598908316,0.4694119312425463,1.6150047176294362,0.5686460311442045,0.4313539688557954,0.0,outer_Horndeski_SVT_explicit,0.24516306472518284,0.21367935433356347,-0.6145202108702789,-0.015719912304982826,0.0,-9.492933918003054,-0.16679806723728816,0.5892326707734646,7.036311962428106e-16,1.928088516048724,-0.04314071100371903,0.22133449437626093,0.08644784820601038,0.027558387409014565,0.9998742889195109,0.8653398193978662,1.1668553785780753,0.8853379775050441,2.3382121984216906,0.0,-0.49321370198594755,1.0,1.0,272.30472247835974,-40427.395491970434,235859.46991625678,-106.67438557758501,378.9791080559448,-0.379181252507809,-4.791258426288627,1.2132353115043477,16.300632158243904,-9.607443863543642,1.4021334165290524,19.609984635869193,0.050117641041488886,-9.303280828528443,5.710051084294188,-5.537879138052841,0.05264199257563787,,0.0097423,,,,True,False
0.5787904454504023,1.7277410293492692,0.551845167298791,0.4152438641439375,0.469368076973837,1.6152622668687902,0.5673112428138671,0.4326887571861329,0.0,outer_Horndeski_SVT_explicit,0.24638574481823963,0.213522276457232,-0.614427300770385,-0.015712297171664117,0.0,-9.506951824398799,-0.16726385913909186,0.5922803643404354,1.810026872325358e-15,1.9285634821148623,-0.04320345543486079,0.22169545198200827,0.08650667231759686,0.0272840902443274,0.9998732102940617,0.8658720562029535,1.1684964061440635,0.8867818079280334,2.3396910003288833,0.0,-0.4980409032536129,1.0,1.0000000000000002,273.5031248886446,-40960.87219802783,238647.51061840708,-107.5060678083436,381.00919269698824,-0.3909231768615915,-4.797559568798278,1.2113681952337723,16.142184097563046,-9.532155566947837,1.3931368779994633,19.44247567149535,0.050173726682229455,-9.306217180883852,5.755479835773627,-5.497144925574823,0.0536705621587141,,0.0097423,,,,True,False
0.5788296517728804,1.727624002911961,0.5519085008426028,0.4152099725468255,0.4693242071205989,1.6155199290597309,0.5659764153634601,0.4340235846365399,0.0,outer_Horndeski_SVT_explicit,0.24761060703311744,0.21336460084109202,-0.6143346897661239,-0.01570458866639833,0.0,-9.52073988040992,-0.1677316908029666,0.5953381464901537,7.105427357601002e-15,1.9290382183614396,-0.04326660251193077,0.22205860504430996,0.08656592543726155,0.02700729383341156,0.9998721282008958,0.8664087220675345,1.170148222332489,0.8882344201772399,2.3411813750223978,0.0,-0.5028986214115808,1.0000000000000002,1.0,274.7744806398699,-41512.222461639285,241549.993142426,-108.35119974008369,383.1256803799536,-0.40273132968793085,-4.803729937051616,1.2093780001801573,15.985742676683877,-9.457929672686125,1.3842709698866136,19.277276021612636,0.05023034622950108,-9.309654746982192,5.800751728040318,-5.457783937418227,0.05470829484221107,,0.0097423,,,,True,False
0.5788688518413994,1.7275070109904336,0.5519718343864146,0.415176085098818,0.469280321688111,1.6157777041981023,0.564641554316093,0.43535844568390697,0.0,outer_Horndeski_SVT_explicit,0.2488376406761301,0.21320647277348104,-0.6142423177991346,-0.01569678186715281,0.0,-9.534296175772187,-0.1682015653505098,0.5984061003570073,0.0,1.9295127364051716,-0.04333015263684442,0.22242395676807175,0.08662559974415426,0.026727993553229967,0.99987104272823,0.8669497329600225,1.1718108367114617,0.8896958270722871,2.3426831095677363,0.0,-0.507786761882124,1.0,1.0,276.10462486361473,-42077.9450947734,244545.64464221708,-109.20521585887616,385.30984072249083,-0.4146037837170966,-4.809769068531963,1.207263887348951,15.831274819092112,-9.384749231784705,1.375533247365158,19.114347687382605,0.050287506524239085,-9.31335062889651,5.84563433394647,-5.4194422041773205,0.055755181928711726,,0.0097423,,,,True,False
0.5789059829788555,1.7273962083693388,0.5520318345858153,0.4151439850273823,0.4692387316491362,1.616022016407076,0.5633769231031795,0.4366230768968205,0.0,outer_Horndeski_SVT_explicit,0.25000209888314956,0.21305631846815926,-0.6141549996359048,-0.015689288082420785,0.0,-9.546925047142954,-0.16864860551179028,0.6013220468419108,0.0,1.9299621842678525,-0.04339073209041804,0.22277212084933198,0.08668252015461461,0.026461070286946504,0.9998700113548264,0.8674662131798807,1.1733959659480109,0.8910884833973283,2.344116237801881,0.0,-0.5124457998707602,1.0,1.0,277.3671204734076,-42629.59112797033,247450.9703038229,-110.038415277552,387.4055357509596,-0.42590957418440123,-4.815369434079819,1.2051456957879314,15.686734961136544,-9.316373575330498,1.3673719559525224,18.96206431624722,0.05034216556334618,-9.316666273004442,5.888627496374582,-5.3822018677394965,0.05675545816713178,,0.0097423,,,,True,False
0.5789451708664776,1.7272792836381228,0.5520951681296271,0.4151101056572667,0.4691948158933072,1.6162800114835634,0.5620420123779502,0.43795798762204985,0.0,outer_Horndeski_SVT_explicit,0.2512333450028579,0.21289737166952075,-0.6140630677432942,-0.01568127363307873,0.0,-9.56003701894763,-0.16912247638758104,0.6044098811022893,0.0,1.9304363902254533,-0.04345507147813724,0.22314178044023406,0.08674301544519387,0.026176877905206824,0.9998689195630289,0.8680156411601633,1.1750797226959169,0.8925671217609362,2.345640110988647,0.0,-0.5173934192877808,0.9999999999999997,1.0,278.6440866152401,-43221.192756327066,250527.3592826944,-110.94130959447254,389.58539620971254,-0.43790405842621993,-4.82115683421373,1.2027883892467686,15.53602707830003,-9.245187339871267,1.3588777797118528,18.803465130132,0.050400400895291665,-9.319280367737331,5.934432749202119,-5.340334291099059,0.057820271220628584,,0.0097423,,,,True,False
0.5789843524979514,1.72716239339739,0.5521585016734388,0.4150762304342602,0.4691508845738623,1.616538119494899,0.5607070841777498,0.43929291582225016,0.0,outer_Horndeski_SVT_explicit,0.25246673383122203,0.21273783789036504,-0.6139714307543519,-0.01567315666880609,0.0,-9.572932498198444,-0.16959839995397946,0.6075077904183134,-6.05534645495221e-16,1.9309103890296888,-0.043519817579038625,0.22351366091911548,0.08680394323356551,0.025890180981151836,0.999867824581253,0.8685695207996259,1.1767743729081663,0.8940546436764621,2.3471756457524546,0.0,-0.5223717966660932,1.0000000000000002,1.0000000000000002,279.8581317717347,-43827.241057642066,253629.56146159847,-111.8790956152329,391.7372273869676,-0.44996050496029555,-4.826820443328566,1.2003062028320972,15.387203957978214,-9.17500244599814,1.3505054408171517,18.647037925970064,0.05045919753811556,-9.3210575114202,5.981119146795179,-5.295568526186674,0.058894352173513985,,0.0097423,,,,True,False
0.5790235278725375,1.727045537638556,0.5522218352172507,0.4150423593576854,0.4691069376961326,1.6167963404366965,0.5593721439209716,0.44062785607902843,0.0,outer_Horndeski_SVT_explicit,0.25370229137177314,0.21257757520883477,-0.6138801466659075,-0.01566494089552602,0.0,-9.585616789075452,-0.17007641132490628,0.6106158360385032,-4.863295028953076e-16,1.9313840401314815,-0.043584978301344224,0.22388780616450302,0.08686531937186268,0.02560094347840867,0.9998667263698638,0.8691280742372155,1.1784801274011203,0.8955512246580122,2.3487232684938046,0.0,-0.5273816264492083,1.0000000000000002,1.0,281.01324421410357,-44445.29371205995,256749.6355867521,-112.84565410313957,393.8588983172432,-0.4620796361896829,-4.832362369152715,1.1976971379146706,15.240264002689823,-9.105819325330861,1.3422546666461106,18.492782400300058,0.05051857125962816,-9.321983719080363,6.028359281417641,-5.2481993239941405,0.05997790475420383,,0.0097423,,,,True,False
0.5790606356130459,1.726934863982439,0.5522818354166513,0.4150102747935637,0.4690652894652619,1.617041074969897,0.5581074574440195,0.44189254255598054,0.0,outer_Horndeski_SVT_explicit,0.2548747998268111,0.21242496230675031,-0.6137940404281442,-0.01565707169250918,0.0,-9.597446840704666,-0.17053118432298423,0.6135695243057855,6.334894726498783e-15,1.9318324635308597,-0.04364709173274831,0.22424434797143028,0.086923885171823,0.025324598438794397,0.9998656830032551,0.8696615949566198,1.1801063410431107,0.8969773918857212,2.3502007599562997,0.0,-0.5321568582161935,1.0,1.0,282.0467082525434,-45047.579394447646,259740.68633672554,-113.80035323978728,395.8470614923306,-0.4736181656874934,-4.8375042330789215,1.1951087094129307,15.10276185020152,-9.041185065559562,1.3345479821165982,18.348612094211187,0.05057535667341452,-9.322157336697906,6.074133194557168,-5.2006089004247045,0.061013182264784804,,0.0097423,,,,True,False
0.5790997988010509,1.7268180753479228,0.5523451689604632,0.4149764117896781,0.4690213123051667,1.617299515816108,0.5567725091630459,0.4432274908369541,0.0,outer_Horndeski_SVT_explicit,0.2561145340367198,0.21226291159841762,-0.6137035977071382,-0.015648679303601674,0.0,-9.609744845564146,-0.17101325576772655,0.6166969652229984,-5.247790910998731e-15,1.9323053310403129,-0.04371306170211686,0.22462291546572943,0.08698615783924822,0.025030439107074785,0.9998645785568875,0.8702295305213046,1.1818337659556748,0.8984916618629181,2.351772551824106,0.0,-0.5372283488083791,1.0000000000000002,1.0,283.05885583136865,-45693.998113951755,262898.34673103085,-114.83844472646918,397.8973005578378,-0.4858580144215419,-4.842820887885942,1.1922529763999046,14.959394662306392,-8.973906093740235,1.3265273064692649,18.198480953989375,0.050635871220355,-9.321310729984951,6.122920590064483,-5.147424849239371,0.06211529422773119,,0.0097423,,,,True,False
0.5791389557299993,1.7267013211699933,0.552408502504275,0.4149425529302308,0.468977319602573,1.6175580695795246,0.5554375646497623,0.44456243535023765,0.0,outer_Horndeski_SVT_explicit,0.25735637135513456,0.21209977466930308,-0.6136136560682677,-0.015640205872704833,0.0,-9.621858105951981,-0.17149739242213352,0.6198341060122264,0.0,1.9327777433053965,-0.0437794448398357,0.22500374175719043,0.08704889849290733,0.024733785326026755,0.999863470951252,0.8708023825379472,1.1835722536097215,0.900014967028762,2.353356958839435,0.0,-0.5423314602515631,0.9999999999999999,1.0000000000000002,284.05586312063883,-46361.69188202234,266134.55397961685,-115.9129630476734,399.9688261683122,-0.4981586636502094,-4.84802843183962,1.1892717061465217,14.817801687656265,-8.907574497108378,1.3186206015037423,18.050400105263872,0.050696975674785136,-9.320166508394372,6.172269000980754,-5.092970501863342,0.06322691891305748,,0.0097423,,,,True,False
0.5791781063991586,1.7265846014400603,0.5524718360480868,0.414908698214545,0.4689333113628637,1.617816736255532,0.5541026292252238,0.4458973707747762,0.0,outer_Horndeski_SVT_explicit,0.2586003012293809,0.2119356325869461,-0.6135241808848895,-0.015631670191408348,0.0,-9.633786678047905,-0.1719835969308096,0.6229809784611301,3.080918320486638e-15,1.9332496974775015,-0.04384624179124773,0.22538683138652735,0.08711210320584375,0.024434634850507633,0.9998623600705929,0.8713801125725184,1.1853218201356093,0.9015473255461096,2.3549538732924398,0.0,-0.5474661780499892,1.0000000000000002,1.0,285.1185739172621,-47050.40436975956,269494.2869226004,-117.00462805797048,402.1232019752326,-0.5105185332548151,-4.853127165721493,1.1861641897958188,14.677954652696991,-8.842175877851798,1.3108257149047897,17.904337303186228,0.050758677262779064,-9.319350058751631,6.221171613948201,-5.039762656331013,0.06434806410523328,,0.0097423,,,,True,False
0.5792151907318558,1.726474056622151,0.5525318362474875,0.4148766291477501,0.4688916050191659,1.618061893046553,0.5528379667448815,0.44716203325511844,0.0,outer_Horndeski_SVT_explicit,0.2597806932857885,0.21177932466128893,-0.6134397950703928,-0.015623525814451282,0.0,-9.644914481485909,-0.1724461304860461,0.6259713188146045,-2.805858771805848e-15,1.9336964689589307,-0.043909906888877234,0.22575185837251407,0.08717240456251571,0.024148912127195585,0.9998613046647071,0.8719318507774494,1.1869895777895763,0.9030074334900564,2.356478144020574,0.0,-0.5523598508904534,1.0000000000000002,1.0,286.16053623446345,-47726.89949665138,272795.51124620787,-118.06860319318295,404.22913942764643,-0.5222808714149011,-4.857856212557617,1.183102564650316,14.54705853125591,-8.781069737068451,1.3035426021089107,17.76780057442615,0.05081769114298838,-9.318735208965503,6.267728477447691,-4.989517995251756,0.06541901580260881,,0.0097423,,,,True,False
0.5792543292088045,1.7263574039505,0.5525951697912993,0.4148427824995549,0.4688475665384635,1.6183207795915155,0.5515030642015699,0.44849693579843014,0.0,outer_Horndeski_SVT_explicit,0.2610286817150067,0.21161347429763677,-0.6133511268277179,-0.015614844700764309,0.0,-9.656482061215767,-0.17293637910073628,0.6291373167377775,0.0,1.934167682192587,-0.043977513258033236,0.2261393777885085,0.08723650273351562,0.023844881647201624,0.9998601877361224,0.8725189085367471,1.1887608112717292,0.9045575111540342,2.358099133768871,0.0,-0.5575561609539308,1.0,1.0,287.23092812812047,-48457.945204251206,276333.4313088189,-119.22144865509232,406.4523767832128,-0.5347512419468711,-4.8627431639403955,1.1797467886270658,14.41053719815702,-8.717450196157927,1.2959596932447048,17.625582872650742,0.05088057885207315,-9.317534223444929,6.317035880912943,-4.9349950102933535,0.06655875868073984,,0.0097423,,,,True,False
0.5792934614238158,1.7262407857015185,0.5526585033351111,0.4148089399931293,0.4688035125365856,1.6185797790351326,0.5501681862952197,0.44983181370478026,0.0,outer_Horndeski_SVT_explicit,0.26227873414945463,0.2114467137969675,-0.61326288746996,-0.015606051420126823,0.0,-9.667870323069831,-0.17342870434808258,0.6323130631687472,0.0,1.934638481734621,-0.04404553615058583,0.2265291778960505,0.0873010628640882,0.02353835130962017,0.9998590681231418,0.8731108020270512,1.1905431929892183,0.9061167115842023,2.3597325697152796,0.0,-0.5627841797478174,1.0000000000000002,1.0,288.2820864145388,-49213.27131462042,279959.66597998876,-120.41492938925182,408.69701580379063,-0.5472766342519803,-4.867524398376923,1.1762631919523785,14.275682469858028,-8.654723576932467,1.2884825741238484,17.4852934337412,0.05094408538243435,-9.315977340190134,6.366869257173775,-4.879097648990834,0.06770808624612361,,0.0097423,,,,True,False
0.5793325873761642,1.7261242018666108,0.5527218368789228,0.4147751016277971,0.4687594430189654,1.6188388913725642,0.5488333382568856,0.45116666174311437,0.0,outer_Horndeski_SVT_explicit,0.2635308709528571,0.21127900493305718,-0.6131750944534863,-0.015597117982114337,0.0,-9.679081032799129,-0.1739231371987632,0.6354986545370114,0.0,1.935108864796413,-0.044113982331586685,0.22692129651911366,0.08736609412560625,0.023229288696820744,0.999857946090307,0.8737076245024558,1.1923369029198967,0.9076851860764551,2.3613786974566233,0.0,-0.5680444348049946,1.0,1.0,289.3131639014524,-49990.49204993416,283664.0873627761,-121.64397037340545,410.9571342748579,-0.5598566773391458,-4.872200562922485,1.1726497391193356,14.14248928372063,-8.592888159211254,1.281110608140457,17.346927437125238,0.051008226456410996,-9.313983935523401,6.41690499078612,-4.8219563861551595,0.06886716381987039,,0.0097423,,,,True,False
