u,x,phi,f,h,A0prime,phiprime,T_H,S_SVT,a1,a2,a3,a4,a5,a6,a7,a8,a9,b1,b2,b3,b4,b5,c1,c2,c3,c4,c5,c6,d1,d2,d3,d4,e1,e2,e3,e4,v1,v2,v3,v4,v5,v6,v7,v8,v9,v10,v11,v12,v13,construction
0.5556164710352001,1.7998026554843565,0.5159841080895204,0.4351216600391749,0.4916024619333234,0.0,-0.45917386851018743,1.0,0.0,0.0008394240867069645,-0.10810709415336998,-0.32647094468566296,0.18149971298053422,-1.4617266089043728,-0.008156200479846665,-0.3703944234540093,-0.18460008546685927,0.14529807853803853,0.20856202948301122,-0.003858341994267405,0.30577024811551234,1.5005961535182002,-0.41712405896602256,-0.003924250073215977,-0.010987519046252467,0.0,0.0005271298395441784,-0.155699355026457,0.18829485375259383,0.20856202948301122,0.0005182766537292001,0.06837695389886499,0.05603071520800971,0.09961822940644142,-0.021343715903647878,0.0,0.22514429662515167,1.7215571882734781,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.081079490793428,-0.23125034017316504,0.0,-0.0,0.0,FINAL_OUTER: certified strong-H 41/41 carrier + action-level genuine-SVT DeltaC; v12 minus; v5=c3=e3=0; a5 holonomic JET9D8
0.5556430514501389,1.7997165579415797,0.5160236453258417,0.4350989647704517,0.4915808648153221,0.0,-0.4592546369896157,1.0,0.0,0.000842989404846966,-0.10762954406734046,-0.3264390584166271,0.1814911523116454,-1.7663801479196382,-0.00825893095616133,-0.37031260632403706,-0.18459948847793647,0.14529652901168294,0.20856307071275107,-0.003874931833287322,0.3051049832861705,1.5005278559843895,-0.41712614142550214,-0.0039412964889050306,-0.010990375570820748,0.0,0.0005294426650942253,-0.155704609123948,0.18829497836459877,0.20856307071275107,0.0005205277609648302,0.06844130749727215,0.05603343327866277,0.09958417379494279,-0.02133499049685483,0.0,0.22501151165335806,1.7213995642191264,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0811314343943053,-0.23123922964114682,0.0,-0.0,0.0,FINAL_OUTER: certified strong-H 41/41 carrier + action-level genuine-SVT DeltaC; v12 minus; v5=c3=e3=0; a5 holonomic JET9D8
0.5556696318650777,1.799630468635742,0.5160631857321796,0.4350762694424678,0.491559259604251,0.0,-0.4593366057779396,1.0,0.0,0.0008465260780690897,-0.10715108221565668,-0.3264071822309909,0.18148259211240506,-1.7300135533614283,-0.008362256177898536,-0.37023030165936627,-0.18459889497734247,0.1452948491454872,0.20856411262811306,-0.0038913917199494704,0.3044398379541258,1.5004595979712647,-0.4171282252562261,-0.00395821227907649,-0.010993192879826287,0.0,0.0005317381383032642,-0.1557098686240603,0.18829511462656665,0.20856411262811306,0.0005227616010199152,0.0685055075088062,0.05603615124584693,0.09955010207771456,-0.021326268276562897,0.0,0.22487810500200692,1.7212419489563904,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0811833920562879,-0.23122811716609534,0.0,-0.0,0.0,FINAL_OUTER: certified strong-H 41/41 carrier + action-level genuine-SVT DeltaC; v12 minus; v5=c3=e3=0; a5 holonomic JET9D8
0.5556962122800165,1.7995443875656612,0.5161027294791987,0.4350535740004072,0.491537646049392,0.0,-0.4594184952414682,1.0,0.0,0.0008500340405597878,-0.1066717110248945,-0.3263753161650726,0.18147403239356227,-1.7345661011836953,-0.008466175086835009,-0.37014751021359626,-0.1845983049764278,0.14529303913373812,0.2085651552417615,-0.003907721330897405,0.30377481282693,1.5003913796561477,-0.41713031048352306,-0.00397499709800057,-0.010995970863447075,0.0,0.0005340162103410612,-0.15571513354918043,0.18829526257921933,0.2085651552417615,0.0005249781280846408,0.06856955415100054,0.05603886911297477,0.09951601517750466,-0.021317549223509258,0.0,0.22474407815563616,1.7210843424760147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0812353637813552,-0.23121700274791912,0.0,-0.0,0.0,FINAL_OUTER: certified strong-H 41/41 carrier + action-level genuine-SVT DeltaC; v12 minus; v5=c3=e3=0; a5 holonomic JET9D8
0.5557227926949553,1.799458314730156,0.5161422763900406,0.4350308785009588,0.4915160244076954,0.0,-0.4594993408008713,1.0,0.0,0.0008535132161583797,-0.1061914328632213,-0.3263434602588351,0.18146547316602044,-1.7339072575189647,-0.00857068685063617,-0.3700642326102552,-0.18459771848781317,0.14529109912070137,0.20856619856659436,-0.00392392029577736,0.30310990876899435,1.5003232012306296,-0.41713239713318884,-0.003991650552643502,-0.010998709412395937,0.0,0.0005362768260871381,-0.15572040392309472,0.18829542226480922,0.20856619856659436,0.0005271772900986983,0.06863344756748863,0.05604158688341636,0.09948191155653746,-0.021308833351565363,0.0,0.2246094326941793,1.720926744771994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0812873495766788,-0.23120588638581013,0.0,-0.0,0.0,FINAL_OUTER: certified strong-H 41/41 carrier + action-level genuine-SVT DeltaC; v12 minus; v5=c3=e3=0; a5 holonomic JET9D8
0.5557493731098941,1.7993722501280438,0.5161818265440961,0.435008182918464,0.4914943945636391,0.0,-0.45958110077240616,1.0,0.0,0.0008569635289001776,-0.10571024997715023,-0.3263116145521823,0.1814569144406682,-1.7335947859226213,-0.008675790633889345,-0.3699804694056629,-0.18459713552410706,0.1452890292515794,0.20856724261549553,-0.003939988245059288,0.30244512701952875,1.5002550628860678,-0.4171344852309911,-0.004008172250727794,-0.011001408414161624,0.0,0.0005385199305141114,-0.1557256797697687,0.18829559372631038,0.20856724261549553,0.000529359035104448,0.06869718785280918,0.05604430456053823,0.09944779262444274,-0.021300120667168264,0.0,0.22447416980275076,1.7207691558383236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0813393494494328,-0.23119476807895994,0.0,-0.0,0.0,FINAL_OUTER: certified strong-H 41/41 carrier + action-level genuine-SVT DeltaC; v12 minus; v5=c3=e3=0; a5 holonomic JET9D8
0.5557759535248329,1.7992861937581446,0.5162213799397952,0.4349854872533992,0.4914727565176828,0.0,-0.4596630147875473,1.0,0.0,0.0008603849030103137,-0.10522816463974508,-0.3262797790849592,0.18144835622837924,-1.733283398391288,-0.008781485600677064,-0.36989622120391813,-0.18459655609790476,0.14528682967256745,0.2085682874013341,-0.003955924810008774,0.30178046850829454,1.5001869648135893,-0.41713657480266825,-0.00402456180070366,-0.011004067746174682,0.0,0.0005407454686836017,-0.15573096111383697,0.18829577700908312,0.2085682874013341,0.0005315233112427825,0.06876077514364942,0.05604702214770372,0.09941365815320335,-0.021291411154446837,0.0,0.2243382908842984,1.7206115756690015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0813913634067942,-0.2311836478265606,0.0,-0.0,0.0,FINAL_OUTER: certified strong-H 41/41 carrier + action-level genuine-SVT DeltaC; v12 minus; v5=c3=e3=0; a5 holonomic JET9D8
0.5558025339397717,1.799200145619276,0.5162609365957651,0.4349627914996894,0.4914511102417964,0.0,-0.45974404889206194,1.0,0.0,0.0008637772629081857,-0.1047451788680166,-0.3262479538969485,0.1814397985400124,-1.7329697001872288,-0.008887770918730085,-0.36981148858932633,-0.18459598022178905,0.1452845005275412,0.20856933293696514,-0.00397172962270738,0.3011159336391504,1.5001189072040768,-0.41713866587393034,-0.004040818811770234,-0.011006687304839011,0.0,0.0005429533857493512,-0.1557362479788329,0.188295972154343,0.20856933293696514,0.0005336700667563685,0.06882420964542857,0.05604973964827286,0.09937950811998063,-0.02128270483817749,0.0,0.22420179731873047,1.7204540042580247,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.081443391455943,-0.2311725256278036,0.0,-0.0,0.0,FINAL_OUTER: certified strong-H 41/41 carrier + action-level genuine-SVT DeltaC; v12 minus; v5=c3=e3=0; a5 holonomic JET9D8
0.5558291143547105,1.7991141057102584,0.5163004964119787,0.434940095689269,0.4914294558822552,0.0,-0.4598256660743964,1.0,0.0,0.0008671405331931563,-0.10426129476141999,-0.32621613902787505,0.18143124138641178,-1.7326533397528223,-0.008994645752842905,-0.36972627214973586,-0.18459540790833018,0.1452820419642227,0.2085703792352292,-0.003987402315987442,0.30045152305056905,1.500050890248183,-0.41714075847045845,-0.00405694289380872,-0.011009266975682308,0.0,0.0005451436269482382,-0.15574154038865556,0.18829617920522412,0.2085703792352292,0.0005357992499807556,0.06888749153470215,0.05605245706560228,0.0993453427474086,-0.02127400171879846,0.0,0.22406469044376126,1.720296441599393,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0814954336040605,-0.23116140148188113,0.0,-0.0,0.0,FINAL_OUTER: certified strong-H 41/41 carrier + action-level genuine-SVT DeltaC; v12 minus; v5=c3=e3=0; a5 holonomic JET9D8
0.5558556947696494,1.7990280740299105,0.5163400595522295,0.4349173997695747,0.4914077931975955,0.0,-0.45990811058366,1.0,0.0,0.0008704746386604055,-0.10377651476110644,-0.32618433451740164,0.1814226847784062,-1.732331145739038,-0.009102109270705922,-0.3696405724747324,-0.18459483917008537,0.14527945412819307,0.20857142630895228,-0.0040029425235049865,0.2997872381943022,1.499982914136319,-0.4171428526179046,-0.0040729336574570315,-0.011011806637308835,0.0,0.0005473161376102005,-0.1557468383687269,0.18829639820842078,0.20857142630895228,0.000537910809354068,0.06895062087455531,0.05605517440304529,0.09931116232192304,-0.021265301781203116,0.0,0.22392697158493496,1.7201388876871047,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0815474898583333,-0.2311502753879848,0.0,-0.0,0.0,FINAL_OUTER: certified strong-H 41/41 carrier + action-level genuine-SVT DeltaC; v12 minus; v5=c3=e3=0; a5 holonomic JET9D8
0.5558822751845881,1.798942050577052,0.5163796259252155,0.4348947037697511,0.4913861223211965,0.0,-0.45998924577764383,1.0,0.0,0.0008737795043092862,-0.10329084138691103,-0.3261525404051322,0.1814141287268099,-1.7320079000720234,-0.009210160638957082,-0.36955439015930164,-0.18459427401959944,0.145276737162359,0.20857247417094632,-0.00401834987977827,0.2991230805298378,1.4999149790586643,-0.4171449483418927,-0.004088790714149,-0.01101430618727212,0.0,0.0005494708631636182,-0.15575214194221054,0.1882966292044305,0.20857247417094632,0.0005400046934223391,0.06901359772861601,0.05605789166395197,0.09927696637763117,-0.021256605051305767,0.0,0.22378864218051686,1.719981342515161,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0815995602259496,-0.23113914734530625,0.0,-0.0,0.0,FINAL_OUTER: certified strong-H 41/41 carrier + action-level genuine-SVT DeltaC; v12 minus; v5=c3=e3=0; a5 holonomic JET9D8
0.555908855599527,1.7988560353505023,0.5164191955067271,0.43487200769745,0.4913644432879089,0.0,-0.4600708189355262,1.0,0.0,0.0008770550553343746,-0.10280427639643297,-0.3261207567306093,0.18140557324242243,-1.7316831802623422,-0.009318799025044738,-0.3694677257781682,-0.1845937124694043,0.14527389121099565,0.2085735228340089,-0.004033624020146942,0.29845905000181167,1.499847085205155,-0.4171470456680178,-0.004104513676073096,-0.011016765513849856,0.0,0.0005516077491298383,-0.15575745113212391,0.1882968722345718,0.2085735228340089,0.0005420808508339934,0.0690764223651593,0.05606060885166913,0.09924275547922064,-0.021247911534231778,0.0,0.2236497035262857,1.7198238060775637,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0816516447140991,-0.23112801735303756,0.0,-0.0,0.0,FINAL_OUTER: certified strong-H 41/41 carrier + action-level genuine-SVT DeltaC; v12 minus; v5=c3=e3=0; a5 holonomic JET9D8
0.5559354360144657,1.7987700283490824,0.5164587683479351,0.4348493115362399,0.4913427560209177,0.0,-0.460152945689297,1.0,0.0,0.0008803012170893127,-0.10231682168877392,-0.32608898353331855,0.18139701833602845,-1.7313752700281322,-0.009428023597150677,-0.3693805799143184,-0.1845931545320192,0.14527091642379844,0.20857457231092305,-0.004048764580606084,0.29779514691552833,1.4997792327655035,-0.41714914462184616,-0.0041201021560031675,-0.011019184493449224,0.0,0.0005537267411003609,-0.15576276596384575,0.1882971273457685,0.20857457231092305,0.0005441392303176241,0.0691390950043772,0.05606332596954014,0.09920853032607455,-0.02123922120839691,0.0,0.22351015688845924,1.7196662783683152,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.081703743329975,-0.23111688541037065,0.0,-0.0,0.0,FINAL_OUTER: certified strong-H 41/41 carrier + action-level genuine-SVT DeltaC; v12 minus; v5=c3=e3=0; a5 holonomic JET9D8
0.5559620164294046,1.7986840295716118,0.5164983444535033,0.4348266152844324,0.4913210605139662,0.0,-0.4602344234147587,1.0,0.0,0.0008835179151343025,-0.10182848005483947,-0.3260572208526821,0.18138846401839723,-1.7311573744085882,-0.009537833521659827,-0.3692929531866066,-0.1845926002199506,0.14526781294467392,0.20857562261445747,-0.004063771198024494,0.2971313731474813,1.4997114219291738,-0.41715124522891495,-0.00413555576752121,-0.011021563024971376,0.0,0.0005558277847669162,-0.1557680864611349,0.18829739457947484,0.20857562261445747,0.0005461797807114104,0.06920161565153554,0.056066043020905114,0.0991742895228655,-0.021230534100691954,0.0,0.22337000381626176,1.7195087593814187,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.081755856080775,-0.23110575151649732,0.0,-0.0,0.0,FINAL_OUTER: certified strong-H 41/41 carrier + action-level genuine-SVT DeltaC; v12 minus; v5=c3=e3=0; a5 holonomic JET9D8
0.5559885968443433,1.7985980390169114,0.5165379237551027,0.4348039189639019,0.4912993568654568,0.0,-0.4603157785728832,1.0,0.0,0.0008867050752373593,-0.10133925370809356,-0.3260254687280637,0.18137991030028386,-1.7278022780499507,-0.009648227969235906,-0.36920484613397286,-0.18459204954569272,0.14526458091579314,0.20857667375736647,-0.004078643510151081,0.2964677300481467,1.4996436528853991,-0.41715334751473304,-0.004150874125023412,-0.01102390099175717,0.0,0.0005579108259219532,-0.15577341264743688,0.1882976739784204,0.20857667375736647,0.0005482024509635614,0.06926398438322273,0.0560687600091008,0.09914003513894981,-0.02122185020407397,0.0,0.22322924539729638,1.7193512491108784,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0818079829736968,-0.2310946156706095,0.0,-0.0,0.0,FINAL_OUTER: certified strong-H 41/41 carrier + action-level genuine-SVT DeltaC; v12 minus; v5=c3=e3=0; a5 holonomic JET9D8
0.5560151772592822,1.798512056683801,0.5165775063246183,0.4347812225515162,0.4912776449690562,0.0,-0.4603984531947623,1.0,0.0,0.000889862623339845,-0.10084914455613023,-0.325993727198769,0.1813713571924283,-1.748881079395197,-0.009759206108547165,-0.3691162593883231,-0.18459150252172649,0.1452612204865471,0.2085777257523903,-0.004093381155456067,0.2958042174275685,1.499575925823185,-0.41715545150478067,-0.00416605684355927,-0.011026198281072696,0.0,0.0005599758104376154,-0.15577874454701057,0.1882979655863562,0.2085777257523903,0.0005502071901118448,0.06932620148879488,0.05607147693746072,0.099105765570909,-0.021213169519363414,0.0,0.2230878832193663,1.7191937475507004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0818601240159424,-0.23108347787189917,0.0,-0.0,0.0,FINAL_OUTER: certified strong-H 41/41 carrier + action-level genuine-SVT DeltaC; v12 minus; v5=c3=e3=0; a5 holonomic JET9D8
0.5560417576742209,1.7984260825711036,0.5166170922069474,0.434758526032707,0.4912559247592698,0.0,-0.4604801030717877,1.0,0.0,0.0008929904038394521,-0.10035815240842684,-0.325961996333359,0.181362804707292,-1.4641271884489653,-0.009870768705475916,-0.36902719219289914,-0.18459095917061566,0.14525773144717288,0.20857877861466614,-0.00410798340136771,0.2951408367875233,1.4995082410476392,-0.41715755722933234,-0.0041811031642675295,-0.011028454673064809,0.0,0.000562022634386201,-0.15578408219933268,0.1882982694791165,0.20857877861466614,0.000552193897766128,0.06938826665437745,0.05607419380916937,0.09907148186805424,-0.02120449206672153,0.0,0.22294591684061496,1.7190362547187796,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0819122792536164,-0.2310723381141905,0.0,-0.0,0.0,FINAL_OUTER: certified strong-H 41/41 carrier + action-level genuine-SVT DeltaC; v12 minus; v5=c3=e3=0; a5 holonomic JET9D8
0.5560683380891598,1.7983401166776385,0.5166566812680886,0.4347358294504209,0.4912341964305277,0.0,-0.46056147910775147,1.0,0.0,0.0008960868640912541,-0.09986623600571704,-0.32593027670220515,0.18135425288750157,-1.7618344062638052,-0.009982943726297409,-0.36893762145788955,-0.18459041968765624,0.14525410760439803,0.20857983240112002,-0.004122443158153766,0.29447759554888286,1.4994406008572019,-0.41715966480224015,-0.004196005922002171,-0.011030668023380789,0.0,0.0005640503405729873,-0.15578942591544762,0.1882985863119203,0.20857983240112002,0.0005541616266352847,0.06945017253901148,0.05607691062510846,0.09903718368369656,-0.02119581800897612,0.0,0.2228033178579261,1.7188787710398328,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.081964449396231,-0.23106119629977573,0.0,-0.0,0.0,FINAL_OUTER: certified strong-H 41/41 carrier + action-level genuine-SVT DeltaC; v12 minus; v5=c3=e3=0; a5 holonomic JET9D8
0.5560949185040986,1.7982541590022272,0.5166962736046495,0.4347131327735664,0.4912124598407322,0.0,-0.46064372684955,1.0,0.0,0.0008991534858132095,-0.09937344378309662,-0.32589856778722937,0.18134570171116746,-1.724526758621895,-0.01009569981893171,-0.3688475729015996,-0.18458988389338749,0.1452503558215401,0.208580887079081,-0.004136767140737233,0.2938144875323465,1.4993730032304453,-0.41716177415816214,-0.004210771860330698,-0.011032840355318463,0.0,0.0005660598239824266,-0.15579477541829653,0.18829891548547428,0.208580887079081,0.0005561112681406536,0.06951192724064775,0.05607962739154214,0.09900286985468607,-0.021187147174701985,0.0,0.22266011943918837,1.7187212960520213,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0820166337095265,-0.23105005253017055,0.0,-0.0,0.0,FINAL_OUTER: certified strong-H 41/41 carrier + action-level genuine-SVT DeltaC; v12 minus; v5=c3=e3=0; a5 holonomic JET9D8
0.5561214989190374,1.7981682095436926,0.5167358692039389,0.4346904360060684,0.4911907150083815,0.0,-0.4607257458503391,1.0,0.0,0.0009021901957544763,-0.09887977806189902,-0.3258668696274823,0.18133715118896623,-1.7291487876307627,-0.010209036153467388,-0.3687570470080563,-0.1845893518002358,0.14524647624007897,0.2085819426612272,-0.0041509549909959954,0.29315151488582347,1.4993054483553652,-0.4171638853224545,-0.004225400597438007,-0.011034971558405314,0.0,0.0005680510308736993,-0.1558001307320006,0.18829925704312372,0.2085819426612272,0.0005580427717455985,0.06957353072585479,0.056082344111789285,0.09896854485290488,-0.02117847956756619,0.0,0.22251632234133653,1.7185638297493562,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0820688322007135,-0.23103890680456696,0.0,-0.0,0.0,FINAL_OUTER: certified strong-H 41/41 carrier + action-level genuine-SVT DeltaC; v12 minus; v5=c3=e3=0; a5 holonomic JET9D8
0.5561480793339763,1.7980822683008553,0.5167754680539474,0.43466773915177,0.4911689619489771,0.0,-0.46080700224512117,1.0,0.0,0.0009051969208491004,-0.0983852407569403,-0.3258351822619543,0.1813286013315594,-1.728425108939013,-0.010322951901818523,-0.36866604446971873,-0.1845888234206146,0.1452424690076099,0.20858299916022233,-0.004165006351583352,0.29248867685354296,1.4992379364197188,-0.4171659983204447,-0.004239891752217759,-0.011037061527964197,0.0,0.0005700239075929171,-0.15580549188003565,0.188299611026403,0.20858299916022233,0.0005599560870101517,0.06963498335852787,0.05608506078916575,0.09893420441104006,-0.02116981520324499,0.0,0.22237192849909213,1.7184063721258471,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0821210448770069,-0.23102775912215726,0.0,-0.0,0.0,FINAL_OUTER: certified strong-H 41/41 carrier + action-level genuine-SVT DeltaC; v12 minus; v5=c3=e3=0; a5 holonomic JET9D8
0.556174659748915,1.797996335272538,0.5168150701071662,0.4346450422257315,0.4911472007324818,0.0,-0.4608895159783792,1.0,0.0,0.0009081735882256543,-0.09788983402315167,-0.3258035057295695,0.18132005214959374,-1.7280713986278329,-0.010437446234782682,-0.36857456583113385,-0.18458829876692456,0.1452383342687001,0.20858405658871548,-0.004178920865973214,0.2918259745975635,1.4991704676109974,-0.417168113177431,-0.004254244944317715,-0.011039110148890736,0.0,0.0005719784005794863,-0.15581085888661564,0.18829997747936258,0.20858405658871548,0.0005618511635971013,0.06969628523709641,0.0560877774269838,0.09889985030674216,-0.021161154073619376,0.0,0.22222693901959345,1.7182489231755078,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0821732717456227,-0.2310166094821338,0.0,-0.0,0.0,FINAL_OUTER: certified strong-H 41/41 carrier + action-level genuine-SVT DeltaC; v12 minus; v5=c3=e3=0; a5 holonomic JET9D8
0.5562012401638539,1.797910410457563,0.5168546755256006,0.4346223451759224,0.4911254311204555,0.0,-0.4609718167108393,1.0,0.0,0.0009111201251908751,-0.09739356032914645,-0.32577184006920135,0.18131150365370113,-1.7277169298069843,-0.010552518322614599,-0.3684826116396845,-0.1845877778515538,0.14523407217040277,0.20858511495934173,-0.004192698178384427,0.29116341003303403,1.499103042116499,-0.41717022991868347,-0.004268459794063729,-0.01104111731193383,0.0,0.0005739144563553912,-0.15581623177508,0.1883003564438678,0.20858511495934173,0.0005637279512612847,0.06975743636613332,0.056090494028552616,0.09886548446282249,-0.02115249618352626,0.0,0.2220813550098302,1.7180914828923513,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0822255128137812,-0.23100545788368865,0.0,-0.0,0.0,FINAL_OUTER: certified strong-H 41/41 carrier + action-level genuine-SVT DeltaC; v12 minus; v5=c3=e3=0; a5 holonomic JET9D8
0.5562278205787926,1.7978244938547527,0.5168942841295989,0.4345996480599174,0.4911036533744691,0.0,-0.4610531514021317,1.0,0.0,0.0009140364592573082,-0.09689642172708,-0.32574018531965765,0.18130295585449865,-1.727360032101572,-0.010668167338859861,-0.36839018255323774,-0.18458726068687784,0.14522968285475146,0.20858617428472143,-0.004206337933908501,0.2905009829729954,1.4990356601232588,-0.41717234856944285,-0.004282535922589072,-0.011043082906811984,0.0,0.0005758320215432342,-0.15582161056919458,0.18830074796268031,0.20858617428472143,0.0005655863998674459,0.06981843702541346,0.05609321059717796,0.0988311036814403,-0.02114384153476761,0.0,0.2219351782514526,1.7179340512703904,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0822777680887046,-0.23099430432601423,0.0,-0.0,0.0,FINAL_OUTER: certified strong-H 41/41 carrier + action-level genuine-SVT DeltaC; v12 minus; v5=c3=e3=0; a5 holonomic JET9D8
0.5562544009937315,1.7977385854629295,0.5169338960073772,0.4345769508492389,0.4910818673658129,0.0,-0.4611354275849539,1.0,0.0,0.000916922518115928,-0.09639842027473498,-0.32570854151968803,0.18129440876258884,-1.7270002676339624,-0.010784392456405717,-0.36829727909547133,-0.1845867472852594,0.14522516646738037,0.20858723457746106,-0.004219839778383687,0.2898386946083255,1.4989683218180834,-0.4171744691549221,-0.004296472951706647,-0.01104500682205484,0.0,0.0005777310428485874,-0.15582699529262287,0.1883011520785263,0.20858723457746106,0.0005674264593729242,0.06987928731251226,0.05609592713616217,0.0987967107989579,-0.02113519012591706,0.0,0.2217884097109686,1.717776628303642,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0823300375776175,-0.23098314880830298,0.0,-0.0,0.0,FINAL_OUTER: certified strong-H 41/41 carrier + action-level genuine-SVT DeltaC; v12 minus; v5=c3=e3=0; a5 holonomic JET9D8
0.5562809814086702,1.7976526852809172,0.5169735111522559,0.4345542535459913,0.4910600731026281,0.0,-0.4612178066936789,1.0,0.0,0.0009197782296400712,-0.09589955817410178,-0.32567690870798455,0.18128586238855918,-1.7266368366361107,-0.010901192845985026,-0.3682039018778004,-0.1845862376590486,0.145220523156938,0.2085882958501523,-0.004233203358413294,0.2891765456249347,1.4989010273875525,-0.4171765917003046,-0.004310270503927851,-0.011046888957630337,0.0,0.0005796114670627564,-0.15583238596916496,0.1883015688330875,0.2085882958501523,0.0005692480798303238,0.06993998739650338,0.05609864364880444,0.09876230498847509,-0.02112654197998784,0.0,0.22164105085677002,1.7176192139861215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0823823212877475,-0.2309719913297472,0.0,-0.0,0.0,FINAL_OUTER: certified strong-H 41/41 carrier + action-level genuine-SVT DeltaC; v12 minus; v5=c3=e3=0; a5 holonomic JET9D8
0.5563075618236091,1.797566793307538,0.5170131295821513,0.4345315561443499,0.4910382705576084,0.0,-0.46129928153117894,1.0,0.0,0.0009226035218990185,-0.09539983780293554,-0.3256452869231778,0.1812773167429822,-1.726270789640239,-0.01101856768233203,-0.36811005145948983,-0.1845857318205831,0.14521575306558485,0.20858935811537263,-0.00424642832142841,0.2885145375755133,1.4988337770180045,-0.41717871623074526,-0.004323928202526394,-0.01104872919452419,0.0,0.0005814732410712693,-0.15583778262311018,0.1883019982711361,0.20858935811537263,0.0005710512113957281,0.07000053732204121,0.05610136013840055,0.09872788738604489,-0.021117897078295214,0.0,0.2214931028821411,1.717461808311845,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0824346192263266,-0.2309608318895391,0.0,-0.0,0.0,FINAL_OUTER: certified strong-H 41/41 carrier + action-level genuine-SVT DeltaC; v12 minus; v5=c3=e3=0; a5 holonomic JET9D8
0.5563341422385478,1.7974809095416164,0.5170527511976539,0.4345088586760263,0.491016459876734,0.0,-0.4613814799798303,1.0,0.0,0.0009253983231515279,-0.09489926109989408,-0.3256136762038409,0.18126877183641601,-1.7259050926399748,-0.011136516139991557,-0.36801572847912456,-0.1845852297821877,0.14521085633885242,0.20859042138568532,-0.004259514315658316,0.28785267023851546,1.4987665708955504,-0.4171808427713707,-0.004337445671508163,-0.011050527427884344,0.0,0.0005833163118501119,-0.15584318527698107,0.18830244043266664,0.20859042138568532,0.0005728358043252275,0.07006093737885971,0.056104076608242855,0.09869345575412675,-0.02110925543250253,0.0,0.2213445674444066,1.7173044112748317,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0824869314005872,-0.23094967048687107,0.0,-0.0,0.0,FINAL_OUTER: certified strong-H 41/41 carrier + action-level genuine-SVT DeltaC; v12 minus; v5=c3=e3=0; a5 holonomic JET9D8
0.5563607226534867,1.7973950339819753,0.5170923761726363,0.4344861610852422,0.4909946408032346,0.0,-0.4614643461135846,1.0,0.0,0.0009281625618403399,-0.09439783017593836,-0.3255820765884813,0.18126022767940375,-1.7255311360544692,-0.011255037389358178,-0.36792093348732224,-0.18458473155617441,0.145205833121504,0.20859148567363917,-0.004272460990105518,0.2871909446481812,1.4986994092060386,-0.41718297134727844,-0.004350822535585872,-0.011052283554793235,0.0,0.0005851406264621425,-0.15584859395462564,0.18830289535981817,0.20859148567363917,0.0005746018089713009,0.0701211876818724,0.05610679306162063,0.0986590117132241,-0.021100617057323138,0.0,0.2211954456604887,1.7171470228691,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0825392578177655,-0.23093850712093564,0.0,-0.0,0.0,FINAL_OUTER: certified strong-H 41/41 carrier + action-level genuine-SVT DeltaC; v12 minus; v5=c3=e3=0; a5 holonomic JET9D8
