u,x,phi,A0prime,f3,f4,N4,tilde_f3,JAres,alpha4,alpha6,alpha7,Codd,K_even,omega3_numerator,odd_ang_margin_lb,hessian_rank_v1_v4_c2,hessian_sigma_min
0.5850919992449969,1.7091329248911291,0.562158534906883,0.4679478519898681,0.1739768868577482,-0.605827914177471,-0.0125318175143252,0.0,4.488596994089989e-17,1.9989803528976555,-0.0595014718894248,0.3143688845369305,0.1031217845455904,0.734084681433905,1.049157454334987,1.2574755381477225,3,0.1030211824889611
0.5851301786111871,1.709021405071793,0.5622218684506948,0.469407756431174,0.173634287121091,-0.605821337425571,-0.0124989647060671,0.0,1.500535806719938e-16,1.9993584590883808,-0.0596423376822041,0.3151704456577669,0.1032742605459757,0.7334548229121769,1.0500410432656608,1.2606817826310677,3,0.1033892742225536
0.5851663426781257,1.7089157852505814,0.5622818686500954,0.470791560953012,0.1733082806100146,-0.6058157623157321,-0.012467678177065,0.0,-4.2934406030425976e-17,1.9997158480064376,-0.0597762838185894,0.3159326993853978,0.1034193897455937,0.7328568340157715,1.050882782017533,1.2637307975415917,3,0.1037405293781179
0.5852045096750411,1.708804329883396,0.5623452021939073,0.4722530154963875,0.172961628971486,-0.6058109940475804,-0.0124344389790132,0.0,-8.608565249534904e-17,2.000091656962804,-0.0599182097208945,0.3167404291480817,0.1035734038691479,0.7322244004494478,1.051777118118649,1.266961716592327,3,0.104113986642391
0.585242670319504,1.7086929076003048,0.5624085357377191,0.4737152566408693,0.1726113335667223,-0.6058078082304361,-0.0124009356771238,0.0,2.6020852139652106e-18,2.000465503130485,-0.060060705836283,0.3175514651308391,0.1037283728943545,0.7315908466654797,1.0526784002617688,1.2702058605233566,3,0.104490215076252
0.5852808246110668,1.7085815183925157,0.5624718692815309,0.4751782780452567,0.1722563353989838,-0.6058066479105524,-0.0123671237564586,0.0,2.489328188026718e-16,2.0008367755032634,-0.0602037902202922,0.3183659042030888,0.1038844106817421,0.7309563144922593,1.0535876083895208,1.2734636168123552,3,0.1048692254305209
0.5853169649214627,1.708476022276544,0.5625318694809316,0.476565012341571,0.1719174504229256,-0.6058066815774421,-0.0123347788472543,0.0,-1.8106176280507924e-16,2.001187047590541,-0.0603398598368081,0.3191404776963024,0.1040330444494293,0.7303540939875877,1.054454719569413,1.2765619107852095,3,0.1052308637332541
0.5853551068403114,1.7083646974533124,0.5625952030247434,0.4780295351030841,0.1715597204762846,-0.6058067886130561,-0.0123003302472619,0.0,8.456776945386936e-18,2.0015566740214914,-0.0604839912507307,0.3199610275390163,0.104190512600901,0.7297169756655097,1.0553736689175586,1.2798441101560651,3,0.1056153222506797
0.585393242404952,1.7082534056794585,0.5626585365685552,0.4794948195911138,0.171201974941564,-0.6058069666710287,-0.0122656035178101,0.0,1.4983674023749671e-16,2.001926132140337,-0.0606286385991286,0.3207846032014337,0.1043485731562715,0.7290783866671711,1.0562963796242664,1.2831384128057348,3,0.1060025942075555
0.5854313716149445,1.708142146946183,0.562721870112367,0.4809608595704676,0.1708442167889179,-0.605807213302367,-0.012230636193639,0.0,1.9949319973733282e-17,2.002295514110504,-0.0607738018563945,0.321611206431676,0.1045072259587908,0.7284383365240987,1.0572228485269208,1.2864448257267045,3,0.1063926902460179
0.5854674881622467,1.7080367744056126,0.5627818703117676,0.4823504308178106,0.1705052790604488,-0.6058075079905137,-0.0121973213039003,0.0,8.239936510889834e-18,2.002645294929452,-0.0609118008057022,0.3223970985254503,0.1046580747707614,0.7278306340640903,1.0581040196644946,1.2895883941018014,3,0.1067648695722895
0.5855056049961416,1.707925579989264,0.5628452038555795,0.4838179242242278,0.1701475048379679,-0.6058078811404451,-0.0121619930293872,0.0,-1.0386656812411131e-16,2.0030144514602948,-0.0610579686241659,0.3232296024350912,0.1048178803966408,0.7271877659326169,1.0590377977575471,1.292918409740365,3,0.1071604955738088
0.5855437154741013,1.7078144185875566,0.5629085373993913,0.4852861548998742,0.1697897267129343,-0.605808315659708,-0.0121265345713502,0.0,-1.739060284666749e-16,2.003383481941817,-0.0612046522298636,0.324065138868739,0.1049782777312635,0.7265434648042166,1.0599753242345722,1.296260555474956,3,0.1075589768682362
0.5855818195956931,1.7077032901916869,0.5629718709432031,0.4867551167147686,0.1694289673546617,-0.605810053352465,-0.0120909356400088,0.0,1.4181364416110398e-16,2.003750855950736,-0.061351901160004,0.3249039716256734,0.1051395826152927,0.7258981024649849,1.060919326503167,1.299615886502694,3,0.1079603239904472
0.5856179123734573,1.7075980410966067,0.5630318711426038,0.4881474336487116,0.1690824188051573,-0.605813748015805,-0.0120570453096553,0.0,-6.722053469410128e-18,2.0040963603943585,-0.0614919564538966,0.3257018816924976,0.1052934539847554,0.7252859928339686,1.061821500673359,1.3028075267699903,3,0.1083432006592965
0.5856560041156231,1.7074869769499963,0.5630952046864156,0.4896178017693155,0.1687127276492806,-0.6058193301944996,-0.0120210932624895,0.0,-8.543513119185775e-17,2.0044588696425474,-0.0616403620776761,0.3265474335760293,0.1054568718493446,0.7246390060411678,1.0627810664452233,1.3061897343041171,3,0.1087501587598648
0.5856940895001558,1.707375945783271,0.5631585382302274,0.4910888831158993,0.1683402231898248,-0.605826147636293,-0.0119849526105682,0.0,2.252972114424878e-16,2.004819853134622,-0.0617893339139019,0.3273962913992024,0.1056211932497834,0.7239909999624154,1.0637470404269125,1.3095851655968096,3,0.1091600136069599
0.5857321685266292,1.7072649475876225,0.5632218717740393,0.4925606716628226,0.1679661068656441,-0.6058336995822912,-0.0119486184238964,0.0,-1.8474805019152998e-16,2.0051798561637426,-0.0619388525120398,0.3282483538349167,0.1057862928887254,0.7233418437505461,1.0647183347082263,1.3129934153396667,3,0.1095727756460411
0.5857682375285171,1.707159821808052,0.5632818719734399,0.493955644565627,0.1676112815759286,-0.605841078224862,-0.0119140135757594,0.0,1.7477339020466331e-16,2.0055206023444514,-0.0620809880185103,0.3290584328221975,0.1059433059315026,0.7227256704972769,1.0656424209026714,1.31623373128879,3,0.1099665045119403
