u,x,phi,A0prime,f3,f4,N4,tilde_f3,f3X_integrated,f2,f2X,Ephi_residual,alpha4,alpha6,alpha7,Codd,K_even_corrected,odd_tensor_cr2,odd_vector_cr2,odd_tensor_cOmega2,odd_vector_angular_margin_lb,v1,v4,c2,even_scalar_cr2,even_vector_cOmega2,even_angular_cond55,even_angular_cond56,even_angular_discriminant,even_cOmega_minus2,even_cOmega_plus2,HXX,HXF,HXY,HFF,HFY,HYY,H_norm,control_sigma_min,v13,e4,M22_0,repair_norm
0.5947203274215552,1.6814626201454363,0.578480510305321,0.856718185182113,-0.3853136255590422,-0.8048445547952809,0.013107580842285091,0.0,-24.888675774769798,-0.5392573193489819,-0.9497826272264973,1.4210854715202004e-14,1.8207591714874543,-0.13706345567835876,0.7591579298261163,0.29804351689226455,0.0049999999191125966,1.000499464731987,3.4280700749366764,3.648965531009978,3.036631719304465,7.934649790480798,0.0,-11.339210515830564,1.0000000000000002,1.0,-12828.330645988122,-5534741.546827295,186705033.35010722,-13246.1678359859,417.8371899977783,-2.3864706724016975,-4.809866907689109,-6.223236481596852,1.0432203806582308,-8.615143207219845,-3.660972735218454,12.5008182475122,0.23127676676522077,-1.5691384703543392,57.88885884911613,58.81847469314929,0.17412025988768262
0.5947385175079581,1.6814111925861925,0.5785120434589592,0.8574727447499968,-0.3850405165536674,-0.8046655618960709,0.013144576666817148,0.0,-24.871471103216518,-0.5398622390346908,-0.9504731953811891,0.0,1.8211310952418458,-0.13721721948629714,0.7600804542821286,0.2982531652624932,0.004999999991374349,1.0005013162496101,3.430133039811013,3.6530093285804726,3.0403218171285142,7.940122960233451,0.0,-11.353164561671733,0.9999999999999997,1.0,-12825.55661586982,-5518976.922095296,186570810.1952633,-13242.32459951357,416.7679836437501,-2.37766721311243,-4.795467022291511,-6.212419801772215,1.0426507050115426,-8.605025603830416,-3.6623613389200727,12.481604137437676,0.23182730099653556,-1.5807239986503028,57.857086337176746,58.788096626424405,0.1738317748852359
0.5947567075943611,1.6813597681726777,0.5785435793663555,0.8582273189828672,-0.3847669554178671,-0.8044863796778075,0.013181623150181773,0.0,-24.85425896990767,-0.5404674485058765,-0.9511571837802606,-1.4210854715202004e-14,1.8215033423959754,-0.13737103759720706,0.7610034547568382,0.2984625913101291,0.004999999707613334,1.0005031722464557,3.4321926072331648,3.657054499370736,3.0440138190273527,7.9455901442994445,0.0,-11.367110932999491,1.0000000000000002,1.0,-12822.86936446498,-5503275.982981142,186439082.67005908,-13238.569562071527,415.7001976065467,-2.368890631325257,-4.781099235057697,-6.201593891038785,1.0420949167222335,-8.594899437986363,-3.6637211749336953,12.462400672432,0.23237910792747057,-1.5921374034207112,57.825716570366126,58.75811342105172,0.17354298286059458
0.594774897680764,1.6813083469046035,0.578575118028227,0.8589819078616073,-0.38449294332277467,-0.8043070075461688,0.013218719296999817,0.0,-24.837039598488396,-0.5410729455619963,-0.9518347312151931,2.842170943040401e-14,1.821875873659073,-0.13752490969971942,0.7619269296938369,0.2986717939388997,0.004999998592426724,1.0005050326912428,3.4342488391449613,3.661101035167725,3.0477077187753476,7.951051313923083,0.0,-11.381049664447016,0.9999999999999996,1.0,-12820.19002947259,-5487699.151415586,186308068.99745074,-13234.8307055424,414.64067606981007,-2.3601409444756123,-4.766763627595575,-6.190759103921274,1.041552859404659,-8.584764913965353,-3.665052422255009,12.443208158943754,0.23293218981915817,-1.6036130575610397,57.79444809775735,58.72820217540465,0.17325366764964065
0.5947930877671669,1.6812569287816812,0.5786066594452918,0.8597365105722322,-0.38421849430860716,-0.8041274515875112,0.013255855023495232,0.0,-24.819813223326655,-0.5416787301654179,-0.9525057482254162,2.842170943040401e-14,1.8222487405084127,-0.13767883607988496,0.7628508811140399,0.2988807764954647,0.005000001111896246,1.000506897201721,3.436301677528411,3.665148943662871,3.0514035244561595,7.956506558625217,0.0,-11.394980794168081,1.0000000000000002,1.0,-12817.476170381982,-5472184.382368459,186176432.9077838,-13231.062339207796,413.58616882581373,-2.3514181168837895,-4.75246020556332,-6.17991563150876,1.04102450639798,-8.574622184835805,-3.666355125697954,12.424026719295549,0.23348654840455696,-1.614788089710279,57.763091204743965,58.698208859225886,0.1729640672271206
0.5948112778535698,1.6812055138036224,0.5786382036182675,0.8604911272963586,-0.38394360003838807,-0.8039477083393048,0.013293030910391114,0.0,-24.80257956428315,-0.5422848021937718,-0.9531701249982056,2.842170943040401e-14,1.8226219439949587,-0.13783281612606801,0.7637753057519423,0.29908953531838167,0.005000001583807645,1.0005087658071241,3.438351078763018,3.669198208650306,3.055101223007769,7.961955781361315,0.0,-11.408904162751686,0.9999999999999997,1.0,-12814.600967230763,-5456501.966706995,186040005.81617957,-13227.124634870668,412.5236676399054,-2.3427220646331217,-4.7381888952818105,-6.169063549836951,1.0405097646063997,-8.564471245939073,-3.6676292742237395,12.4048562485552,0.23404218607937124,-1.626343257610566,57.731032315286065,58.66745260502142,0.17267398043780643
0.5948294679399727,1.6811541019701384,0.578669750547872,0.8612457575888327,-0.38366826558800715,-0.8037677792216983,0.013330228779991307,0.0,-24.78533889874703,-0.5428911608506635,-0.9538279663087579,-2.842170943040401e-14,1.8229954771965564,-0.13798684958785573,0.7647002028935739,0.2992980702893867,0.004999999402747868,1.000510637815769,3.440397055020847,3.673248823541011,3.0588008115742955,7.967398979412187,0.0,-11.422819852834534,1.0000000000000002,1.0,-12811.889559363693,-5441063.777971981,185908769.19322035,-13223.363081231568,411.4735218678743,-2.334052824416701,-4.723949789871574,-6.158203266894336,1.040008494455283,-8.554312326456843,-3.6688750859510364,12.385697119024274,0.2345991048225339,-1.6376225238875168,57.699725771403756,58.637453510971866,0.17238358758461592
0.5948476580263756,1.6811026932809405,0.5787013002348234,0.8620004010100797,-0.38339250418979237,-0.803587669717901,0.013367443208006244,0.0,-24.768091527955438,-0.543497805619356,-0.9544792530326909,4.263256414560601e-14,1.8233693228855845,-0.13814093679178913,0.765625574653886,0.2995063846431874,0.004999999226765972,1.000512513020611,3.4424396764921976,3.6773007971048983,3.062502298615544,7.972836239314277,0.0,-11.436727930132953,0.9999999999999996,1.0,-12809.198943670492,-5425741.1131936135,185778542.0313037,-13219.62958973098,410.43064606048665,-2.3254103732054396,-4.709742917928544,-6.14733501549403,1.0395206440823173,-8.544145609202815,-3.670092643385908,12.366549515579393,0.23515730661608034,-1.6487025144144063,57.66857602809214,58.60760991440992,0.17209279340963735
0.5948658481127785,1.6810512877357409,0.5787328526798395,0.8627550571136089,-0.3831163152060673,-0.8034073796191824,0.01340468112536948,0.0,-24.75083749542463,-0.544104735558895,-0.9551239993554219,-5.684341886080802e-14,1.8237434950056945,-0.13829507741926925,0.7665514192087163,0.299714477204171,0.005000000183615683,1.0005143916906136,3.4444789038469192,3.681354120938173,3.066205676834865,7.978267530198222,0.0,-11.450628334011263,1.0,1.0,-12806.400999422502,-5410332.882400021,185645238.08760974,-13215.78514299477,409.38414357226793,-2.3167946730320006,-4.695568288048392,-6.13645898563004,1.0390461097268708,-8.533971209214254,-3.671282006003718,12.347413533711334,0.2357167934367598,-1.6599456155475405,57.63699743009783,58.57729791493853,0.1718016905948169
0.5948840381991815,1.6809998853342507,0.5787644078836388,0.8635097259203398,-0.38283969730242506,-0.8032269082579342,0.013441940215235062,0.0,-24.733576776937745,-0.5447119503020535,-0.9557621798930533,-1.4210854715202004e-14,1.8241179866347519,-0.13844927115378317,0.7674777350153321,0.2999223465021739,0.004999999882884243,1.0005162737408642,3.446514733761746,3.6854087866931393,3.0699109400613285,7.983692813355288,0.0,-11.464521008414968,1.0000000000000002,1.0,-12803.545081184584,-5394964.896437594,185510626.23167634,-13211.886824355752,408.34174317116685,-2.308205679373522,-4.681425886735157,-6.125575361239717,1.0385847922163933,-8.523789216791537,-3.6724432389922366,12.328289241579625,0.236277567576021,-1.6711446204524671,57.605191700655176,58.546741207757385,0.17151016353512416
