r_over_rs,u,phi,f,h,X,subcore_s,G5X,G5phi,G5phiX,G5phiphi,G4,G4X,G4XX,G4phi,G4phiX,G4phiphi,G3,G3X,G3phi,G2,G2X,F_target,F_check,G_check,H_target,H_check,XiH_target,XiH_check,background_rank,background_scaled_condition,background_residual_abs,background_residual_rel
0.0069879166666666674,143.10416790889033,0.9999999845291918,0.2500000038677021,0.9999998924201006,-9.901675048349219e-12,0.18073848846658971,2759584.975430972,0.0,105521090140981.36,-68210369754.2614,0.5000000432494639,-6138.50100830259,1976946843706.6748,0.5415578394108458,-6981300671.955727,133170273.58194712,-12.548253450844452,53527833481.65676,-414932099.23898625,-0.010283146590153964,-340608649.2300922,1.000000121824855,1.000000121824855,0.9999998433731593,0.9999998781751449,0.9999998781751448,0.0006473144727827275,0.0006473144727827274,3,2.4494897570877887,1.5078722408060422e-09,1.5078722408060422e-09
0.006995,142.9592566118656,0.9999999844976541,0.2500000038755865,0.999999892200796,-9.922061684946046e-12,0.18172682943990123,2756255.8663953864,0.0,105597820753928.4,-68261838869.07547,0.5000000433575164,-6138.318271418462,1987757477259.4465,0.5436418842298663,-7244786132.445232,-97269427.92317438,-12.536267964446488,52868913141.24664,-413918453.8959799,-0.019420092434644994,120516779.52237068,1.000000122071957,1.000000122071957,0.9999998430959431,0.9999998779280431,0.9999998779280432,0.0006486274443813049,0.0006486274443813048,3,2.449489821296873,4.523187405137616e-10,4.523187405137616e-10
0.007002083333333333,142.8146385004463,0.999999984466084,0.25000000388347904,0.9999998919812653,-9.942470090960024e-12,0.1827168999052631,2752920.9317714996,0.0,105673252919685.94,-68313129847.96434,0.5000000434656091,-6138.126925587086,1998587028276.225,0.5418835135915376,-7314971802.714233,252795772.29133183,-12.524290944338974,52983184371.617134,-413265092.10160094,-0.005500976566322822,-580079824.0476272,1.0000001223193091,1.0000001223193091,0.9999998428186453,0.9999998776806909,0.9999998776806909,0.0006499417462052869,0.0006499417462052869,3,2.4494897570290948,1.1303933299382923e-09,1.1303933299382923e-09
0.007009166666666667,142.67031268576864,0.9999999844344813,0.2500000038913797,0.9999998917615092,-9.962900053256443e-12,0.18370868921844877,2749580.207413123,0.0,105747394763744.06,-68363046503.962685,0.5000000435740537,-6137.942734990016,2009435380328.7368,0.5307843619207717,-6915242019.140136,334888616.9541126,-12.512325668924229,54971375204.333954,-413757919.77012753,-0.002180914240168554,-747019385.4127157,1.0000001225669115,1.0000001225669115,0.999999842541268,0.9999998774330884,0.9999998774330884,0.0006512573782546735,0.0006512573782546736,3,2.4494896645913236,8.798316596765263e-10,8.798316596765263e-10
0.007016250000000001,142.52627828255834,0.9999999844028463,0.2500000038992885,0.9999998915415276,-9.983351571871146e-12,0.1847021867635153,2746233.729078798,0.0,105820253284338.53,-68411473618.9459,0.5000000436828814,-6137.767233236399,2020302417298.0798,0.5282752990570816,-6946438774.335211,-273558442.1133036,-12.50037723270945,55229787183.69871,-412878285.56015056,-0.026450282277443032,469869527.06382906,1.0000001228147644,1.0000001228147644,0.9999998422638108,0.9999998771852355,0.9999998771852354,0.0006525743405294648,0.0006525743405294648,3,2.4494897711583463,3.3772096412823527e-09,3.3772096412823527e-09
0.007023333333333334,142.38253440911248,0.999999984371179,0.2500000039072053,0.9999998913213213,-1.0003824433647622e-11,0.18569738195314822,2742881.5324306334,0.0,105891836615799.97,-68460098885.79389,0.500000043791657,-6137.578691405771,2031188023378.4946,0.5390096185513737,-7640044900.257289,7439873.699493764,-12.488437646335148,52838396251.97828,-411047780.0268752,-0.01524703887080659,-90219421.59373778,1.0000001230628677,1.0000001230628677,0.9999998419862758,0.9999998769371323,0.9999998769371324,0.0006538926330296604,0.0006538926330296603,3,2.4494896719904666,4.864001460717221e-10,4.864001460717221e-10
0.007030416666666667,142.23908018728144,0.999999984339479,0.2500000039151303,0.999999891100888,-1.0024319278198065e-11,0.1866942642289996,2739523.65303317,0.0,105962148386208.1,-68508729927.384964,0.5000000439004295,-6137.379346314718,2042092083081.062,0.5250085348554085,-7099803801.168221,581079170.0483878,-12.476507304234664,55386207646.9823,-411627847.58918023,0.007784581183944405,-1240406697.3953311,1.0000001233112212,1.0000001233112212,0.9999998417086592,0.9999998766887788,0.9999998766887787,0.0006552122557552606,0.0006552122557552606,3,2.449489728653583,2.48500523511528e-09,2.48500523511528e-09
0.0070375,142.09591474245116,0.9999999843077466,0.2500000039230634,0.9999998908802294,-1.0044835679182378e-11,0.1876928230620185,2736160.1263522627,0.0,106031197874701.25,-68554322722.14919,0.5000000440099904,-6137.208837484306,2053014481237.319,0.5172563652387647,-6867425599.818101,-246136118.08295977,-12.464592447748077,56685045471.2264,-411791197.53814864,-0.025383268257961788,411953333.9162459,1.000000123559825,1.000000123559825,0.9999998414309642,0.999999876440175,0.999999876440175,0.0006565332087062654,0.0006565332087062655,3,2.4494898062364943,7.606129700686234e-10,7.606129700686234e-10
0.007044583333333334,141.95303720352516,0.9999999842759819,0.2500000039310046,0.9999998906593461,-1.0065373423430814e-11,0.18869304795277514,2732790.9877539934,0.0,106098993229968.0,-68600733348.416405,0.5000000441193423,-6137.01755028114,2063955103002.8027,0.5284601231471076,-7581297350.583176,105055498.17027703,-12.45268859655068,54205838580.93689,-409406706.2732705,-0.011293874759850527,-287397324.49970096,1.0000001238086793,1.0000001238086793,0.9999998411531917,0.9999998761913207,0.9999998761913207,0.0006578554918826749,0.0006578554918826749,3,2.4494897357471963,3.751517113452507e-10,3.751517113452507e-10
0.007051666666666667,141.81044670290711,0.9999999842441846,0.2500000039389539,0.9999998904382359,-1.0085933150594383e-11,0.18969492843177888,2729416.272503595,0.0,106165538110777.0,-68646295705.524445,0.5000000442289164,-6136.826680292862,2074913833860.5298,0.5113440804461389,-6888485323.764227,411840204.1343533,-12.440796767939373,57350583338.32739,-410703364.7915793,0.001135832009747315,-905291382.5780555,1.0000001240577838,1.0000001240577838,0.9999998408753388,0.9999998759422161,0.999999875942216,0.0006591791052844888,0.0006591791052844888,3,2.4494898129995764,9.040828716092367e-10,9.040828716092367e-10
0.00705875,141.6681423764831,0.9999999842123549,0.2500000039469113,0.9999998902169009,-1.0106514221092844e-11,0.1906984540597896,2726036.0157644064,0.0,106230842922119.23,-68689561530.3459,0.5000000443390915,-6136.655250998524,2085890559624.402,0.5121257833399988,-7079795001.769403,-184501223.397081,-12.428917255852976,56945076942.0101,-409643501.5191244,-0.022941231698797672,287786864.3780261,1.0000001243071388,1.0000001243071388,0.9999998405974093,0.9999998756928611,0.9999998756928612,0.0006605040489117072,0.0006605040489117071,3,2.449489651687765,1.7181946057988687e-09,1.7181946057988687e-09
0.007065833333333334,141.5261233636042,0.9999999841804929,0.2500000039548768,0.9999998899953405,-1.0127116848166596e-11,0.19170361442812206,2722650.252596847,0.0,106294913577679.47,-68733759341.13248,0.5000000444490311,-6136.461754227355,2096885166442.5354,0.5126322547931235,-7261895271.587435,232457974.36979038,-12.417047691788511,56586550626.74288,-408826776.55572283,-0.006064431151245483,-546218554.095616,1.0000001245567443,1.0000001245567443,0.9999998403194019,0.9999998754432559,0.9999998754432557,0.0006618303227643304,0.0006618303227643304,3,2.4494897357900935,8.553553468813868e-10,8.553553468813868e-10
0.0070729166666666675,141.3843888070692,0.9999999841485983,0.2500000039628505,0.999999889773554,-1.0147741245073438e-11,0.19271039915894395,2719259.0179574103,0.0,106357756000157.92,-68775984318.39935,0.500000044559489,-6136.283339977837,2107897540800.5203,0.5043902885664098,-7007915977.0514345,10334171.319710856,-12.405191895748944,57958888181.718925,-408680407.0029492,-0.015046305805297457,-103389538.71777657,1.0000001248065997,1.0000001248065997,0.9999998400413164,0.9999998751934002,0.9999998751934003,0.0006631579268423581,0.0006631579268423581,3,2.4494896729944546,9.43711851936549e-10,9.43711851936549e-10
0.00708,141.24293785310735,0.9999999841166713,0.2500000039708322,0.9999998895515427,-1.0168386985407687e-11,0.19371879790556756,2715862.3466976834,0.0,106419379468032.95,-68818249203.22974,0.5000000446699459,-6136.094593173797,2118927569524.6116,0.5092643408233801,-7402331807.735685,70603913.05601627,-12.393347249628738,56740865627.57938,-407474429.10496277,-0.012600430074995634,-223223594.40099603,1.0000001250567059,1.0000001250567059,0.9999998397631547,0.9999998749432942,0.9999998749432942,0.0006644868611457901,0.0006644868611457902,3,2.4494897427831774,1.6003854166370124e-11,1.6003854166370124e-11
0.007087083333333333,141.10176965136105,0.9999999840847118,0.2500000039788221,0.9999998893293046,-1.0189054708885047e-11,0.19472880035273574,2712460.273563383,0.0,106479787677373.0,-68859704767.5316,0.5000000447806213,-6135.906039769964,2129975139784.8567,0.49873211021628494,-7039001313.469502,266618143.68173736,-12.381515025061676,58550611319.62881,-407535431.9195015,-0.004586404037121428,-617074691.104594,1.000000125307062,1.000000125307062,0.9999998394849139,0.9999998746929378,0.9999998746929378,0.0006658171256746268,0.0006658171256746267,3,2.4494896732774305,5.051314518576822e-10,5.051314518576822e-10
0.007094166666666667,140.96088335486903,0.99999998405272,0.25000000398682004,0.9999998891068417,-1.0209743775859802e-11,0.19574039621690054,2709052.8331934186,0.0,106538991019693.5,-68899620152.3169,0.5000000448917085,-6135.72742686026,2141040139098.1436,0.4979923244635538,-7154595413.578136,-51774710.46984494,-12.369692617716664,58436285726.210785,-407207863.67455685,-0.017555665411571178,18671964.051377337,1.000000125557669,1.000000125557669,0.9999998392065979,0.9999998744423312,0.9999998744423312,0.0006671487204288683,0.0006671487204288683,3,2.449489812148082,5.963972824710867e-10,5.963972824710867e-10
0.007101250000000001,140.82027812004927,0.9999999840206956,0.2500000039948262,0.9999998888841527,-1.0230454612833632e-11,0.19675357524649595,2705640.06011897,0.0,106596994312423.53,-68939674908.81197,0.5000000450027711,-6135.537174702815,2152122455331.1838,0.49623410509379573,-7222573080.100572,202405289.9817345,-12.357883824216755,58516246391.576454,-405916972.958052,-0.007166647351681565,-488795817.68251145,1.0000001258085258,1.0000001258085258,0.9999998389282043,0.9999998741914741,0.9999998741914742,0.0006684816454085141,0.0006684816454085141,3,2.4494897773954163,1.570056548964513e-09,1.570056548964513e-09
0.007108333333333334,140.6799531066823,0.9999999839886388,0.25000000400284034,0.9999998886612381,-1.025118700661013e-11,0.19776832722220453,2702221.9887625934,0.0,106653805713233.88,-68978162651.43254,0.5000000451142542,-6135.357153863405,2163221976703.429,0.48807675167849807,-6975525492.9163685,198131072.1605649,-12.34608630480916,59846882826.71608,-406671998.91884905,-0.007291459131183271,-483439470.418536,1.0000001260596332,1.0000001260596332,0.9999998386497349,0.9999998739403667,0.9999998739403668,0.0006698159006135646,0.0006698159006135646,3,2.4494897427831783,3.691894522300093e-11,3.691894522300093e-11
0.007115416666666667,140.53990747789425,0.9999999839565495,0.2500000040108627,0.9999998884380983,-1.027194095722399e-11,0.19878464195721815,2698798.65343734,0.0,106709432264354.56,-69016002131.72829,0.5000000452259208,-6135.1757575283755,2174338591789.9226,0.48700209274548767,-7075587659.27235,-103796123.29597557,-12.334300319024873,59789111876.018326,-405279676.3007784,-0.01969081965230961,121520333.29661378,1.000000126310991,1.000000126310991,0.9999998383711896,0.999999873689009,0.999999873689009,0.0006711514860440194,0.0006711514860440195,3,2.4494896531548314,1.67069879849005e-09,1.67069879849005e-09
0.0071225,140.4001404001404,0.9999999839244279,0.25000000401889305,0.9999998882147328,-1.0292716464709894e-11,0.19980250929749202,2695370.088345903,0.0,106763881006085.92,-69053381510.98634,0.500000045337723,-6134.99066525508,2185472189524.0793,0.49067542634450234,-7404889752.8951845,2032261.316761364,-12.322526976762843,58809990679.65374,-404473687.8975454,-0.015340809027673968,-90193512.85427351,1.000000126562599,1.000000126562599,0.9999998380925689,0.9999998734374009,0.9999998734374009,0.0006724884016998791,0.0006724884016998791,3,2.4494897427831774,1.0734192582104868e-10,1.0734192582104868e-10
0.007129583333333334,140.26065104318857,0.9999999838922737,0.2500000040269316,0.9999998879911414,-1.0313513742359669e-11,0.20082191912199251,2691936.327579779,0.0,106817157871782.11,-69090780523.85126,0.5000000454495369,-6134.795788470816,2196622659200.395,0.4844454209160136,-7255142005.589486,362282370.2025842,-12.310761471684913,59750242649.86776,-404030531.37344813,-0.00046981320834389647,-811471877.2155672,1.0000001268144576,1.0000001268144576,0.9999998378138717,0.9999998731855425,0.9999998731855424,0.0006738266475811433,0.0006738266475811433,3,2.449489742783177,1.2533320795050581e-09,1.2533320795050581e-09
0.007136666666666667,140.12143858010276,0.999999983860087,0.2500000040349783,0.9999998877673236,-1.0334332790220869e-11,0.20184286134293986,2688497.4051184566,0.0,106869269900978.44,-69126111420.41406,0.5000000455619065,-6134.617491820738,2207789890477.101,0.47401214512713663,-6899617625.545339,130641022.56568122,-12.299011364411642,61502698843.26064,-404523056.70972705,-0.009986642222779818,-350833868.867715,1.0000001270665664,1.0000001270665664,0.9999998375350987,0.9999998729334337,0.9999998729334337,0.0006751662236878118,0.0006751662236878118,3,2.4494897427831783,3.5761102228342584e-10,3.5761102228342584e-10
0.00714375,139.9825021872266,0.999999983827868,0.2500000040430331,0.9999998875432812,-1.0355173181808997e-11,0.20286532590604417,2685053.3548286143,0.0,106920226331600.53,-69160900497.49365,0.5000000456744372,-6134.436828843858,2218973773378.748,0.4761944066864672,-7155402570.553636,-88558878.2842895,-12.287271824893082,60808912234.06901,-403325874.0870889,-0.01906163412186647,88305530.83819656,1.0000001273189254,1.0000001273189254,0.9999998372562521,0.9999998726810746,0.9999998726810747,0.000676507130019885,0.0006765071300198849,3,2.4494897427831783,1.3198988516732735e-10,1.3198988516732735e-10
0.007150833333333334,139.84384104416733,0.9999999837956165,0.25000000405109596,0.9999998873190126,-1.0376035343686017e-11,0.20388930279073636,2681604.210463348,0.0,106970031986315.73,-69195415371.95793,0.50000004578706,-6134.2502832200935,2230174198298.729,0.4753560710052933,-7264985754.778552,126201848.10061708,-12.2755441093682,60698650457.958786,-402538741.5372281,-0.010153646371207,-341288856.91614234,1.000000127571535,1.000000127571535,0.9999998369773296,0.9999998724284651,0.999999872428465,0.0006778493665773629,0.0006778493665773628,3,2.4494897427831783,1.957290670685785e-10,1.957290670685785e-10
0.0071579166666666675,139.7054543337796,0.9999999837633325,0.25000000405916695,0.9999998870945185,-1.0396919062624564e-11,0.20491478201039096,2678150.0056614177,0.0,107018694989299.3,-69229201061.67805,0.500000045899895,-6134.063746288172,2241391056001.7173,0.46937315328097773,-7126753473.911678,245638434.88188607,-12.263827881882792,61576961828.19319,-402382516.4778943,-0.0051610052458355635,-581491362.7382334,1.0000001278243948,1.0000001278243948,0.9999998366983334,0.9999998721756053,0.9999998721756054,0.0006791929333602452,0.0006791929333602451,3,2.449489776841243,8.74799707716381e-10,8.74799707716381e-10
