u,x,T_H,S_SVT,metric_residual_14,metric_residual_15,E00_H,E11_H,E00_SVTg,E11_SVTg,E00_total_standard_assembled,E11_total_standard_assembled
0.7140428571428571,1.4004761618950443,0.9817850816799872,0.0182149183200128,-9.540979117872439e-17,1.292368989602721e-16,-2.590198631838665,-0.9286561661236251,-0.011032837674511686,0.0036230110625343065,-2.6012314695131766,-0.9250331550610909
0.7140464285714285,1.4004691571676513,0.9821508346250408,0.017849165374959,-1.205632815803881e-16,-6.331740687315346e-16,-2.5882607613486845,-0.927988460616759,-0.010812987148977493,0.0037909663419459366,-2.599073748497662,-0.924197494274813
0.71405,1.4004621525103285,0.9825118688570724,0.0174881311429276,1.474514954580286e-17,-4.870236158804886e-16,-2.5863131517650455,-0.9273098028021798,-0.010595938202686339,0.00395026607137576,-2.596909089967732,-0.9233595367308041
0.7140535714285714,1.4004551479230751,0.982868200766632,0.0171317992333679,1.0148132334464322e-16,2.2941717969793274e-16,-2.5843559346733658,-0.9266204119784901,-0.010381680991022657,0.0041010921163000535,-2.594737615664388,-0.92251931986219
0.7140571428571428,1.40044814340589,0.9832198471922626,0.0167801528077373,-1.6826817716975031e-16,-3.465110143263672e-16,-2.58239017625924,-0.9259207792033324,-0.010170199460357798,0.004243704793080769,-2.5925603757195974,-0.9216770744102516
0.7140607142857143,1.400441138958772,0.9835668254206444,0.0164331745793555,-4.076600168545497e-17,5.303917027799089e-16,-2.5804157360643085,-0.9252110379948955,-0.009961485408652493,0.004378256249994508,-2.590377221472961,-0.9208327817449009
0.7140642857142857,1.4004341345817204,0.9839091531866256,0.0160908468133743,-1.5699247457590104e-16,2.8926513961913263e-16,-2.578431788823328,-0.9244911247553328,-0.009755534534851673,0.004504843284857202,-2.58818732335818,-0.9199862814704756
0.7140678571428571,1.4004271302747338,0.9842468486731372,0.0157531513268628,-1.205632815803881e-16,2.7755575615628914e-16,-2.5764385989733487,-0.9237612941211975,-0.009552335231991504,0.004623655408115573,-2.5859909342053404,-0.9191376387130819
0.7140714285714286,1.4004201260378113,0.984579930510988,0.0154200694890118,-1.8561541192951838e-16,-3.5561831257524545e-17,-2.5744362031769237,-0.9230217336553754,-0.00935187709310803,0.004734862130278031,-2.5837880802700317,-0.9182868715250974
0.714075,1.400413121870952,0.9849084177785408,0.0150915822214592,-1.8474805019152998e-16,-2.411265631607762e-16,-2.572424753421772,-0.9222726629340399,-0.009154148790671224,0.00483864117866456,-2.581578902212443,-0.9174340217553754
0.7140785714285715,1.4004061177741545,0.9852323300012622,0.0147676699987377,-8.673617379884034e-17,-2.970713952610282e-16,-2.5704041698827718,-0.9215142347083739,-0.008959140104010554,0.004935151365950338,-2.5793633099867823,-0.9165790833424236
0.7140821428571428,1.400399113747418,0.9855516871511408,0.0144483128488591,2.775557561562892e-17,-2.3548871186385156e-16,-2.5683754442300657,-0.9207469033822071,-0.008766834486197528,0.005024631240130431,-2.5771422787162632,-0.9157222721420767
0.7140857142857142,1.4003921097907417,0.985866509646026,0.0141334903539739,-3.469446951953614e-18,5.499073418846478e-16,-2.566338925090255,-0.9199709375661674,-0.008577219095168065,0.005107266629842483,-2.574916144185423,-0.9148636709363249
0.7140892857142856,1.4003851059041237,0.986176818348737,0.0138231816512629,-3.469446951953614e-18,-2.957703526540456e-16,-2.564293747646707,-0.9191862646213159,-0.008390287478592606,0.00518315327596941,-2.5726840351252998,-0.9140031113453465
0.7140928571428571,1.400378102087564,0.9864826345661424,0.0135173654338576,-9.107298248878236e-17,-1.4224732503009818e-16,-2.562239947925549,-0.9183930656240139,-0.00820602777102164,0.005252454174749344,-2.570445975696571,-0.9131406114492646
0.7140964285714285,1.4003710983410604,0.9867839800480532,0.0132160199519468,1.5439038936193583e-16,2.0339632755828063e-16,-2.5601776355609847,-0.9175915413576419,-0.008024427443003246,0.005315336681355601,-2.568202063003988,-0.9122762046762862
0.7141,1.400364094664613,0.9870808769859916,0.0129191230140083,-2.8796409701215003e-16,-1.5525775109992423e-16,-2.558106937878011,-0.916781896093812,-0.007845473649128243,0.005371968066259933,-2.565952411527139,-0.911409928027552
0.7141035714285714,1.40035709105822,0.987373348011822,0.0126266519881781,1.5178830414797062e-16,3.712308238590367e-16,-2.556027840763564,-0.9159642943428307,-0.007669154009615209,0.005422505003534445,-2.563696994773179,-0.9105417893392962
0.7141071428571428,1.4003500875218806,0.987661416196238,0.0123385838037619,-1.7433970933566911e-16,6.409803243734302e-16,-2.5539408816229234,-0.9151390497905175,-0.007495453177124967,0.005467139069620625,-2.5614363348000486,-0.9096719107208969
0.7141107142857143,1.4003430840555935,0.9879451050471132,0.0120548949528866,-1.0755285551056204e-16,2.6020852139652106e-18,-2.5518468905234655,-0.9143065496440812,-0.00732435435883616,0.0055060747428288676,-2.5591712448823016,-0.9088004749012524
0.7141142857142857,1.4003360806593583,0.9882244385077018,0.0117755614922981,-9.280770596475918e-17,4.9873299934333204e-17,-2.549745341402346,-0.913466813371462,-0.007155847103545998,0.005539429569177745,-2.556901188505892,-0.9079273838022842
0.7141178571428571,1.4003290773331734,0.988499440954695,0.011500559045305,-1.006139616066548e-16,-3.0357660829594124e-18,-2.5476357787420536,-0.9126198844054495,-0.006989920142341788,0.0055673305366998466,-2.5546256988843954,-0.9070525538687496
0.7141214285714286,1.4003220740770377,0.988770137196128,0.0112298628038719,-1.791101988946053e-16,-1.9081958235744878e-16,-2.5455184587254926,-0.9117659971690045,-0.006826558557781359,0.005589948051572785,-2.5523450172832742,-0.9061760491174318
0.714125,1.4003150708909504,0.9890365524691368,0.010963447530863,-1.305379415672547e-16,-2.5890747878953846e-16,-2.5433934466875607,-0.9109053328582559,-0.006665748097408164,0.005607439001245135,-2.5500591947849687,-0.9052978938570108
0.7141285714285714,1.4003080677749105,0.9892987124375608,0.0107012875624392,3.903127820947816e-18,2.90132501357121e-16,-2.5412608631237754,-0.9100380860090086,-0.006507474002955371,0.005619962004868251,-2.5477683371267306,-0.9044181240041403
0.7141321428571428,1.400301064728917,0.9895566431893824,0.0104433568106174,-5.5077470362263625e-17,3.668940151690947e-16,-2.5391208062103545,-0.9091644435924306,-0.006351721368904384,0.005627672719806187,-2.5454725275792587,-0.9035367708726245
0.7141357142857142,1.4002940617529682,0.9898103712340508,0.010189628765949,-9.714451465470121e-17,1.968911145233676e-16,-2.5369743522188197,-0.9082848441825888,-0.006198471083203483,0.005630775714073652,-2.543172823302023,-0.9026540684685151
0.7141392857142856,1.4002870588470635,0.9900599234995646,0.0099400765004353,2.42861286636753e-16,1.214306433183765e-16,-2.5348214601514463,-0.9073994240153265,-0.00604770857109882,0.005629404616971395,-2.540869168722545,-0.9017700193983551
0.7141428571428571,1.4002800560112023,0.9903053273294748,0.0096946726705252,-2.211772431870429e-16,2.714842239903703e-16,-2.532661311470557,-0.9065081250942616,-0.005899421983093234,0.005623660243176981,-2.53856073345365,-0.9008844648510846
0.7141464285714285,1.4002730532453829,0.9905466104796828,0.0094533895203171,-3.4954678040932663e-16,8.847089727481715e-17,-2.5304941675546693,-0.905611171430734,-0.005753594789862815,0.005613701333644069,-2.536247762344532,-0.89999747009709
0.71415,1.4002660505496043,0.9907838011150846,0.0092161988849154,-1.700029006457271e-16,3.9985376121265404e-16,-2.5283200882859087,-0.9047087325187222,-0.005610211030232959,0.005599674126537446,-2.5339302993161414,-0.8991090583921848
0.7141535714285714,1.400259047923866,0.9910169278060432,0.0089830721939568,-2.667137344314341e-16,3.473783760643556e-16,-2.526139244968958,-0.9038010050012412,-0.005469254075764374,0.005581728641110673,-2.5316084990447223,-0.8982192763601304
0.7141571428571428,1.4002520453681664,0.9912460195246956,0.0087539804753042,3.235259282696745e-16,-2.2117724318704287e-17,-2.523951571062389,-0.9028881227826864,-0.005330707924027456,0.005560001596051051,-2.5292822789864164,-0.8973281211866353
0.7141607142857143,1.4002450428825044,0.991471105641088,0.008528894358912,-1.7650811368064012e-16,4.0419056990259605e-16,-2.521758009551421,-0.9019704742995567,-0.00519455279823533,0.005534674739338191,-2.5269525623496563,-0.8964357995602185
0.7141642857142857,1.4002380404668795,0.9916922159191373,0.0083077840808627,-1.4224732503009818e-16,-1.5916087892087203e-16,-2.5195589954644655,-0.90104831260178,-0.005060770673901205,0.005505899770161235,-2.5246197661383665,-0.8955424128316187
0.7141678571428571,1.40023103812129,0.9919093805124196,0.0080906194875803,9.410874857174177e-17,-5.303917027799089e-16,-2.5173537288201007,-0.9001215755387953,-0.0049293474464602305,0.005473769657852456,-2.522283076266561,-0.8946478058809428
0.7141714285714286,1.4002240358457354,0.9921226299597816,0.0078773700402183,1.3877787807814457e-17,5.269222558279553e-16,-2.5151422059729036,-0.8991904028088467,-0.004800265921987679,0.005438413681388768,-2.5199424718948915,-0.8937519891274579
0.714175,1.4002170336402142,0.9923319951807742,0.0076680048192258,1.9775847626135598e-16,5.364632349458276e-16,-2.5129245696698836,-0.8982549692997471,-0.004673508191046949,0.005399966065739711,-2.5175980778609306,-0.8928550032340075
0.7141785714285714,1.4002100315047257,0.9925375074709069,0.0074624925290931,2.4286128663675302e-17,6.765421556309548e-17,-2.510700953799029,-0.8973154459334698,-0.004549056147000519,0.00535855897537274,-2.5152500099460298,-0.891956886958097
0.7141821428571429,1.4002030294392689,0.9927391984967208,0.0072608015032791,5.377642775528102e-17,-1.6263032587282567e-16,-2.5084713870136417,-0.8963719758838087,-0.004426891784744091,0.005314318678270313,-2.512898278798386,-0.8910576572055384
0.7141857142857142,1.4001960274438423,0.992937100290673,0.007062899709327,-3.165870343657673e-17,5.637851296924623e-17,-2.506236326387959,-0.8954248064440524,-0.004306995606037978,0.005267386577902114,-2.510543321993997,-0.8901574198661503
0.7141892857142856,1.400189025518445,0.9931312452458676,0.0068687547541324,7.67615138119737e-17,-1.5135462327897642e-16,-2.503996665627281,-0.8944742928587024,-0.0041893467581726185,0.005217921174582599,-2.508186012385454,-0.8892563716841198
0.7141928571428571,1.4001820236630764,0.9933216661105392,0.0066783338894607,9.237402509576498e-17,-6.670011765130823e-16,-2.5017519809707314,-0.8935204643133063,-0.004073928022032991,0.005166028732586522,-2.5058259089927644,-0.8883544355807198
0.7141964285714285,1.400175021877735,0.993508395982412,0.0064916040175878,1.1535911115245767e-16,9.714451465470121e-17,-2.499501763109121,-0.8925633236138778,-0.003960722022580798,0.005111806948614447,-2.5034624851317018,-0.8874515166652633
0.7142,1.4001680201624196,0.9936914683028398,0.0063085316971601,-1.1969591984239971e-16,-5.030698080332741e-17,-2.497246298190371,-0.8916030672720112,-0.0038497089156388498,0.005055381721090546,-2.50109600710601,-0.8865476855509207
0.7142035714285714,1.4001610185171296,0.9938709168507616,0.0061290831492384,-2.125036258071589e-17,-1.7997756063259374e-16,-2.494985659272932,-0.8906398376198512,-0.0037408692462137516,0.0049968694135726355,-2.498726528519146,-0.8856429682062785
0.7142071428571428,1.4001540169418636,0.9940467757364684,0.0059532242635315,-1.6566609195578508e-16,1.6176296413483726e-16,-2.492719994044633,-0.8896737935777148,-0.00363418315117614,0.004936387302834452,-2.4963541771958093,-0.8847374062748804
0.7142107142857143,1.400147015436621,0.9942190793951784,0.0057809206048216,1.3357370765021415e-16,-4.076600168545497e-17,-2.4904493707912496,-0.8887050731832244,-0.0035296307606380584,0.004874048294971525,-2.493979001551888,-0.8838310248882529
0.7142142857142857,1.4001400140014002,0.9943878625804188,0.0056121374195811,4.271756559592888e-17,1.6653345369377348e-16,-2.4881748303157027,-0.8877340427406861,-0.00342718966137201,0.004809996119324936,-2.4916020199770745,-0.8829240466213611
0.7142178571428571,1.4001330126362004,0.9945531603572156,0.0054468396427844,-1.238158880978446e-16,-1.5308934675495323e-16,-2.485896306114142,-0.8867607958064018,-0.0033268397969479224,0.004744344021486296,-2.48922314591109,-0.8820164517849155
0.7142214285714286,1.4001260113410208,0.9947150080950882,0.0052849919049118,8.673617379884035e-18,-5.464378949326943e-17,-2.483612970091877,-0.8857852483481259,-0.0032285627859520716,0.004677172269651517,-2.486841532877829,-0.8811080760784744
