r_over_rs,u,phi,A_f,B_h,X,F_tensor,H_tensor,XiH_target,G4_background,G4X,G4XX,G4phi,G4phiX,G4phiphi,G3,G3X,G3phi,G2,G2X,XiH_reconstructed,XiH_residual,background_rank,background_scaled_condition,background_residual_abs,background_residual_rel
0.025994348510287868,38.46990047102842,0.9999995318885128,0.2500001170292048,0.9999967450385365,-6.143260988067416e-10,1.0000016857700886,0.9999983142299115,0.008957284063255582,0.5000008428850443,-1372.0482426612882,1694799841569.2927,-0.04072135468161586,-2168766334.9049063,2910338.847603469,-38.01525563334237,-8646761424.88953,0.0,-0.014914074371508818,10893335.118997877,0.008957284063255582,0.0,3,2.5323448059706766,6.945040574572736e-06,6.945040574572736e-06
0.026054544607223937,38.381020089782645,0.9999995297761183,0.2500001175573103,0.999996730350328,-6.171117696106473e-10,1.000001693586732,0.9999983064132679,0.008998820169509033,0.500000846793366,-1372.1880017696512,1687922332472.4705,-0.04081934057594094,-2159605924.925509,2904500.111238814,-37.991216351614796,-8612837086.060356,0.0,-0.01490303834979081,10847818.497830627,0.008998820169509036,3.469446951953614e-18,3,2.5334073914459587,7.6033680557474614e-06,7.6033680557474614e-06
0.02611488010254059,38.29234505666809,0.9999995276540372,0.25000011808783734,0.9999967155947664,-6.199098200751634e-10,1.0000017014396199,0.9999982985603801,0.00904054913146919,0.5000008507198099,-1372.3283328975463,1680170390309.775,-0.0409618568245258,-2149167301.015887,2894454.0677596116,-37.96717499193535,-8571469640.471133,0.0,-0.01488680112464805,10778663.973808922,0.009040549131469188,-1.734723475976807e-18,3,2.5326646024239228,3.6973751481600566e-06,3.6973751481600566e-06
0.02617535531904792,38.20387489725099,0.9999995255222256,0.2500001186207971,0.999996700771545,-6.227203730223842e-10,1.0000017093289204,0.9999982906710795,0.009082465890859596,0.5000008546644602,-1372.4690844516372,1672926269212.9768,-0.04107814467792226,-2139475394.5283675,2876989.8170883106,-37.94313670724441,-8534286904.65045,0.0,-0.014897348974199608,10750270.16309537,0.009082465890859596,0.0,3,2.533474870014542,1.0626267762046601e-05,1.0626267762046601e-05
0.02623597058030358,38.11560913819369,0.999999523380639,0.25000011915620063,0.999996685880356,-6.255434963880193e-10,1.0000017172548024,0.9999982827451976,0.009124576059452834,0.5000008586274012,-1372.6102279647648,1667007692764.3792,-0.041203287103162456,-2131508240.021565,2868844.779353449,-37.919081173619354,-8507592548.742628,0.0,-0.014896726447715095,10708206.467268001,0.009124576059452832,-1.734723475976807e-18,3,2.5341824033277294,2.5544535120046105e-05,2.5544535120046105e-05
0.02629672621061448,38.02754730725216,0.9999995212292331,0.25000011969405905,0.9999966709208897,-6.283792049687688e-10,1.0000017252174354,0.9999982747825646,0.009166886786428033,0.5000008626087177,-1372.751852475147,1658195320962.8496,-0.0413322335993731,-2119718056.300161,2851471.312747163,-37.89502710966594,-8457538539.064104,0.0,-0.014887929370618192,10646078.411782943,0.009166886786428033,0.0,3,2.533216338417337,6.135650063132658e-06,6.135650063132658e-06
0.026357622535038587,37.93968893327336,0.999999519067963,0.2500001202343835,0.9999966558928355,-6.312275824413832e-10,1.00000173321699,0.9999982667830102,0.009209394560107803,0.500000866608495,-1372.8938960261808,1650605931478.7737,-0.04145207472219825,-2109568084.1822286,2832621.7391771497,-37.87099425011344,-8417278501.208425,0.0,-0.014896272949366343,10601223.8725031,0.009209394560107803,0.0,3,2.53278553955101,1.3698454917585728e-05,1.3698454917585728e-05
0.026418659879386564,37.85203354619287,0.999999516896784,0.25000012077718525,0.999996640795881,-6.340886848577673e-10,1.0000017412536368,0.9999982587463631,0.009252095076019403,0.5000008706268184,-1373.0363579026796,1643872501855.9888,-0.04155985500744652,-2100581834.7593105,2821016.9728105776,-37.8469592934206,-8383890353.073887,0.0,-0.014902546468402156,10568067.36252147,0.009252095076019404,1.734723475976807e-18,3,2.5337482026512332,5.7219174556793345e-06,5.7219174556793345e-06
0.026479838570223582,37.7645806770323,0.9999995147156509,0.2500001213224756,0.9999966256297129,-6.369626062536848e-10,1.0000017493275482,0.9999982506724516,0.009294993819056118,0.5000008746637741,-1373.17915611275,1636805956345.4424,-0.041683169721907554,-2091116112.4494119,2818935.1451773397,-37.82291700036523,-8347627989.555788,0.0,-0.014876669103477604,10505467.345368942,0.00929499381905612,1.734723475976807e-18,3,2.534177458767009,7.7125949225227e-06,7.7125949225227e-06
0.02654115893487108,37.67732985789671,0.9999995125245182,0.2500001218702658,0.999996610394016,-6.398493160723336e-10,1.0000017574388975,0.9999982425611026,0.009338098003013892,0.5000008787194488,-1373.3224786836936,1629561805036.348,-0.041838915587508074,-2081329250.770783,2798712.8256665603,-37.798874786852195,-8309613328.812379,0.0,-0.014887687003564277,10464991.855550328,0.00933809800301389,-1.734723475976807e-18,3,2.5337913045551357,3.6063426006108235e-06,3.6063426006108235e-06
0.026602621301408447,37.59028062197225,0.9999995103233408,0.25000012242056724,0.9999965950884738,-6.427488534486824e-10,1.0000017655878575,0.9999982344121425,0.009381390855382855,0.5000008827939287,-1373.4663609266124,1622748326620.8953,-0.04193274642696099,-2072281614.490359,2771662.9653035807,-37.77482994595222,-8275413915.594192,0.0,-0.014925404073074314,10449507.803981097,0.009381390855382855,0.0,3,2.5339366048290373,4.954455076651432e-06,4.954455076651432e-06
0.026664225998674844,37.503432503523555,0.9999995081120727,0.25000012297339147,0.9999965797127687,-6.4566149012807e-10,1.0000017737746028,0.9999982262253968,0.009424893134262027,0.5000008868873014,-1373.6103438844768,1614678707412.0413,-0.04202425870306481,-2061588692.3802283,2778725.249347103,-37.75079177353482,-8231054157.791147,0.0,-0.014865272229888383,10343843.151082035,0.00942489313426203,3.469446951953614e-18,3,2.5328424150741617,1.1433415672060937e-05,1.1433415672060937e-05
0.026725973356270905,37.416785037891344,0.9999995058906679,0.25000012352874984,0.9999965642665812,-6.485870769083504e-10,1.000001781999309,0.9999982180006909,0.009468599799525794,0.5000008909996545,-1373.754868469444,1609069633344.9185,-0.042214146175381995,-2053870970.9738235,2776020.1157074054,-37.726748527205515,-8205660598.270936,0.0,-0.014851867077483273,10309612.27071205,0.009468599799525796,1.734723475976807e-18,3,2.53478912660934,1.5767657769012733e-05,1.5767657769012733e-05
0.026787863704560592,37.33033776148979,0.9999995036590805,0.2500001240866539,0.9999965487495907,-6.515255590980801e-10,1.000001790262152,0.9999982097378481,0.009512510198663072,0.500000895131076,-1373.900169355297,1601741969844.31,-0.042341659511746066,-2044060702.0643318,2735317.317968268,-37.702692832978734,-8166819417.885521,0.0,-0.014921054325756078,10319576.105503466,0.00951251019866307,-1.734723475976807e-18,3,2.5349390925793864,1.0775644641722142e-05,1.0775644641722142e-05
0.02684989737467285,37.244090211804185,0.9999995014172642,0.25000012464711524,0.9999965331614747,-6.544773061815247e-10,1.000001798563308,0.9999982014366918,0.009556607369667002,0.500000899281654,-1374.0455865560793,1594108616207.706,-0.04241019403863788,-2034010293.0449893,2728950.134249408,-37.67864719943737,-8125868120.949728,0.0,-0.014894393524990775,10235093.224768868,0.009556607369667,-1.734723475976807e-18,3,2.5332998809195075,1.166780230965267e-05,1.166780230965267e-05
0.026912074698503437,37.15804192738843,0.9999994991651723,0.25000012521014553,0.99999651750191,-6.57442256966624e-10,1.0000018069029555,0.9999981930970446,0.009600917574810434,0.5000009034514777,-1374.191372914342,1587377993777.151,-0.0425709073691809,-2024903112.0993857,2728526.3257905105,-37.654605883445264,-8091427727.102366,0.0,-0.014865482181058612,10179589.952353396,0.009600917574810432,-1.734723475976807e-18,3,2.534325539406015,2.5560526736197187e-06,2.5560526736197187e-06
0.026974396008716733,37.07219244786247,0.999999496902758,0.2500001257757564,0.9999965017705713,-6.604202874462417e-10,1.0000018152812726,0.9999981847187276,0.009645434165796987,0.5000009076406363,-1374.3379080167645,1580336468225.9158,-0.042694088005709174,-2015488281.734814,2701929.699522947,-37.63056356123195,-8054660325.325111,0.0,-0.014898596389481003,10154799.090469994,0.009645434165796987,0.0,3,2.5338862182578357,8.494204338698255e-06,8.494204338698255e-06
0.027036861638747443,36.986541313909974,0.9999994946299746,0.2500001263439597,0.9999964859671323,-6.634117598179011e-10,1.0000018236984383,0.9999981763015618,0.009690164633963043,0.5000009118492191,-1374.4845574554254,1573200202158.5896,-0.042793169365263894,-2006016358.3625908,2695375.2960838284,-37.606524801516294,-8017207659.875785,0.0,-0.01488094311536659,10094198.599970553,0.009690164633963043,0.0,3,2.533691652412311,1.0300309324346932e-05,1.0300309324346932e-05
0.027099471922802428,36.90108806727579,0.9999994923467745,0.2500001269147671,0.9999964700912647,-6.664165085374928e-10,1.000001832154633,0.9999981678453669,0.009735099907405068,0.5000009160773164,-1374.6317877304896,1567176997126.1682,-0.042945782612592076,-1997869029.8930802,2688649.163067673,-37.58247859315366,-7988233605.840211,0.0,-0.014875063939530933,10066471.143836236,0.009735099907405067,-1.734723475976807e-18,3,2.5356068627323602,1.4695744229195964e-05,1.4695744229195964e-05
0.02716222719586248,36.81583225076353,0.9999994900531108,0.2500001274881905,0.9999964541426392,-6.694346389254253e-10,1.000001840650038,0.9999981593499621,0.009780230530782636,0.500000920325019,-1374.7795011755732,1559719441923.4758,-0.043065745018571855,-1987922883.7412412,2668213.650318208,-37.55842986772688,-7947904972.716573,0.0,-0.014887878506390966,10020340.89064704,0.009780230530782636,0.0,3,2.5345532000777333,4.312331822941759e-06,4.312331822941759e-06
0.02722512779368415,36.730773408233034,0.9999994877489355,0.2500001280642417,0.9999964381209246,-6.724662714533263e-10,1.0000018491848348,0.9999981508151653,0.009825582195639237,0.5000009245924174,-1374.9275712820406,1552794416963.223,-0.04318733889122739,-1978675490.2630286,2658158.465575874,-37.53438975577978,-7911740167.274237,0.0,-0.014879679668951396,9971922.095622787,0.009825582195639239,1.734723475976807e-18,3,2.5347124199114774,2.261732756877701e-06,2.261732756877701e-06
0.027288174052801484,36.6459110845981,0.9999994854342011,0.25000012864293286,0.9999964220257888,-6.755113980102418e-10,1.0000018577592058,0.9999981422407941,0.009871137861988018,0.5000009288796029,-1375.0761358956952,1546036054912.203,-0.04331962800401401,-1969621577.2640548,2648142.8328265133,-37.51035076143817,-7876761632.496759,0.0,-0.014870452165539543,9920166.861060208,0.009871137861988016,-1.734723475976807e-18,3,2.5345608574950482,5.491096754793243e-06,5.491096754793243e-06
0.027351366310527835,36.561244825823906,0.9999994831088593,0.2500001292242759,0.9999964058568975,-6.785701093942546e-10,1.000001866373335,0.9999981336266649,0.00991691311020784,0.5000009331866675,-1375.2251309099445,1539688549988.6829,-0.04345267182334989,-1961108767.9668381,2631282.172269153,-37.4863067474837,-7844981100.627893,0.0,-0.014887340712054276,9895686.671025429,0.009916913110207839,-1.734723475976807e-18,3,2.535256773390789,7.267443347993771e-06,7.267443347993771e-06
0.027414704904957746,36.47677417892459,0.9999994807728622,0.25000012980828284,0.9999963896139155,-6.816424311239463e-10,1.0000018750274065,0.9999981249725935,0.009962893226990682,0.5000009375137032,-1375.3746251966877,1533263465076.6807,-0.0435612416033786,-1952559006.3430083,2620987.4999582544,-37.46225391503979,-7812663466.676385,0.0,-0.014888207983173384,9858041.868939053,0.009962893226990684,1.734723475976807e-18,3,2.5358733275298153,1.7368524648831568e-05,1.7368524648831568e-05
0.027478190174968636,36.39249869196094,0.9999994784261609,0.2500001303949658,0.9999963732965057,-6.847285402831394e-10,1.0000018837216054,0.9999981162783946,0.010009094724196496,0.5000009418608027,-1375.5243826903595,1526064890193.5972,-0.04370134034379847,-1942913641.619859,2615518.0147195794,-37.4382035840339,-7773846576.86916,0.0,-0.014862486392918359,9795932.299824713,0.010009094724196496,0.0,3,2.5357685427387002,6.0865449026496765e-06,6.0865449026496765e-06
