u,x,phi,T_H,S_SVT,f,h,X,A0prime,f2,f2X,f2F,f2phi,f3,f3X,f4,N4,G4,G4X,G4XX,G4phi,G4phiX,G4phiphi,G3,G3X,G3phi,G2,G2X,G2phi,JA,metric_residual_14,metric_residual_15,f2_full_outer_reference,f2X_full_outer_reference,G2_core_reference,G2X_core_reference
0.7144892857142857,1.3996011136826005,0.8595212796567011,0.9998294730832268,0.00017052691677321707,0.28919960453623594,0.4088739038283834,-0.3167281325983083,0.00023866966262865467,-0.00010558651017757171,-0.00035938119950644097,0.00017052687020193105,0.8386718211330938,-0.0011817759839499306,-0.006990924935973287,-0.00081640230799099,0.0003082177841999545,0.5,0.0,1.6893943918086154,-8.76675280451946e-16,-0.44016390714806647,0.11468270255230312,-0.0068315190067911955,-2.735611125193046,-0.00855956133226973,-1.1410510868389871,3.915538674211857,-79.00946892560724,3.076828866457665e-23,-9.513196437202498e-17,1.0820337681405334e-16,-0.6191779701147749,-2.107474915437428,-1.552351421798401,3.2891854553881683
0.7144928571428572,1.3995941177058653,0.8595299874231558,0.9998409729724798,0.00015902702752024211,0.28919689602738036,0.40889057143535096,-0.31672585651405577,0.00022257329227357963,-9.84835810234938e-05,-0.0003387939775489318,0.00015902700092579143,0.7932158505054135,-0.0011024355466372922,-0.006523434622555596,-0.0007615989667768859,0.0002875130264026696,0.5,0.0,1.6875523041345426,-2.8567913255805005e-16,-0.4402105466729425,0.11483220005594351,-0.0068378047960769685,-2.7330522684502574,-0.005915874799325297,-1.1418139042580175,3.9165776291978793,-115.16669821141033,2.152044864182006e-23,-2.633662602238851e-16,3.8285889215894375e-16,-0.6192883219863875,-2.1304175952468687,-1.5524077988700153,3.2878659808742157
0.7144964285714286,1.3995871217990692,0.859538694893722,0.9998518421853675,0.0001481578146325102,0.28919418764860744,0.40890724046893184,-0.3167235703072967,0.00020735976935355496,-9.176876644550142e-05,-0.00031904030073227695,0.0001481578249512683,0.7495654134432065,-0.0010274175228024661,-0.006081261764492249,-0.0007097806839306412,0.00026793722208071384,0.5,0.0,1.6857130609592956,2.9484394192372316e-16,-0.44025689052342826,0.1149816741277964,-0.006844087743941528,-2.730497232809031,-0.0021513611943456403,-1.142797625774092,3.9190922726481854,-68.20874672281805,-2.673328907504883e-23,9.56469604039556e-17,1.566672139241554e-17,-0.6193987585003473,-2.153381524448256,-1.5524641529383936,3.2865495218546723
0.7144999999999999,1.3995801259622116,0.8595474020682674,0.9998621062079835,0.00013789379201645247,0.2891914793999541,0.40892391092821945,-0.3167212758217158,0.00019299341079979354,-8.542648039050646e-05,-0.00030010757621974665,0.00013789384798080942,0.7076858418518385,-0.0009565492863267381,-0.005663406065855876,-0.0006608282866514553,0.00024944521470864967,0.5,0.0,1.6838768467637648,8.862037842405129e-16,-0.44030296358320337,0.11513112802598868,-0.00685036803525337,-2.7279462797989957,-0.004660270594516028,-1.1424911195833494,3.913302963383262,148.50198434512004,-1.8661327062024528e-23,-9.670405752212896e-17,-3.003240017784847e-17,-0.6195092552122579,-2.176367563986782,-1.5525204723073613,3.2852361039653313
0.7145035714285713,1.3995731301952905,0.8595561089468298,0.9998717899582925,0.0001282100417074883,0.2891887712814038,0.40894058281356066,-0.3167190027627908,0.00017943932939501814,-7.944142943771124e-05,-0.000281983279304834,0.00012821008311957076,0.6675368404442377,-0.0008896619353505465,-0.0052688881426970905,-0.0006146251702309428,0.0002319928261956636,0.5,0.0,1.6820437196134206,1.491377084678615e-15,-0.44034877887693996,0.11528056437197165,-0.0068566458328634195,-2.7253994988816768,-0.012988412138944496,-1.1409846703925404,3.899806379576654,92.70397162183166,1.4459301741735303e-23,-4.7765881961564505e-17,2.3063690714197893e-16,-0.6196194025032545,-2.1993852864362995,-1.5525767552086813,3.2839257250737086
0.7145071428571428,1.3995661344983057,0.8595648155297931,0.9998809177810434,0.00011908221895662319,0.28918606329283175,0.40895725612787154,-0.31671674331094685,0.00016666344087260196,-7.379874086840638e-05,-0.0002646522365169246,0.0001190822136774037,0.6290708035408508,-0.0008265903282808078,-0.0048967497506011625,-0.0005710573233874621,0.00021553686643101285,0.5,0.0,1.6802137114859772,2.109809527802898e-15,-0.4403943469136695,0.1154299856352824,-0.006862921292723314,-2.7228569437141603,-0.012413250397813541,-1.141291308350539,3.898081684303298,-112.01440498951267,-4.566251532230236e-23,9.538946238799029e-17,-1.880277617632986e-16,-0.6197293056429211,-2.2224328605543255,-1.5526330018100023,3.2826183771262785
0.7145107142857142,1.3995591388712556,0.8595735218170611,0.9998895134432225,0.0001104865567774782,0.2891833554342634,0.4089739308705108,-0.31671446987584817,0.00015463247026033749,-6.848391497179019e-05,-0.0002480976970213761,0.00011048653306123395,0.5922516890355362,-0.0007671731054712455,-0.00454605388928807,-0.0005300133444994657,0.000200035139125791,0.5,0.0,1.678386853195251,2.74094679113693e-15,-0.44043967795197847,0.1155793942329679,-0.006869194567416146,-2.7203186661112886,-0.00845859236643577,-1.142283618232142,3.9008252942955384,-98.32393656246605,-3.48907401385823e-23,3.8821214038559093e-17,5.011724542314244e-17,-0.6198393448871609,-2.245501210803854,-1.5526892122789746,3.281314052069474
0.7145142857142857,1.3995521433141396,0.8595822278085017,0.9998976001300585,0.00010239986994153849,0.2891806477057355,0.4089906070405724,-0.3167121878643516,0.00014331395745176932,-6.348274265963435e-05,-0.000232303446094391,0.00010239984107395527,0.5570420766072054,-0.0007112527441229183,-0.0042158852305717864,-0.0004913844782263227,0.00018544645508248217,0.5,0.0,1.6765631743908904,3.3842345494423512e-15,-0.44048478199812807,0.11572879252870082,-0.0068754658061111725,-2.7177847160437674,-0.006219577189149159,-1.1429178495478136,3.9012942916511766,-61.29108644459576,-1.616884020096964e-23,1.8407042383372652e-16,-1.348069876214164e-16,-0.6199494461846243,-2.2685912221081557,-1.552745386783249,3.28001274184973
0.7145178571428571,1.3995451478269563,0.8595909335039825,0.9999052004415896,9.479955841040777e-05,0.2891779401072847,0.4090072846371499,-0.316709895463804,0.00013267626198942432,-5.878137961646501e-05,-0.00021725229807603125,9.47995381196739e-05,0.5234003462149435,-0.0006586755888105196,-0.0039053503332282086,-0.00045506463668763526,0.0001717306399450696,0.5,0.0,1.6747427035589872,4.039118478632912e-15,-0.4405296688044202,0.11587818283196105,-0.006881735154522436,-2.715255141637725,-0.0039934173621626904,-1.1435430205441266,3.9017424517997727,-96.64652510662609,2.9938117650646064e-23,1.3868978665163012e-16,3.6053787993289843e-16,-0.6200596353201111,-2.2917015829915486,-1.552801525490476,3.278714438413479
0.7145214285714285,1.3995381524097048,0.8595996389033715,0.9999123363898094,8.766361019063584e-05,0.28917523263894773,0.40902396365933713,-0.3167075944479179,0.00012268856703976708,-5.436633134408152e-05,-0.0002029265366174921,8.766360654576529e-05,0.4912853966534302,-0.0006092918769430421,-0.003613577824355379,-0.00042095041722072695,0.00015884854066467227,0.5,0.0,1.6729254680236587,4.705044259317988e-15,-0.44057434786781835,0.11602756739728089,-0.0068880027548712105,-2.712729989175832,-9.127654963816941e-05,-1.1445068411825194,3.904407544177312,-105.88058579876258,-9.887539107572298e-24,-2.3032519901738935e-17,1.7501733569347255e-16,-0.6201698883476839,-2.31483207429174,-1.5528576285683058,3.2774191337071557
0.714525,1.399531157062384,0.8596083440065364,0.9999190293963987,8.097060360134911e-05,0.28917252530076126,0.40904064410622776,-0.31670527956085637,0.00011332088254623578,-5.0224468565769456e-05,-0.00018930767883733148,8.0970630143884e-05,0.4606580501829115,-0.0005629557602417976,-0.003339718557537152,-0.0003889411173842792,0.00014676203092247355,0.5,0.0,1.6711114939495963,5.381457579988879e-15,-0.4406188284288264,0.11617694842355526,-0.006894268745852398,-2.7102093030999934,0.0002564983326890623,-1.1447332385256912,3.902360372865967,103.79319637617361,-1.8265642459868736e-24,4.59339191032429e-16,1.5655879370690684e-16,-0.6202802786681045,-2.3379803338180536,-1.552913696184389,3.276126819677191
0.7145285714285714,1.3995241617849932,0.8596170488133851,0.9999253002910576,7.469970894236067e-05,0.28916981809274955,0.40905732597721184,-0.3167029787921797,0.00010454404754314026,-4.6342983759530066e-05,-0.00017637754169343216,7.46997392014363e-05,0.43147854242102607,-0.0005195253239277426,-0.003082945763932017,-0.00035893874825696686,0.00013543401585352073,0.5,0.0,1.6693008063456003,6.0678041398615144e-15,-0.4406631194706297,0.11632632805341948,-0.006900533262604939,-2.7076931260156516,-0.008203966249526278,-1.143137221910946,3.888634049615311,156.52833216358354,1.0110821737658715e-23,4.692562527788824e-18,1.7115486545399294e-16,-0.620390419396265,-2.3611543363512637,-1.552969728506376,3.274837488270021
0.7145321428571428,1.3995171665775308,0.8596257533243066,0.9999311693104441,6.883068955587657e-05,0.28916711101478615,0.40907400927523724,-0.3167006991876984,9.632973162081801e-05,-4.2709457394771656e-05,-0.00016411701010771973,6.883069407580587e-05,0.4037007688369735,-0.00047886261790812667,-0.002842455329724,-0.00033084805494295775,0.00012482843904034477,0.5,0.0,1.6674934290691021,6.763529651389525e-15,-0.4407072297185051,0.11647570837269558,-0.0069067964366863605,-2.7051814986976845,-0.010664720776176074,-1.1427695088963927,3.8828528449482236,-59.268831531891564,1.0869390008007693e-23,-3.5583854114153157e-16,4.763442244815064e-16,-0.6205002110301427,-2.384358070021803,-1.5530257257019173,3.2735511314320784
0.7145357142857143,1.399510171439996,0.8596344575393293,0.9999366560977281,6.334390227191733e-05,0.2891644040668575,0.40909069400058495,-0.3166984108821528,8.865043552824937e-05,-3.931186340761622e-05,-0.0001525056754793684,6.334389160204815e-05,0.377284122456072,-0.00044083362641723846,-0.002617465512182684,-0.00030457649840025003,0.00011491027658600303,0.5,0.0,1.6656893848316865,7.468079842461837e-15,-0.44075116763950056,0.116625091409909,-0.00691305839605152,-2.7026744600979375,-0.007077003264644762,-1.1436438786442074,3.8850873342458963,-100.1988941836474,4.287062345008326e-24,3.6631464463317276e-16,-4.489952246805595e-17,-0.6206100665990167,-2.4075825771627546,-1.5530816879386633,3.272267741109796
0.7145392857142857,1.3995031763723877,0.8596431614583211,0.9999417797027701,5.822029722990507e-05,0.2891616972490004,0.40910738015234877,-0.31669611256600316,8.147949090259669e-05,-3.6138503163884546e-05,-0.00014152346084647666,5.822028127303559e-05,0.35218981759731693,-0.0004053082853084578,-0.0024072171183947676,-0.00028003426669635914,0.00010564554067950675,0.5,0.0,1.663888695205613,8.180900458299219e-15,-0.44079494144239045,0.11677447913587755,-0.006919319265035643,-2.7001720473543815,-0.004695773781983712,-1.1442640612053676,3.8857202736021588,-61.19815290298199,-9.85095036428082e-24,-9.452887691357992e-19,-7.241115259487563e-17,-0.6207200045918327,-2.430826834971612,-1.553137615384265,3.270987309249608
0.7145428571428571,1.399496181374705,0.8596518650811499,0.9999465585829285,5.344141707153138e-05,0.28915899056125155,0.40912406772962273,-0.3166938043135125,7.479105911886114e-05,-3.3178036273828606e-05,-0.00013115006017947248,5.3441403591468844e-05,0.32837625440494106,-0.0003721604901161299,-0.0022109736114155807,-0.0002571342802180575,9.700128108371067e-05,0.5,0.0,1.6620913806313424,8.901437263064447e-15,-0.440838559077908,0.11692387346337348,-0.006925579164341708,-2.6976742958019178,-0.00249024765818364,-1.144842833227881,3.886118356311275,-74.4309792999529,2.4113437706709085e-24,1.4131897691990747e-17,1.5659945128837505e-16,-0.6208300245747559,-2.4540902424785633,-1.5531935082063726,3.2697098277979477
0.7145464285714286,1.3994891864469468,0.8596605684076835,0.9999510106044992,4.898939550079806e-05,0.2891562840036474,0.40914075673150074,-0.31669148706720135,6.856012925393959e-05,-3.041948082127446e-05,-0.00012136497947909756,4.898938966460142e-05,0.3058022036816619,-0.00034126809210800263,-0.0020280211189028898,-0.00023579218909462363,8.894558391654455e-05,0.5,0.0,1.6602974604260656,9.629136041200765e-15,-0.4408820282392564,0.11707327624685991,-0.00693183821103223,-2.695181238984809,0.0005693448669452445,-1.1455936890310972,3.88764840140414,-105.58486460247084,4.421014708281628e-24,-7.548757625930325e-18,6.240261129011881e-17,-0.6209401138819709,-2.477372464763736,-1.5532493665726361,3.268435288701249
0.71455,1.399482191589112,0.8596692714377896,0.9999551530447951,4.484695520490245e-05,0.2891535775762249,0.40915744715707664,-0.3166891569848438,6.27625151562556e-05,-2.785221616737347e-05,-0.00011214751182352238,4.4846963855777056e-05,0.28442702457848795,-0.0003125128899077979,-0.0018576684154961718,-0.0002159263675580843,8.144756927566476e-05,0.5,0.0,1.6585069527932332,1.0363442598513675e-14,-0.44092535636290314,0.11722268928230307,-0.006938096518525534,-2.692692908670759,0.0029792165444240716,-1.146205382641881,3.888315206865516,20.872133382179506,-3.0354481947833957e-24,2.7426926832094245e-17,9.134403303190375e-18,-0.6210503263848959,-2.5006717024852327,-1.5533051906507065,3.267163683905944
0.7145535714285713,1.3994751968011998,0.8596779741713358,0.9999590025948611,4.099740513885397e-05,0.2891508712790207,0.4091741390054439,-0.31668682849514157,5.7374851625036174e-05,-2.5465967115547487e-05,-0.00010347711235802002,4.099742282052611e-05,0.26421110472528103,-0.0002857806166963083,-0.00169924687893286,-0.00019745790524615107,7.447738770915867e-05,0.5,0.0,1.656719874833141,1.1103802762987806e-14,-0.44096855062965346,0.11737211430705594,-0.006944354196596306,-2.690209334866695,-0.002790243651740391,-1.1451143385034914,3.878120474361403,181.1049734002864,9.249828861699354e-25,4.0657581468206416e-19,-6.613633252161577e-18,-0.6211604619681877,-2.5239917503938054,-1.5533609806082322,3.2658950053585065
