u,x,phi,A0prime,f3,f4,N4,tilde_f3,f3X_integrated,f2,f2X,Ephi_residual,alpha4,alpha6,alpha7,Codd,K_even_corrected,odd_tensor_cr2,odd_vector_cr2,odd_tensor_cOmega2,odd_vector_angular_margin_lb,v1,v4,c2,even_scalar_cr2,even_vector_cOmega2,even_angular_cond55,even_angular_cond56,even_angular_discriminant,even_cOmega_minus2,even_cOmega_plus2,HXX,HXF,HXY,HFF,HFY,HYY,H_norm,control_sigma_min,v13,e4,M22_0
0.6154613653413353,1.6247973574188515,0.6164084358751849,1.5699911382388008,-0.897879488265914,-0.9566264967334286,0.1458682007637636,0.0,27.21942822847839,-1.1591542021061099,133.23037836064128,0.0,1.6803374658798023,-0.4314700535522107,2.6757396338600614,1.2118733024563793,2.3091890873147953,1.0077881092170438,17.25091424248913,11.390433935227115,10.702958535440246,31.992400575314907,0.0,41.14286644698007,1.0,1.0,3085.487312007153,1078585.670623376,5205889.270063622,401.92275966800116,2683.5645523391518,0.854432405666923,4.71875454206215,7.086569739872987,15.564961677913594,11.454870413299114,16.51232529910636,26.820796871943823,1.6806044976566312,46.48232330150666,164.19757823938878,-637.1183666006756
0.6154876219054763,1.624728043927381,0.6164591935558449,1.570379618908772,-0.8991571206940934,-0.9570969776912333,0.14612414740227972,0.0,27.164779353500364,-1.159365182222537,133.17532322858125,0.0,1.6795704799137747,-0.43184792739687305,2.6784971001807096,1.213911347084927,2.3159759344141886,1.0078014262847617,17.291083284663916,11.400393431065373,10.713988400722839,32.04615807843038,0.0,41.09087324548391,1.0000000000000002,1.0,3075.14482573031,1070558.3217025835,5174282.412405564,400.2199595326838,2674.924866197626,0.8526636975718666,4.714771398238673,7.072695687580019,15.567464387558676,11.437596768650817,16.486531044160998,26.79457785034433,1.6822032888332212,46.301358798582385,163.3136127259742,-636.0918096398686
0.6155138784696174,1.624658736349454,0.6165099587985713,1.5707659014719526,-0.9004314597236531,-0.9575660605738828,0.14637983382682065,0.0,27.11040980176545,-1.1595735395726308,133.1203622573762,-5.684341886080802e-14,1.6788055504829489,-0.43222431911488907,2.6812462830186936,1.2159444211102703,2.3227574613575097,1.007814737859898,17.33120945252953,11.410314040959136,10.724985132074774,32.099784967288095,0.0,41.03909868431744,1.0,1.0000000000000002,3066.239140639839,1063755.924771575,5146798.76850544,398.7917111335378,2667.4474295063014,0.8509090217659593,4.710832270786593,7.05891175501749,15.570011262876212,11.420428094742602,16.460872582908674,26.768563218745303,1.6837952898219826,46.14464247520074,162.51627070830705,-635.4903933913408
0.6155401350337584,1.6245894346843144,0.6165607316057445,1.5711499855855304,-0.9017030087120591,-0.9580339662565928,0.14663540528174196,0.0,27.056307854671054,-1.1597792746698046,133.06548643008335,1.7053025658242404e-13,1.678042064812001,-0.4325993189590212,2.6839877222274935,1.2179731927943087,2.329535025515492,1.0078280500943655,17.371308382516297,11.420198148338036,10.735950888909974,32.15329888763078,0.0,40.987527175655075,1.0000000000000002,1.0,3058.7740619075903,1058181.526702143,5123372.654990087,397.64361314765574,2661.1304487599346,0.8491682627506166,4.7069372289718,7.0452169842524786,15.57260557983722,11.403362219310235,16.43534838755779,26.74275263022696,1.6853804835294386,46.012878376353356,161.8070813547835,-635.3270898047127
0.6155663915978995,1.6245201389312047,0.6166115119797443,1.5715318709543176,-0.9029722696882805,-0.9585009150198026,0.14689100594036583,0.0,27.00246183822662,-1.1599823880935392,133.01068673642365,-1.7053025658242404e-13,1.677279445124611,-0.432973017122466,2.6867219577349655,1.2199983316586853,2.3363099860205683,1.0078413690774566,17.41139546016444,11.430048135040689,10.746887830939862,32.20671751834337,0.0,40.93614314413287,0.9999999999999998,1.0,3052.7556069480006,1053807.2570901073,5104087.767392027,396.7663915946732,2655.9892153533274,0.8474413060263191,4.703086345744623,7.031610422543749,15.575250620617963,11.386396978871938,16.409956936158647,26.717145764082296,1.6869588530968025,45.905490245467085,161.18513285014313,-635.5907171444725
0.6155926481620405,1.6244508490893692,0.6166622999229503,1.5719115573293996,-0.904239752513311,-0.9589671306932269,0.1471467844603259,0.0,26.948859895478954,-1.160182880549411,132.95595397707336,1.1368683772161603e-13,1.6765173459827456,-0.433345505556933,2.6894495401191203,1.2220205216620796,2.3430837313469173,1.0078547011015464,17.451483949222997,11.439866429310708,10.757798160476481,32.26005891932372,0.0,40.884930717222744,1.0000000000000004,1.0,3048.1836921858453,1050668.762289925,5088748.772148032,396.1790865955368,2652.0046055903085,0.8457280373934983,4.699279701715566,7.018091113040149,15.577949737971592,11.369530182333243,16.38469669572526,26.691742335707282,1.6885303818960606,45.824346879464485,160.65530626756072,-636.3165012836685
0.6156189047261815,1.6243815651580513,0.6167130954377429,1.57228904450942,-0.9055059663165063,-0.9594328367847207,0.14740288905550977,0.0,26.895490255028676,-1.160380752764502,132.9012789523132,5.684341886080802e-14,1.6757554222828677,-0.43371687627776195,2.6921710207199,1.2240404489096852,2.349857653677118,1.0078680524278163,17.491587205189116,11.449655461053888,10.7686840828796,32.31334120702791,0.0,40.833874104730526,0.9999999999999999,1.0,3045.009700552002,1048626.7608401643,5077577.033095135,395.8308698034848,2649.178830748517,0.8440283437991895,4.695517384047932,7.004658104460954,15.580706302089727,11.352759652743151,16.35956613906124,26.666542096280004,1.6900950535350614,45.76507312271072,160.20578050570967,-637.4247446043987
0.6156451612903225,1.6243122871364948,0.6167638985265019,1.5726643323411689,-0.9067712272655187,-0.9598981708496881,0.14765938108308957,0.0,26.842345452531987,-1.1605760055233028,132.84665623207383,5.684341886080802e-14,1.6749934651493563,-0.43408718433287985,2.6948867323634667,1.2260585292021444,2.356632584290386,1.0078814253151862,17.531713357297306,11.459416684260583,10.779546929453867,32.36657536207028,0.0,40.78296345514731,1.0000000000000002,1.0,3041.925372705651,1046726.3181423297,5066404.700541096,395.52891436298796,2646.396458342663,0.8423421269582342,4.69179938321477,6.991310644697625,15.583522313738852,11.336083916202902,16.33456411292629,26.641544573450233,1.6916528518602512,45.70966096264501,159.76580261448618,-638.6056947640488
0.6156714178544636,1.6242430150239435,0.6168147091916073,1.5730374207186328,-0.9080352644388158,-0.9603630129964361,0.14791615936105404,0.0,26.78943091748136,-1.1607686396914596,132.79209093052503,0.0,1.6742316037626308,-0.43445637576447177,2.697596349298982,1.2280743651656867,2.3634076866984213,1.0078948152718732,17.571855390757648,11.469148675283307,10.790385397195928,32.41975089813203,0.0,40.732207496944426,1.0000000000000004,1.0,3037.475266991942,1043666.1222915507,5051591.508421567,394.95034174303805,2642.524925248904,0.8406693341623354,4.688125397667898,6.978048602041143,15.586395662632341,11.319503612496375,16.309690659977207,26.61674864020207,1.693203760954086,45.62861737602289,159.23864108334922,-639.3304306470989
0.6156976744186047,1.624173748819641,0.6168655274354385,1.573408309584604,-0.9092976347059114,-0.9608271691590617,0.1481731086352167,0.0,26.736755988177258,-1.160958656203723,132.73759148568575,1.7053025658242404e-13,1.6734702542161148,-0.43482436584936485,2.7002993550635592,1.2300873243825927,2.370181648712837,1.0079082176175,17.611999876462082,11.478849198308266,10.801197420254237,32.472851124055545,0.0,40.681620877660485,0.9999999999999999,1.0,3031.921377579769,1039736.6422761757,5033600.670720501,394.17632106134215,2637.7450565184267,0.8390099305702459,4.684495059549953,6.964872065398319,15.58932309121557,11.303020052864529,16.284946265240837,26.59215309322386,1.6947477651412266,45.52888440945548,158.64055589464476,-639.7287300498062
0.6157239309827457,1.6241044885228324,0.616916353260375,1.5737769989293897,-0.9105579653924883,-0.9612904769353284,0.1484301524214249,0.0,26.684328358236925,-1.1611460560165443,132.68316495614727,5.684341886080802e-14,1.6727097826058503,-0.43519108361857706,2.7029953134103875,1.2320968732687168,2.3769533645620537,1.007921629511336,17.65213525762805,11.488516380621933,10.81198125364155,32.52586195784017,0.0,40.63121602528541,0.9999999999999998,1.0,3025.306195031927,1034934.5137088755,5012739.518863054,393.1956933617173,2632.1105016702095,0.8373638767974113,4.680908035464727,6.951781057002045,15.592301838341944,11.28663428715105,16.260331290018915,26.567756811107696,1.696284848984811,45.40952974256981,157.97257299479142,-639.7791903380719
0.6157501875468867,1.6240352341327615,0.616967186668796,1.5741434887919883,-0.9118158576933417,-0.9617527621879516,0.14868720027714863,0.0,26.63215626971796,-1.161330840228088,132.62881881946782,1.1368683772161603e-13,1.671950001457158,-0.43555645288509925,2.7056837571765007,1.234102438540545,2.383721646292557,1.0079350474630355,17.69225520413866,11.498148211765383,10.822735028706003,32.578768269525774,0.0,40.581006138475345,0.9999999999999994,1.0,3017.4872457997753,1029198.5125987171,4988435.228169445,392.0033634651518,2625.4838823346236,0.8357311346064508,4.677363972843946,6.938775618012686,15.59532893476546,11.270347447419946,16.23584612587826,26.543558595885944,1.6978149972911405,45.26981573166539,157.2299543282219,-639.4708732483053
0.6157764441110277,1.6239659856486728,0.6170180276630814,1.5745077792606126,-0.9130709148416527,-0.9622138517388993,0.1489441644137826,0.0,26.58024794452934,-1.161513009938568,132.57456063813365,1.1368683772161603e-13,1.6711921787868986,-0.4359203978240548,2.7083642208083303,1.2361034478331792,2.390485308584246,1.00794846812417,17.7323379556847,11.50774269084388,10.833456883233321,32.63155495345861,0.0,40.531004434935,0.9999999999999996,1.0,3008.668169157273,1022644.3438687547,4961506.776625158,390.6120841870263,2618.056084970247,0.8341116666212502,4.673862522164557,6.925855795471251,15.59840142403001,11.254160669500795,16.211491177069057,26.51955725860556,1.6993381951121518,45.11089131626683,156.41922223489684,-638.8212709119009
0.6158027006751687,1.6238967430698106,0.6170688762456098,1.5748698704721165,-0.9143227694931244,-0.9626735851999741,0.1492009625778553,0.0,26.52861088491637,-1.1616925662953532,132.52039729633543,-1.1368683772161603e-13,1.670435748062404,-0.436282847895888,2.7110362707803084,1.238099367151505,2.397243244591225,1.0079618883525792,17.772381653901704,11.517297956491939,10.844145083121234,32.684207916949354,0.0,40.481223091515595,1.0,1.0,2998.6403570431553,1015192.9666465404,4931072.124301741,389.01930439986677,2609.6210526432887,0.8325054320796281,4.670403340658035,6.91302159464137,15.601516529886158,11.238074962312302,16.187266760910408,26.495751589765977,1.7008544277440842,44.93206724999254,155.53279390041865,-637.8242284023385
0.6158289572393099,1.6238275063954195,0.61711973241876,1.57522976261326,-0.9155709419172309,-0.9631317532539913,0.14945749036298284,0.0,26.477255141417682,-1.1618695105951422,132.46633786579469,0.0,1.669681246242265,-0.436643711888597,2.713699347016096,1.2400895050113019,2.403994026631592,1.0079753042005493,17.81237045144255,11.526811601621779,10.854797388064384,32.73670890985063,0.0,40.43167807864562,1.0000000000000004,1.0,2987.370304471105,1006718.1605427213,4897508.693864897,387.1693712969234,2600.200933174182,0.8309124006854335,4.666986035976867,6.900273154415292,15.604670700175426,11.222091764104434,16.16317345744464,26.472140282219286,1.7023636807325004,44.728305044591934,154.56149545766195,-636.3831383059033
0.6158552138034509,1.6237582756247448,0.6171705961849111,1.5755874559195706,-0.9168152419422331,-0.9635882726229433,0.14971370018898605,0.0,26.426184292820885,-1.1620438441648655,132.4123860386381,-5.684341886080802e-14,1.6689290677095867,-0.43700295154642005,2.7163532126690293,1.2420735681720299,2.410737039268593,1.0079887138077985,17.852295662638824,11.536282617122792,10.865412850676117,32.78905019516464,0.0,40.382375837782504,0.9999999999999994,0.9999999999999998,2976.3796967861826,998595.8711640516,4864452.614784802,385.4146429698824,2590.9650538163005,0.8293325172360075,4.663610345995773,6.887610283117541,15.607862364223598,11.206211432055163,16.139211192427464,26.448722264974872,1.7038659398689964,44.53240419474926,153.61363187961632,-635.0832413635521
0.6158814703675919,1.6236890507570314,0.6172214675464421,1.5759429506764242,-0.9180560431778381,-0.9640433056010076,0.14996965898299774,0.0,26.375389506567753,-1.1622155683688515,132.35853520121736,1.1368683772161603e-13,1.6681788188337812,-0.4373606321209764,2.718998262776426,1.2440520445573464,2.417473260335454,1.0080021195669981,17.89216823236371,11.545712726333464,10.875993051105704,32.84124465755278,0.0,40.33330451321342,0.9999999999999997,1.0,2967.047255768083,991747.7544448513,4836378.400181505,383.93525033297965,2583.112005435103,0.8277656802206217,4.6602762793128285,6.875032162432964,15.611093866206948,11.190432258908995,16.11537865498136,26.425497030132636,1.705361191195559,44.36199100329638,152.76064260167604,-634.2243391847946
