u,x,phi,f,h,phiprime,A0prime,X,f2,f2X,f2F,f2phi,f2Y,f2XX,f2XF,f2XY,f2FF,f2FY,f2YY,f3,f3X,f3XX,tf3,f4,f4X,f4XX,f4XXX,tf4,f2phiX,f2phiF,f2phiY,f2phiphi,f3phi,f3phiX,f3phiphi,f4phi,f4phiX,f4phiXX,f4phiphi,f4phiphiX,tf4phi,tf4phiphi,Fbg_action,Ybg_action
0.7143464285714285,1.3998810101141403,0.8591727268778,0.2893080514528071,0.4082083722953566,-1.2458854111518316,0.0021016791107672,-0.3168167342867764,4.678423071566883e-09,0.0,0.0015013269667797,-2.2902401034718534e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-7.349483309032592,-0.0,0.08388267037638777,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,3.116191992209369e-06,-3.949047081529505e-06
0.7143428571428571,1.3998880089592831,0.8591640070152691,0.2893107652879972,0.408191763378317,-1.2459149932177689,0.0021928454319332,-0.3168188882922045,5.313741401462722e-09,0.0,0.0015664434711198,-2.5735148878327584e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-7.586491869579396,-0.0,0.09309115030978787,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,3.3922331060335674e-06,-4.298894085926267e-06
0.7143392857142857,1.3998950078744097,0.8591552868583051,0.28931347925301,0.4081751558955713,-1.2459446193254162,0.0022869369380661,-0.3168210649418345,6.027191719694189e-09,0.0,0.0016336488988117,-2.8880963700011893e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-7.8280825861935535,-0.0,0.1031830980658377,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,3.6894045740662567e-06,-4.675524344627787e-06
0.7143357142857143,1.3999020068595198,0.8591465664068106,0.2893161933478803,0.4081585498463284,-1.245974234951305,0.0023840098552501,-0.3168232365058462,6.827357799359528e-09,0.0,0.0017029833828142,-3.2370181021836474e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-8.074262694175523,-0.0,0.11423041308675248,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,4.009057204115074e-06,-5.080649914979266e-06
0.7143321428571429,1.3999090059146155,0.859137845660919,0.2893189075725713,0.4081419452314963,-1.246003828352796,0.0024841204915213,-0.3168253970136528,7.723649946480396e-09,0.0,0.0017744871138237,-3.6235640347793035e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-8.325037683456713,-0.0,0.12630951283114117,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,4.352609768936176e-06,-5.5160692723548305e-06
0.7143285714285714,1.3999160050396977,0.8591291246207624,0.2893216219270462,0.4081253420519824,-1.2460334025658653,0.0025873252186416,-0.3168275480105564,8.726372785895692e-09,0.0,0.0018482003272534,-4.0512853511677975e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-8.580411467059225,-0.0,0.13950182827217844,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,4.721551369306326e-06,-5.983670172572833e-06
0.714325,1.399923004234767,0.8591204032864733,0.2893243364112681,0.4081087403086943,-1.2460629578106566,0.0026936804540089,-0.3168296896098222,9.846797558997531e-09,0.0,0.0019241632903099,-4.524018133964441e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-8.840386497187447,-0.0,0.1538939604843558,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,5.11744383056577e-06,-6.4854325617354106e-06
0.7143214285714286,1.399930003499825,0.8591116816581841,0.2893270510252001,0.4080921400025394,-1.2460924898892876,0.0028032426427288,-0.3168318196780513,1.1097239154050891e-08,0.0,0.0020024162891864,-5.04590185881841e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-9.10496379811727,-0.0,0.1695778511113657,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,5.54192413135023e-06,-7.023431628213589e-06
0.7143178571428571,1.3999370028348723,0.8591029597360275,0.2893297657688055,0.4080755411344252,-1.2461220151153356,0.0029160682398578,-0.3168339465123119,1.2491138095471191e-08,0.0,0.0020829996163775,-5.621398644023835e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-9.374142795942522,-0.0,0.18665077201585817,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,5.996706863150681e-06,-7.599841206117986e-06
0.7143142857142857,1.3999440022399106,0.8590942375198736,0.2893324806421296,0.4080589437033121,-1.246151585187178,0.0030322136928219,-0.3168360964008846,1.4043147723914347e-08,0.0,0.0021659535581212,-6.255313374716953e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-9.647921197858128,-0.0,0.20521618461906968,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,6.483586719234973e-06,-8.216937227196107e-06
0.7143107142857142,1.39995100171494,0.8590855150094027,0.289335195645277,0.4080423477067511,-1.2461811708349333,0.0031517354240254,-0.3168382544572444,1.5769226804780396e-08,0.0,0.0022513183819752,-6.952815404037974e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-9.926295892297382,-0.0,0.2253839763816571,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,7.0044410115575146e-06,-8.877099454202472e-06
0.7143071428571428,1.3999580012599624,0.8590767922047394,0.2893379107782134,0.4080257531455916,-1.2462107282068404,0.0032746898136487,-0.3168403983837535,1.768673780790685e-08,0.0,0.0023391343245308,-7.719460460218553e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-10.209262513728387,-0.0,0.24726973293870705,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,7.561232214167342e-06,-9.582815308035405e-06
0.7143035714285714,1.3999650008749782,0.8590680691060164,0.289340626040902,0.408009160020741,-1.2462402682377303,0.0034011331826525,-0.3168425337420779,1.981455110596044e-08,0.0,0.0024294415792729,-8.561213281434822e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-10.496814893144107,-0.0,0.2709956645556585,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,8.156010531395727e-06,-1.0336684167977972e-05
0.7142999999999999,1.399972000559989,0.8590593457133661,0.2893433414333058,0.4079925683331072,-1.2462697875941393,0.0035311217759872,-0.3168446588385241,2.217315534459438e-08,0.0,0.0025222802845876,-9.484471985398653e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-10.788945608623933,-0.0,0.29669098453010234,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,8.790916489370154e-06,-1.114141974380977e-05
0.7142964285714285,1.3999790003149954,0.8590506220269212,0.289346056955388,0.4079759780835978,-1.2462992885833541,0.0036647117460184,-0.3168467748476113,2.4784774241899918e-08,0.0,0.0026176905119247,-0.00010496092963567585,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-11.085645846469511,-0.0,0.3244920683489237,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,9.468183549199062e-06,-1.199985368491573e-05
0.7142928571428571,1.3999860001399989,0.8590418980468141,0.2893487726071119,0.4079593892731206,-1.246328765479329,0.0038019591361743,-0.3168488788592191,2.767349007924251e-08,0.0,0.0027157122541183,-0.00011603416999976505,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-11.38690553529523,-0.0,0.3545420236570254,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,1.0190140740159953e-05,-1.2914938675749336e-05
0.7142892857142857,1.3999930000349998,0.8590331737730872,0.2893514883884686,0.4079428019019119,-1.2463582777326374,0.0039429198648131,-0.3168510011014923,3.086537414968313e-08,0.0,0.002816385413866,-0.0001281429559334429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-11.69271268931292,-0.0,0.3869917021244405,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,1.095921531112988e-05,-1.3889753370473219e-05
0.7142857142857143,1.4,0.8590244492053308,0.2893542042995912,0.4079262159668547,-1.2463878253233,0.004087649709347,-0.3168531415610511,3.438862443498522e-08,0.0,0.0029197497923907,-0.00014137120102929564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-12.003054546022266,-0.0,0.4220011940325627,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,1.1777935398645139e-05,-1.4927503328655291e-05
0.7142821428571429,1.4000070000350002,0.8590157243435872,0.289356920340471,0.4079096314681876,-1.2464173487372323,0.0042362042905574,-0.316855269978795,3.827371078488598e-08,0.0,0.0030258450782399,-0.00015580851162648134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-12.317917661600273,-0.0,0.4597375109211388,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,1.2648932709783465e-05,-1.6031523954808203e-05
0.7142785714285714,1.4000140001400014,0.8590069991879896,0.2893596365110711,0.4078930484068183,-1.2464468538027147,0.004388639057197,-0.3168573893193672,4.255352787710854e-08,0.0,0.0031347108362903,-0.00017155047519740375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-12.637286739768316,-0.0,0.5003756506491586,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,1.3574945218062767e-05,-1.7205286807795184e-05
0.714275,1.4000210003150046,0.8589982737386701,0.2893623528113547,0.4078764667836549,-1.2464763382306743,0.0045450092708143,-0.3168594984202798,4.72635562383884e-08,0.0,0.0032463864969108,-0.00018869898020986187,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-12.961145332457178,-0.0,0.544099787268726,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,1.4558819870450886e-05,-1.845240144696908e-05
0.7142714285714286,1.4000280005600112,0.8589895479957613,0.2893650692412849,0.4078598865996052,-1.246505805282235,0.0047053699908341,-0.3168615989408428,5.244203161121401e-08,0.0,0.0033609113453102,-0.00020736253790707703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-13.28947572836449,-0.0,0.5911031729445676,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,1.56035153037855e-05,-1.9776619233021534e-05
0.7142678571428571,1.400035000875022,0.8589808219593958,0.2893677858008248,0.4078433078555769,-1.2465352440861004,0.0048697760598883,-0.3168636853554579,5.81301229526465e-08,0.0,0.003478324511062,-0.00022765661987393326,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-13.622259179783917,-0.0,0.6415874631933932,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,1.671210456867299e-05,-2.1181836174702036e-05
0.7142642857142857,1.400042001260038,0.8589720956296985,0.28937050248994,0.4078267305524189,-1.2465646984852883,0.0050382820894066,-0.3168657799546523,6.437211935449434e-08,0.0,0.0035986649578171,-0.00024970399092218555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-13.959475172916683,-0.0,0.6957631196058044,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,1.7887777859026245e-05,-2.2672098731823646e-05
0.7142607142857142,1.4000490017150602,0.8589633690063491,0.2893732193087353,0.4078101546876757,-1.2465941977195345,0.0052109424454647,-0.3168678976009434,7.121562617508661e-08,0.0,0.0037219714731994,-0.0002736350757336762,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-14.301102168858078,-0.0,0.7538528985560302,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,1.9133845245157074e-05,-2.425160526341892e-05
0.7142571428571428,1.4000560022400896,0.8589546420892183,0.289375936257256,0.4077935802603094,-1.2466236900105447,0.005387811234894,-0.3168700119701987,7.871177067723841e-08,0.0,0.003848282658889,-0.0002995883433580811,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-14.647118424953408,-0.0,0.8160887754298658,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,2.0453739409038763e-05,-2.592470660550975e-05
0.7142535714285714,1.4000630028351275,0.8589459148784387,0.2893786533354652,0.4077770072712279,-1.2466531591829126,0.0055689422916567,-0.3168721148405461,8.691541746478431e-08,0.0,0.0039776369208954,-0.0003277106640331767,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-14.997500727199565,-0.0,0.8827110259185665,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,2.185101837932933e-05,-2.769591362111091e-05
0.7142499999999999,1.4000700035001752,0.858937187374143,0.2893813705433259,0.4077604357213394,-1.246682609387214,0.0057543891634876,-0.3168742083233425,9.588539401251546e-08,0.0,0.004110072460021,-0.0003581577002621865,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-15.352224552528725,-0.0,0.9539713017717077,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,2.3329368264233852e-05,-2.956990039765125e-05
0.7142464285714285,1.400077004235233,0.858928459576464,0.2893840878808013,0.4077438656115518,-1.2467120402946197,0.0059442050988026,-0.316876292252744,1.0568472658576551e-07,0.0,0.0042456272625158,-0.00039109431347862205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-15.711264372480477,-0.0,1.0301322345225639,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,2.4892605980474297e-05,-3.15515067504047e-05
0.7142428571428571,1.4000840050403025,0.8589197314855339,0.2893868053478543,0.4077272969427732,-1.2467414490739408,0.0061384430338777,-0.3168783651908935,1.163808868451375e-07,0.0,0.0043843390909255,-0.0004266949765097662,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-16.074593656434008,-0.0,1.1114673038940084,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,2.6544681976359267e-05,-3.3645741716723604e-05
0.7142392857142856,1.4000910059153846,0.8589110031014856,0.2893895229444483,0.4077107297159116,-1.246770847334713,0.0063371555803,-0.3168804330405682,1.2804604943189201e-07,0.0,0.0045262454751338,-0.0004651441914710062,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-16.44218467710222,-0.0,1.1982588538950152,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,2.8289682947014015e-05,-3.585778793132071e-05
0.7142357142857143,1.4000980068604802,0.8589022744242225,0.2893922406706179,0.4076941639301707,-1.2468002896430517,0.0065403950126826,-0.3168825235382144,1.4075736082773802e-07,0.0,0.0046713837035941,-0.0005066369107959813,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-16.814008125820717,-0.0,1.2908032403632734,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,3.013183453961215e-05,-3.819300707099291e-05
0.7142321428571429,1.4001050078755906,0.8588935454533987,0.2893949585264764,0.4076775995829019,-1.246829751313285,0.0067482132566845,-0.3168846241329063,1.5459721978631108e-07,0.0,0.0048197908147787,-0.0005513790292749693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-17.19003475250668,-0.0,1.3894117917413296,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,3.207550404724554e-05,-4.065693617553967e-05
0.7142285714285714,1.4001120089607169,0.8588848161891318,0.2893976765119913,0.4076610366749031,-1.2468591844641022,0.0069606618772418,-0.3168867104870027,1.6965356962494985e-07,0.0,0.0049715035887797,-0.0005995878281559528,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-17.570234720359927,-0.0,1.4944024074356288,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,3.412520308903022e-05,-4.3255293406334756e-05
0.714225,1.4001190101158598,0.8588760866315548,0.2894003946271259,0.4076444752070823,-1.2468886003551043,0.0071777920671336,-0.3168887883251767,1.8602020266986217e-07,0.0,0.0051265585391485,-0.000651492405642846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-17.9545764783163,-0.0,1.6061053074667864,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,3.628559027451569e-05,-4.599398694302037e-05
0.7142214285714286,1.4001260113410208,0.8588673567808001,0.289403112871843,0.4076279151803478,-1.2469179955054417,0.0073996546357937,-0.3168908558794572,2.0379707714156056e-07,0.0,0.0052849919049118,-0.0007073341860677739,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-18.343027779670507,-0.0,1.7248646726581631,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,3.856147385053784e-05,-4.887911380988098e-05
0.7142178571428571,1.4001330126362004,0.8588586266370004,0.2894058312461059,0.4076113565956077,-1.2469473726299183,0.0076262999983981,-0.3168929145310579,2.2309064676711008e-07,0.0,0.0054468396427844,-0.0007673673999268283,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-18.73555541249724,-0.0,1.8510377521680363,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,4.0957814328653e-05,-5.1916964621715095e-05
0.7142142857142857,1.4001400140014002,0.8588498962002886,0.2894085497498777,0.4075947994537704,-1.2469767240922576,0.00785777816523,-0.3168949604000463,2.440142034020872e-07,0.0,0.0056121374195811,-0.0008318595940005587,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-19.132125467399966,-0.0,1.9849903710762349,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,4.347972709126942e-05,-5.511402557917057e-05
0.7142107142857143,1.400147015436621,0.8588411654707255,0.2894112683831437,0.4075782437552122,-1.2470061085525248,0.008094138731317,-0.3168970233016268,2.666882329405743e-07,0.0,0.0057809206048216,-0.0009010920896871567,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-19.532702176914444,-0.0,2.1271019687808166,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,4.613248497447654e-05,-5.8476988663674556e-05
0.7142071428571428,1.4001540169418636,0.8588324344479044,0.2894139871460363,0.4075616894968267,-1.247035530439965,0.0083354308663394,-0.3168991054837783,2.912407847867838e-07,0.0,0.0059532242635315,-0.0009753605789946862,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-19.93724975306113,-0.0,2.277775079172945,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,4.892152082542535e-05,-6.20127447539333e-05
0.7142035714285714,1.4001610185171296,0.8588237031318462,0.2894167060385533,0.4075451366786942,-1.2470649300507157,0.0085817033048138,-0.3169011766020996,3.178078551681493e-07,0.0,0.0061290831492384,-0.0010549756794964585,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-20.345732664862744,-0.0,2.4374174885978683,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,5.185243003395054e-05,-6.572838434974789e-05
0.7142,1.4001680201624196,0.8588149715226839,0.2894194250606577,0.4075285853017229,-1.247094310764023,0.0088330043365446,-0.3169032383754137,3.465337845432259e-07,0.0,0.0063085316971601,-0.0011402633808102274,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-20.75811364378715,-0.0,2.6064472150585547,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,5.493097303437888e-05,-6.963121296682877e-05
0.7141964285714285,1.400175021877735,0.8588062396205502,0.2894221442123127,0.4075120353668213,-1.2471236709611961,0.0090893817973476,-0.3169052899823861,3.7757166937172457e-07,0.0,0.0064916040175878,-0.001231565642762284,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-21.17435475967631,-0.0,2.7852998125038426,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,5.816307777688904e-05,-7.37287481166124e-05
0.7141928571428571,1.4001820236630764,0.8587975074255778,0.2894248634934814,0.4074954868748977,-1.2471530137177274,0.0093508830600428,-0.3169073329873668,4.1108378850145486e-07,0.0,0.0066783338894607,-0.0013292409477396463,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-21.594417286317476,-0.0,2.9744255415017093,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,6.155484216657687e-05,-7.802872345387273e-05
0.7141892857142856,1.400189025518445,0.8587887749378992,0.2894275829041268,0.4074789398268607,-1.2471823286386257,0.0096175550257138,-0.3169093621088918,4.4724204442060096e-07,0.0,0.0068687547541324,-0.0014336648894125855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-22.018262030219248,-0.0,3.1742844413761633,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,6.511253646835038e-05,-8.25390895899075e-05
0.7141857142857142,1.4001960274438423,0.8587800421576441,0.289430302444213,0.4074623942235952,-1.2472116551128245,0.009889444115234,-0.3169113973656257,4.862284196178335e-07,0.0,0.007062899709327,-0.0015452306795894813,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-22.445848242092968,-0.0,3.385346195970981,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,6.884260567592919e-05,-8.726802545219789e-05
0.7141821428571429,1.4002030294392689,0.8587713090845233,0.2894330221138351,0.4074458500628675,-1.2472410270234515,0.0101665962610486,-0.3169134559744812,5.282354482802708e-07,0.0,0.0072608015032791,-0.0016643497868927004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-22.87713456937308,-0.0,3.6081100408698314,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,7.275167184252467e-05,-9.222393500614338e-05
0.7141785714285714,1.4002100315047257,0.8587625757183713,0.2894357419130497,0.4074293073433734,-1.2472703958349751,0.0104490568992652,-0.3169155132688575,5.73466703578438e-07,0.0,0.0074624925290931,-0.0017914526431571708,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-23.312080513801767,-0.0,3.8430868481085487,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,7.684653637410475e-05,-9.741543807173332e-05
0.714175,1.4002170336402142,0.8587538420593217,0.2894384618418197,0.4074127660660218,-1.2472997404297326,0.0107368709619152,-0.316917558518383,6.221373007277327e-07,0.0,0.0076680048192258,-0.0019269891211492285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-23.75064451254833,-0.0,4.09078910361565,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,8.113418228009759e-05,-0.00010285138784237593
0.7141714285714286,1.4002240358457354,0.858745108107507,0.289441181900108,0.4073962262317213,-1.2473290664296344,0.0110300828695648,-0.3169195945813244,6.744744160627508e-07,0.0,0.0078773700402183,-0.0020714291356884167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-24.192783929601276,-0.0,4.351748989666645,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,8.56217763821159e-05,-0.00010854087463341196
