u,x,v5,c3,e3,v1,v4,c2
0.7134928571428572,1.401555726856811,-824.8082525939583,70.95402071577274,48675444520.57611,107.99322985432354,-7.478462293875054e-13,-8.022016466632977
0.7134892857142857,1.4015627424578403,-831.1746033220942,71.50222690868605,-74950906379.44667,108.86068851406714,-5.737632591262809e-13,-8.08543354992753
0.7134857142857143,1.401569758129105,-837.5569509400215,72.05181774697223,21699109708.000675,109.7308621939247,4.440892098500626e-13,-8.149055096517714
0.7134821428571428,1.4015767738706044,-843.9551407271954,72.60278021707501,54890356070.89004,110.60373332331106,1.341149413747189e-12,-8.212879824824313
0.7134785714285714,1.401583789682341,-850.3690189016907,73.1551012175741,-73596583114.84651,111.47928432344575,1.1404210908949608e-12,-8.276906451929108
0.713475,1.4015908055643156,-856.7984370826107,73.70876786215933,14576022786.273094,112.35749760933972,-1.1315393066979595e-12,-8.34113369370175
0.7134714285714285,1.401597821516529,-863.2432449550306,74.26376732134219,60098674755.538795,113.23835559139454,1.149302875091962e-12,-8.405560264920496
0.7134678571428571,1.4016048375389822,-869.7032886152765,74.82008628777857,-71813675803.93929,114.12184067693654,2.6005864128819667e-12,-8.470184879395902
0.7134642857142857,1.4016118536316766,-876.1784162173818,75.37771204084657,8013727564.959088,115.00793527184469,-2.7196023211217835e-12,-8.535006250079732
0.7134607142857142,1.4016188697946128,-882.668482200705,75.93663167016115,64867563091.20275,115.89662178206333,-9.734435479913373e-13,-8.600023089197748
0.7134571428571428,1.4016258860277924,-889.1733334483439,76.49683246447222,-70138921891.19289,116.7878826152395,3.0606628342866316e-12,-8.665234108353161
0.7134535714285714,1.401632902331216,-895.6928186343259,77.05830108847971,1289560181.3042285,117.68170018210779,6.465938895416912e-13,-8.730638018641002
0.7134499999999999,1.401639918704885,-902.2267947154097,77.62102542988413,70107041396.99799,118.5780568981676,-9.983125437429408e-13,-8.79623353076795
0.7134464285714286,1.4016469351488,-908.7751062911475,78.18499215284834,-68087962165.133095,119.47693518504497,-2.0410340084708878e-12,-8.862019355162147
0.7134428571428572,1.4016539516629622,-915.3376038090579,78.7501886328593,-6646775423.511566,120.37831747197116,-6.519229600598919e-13,-8.927994202079162
0.7134392857142857,1.401660968247373,-921.9141423326033,79.31660221322323,75551412705.18436,121.28218619727366,-1.241673430740775e-12,-8.994156781711808
0.7134357142857143,1.4016679849020337,-928.5045704541025,79.88421978532892,-64470625259.81101,122.18852380970556,1.3038459201197838e-12,-9.06050580429519
0.7134321428571428,1.401675001626944,-935.1087432335279,80.45302913247804,-15772069181.855837,123.0973127698001,-1.4210854715202004e-14,-9.127039980217887
0.7134285714285714,1.4016820184221066,-941.7265125120304,81.0230173662494,79785619273.72174,124.0085355515063,2.0232704400768853e-12,-9.193758020117912
