x,G3_tubular,G3X_tubular,G3phi_tubular,G3XX_tubular,G3phiX_tubular,G3phiphi_tubular
1.4001400140014002,0.0,0.0,0.0,-2.4585815523606787,0.5772920655535312,-0.13555219619665143
1.400147015436621,0.0,0.0,0.0,-2.546615273137991,0.6056521885098918,-0.14404004299983056
1.4001540169418636,0.0,0.0,0.0,-2.695054861856888,0.6419249859837904,-0.1528976992128374
1.4001610185171296,0.0,0.0,0.0,-2.859578118632339,0.6764806497417002,-0.16003272178268851
1.4001680201624196,0.0,0.0,0.0,-2.969119924752937,0.69930304874025,-0.1647036045598935
1.400175021877735,0.0,0.0,0.0,-3.1453083953043595,0.7377537574519445,-0.17304522744002487
1.4001820236630764,0.0,0.0,0.0,-3.344252354665195,0.7793847045761091,-0.1816371652934074
1.400189025518445,0.0,0.0,0.0,-3.47800654954784,0.8074715512020951,-0.18746666997665162
1.4001960274438423,0.0,0.0,0.0,-3.6821690667931914,0.8635203013224708,-0.2025076245196568
1.4002030294392689,0.0,0.0,0.0,-3.919171127955787,0.925455938588431,-0.21853311996491515
1.4002100315047257,0.0,0.0,0.0,-4.082884217169607,0.959006347690731,-0.22525575695817251
1.4002170336402142,0.0,0.0,0.0,-4.324352088073566,1.0101429164639755,-0.2359633746050761
1.4002240358457354,0.0,0.0,0.0,-4.6096813588285,1.0721671334602902,-0.24937566668699182
1.40023103812129,0.0,0.0,0.0,-4.809932547658662,1.113261856772762,-0.25766514383833067
1.4002380404668795,0.0,0.0,0.0,-5.092882500840869,1.1712422277287247,-0.26935794332354046
1.4002450428825044,0.0,0.0,0.0,-5.428519934769856,1.2538155492117598,-0.28959153698158696
1.4002520453681664,0.0,0.0,0.0,-5.667193525533863,1.324757807279512,-0.30967413412667905
1.400259047923866,0.0,0.0,0.0,-5.99677414342218,1.3988695098808108,-0.326314758380657
1.4002660505496043,0.0,0.0,0.0,-6.397669699879245,1.481995758806475,-0.34329865906672774
1.4002730532453829,0.0,0.0,0.0,-6.688588792636772,1.5429251558932202,-0.3559223194149497
1.4002800560112023,0.0,0.0,0.0,-7.073359689977525,1.6247262689821895,-0.3731940074899788
1.4002870588470635,0.0,0.0,0.0,-7.547305154585372,1.7210911957383044,-0.39247848647649375
1.4002940617529682,0.0,0.0,0.0,-7.895470667553286,1.7994181509442464,-0.41009660073260706
1.400301064728917,0.0,0.0,0.0,-8.334424154458043,1.9242858292587661,-0.44428695781045013
1.4003080677749105,0.0,0.0,0.0,-8.887284614051168,2.056746972561599,-0.4759843183657209
1.4003150708909504,0.0,0.0,0.0,-9.307236834384014,2.1391726090361263,-0.49166681074934604
1.4003220740770377,0.0,0.0,0.0,-9.821695999470066,2.246953021009614,-0.5140454234071835
1.4003290773331734,0.0,0.0,0.0,-10.469405663927954,2.3849029116280285,-0.5432745735977041
1.4003360806593583,0.0,0.0,0.0,-10.971307667666885,2.483390613257954,-0.562123415442347
1.4003430840555935,0.0,0.0,0.0,-11.56721313816092,2.60671578924751,-0.5874333882113116
1.4003500875218806,0.0,0.0,0.0,-12.310483265635076,2.800617062481492,-0.637136313938024
1.40035709105822,0.0,0.0,0.0,-12.897073527536854,2.9577949048720944,-0.6783361109485868
1.400364094664613,0.0,0.0,0.0,-13.585169523999642,3.1000286691444545,-0.7074021220375748
1.4003710983410604,0.0,0.0,0.0,-14.457039069664859,3.2794080296137422,-0.7438948579215812
1.400378102087564,0.0,0.0,0.0,-15.15474421775196,3.4226265454307683,-0.7729838459276256
1.4003851059041237,0.0,0.0,0.0,-15.945995055331782,3.583736210984442,-0.8054163559787898
1.4003921097907417,0.0,0.0,0.0,-16.955163767647253,3.784617693066912,-0.8447769233586508
1.400399113747418,0.0,0.0,0.0,-17.769757079862043,3.9806526580783763,-0.891717062481614
1.4004061177741545,0.0,0.0,0.0,-18.660475757757393,4.234029249581527,-0.9606938171905627
1.400413121870952,0.0,0.0,0.0,-19.815796317202153,4.48937623834464,-1.017092560237778
1.4004201260378113,0.0,0.0,0.0,-20.780903079192466,4.6738440749967625,-1.0511967816863146
1.4004271302747338,0.0,0.0,0.0,-21.81456414876361,4.8852179090803345,-1.0940101235326243
1.4004341345817204,0.0,0.0,0.0,-23.137493518610675,5.1590562867217375,-1.1503347044983323
1.400441138958772,0.0,0.0,0.0,-24.264756145522586,5.3703720453964845,-1.1885920358320947
1.40044814340589,0.0,0.0,0.0,-25.445866698751622,5.624422802050802,-1.2431933339405952
1.4004551479230751,0.0,0.0,0.0,-26.931666232824142,6.031346260219146,-1.3507199070484268
1.4004621525103285,0.0,0.0,0.0,-28.22504980286459,6.3415808837865315,-1.4248211566140527
1.4004691571676513,0.0,0.0,0.0,-29.57771254497599,6.5997825390132325,-1.4726334734652249
1.4004761618950443,0.0,0.0,0.0,-31.29347078664411,6.9484610646024745,-1.5428493533195005
1.400483166692509,0.0,0.0,0.0,-32.79594325288689,7.249711543734631,-1.6025859375986289
1.4004901715600462,0.0,0.0,0.0,-34.33149774157134,7.541999570487469,-1.6568388000257899
1.4004971764976568,0.0,0.0,0.0,-36.27918573451236,7.929574964236431,-1.7331744867037977
1.400504181505342,0.0,0.0,0.0,-37.99032499476786,8.376539794062095,-1.8469549531668756
1.4005111865831028,0.0,0.0,0.0,-39.7015514822189,8.83581462385182,-1.9664626986187057
