L,u,x,eig_min,eig_mid,eig_max,tracked_0,tracked_1,tracked_2,tracked0_psi,tracked0_dphi,tracked0_V
6,0.7076744186046511,1.413079198159711,-0.10062644560036414,22.07356462766941,10350.204732879267,-0.10062644560038256,22.073564627666972,10350.204732879272,0.9962430950151676,-0.086600729041131,-9.676850954094894e-05
6,0.7076481620405101,1.4131316290237943,-0.10003834177138504,22.021646628563417,10284.127934748714,-0.10003834177139281,22.021646628562387,10284.127934748714,0.9962452467692481,-0.08657597291284756,-9.593682111430902e-05
6,0.707621905476369,1.4131840637788098,-0.09945275566227518,21.969958640006716,10218.616311850674,-0.09945275566227677,21.969958640006517,10218.616311850674,0.9962474044002269,-0.08655114199623208,-9.510499090123946e-05
6,0.707595648912228,1.4132365024251905,-0.09886919940407524,21.91846540264311,10153.607859354697,-0.09886919940407221,21.918465402643506,10153.607859354697,0.9962495712195073,-0.08652619810011453,-9.427241080127492e-05
6,0.707569392348087,1.413288944963369,-0.0982871868011268,21.86713735436577,10089.041879099515,-0.09828718680110779,21.867137354368303,10089.041879099512,0.9962517508491691,-0.08650109941048445,-9.343844372194772e-05
6,0.7075431357839459,1.4133413913937796,-0.09770620417510797,21.815940177362073,10024.855381674579,-0.09770620417511436,21.81594017736123,10024.855381674579,0.9962539470370573,-0.08647580261481508,-9.26024178301459e-05
6,0.7075168792198049,1.4133938417168548,-0.09712599079789884,21.76486005790093,9961.016113579593,-0.09712599079790363,21.764860057900297,9961.016113579593,0.9962561619158157,-0.08645028296158111,-9.176399309720931e-05
6,0.7074906226556639,1.4134462959330285,-0.09654686801719846,21.713915780215142,9897.560174077162,-0.09654686801719174,21.71391578021604,9897.560174077162,0.9962583930783284,-0.08642456799934338,-9.092366953518163e-05
6,0.7074643660915229,1.4134987540427335,-0.09596910739354568,21.663124230360967,9834.517299270836,-0.09596910739354693,21.663124230360804,9834.517299270836,0.9962606385094377,-0.08639868078867272,-9.008187719495524e-05
6,0.7074381095273818,1.4135512160464043,-0.09539292127572026,21.612498368139697,9771.909845708462,-0.0953929212757134,21.612498368140617,9771.909845708458,0.9962628965982915,-0.08637263975350461,-8.923896736144824e-05
