x,u,S_SVT,T_H,v5_target,c3_target,e3_target
1.3997690381087122,0.7144035714285714,0.0007112383068528,0.9992887616931472,-4.894882901914791,0.4203428040488037,0.22979210601424332
1.399762040453123,0.7144071428571428,0.0006756138304683,0.9993243861695316,-4.651346762694548,0.39942689858030944,0.21828228803175495
1.3997550428674983,0.7144107142857142,0.0006413810391565,0.9993586189608434,-4.417222410954293,0.3793194737566026,0.20722210590363926
1.3997480453518367,0.7144142857142857,0.0006085034533439,0.999391496546656,-4.192268649758178,0.3599998019935965,0.19659977354084518
1.3997410479061374,0.7144178571428571,0.0005769449205427,0.9994230550794572,-3.9762461823249726,0.3414473194166518,0.18640361053157664
1.3997340505303992,0.7144214285714285,0.0005466696283914,0.9994533303716086,-3.7689177059094185,0.32364163391622763,0.17662204635454534
1.399727053224621,0.714425,0.0005176421175567,0.9994823578824432,-3.57004800491646,0.3065625331373689,0.16724362454741187
1.3997200559888023,0.7144285714285714,0.0004898272944792,0.9995101727055208,-3.3794040431253927,0.29018999239247806,0.15825700682476
1.3997130588229414,0.7144321428571428,0.0004631904439508,0.9995368095560492,-3.1967550549381203,0.27450418249000363,0.14965097714169562
1.3997060617270374,0.7144357142857143,0.0004376972415049,0.999562302758495,-3.0218726355173464,0.2594854774675311,0.1414144456969639
1.3996990647010892,0.7144392857142857,0.0004133137656034,0.9995866862343964,-2.8545308297019467,0.2451144622195983,0.1335364528704149
1.399692067745096,0.7144428571428572,0.0003900065096065,0.9996099934903936,-2.6945062195986944,0.23137194001158146,0.12600617309029444
1.3996850708590567,0.7144464285714286,0.0003677423935032,0.9996322576064968,-2.541578010694233,0.2182389398662547,0.1188129186232206
1.3996780740429702,0.7144499999999999,0.0003464887753931,0.9996535112246068,-2.39552811641815,0.20569672381709053,0.11194614328380804
1.3996710772968357,0.7144535714285714,0.0003262134626922,0.9996737865373078,-2.2561412409638986,0.19372679401171583,0.10539544605512037
1.399664080620651,0.7144571428571428,0.0003068847230586,0.9996931152769414,-2.1232049603351157,0.18231089966274014,0.09915057461862566
1.399657084014417,0.7144607142857142,0.0002884712950063,0.9997115287049936,-1.9965098013913196,0.17143104382656185,0.09320142878338104
1.3996500874781306,0.7144642857142857,0.0002709423982004,0.9997290576017996,-1.8758493188432381,0.16106949000588286,0.08753806381228177
1.399643091011792,0.7144678571428571,0.000254267743411,0.9997457322565888,-1.7610201700326524,0.15120876856176726,0.08215069363804038
1.3996360946154,0.7144714285714285,0.000238417542109,0.9997615824578908,-1.6518221873769097,0.14183168292495898,0.07702969396346845
1.3996290982889534,0.714475,0.0002233625156887,0.9997766374843112,-1.548058448365763,0.1329213155968242,0.07216560524118201
1.3996221020324513,0.7144785714285714,0.000209073904295,0.999790926095705,-1.4495353429510158,0.12446103392622859,0.06754913552555829
1.3996151058458923,0.7144821428571428,0.0001955234752425,0.9998044765247576,-1.3560626382340508,0.11643449565421159,0.06317116319284057
1.399608109729276,0.7144857142857143,0.0001826835310071,0.9998173164689927,-1.267453540309527,0.1088256542142991,0.05902273952312299
1.3996011136826003,0.7144892857142857,0.0001705269167732,0.9998294730832268,-1.1835247531411075,0.10161876377780724,0.05509509113875558
1.3995941177058653,0.7144928571428572,0.0001590270275202,0.9998409729724798,-1.1040965343477889,0.09479838403372295,0.05137962229390278
1.3995871217990692,0.7144964285714286,0.0001481578146325,0.9998518421853676,-1.0289927477842622,0.08834938469316375,0.04786791701015087
1.3995801259622116,0.7144999999999999,0.0001378937920164,0.9998621062079835,-0.9580409127908646,0.08225694970774555,0.04455174105280106
1.3995731301952905,0.7145035714285713,0.0001282100417074,0.9998717899582924,-0.8910722499908964,0.07650658119137596,0.04142304374251722
1.3995661344983057,0.7145071428571428,0.0001190822189566,0.9998809177810434,-0.8279217235474241,0.0710841030379419,0.03847395959867742
1.3995591388712556,0.7145107142857142,0.0001104865567774,0.9998895134432224,-0.7684280797405945,0.06597566422297209,0.035696809808355254
1.3995521433141396,0.7145142857142857,0.0001023998699415,0.9998976001300584,-0.7124338817792158,0.061167741781883805,0.03308410351737688
1.3995451478269565,0.7145178571428571,9.479955841040776e-05,0.9999052004415896,-0.659785540741661,0.05664714345581797,0.03062853893899783
1.3995381524097048,0.7145214285714285,8.766361019063584e-05,0.9999123363898094,-0.6103333425540161,0.05240100999717122,0.02832300427638108
1.399531157062384,0.714525,8.097060360134911e-05,0.9999190293963988,-0.5639314709174328,0.048416817127281304,0.026160578455245276
