r_over_rs,u,f,h,tensor_F_target,tensor_H,a4,eq85_required_A0prime2_v8
1.6519729566030934,0.6053367859339976,0.391908961267948,0.4342773384395114,0.8319925053190383,0.8319925053190383,0.1716190917451666,-0.07394162799599387
1.6520539147986977,0.6053071216636714,0.391935579199007,0.4343226511080173,0.8319317519272178,0.8319317519272178,0.1716213402143838,-0.07385097527420448
1.652134872994302,0.6052774603005725,0.3919621930715837,0.4343679459970627,0.8318710370639062,0.8318710370639062,0.171623590015861,-0.07376041228368899
1.6522158311899062,0.6052478018442735,0.3919888028872331,0.434413223108086,0.8318103607478529,0.8318103607478529,0.1716258411572785,-0.07366987125294337
1.6522967893855105,0.6052181462943471,0.3920154086475106,0.4344584824425385,0.8317497229977627,0.8317497229977627,0.1716280936463091,-0.07357950147495687
1.6523777475811148,0.6051884936503663,0.3920420103539707,0.4345037240018826,0.8316891238322965,0.8316891238322965,0.1716303474906186,-0.07348919602421476
1.652458705776719,0.6051588439119038,0.3920686080081677,0.4345489477875929,0.8316285632700692,0.8316285632700692,0.1716326026978651,-0.07339896149083266
1.652539663972323,0.6051291970785325,0.3920952016116558,0.4345941538011584,0.8315680413296517,0.8315680413296517,0.1716348592757002,-0.07330886782657539
1.6526206221679278,0.6050995531498257,0.3921217911659889,0.43463934204408,0.8315075580295699,0.8315075580295699,0.1716371172317683,-0.07321881625210312
1.652701580363532,0.6050699121253564,0.3921483766727203,0.4346845125178698,0.8314471133883056,0.8314471133883056,0.1716393765737063,-0.07312888696755963
1.6527825385591364,0.6050402740046978,0.3921749581334033,0.4347296652240528,0.8313867074242948,0.8313867074242948,0.1716416373091437,-0.07303904329182427
1.6528634967547406,0.6050106387874234,0.3922015355495908,0.4347748001641661,0.8313263401559298,0.8313263401559298,0.1716438994457032,-0.07294934245767512
1.652944454950345,0.6049810064731064,0.392228108922835,0.4348199173397594,0.8312660116015572,0.8312660116015572,0.171646162991,-0.07285962888705849
1.6530254131459492,0.6049513770613204,0.3922546782546886,0.4348650167523947,0.83120572177948,0.83120572177948,0.1716484279526424,-0.07277014742216344
1.6531063713415537,0.6049217505516388,0.3922812435467031,0.4349100984036456,0.8311454707079554,0.8311454707079554,0.1716506943382308,-0.07268061114175038
1.653187329537158,0.6048921269436353,0.3923078048004305,0.4349551622950988,0.8310852584051964,0.8310852584051964,0.1716529621553591,-0.07259127067472314
1.6532682877327622,0.6048625062368838,0.392334362017422,0.435000208428352,0.8310250848893718,0.8310250848893718,0.1716552314116134,-0.07250201387720288
1.6533492459283663,0.6048328884309578,0.3923609151992284,0.4350452368050162,0.8309649501786045,0.8309649501786045,0.1716575021145727,-0.07241281237859117
1.6534302041239708,0.6048032735254315,0.3923874643474007,0.4350902474267146,0.8309048542909736,0.8309048542909736,0.1716597742718089,-0.07232376503806552
1.653511162319575,0.6047736615198788,0.3924140094634887,0.4351352402950798,0.8308447972445132,0.8308447972445132,0.1716620478908858,-0.07223470393494166
1.6535921205151791,0.6047440524138736,0.3924405505490431,0.4351802154117597,0.8307847790572127,0.8307847790572127,0.1716643229793608,-0.0721458850110351
1.6536730787107836,0.6047144462069902,0.3924670876056131,0.4352251727784136,0.8307247997470167,0.8307247997470167,0.1716665995447838,-0.07205701543143295
1.653754036906388,0.6046848428988028,0.3924936206347485,0.435270112396711,0.8306648593318253,0.8306648593318253,0.1716688775946969,-0.07196833897991105
1.6538349951019922,0.6046552424888856,0.3925201496379982,0.4353150342683348,0.8306049578294938,0.8306049578294938,0.1716711571366352,-0.07187974290381256
1.6539159532975969,0.604625644976813,0.3925466746169109,0.43535993839498,0.8305450952578327,0.8305450952578327,0.1716734381781263,-0.0717911666690885
1.653996911493201,0.6045960503621598,0.3925731955730352,0.4354048247783525,0.8304852716346082,0.8304852716346082,0.1716757207266906,-0.07170276259435203
1.6540778696888052,0.6045664586445002,0.3925997125079193,0.4354496934201711,0.8304254869775413,0.8304254869775413,0.1716780047898411,-0.07161448585158876
1.6541588278844097,0.6045368698234089,0.3926262254231105,0.4354945443221653,0.8303657413043084,0.8303657413043084,0.171680290375083,-0.07152613883656263
1.6542397860800138,0.6045072838984609,0.392652734320157,0.4355393774860771,0.8303060346325417,0.8303060346325417,0.1716825774899147,-0.0714380742151594
1.654320744275618,0.6044777008692306,0.3926792392006056,0.4355841929136609,0.8302463669798279,0.8302463669798279,0.1716848661418268,-0.07134999663046433
1.6544017024712223,0.6044481207352932,0.3927057400660032,0.4356289906066818,0.83018673836371,0.83018673836371,0.1716871563383026,-0.07126203313903301
1.6544826606668268,0.6044185434962235,0.3927322369178964,0.4356737705669175,0.8301271488016854,0.8301271488016854,0.1716894480868181,-0.07117420230063572
1.654563618862431,0.6043889691515967,0.392758729757831,0.4357185327961562,0.8300675983112074,0.8300675983112074,0.1716917413948414,-0.07108638966404515
1.6546445770580354,0.6043593977009878,0.3927852185873533,0.4357632772961978,0.8300080869096842,0.8300080869096842,0.1716940362698334,-0.07099872856058344
