u,x,a1_control,c2_control,c4_control,F_tensor_control,G_tensor_control,H_tensor_control
0.6704426106526631,1.491551974935661,-0.14491122788792565,0.39223645866775725,-0.19735878350195776,-0.022185332684005285,-0.022185332684005132,-0.022185332684005264
0.6704163540885221,1.4916103909182972,-0.14492442656550555,0.39222925380495605,-0.19734973131526326,-0.022222867965254075,-0.022222867965254044,-0.02222286796525412
0.6703900975243811,1.4916688114767858,-0.14493758232256312,0.3922218705962539,-0.19734058781047456,-0.02226043694726426,-0.02226043694726437,-0.02226043694726426
0.67036384096024,1.491727236611664,-0.14495068621655469,0.3922142730546306,-0.19733133467904815,-0.02229804586615834,-0.02229804586615844,-0.022298045866158404
0.670337584396099,1.49178566632347,-0.14496375427256866,0.39220652604315087,-0.19732200499027946,-0.022335683499478516,-0.022335683499478544,-0.022335683499478575
0.670311327831958,1.4918441006127416,-0.144976786477163,0.39219862955309476,-0.19731259874925314,-0.022373349850909798,-0.022373349850909826,-0.02237334985090974
0.6702850712678169,1.4919025394800167,-0.14498976632466812,0.3921905170901302,-0.19730308212021472,-0.022411056438508443,-0.022411056438508527,-0.02241105643850843
0.6702588147036759,1.491960982925833,-0.14500270367075432,0.3921822285682922,-0.1972934754563576,-0.022448796356038175,-0.022448796356038345,-0.022448796356038213
0.6702325581395349,1.4920194309507286,-0.14501560513195616,0.39217379072570185,-0.19728379238119492,-0.022486564977312305,-0.022486564977312388,-0.022486564977312398
0.6702063015753938,1.4920778835552422,-0.14502846798861987,0.3921651926622288,-0.19727402735981936,-0.02252436419326377,-0.022524364193263716,-0.022524364193263716
0.6701800450112528,1.4921363407399115,-0.14504127453985952,0.3921563632775369,-0.19726414425426156,-0.02256220632629162,-0.022562206326291592,-0.02256220632629156
0.6701537884471117,1.4921948025052754,-0.1450540451730344,0.3921473847328568,-0.19725418487936802,-0.022600077148412414,-0.02260007714841237,-0.022600077148412445
0.6701275318829707,1.492253268851872,-0.14506677987457178,0.3921382570197601,-0.19724414924052727,-0.02263797666316356,-0.02263797666316352,-0.022637976663163622
0.6701012753188297,1.4923117397802397,-0.14507946666519872,0.3921289320973308,-0.19723401293656678,-0.02267591319933159,-0.02267591319933176,-0.022675913199331738
0.6700750187546887,1.492370215290917,-0.14509210638250916,0.3921194134968044,-0.19722377779367017,-0.02271388615245391,-0.022713886152454003,-0.02271388615245399
0.6700487621905477,1.492428695384443,-0.1451047101345247,0.39210974588906145,-0.19721346652897892,-0.02275188778319809,-0.022751887783198168,-0.022751887783198123
0.6700225056264065,1.4924871800613568,-0.1451172779079638,0.3920999292664425,-0.19720307914854493,-0.022789918095027038,-0.022789918095026947,-0.02278991809502693
0.6699962490622655,1.4925456693221963,-0.1451297885437376,0.39208987895390046,-0.19719257267989304,-0.022827991775426663,-0.022827991775426517,-0.022827991775426555
0.6699699924981245,1.4926041631675009,-0.1451422612624757,0.39207967211059364,-0.1971819863288917,-0.022866095451188333,-0.022866095451188347,-0.022866095451188343
0.6699437359339835,1.4926626615978098,-0.14515469796922154,0.3920693164161302,-0.1971713240054472,-0.02290422779266914,-0.02290422779266901,-0.02290422779266904
0.6699174793698425,1.4927211646136618,-0.1451670914440391,0.3920587830559561,-0.1971605711033393,-0.022942393801067443,-0.022942393801067325,-0.022942393801067412
0.6698912228057015,1.4927796722155964,-0.14517943304486897,0.39204803764032103,-0.19714971020599142,-0.02298059945002695,-0.02298059945002675,-0.022980599450026774
0.6698649662415603,1.4928381844041527,-0.1451917386006846,0.39203714353907915,-0.19713877348063497,-0.023018833749056247,-0.023018833749056312,-0.023018833749056142
0.6698387096774193,1.49289670117987,-0.14520400809815745,0.39202610074565203,-0.19712776093373086,-0.02305709670146877,-0.023057096701468816,-0.023057096701468778
0.6698124531132783,1.4929552225432878,-0.14521622527017508,0.3920148444505027,-0.19711663973277466,-0.02309539956036312,-0.023095399560363074,-0.02309539956036319
0.6697861965491373,1.4930137484949455,-0.14522839959136608,0.39200341261152216,-0.1971054291489183,-0.023133735743995604,-0.023133735743995625,-0.02313373574399569
0.6697599399849963,1.4930722790353834,-0.14524053782013285,0.39199183224390965,-0.1970941428873055,-0.023172100565006678,-0.023172100565006702,-0.023172100565006678
0.6697336834208552,1.4931308141651407,-0.14525263772324082,0.391980094506188,-0.19708277648076564,-0.023210495560608398,-0.023210495560608304,-0.023210495560608273
0.6697074268567141,1.4931893538847567,-0.14526468072850265,0.39196812560943045,-0.19707129258661277,-0.023248933555058336,-0.023248933555058304,-0.02324893355505832
0.6696811702925731,1.493247898194772,-0.14527668760738735,0.3919560083491208,-0.19705973315925038,-0.023287400170599454,-0.023287400170599496,-0.023287400170599448
