,u,x,phi,f,h,phiprime,A0,A0prime,X,Fbg_action,Ybg_action,f2,f2X,f2F,f2Y,f2phi,f2phiphi,f3,f3X,f3phi,f3phiX,f4,f4X,f4XX,f4phi,f4phiX,tf4,tf4phi,G2XX_lift,G2Xphi_lift,G2phiphi_lift
2615,6.78660915228807227e-01,1.47348989393746810e+00,7.63952006653266569e-01,3.21385641928415511e-01,3.26856693475385818e-01,-1.24871321175901984e+00,-2.56094887989538833e-01,1.47348989393746810e+00,-2.54831318199157997e-01,1.10406651872399242e+00,-1.12540290538396137e+00,3.67474542373846536e+00,2.66099856958098115e+01,3.60850459623873876e+00,0.00000000000000000e+00,5.07422297541564120e+01,5.32211731820411842e+02,5.29847168315926265e-01,1.85478486162988432e+01,3.27349202292846968e+01,-1.63389829330307379e+02,-1.24706287790277792e+00,4.66850108232093386e-01,3.41575975769204542e-14,-4.82058783078887032e+00,3.21770755839983513e+00,0.00000000000000000e+00,0.00000000000000000e+00,-9.83633462489652629e+02,-9.94057317102897514e+02,-1.00459163638529151e+03
2616,6.78687171792948241e-01,1.47343288861377930e+00,7.64023194979776554e-01,3.21359702990161589e-01,3.26856665592577811e-01,-1.24888950963057876e+00,-2.56178883133091451e-01,1.47343288861377952e+00,-2.54903257558048824e-01,1.10407010869344635e+00,-1.12572426911371415e+00,3.67645866105176244e+00,2.65999530378877580e+01,3.61082937119086589e+00,0.00000000000000000e+00,5.08024088663583058e+01,9.46908757501362629e+02,5.30844432735172012e-01,1.85384532301892229e+01,3.27623605309825834e+01,-1.63674333389497207e+02,-1.24744004599847069e+00,4.67079346124903982e-01,-0.00000000000000000e+00,-4.83286055473288467e+00,3.22321491043444963e+00,0.00000000000000000e+00,0.00000000000000000e+00,-9.83717189069328697e+02,-9.94048377080663727e+02,-1.00448806522487405e+03
2617,6.78713428357089255e-01,1.47337588770068262e+00,7.64094387842755407e-01,3.21333765539410676e-01,3.26856708501777893e-01,-1.24906564193488490e+00,-2.56262868528577048e-01,1.47337588770068240e+00,-2.54975194691894780e-01,1.10407394318674856e+00,-1.12604587447315674e+00,3.67817920378562091e+00,2.65898862599079067e+01,3.61316071881742618e+00,0.00000000000000000e+00,5.08946710659736397e+01,1.42538769689731089e+03,5.31844995170357548e-01,1.85290332075679203e+01,3.28035349898769653e+01,-1.64071935129426862e+02,-1.24781832783316604e+00,4.67309130578231591e-01,5.11930340707175972e-14,-4.85094885257238762e+00,3.23276401230027188e+00,0.00000000000000000e+00,0.00000000000000000e+00,-9.83800497477073804e+02,-9.94038526671681552e+02,-1.00438309905472897e+03
2618,6.78739684921230269e-01,1.47331889119766579e+00,7.64165585231847633e-01,3.21307829580028403e-01,3.26856822260721713e-01,-1.24924160852878829e+00,-2.56346844177504640e-01,1.47331889119766601e+00,-2.55047129605398215e-01,1.10407802238776198e+00,-1.12636772188161305e+00,3.67990926934161999e+00,2.65797729857338112e+01,3.61550064528279025e+00,0.00000000000000000e+00,5.10140273280674563e+01,1.59288724689691639e+03,5.32849804330550736e-01,1.85195807832831392e+01,3.28562682946941891e+01,-1.64563840696867885e+02,-1.24819812439192557e+00,4.67539738872868815e-01,-5.11713685402666233e-14,-4.87395049210325570e+00,3.24559694349325989e+00,0.00000000000000000e+00,0.00000000000000000e+00,-9.83883389697834787e+02,-9.94028067323949585e+02,-1.00427734523625213e+03
2619,6.78765941485371282e-01,1.47326189910421701e+00,7.64236787136686635e-01,3.21281895115882288e-01,3.26857006927127602e-01,-1.24941740908583698e+00,-2.56430810081382299e-01,1.47326189910421679e+00,-2.55119062228359172e-01,1.10408234648028603e+00,-1.12668981142774771e+00,3.68164982548935571e+00,2.65696079299364456e+01,3.61785002487423313e+00,0.00000000000000000e+00,5.11269142933415637e+01,1.30889465882981290e+03,5.33859269376025014e-01,1.85100926409233040e+01,3.29061341037031738e+01,-1.65033721931527566e+02,-1.24857961049646016e+00,4.67771275511320195e-01,-1.70499044743589555e-14,-4.89578806675154876e+00,3.25736706333713455e+00,0.00000000000000000e+00,0.00000000000000000e+00,-9.83965867708194878e+02,-9.94016522563200965e+02,-1.00416983917338553e+03
2620,6.78792198049512407e-01,1.47320491141982490e+00,7.64307993546891495e-01,3.21255962150843288e-01,3.26857262558693296e-01,-1.24959304339178856e+00,-2.56514766241717262e-01,1.47320491141982490e+00,-2.55190992536321104e-01,1.10408691564804884e+00,-1.12701214340236411e+00,3.68339939736172495e+00,2.65593992439586373e+01,3.62020751947789776e+00,0.00000000000000000e+00,5.12164942055970229e+01,1.00991073835945099e+03,5.34872753787121069e-01,1.85005738841569709e+01,3.29459900086332311e+01,-1.65421846829493944e+02,-1.24896251795949564e+00,4.68003545924055686e-01,1.70426895708376434e-14,-4.91339630006586514e+00,3.26628404287176632e+00,0.00000000000000000e+00,0.00000000000000000e+00,-9.84047933476398612e+02,-9.94004375945794891e+02,-1.00406155613667181e+03
2621,6.78818454613653421e-01,1.47314792814397721e+00,7.64379204452071970e-01,3.21230030688783919e-01,3.26857589213097821e-01,-1.24976851119267529e+00,-2.56598712660017991e-01,1.47314792814397699e+00,-2.55262920488537604e-01,1.10409173007470973e+00,-1.12733471802445018e+00,3.68515672594547983e+00,2.65491540755886462e+01,3.62257198651671697e+00,0.00000000000000000e+00,5.12894657214470655e+01,7.96161288388149160e+02,5.35889719134477360e-01,1.84910290740505197e+01,3.29787541487747120e+01,-1.65749902754749826e+02,-1.24934661704219629e+00,4.68236407472855776e-01,-0.00000000000000000e+00,-4.92798508279137337e+00,3.27338731150318507e+00,0.00000000000000000e+00,0.00000000000000000e+00,-9.84129588962374214e+02,-9.93991344012598915e+02,-1.00395192163025933e+03
2622,6.78844711177794435e-01,1.47309094927616324e+00,7.64450419841824713e-01,3.21204100733579412e-01,3.26857986948001611e-01,-1.24994381222519801e+00,-2.56682649337790447e-01,1.47309094927616302e+00,-2.55334846040378816e-01,1.10409678994386629e+00,-1.12765753549597436e+00,3.68692054418118920e+00,2.65388795392262935e+01,3.62494227611770459e+00,0.00000000000000000e+00,5.13453147017441580e+01,5.34306165971393966e+02,5.36909623874592734e-01,1.84814627338566488e+01,3.30041974386962096e+01,-1.66017643322580312e+02,-1.24973167663546092e+00,4.68469716631920385e-01,-3.40565403369782558e-14,-4.93946390676400160e+00,3.27854980407237662e+00,0.00000000000000000e+00,0.00000000000000000e+00,-9.84210836117760891e+02,-9.93977288880732999e+02,-1.00384065543094562e+03
2623,6.78870967741935449e-01,1.47303397481587073e+00,7.64521639705733391e-01,3.21178172289107999e-01,3.26858455821044724e-01,-1.25011894621107689e+00,-2.56766576276542702e-01,1.47303397481587073e+00,-2.55406769141018675e-01,1.10410209543903859e+00,-1.12798059599165401e+00,3.68868962901108022e+00,2.65285824753897685e+01,3.62731727826235728e+00,0.00000000000000000e+00,5.13816312285126600e+01,2.46130687277730544e+02,5.37931945635955922e-01,1.84718792072341600e+01,3.30213068269463932e+01,-1.66215683182950301e+02,-1.25011747369475179e+00,4.68703335402873400e-01,-0.00000000000000000e+00,-4.94739255883640805e+00,3.28151710813177777e+00,0.00000000000000000e+00,0.00000000000000000e+00,-9.84291676885930883e+02,-9.93962613836930132e+02,-1.00372857040833946e+03
2624,6.78897224306076463e-01,1.47297700476258897e+00,7.64592864033370900e-01,3.21152245359250188e-01,3.26858995889847403e-01,-1.25029391297281767e+00,-2.56850493477780328e-01,1.47297700476258897e+00,-2.55478689780741397e-01,1.10410764674367745e+00,-1.12830389986788959e+00,3.69046263202554758e+00,2.65182704955932209e+01,3.62969576942907013e+00,0.00000000000000000e+00,5.14037332195629872e+01,2.27097034725767912e+02,5.38956108968765002e-01,1.84622833353563216e+01,3.30323515782682762e+01,-1.66363323982931888e+02,-1.25050376250593809e+00,4.68937111571130993e-01,-3.40277292722504890e-14,-4.95273695010128456e+00,3.28288318187872097e+00,0.00000000000000000e+00,0.00000000000000000e+00,-9.84372113202015157e+02,-9.93947334386671628e+02,-1.00361569602045859e+03
2625,6.78923480870217588e-01,1.47292003911580593e+00,7.64664092814300478e-01,3.21126319947887484e-01,3.26859607212011294e-01,-1.25046871222847278e+00,-2.56934400943010677e-01,1.47292003911580593e+00,-2.55550607907083394e-01,1.10411344404117262e+00,-1.12862744729242070e+00,3.69223935673606452e+00,2.65079446568543489e+01,3.63207756941860671e+00,0.00000000000000000e+00,5.14368922547941096e+01,4.59275762977499426e+02,5.39982028946217163e-01,1.84526757875476086e+01,3.30480830605828260e+01,-1.66550348135846747e+02,-1.25089050661774048e+00,4.69171022331595300e-01,1.70066670677771450e-14,-4.96008926542036033e+00,3.28548403771092401e+00,0.00000000000000000e+00,0.00000000000000000e+00,-9.84452146992927396e+02,-9.93930913368415872e+02,-1.00350094574629543e+03
2626,6.78949737434358602e-01,1.47286307787501092e+00,7.64735326038069374e-01,3.21100396058905890e-01,3.26860289845118224e-01,-1.25064334369297114e+00,-2.57018298673739098e-01,1.47286307787501092e+00,-2.55622523466225493e-01,1.10411948751483768e+00,-1.12895123842711387e+00,3.69402099740923973e+00,2.64975983228330847e+01,3.63446375759787088e+00,0.00000000000000000e+00,5.14819488042511963e+01,5.17550965130855275e+02,5.41010212237314381e-01,1.84430523771503729e+01,3.30688556567921665e+01,-1.66779237429206148e+02,-1.25127792209831479e+00,4.69405200479682094e-01,-0.00000000000000000e+00,-4.96960088531496247e+00,3.28940627275362996e+00,0.00000000000000000e+00,0.00000000000000000e+00,-9.84531780177387532e+02,-9.93913669043880986e+02,-1.00338496065031188e+03
2627,6.78975993998499616e-01,1.47280612103969277e+00,7.64806563694214958e-01,3.21074473696192797e-01,3.26861043846727872e-01,-1.25081780714059954e+00,-2.57102186671471222e-01,1.47280612103969299e+00,-2.55694436428533511e-01,1.10412577734791117e+00,-1.12927527354076251e+00,3.69580771790417728e+00,2.64872305869968230e+01,3.63685448010124768e+00,0.00000000000000000e+00,5.15255686686132179e+01,4.93604321109673094e+02,5.42040726841587106e-01,1.84334125393017949e+01,3.30889948604127966e+01,-1.67002767828799790e+02,-1.25166603787831865e+00,4.69639662798719604e-01,-0.00000000000000000e+00,-4.97884945955290981e+00,3.29314753264192017e+00,0.00000000000000000e+00,0.00000000000000000e+00,-9.84611014665948801e+02,-9.93895815112276864e+02,-1.00326817045901146e+03
2628,6.79002250562640630e-01,1.47274916860934035e+00,7.64877805772262276e-01,3.21048552863638315e-01,3.26861869274382877e-01,-1.25099210233841229e+00,-2.57186064937712733e-01,1.47274916860933991e+00,-2.55766346761351793e-01,1.10413231372356679e+00,-1.12959955288894176e+00,3.69759952743056619e+00,2.64768414479025438e+01,3.63924974298828907e+00,0.00000000000000000e+00,5.15700445610926579e+01,4.98833132016767877e+02,5.43073574928794156e-01,1.84237562895452385e+01,3.31094773824823108e+01,-1.67229300584250467e+02,-1.25205485480534029e+00,4.69874408637195096e-01,-1.69850951529890160e-14,-4.98825216358866275e+00,3.29698040060698894e+00,0.00000000000000000e+00,0.00000000000000000e+00,-9.84689852361020144e+02,-9.93877092541859270e+02,-1.00315005045599094e+03
2629,6.79028507126781644e-01,1.47269222058344229e+00,7.64949052261725826e-01,3.21022633565134496e-01,3.26862766185603781e-01,-1.25116622901264485e+00,-2.57269933473969203e-01,1.47269222058344229e+00,-2.55838254415259481e-01,1.10413909682490718e+00,-1.12992407665330163e+00,3.69939645593142608e+00,2.64664307214573569e+01,3.64164957105617981e+00,0.00000000000000000e+00,5.16133218546512111e+01,4.77837357136613093e+02,5.44108767558080797e-01,1.84140835168595025e+01,3.31294202972350291e+01,-1.67451568358832333e+02,-1.25244437746973314e+00,4.70109440050137273e-01,-0.00000000000000000e+00,-4.99743744493384501e+00,3.30063108747452372e+00,0.00000000000000000e+00,0.00000000000000000e+00,-9.84768295156891668e+02,-9.93857500047976941e+02,-1.00303059639450248e+03
2630,6.79054763690922769e-01,1.47263527696148833e+00,7.65020303152107006e-01,3.20996715804576283e-01,3.26863734637890702e-01,-1.25134018692428417e+00,-2.57353792281744598e-01,1.47263527696148810e+00,-2.55910159354971689e-01,1.10414612683495661e+00,-1.13024884507803414e+00,3.70119845241335099e+00,2.64559987570269541e+01,3.64405391581438831e+00,0.00000000000000000e+00,5.16591423176900761e+01,6.10800911575197119e+02,5.45146280955947971e-01,1.84043944581958812e+01,3.31504333176618573e+01,-1.67682179230689371e+02,-1.25283459583749179e+00,4.70344748071321817e-01,-5.09121935764525939e-14,-5.00708088717555277e+00,3.30460237673974788e+00,0.00000000000000000e+00,0.00000000000000000e+00,-9.84846344939759774e+02,-9.93837216249942799e+02,-1.00291016713257022e+03
2631,6.79081020255063783e-01,1.47257833774296709e+00,7.65091558432895780e-01,3.20970799585860611e-01,3.26864774688723714e-01,-1.25151397582310553e+00,-2.57437641362544323e-01,1.47257833774296709e+00,-2.55982061540544981e-01,1.10415340393667161e+00,-1.13057385838687718e+00,3.70300609177745255e+00,2.64455423590954766e+01,3.64646329562839044e+00,0.00000000000000000e+00,5.17178824671109680e+01,7.50543577150938972e+02,5.46186360385689906e-01,1.83946871295822447e+01,3.31769731898693934e+01,-1.67958049176117981e+02,-1.25322561301357904e+00,4.70580408135211015e-01,-0.00000000000000000e+00,-5.01905993455593347e+00,3.31029827053832637e+00,0.00000000000000000e+00,0.00000000000000000e+00,-9.84924003587750462e+02,-9.93815910032750708e+02,-1.00278809272235321e+03
2632,6.79107276819204797e-01,1.47252140292736811e+00,7.65162818093568231e-01,3.20944884912887807e-01,3.26865886395563521e-01,-1.25168759542001640e+00,-2.57521480717872120e-01,1.47252140292736811e+00,-2.56053960916060919e-01,1.10416092831293500e+00,-1.13089911673312726e+00,3.70482009749780339e+00,2.64350574863027532e+01,3.64887836338028926e+00,0.00000000000000000e+00,5.17769082805091259e+01,6.15023966197946606e+02,5.47229314923694532e-01,1.83849590189119425e+01,3.32036112118242315e+01,-1.68234760733711454e+02,-1.25361755888840998e+00,4.70816516208124314e-01,-0.00000000000000000e+00,-5.03108871984192429e+00,3.31602421915728396e+00,0.00000000000000000e+00,0.00000000000000000e+00,-9.85001272970945593e+02,-9.93793914058553014e+02,-1.00266504289984857e+03
2633,6.79133533383345811e-01,1.47246447251418089e+00,7.65234082123591897e-01,3.20918971789559526e-01,3.26867069815848177e-01,-1.25186104552432553e+00,-2.57605310349231842e-01,1.47246447251418089e+00,-2.56125857465780482e-01,1.10416870014655522e+00,-1.13122462044765082e+00,3.70663971659955749e+00,2.64245483849282579e+01,3.65129843475148874e+00,0.00000000000000000e+00,5.18204608805874045e+01,3.72741641336726843e+02,5.48274819157916204e-01,1.83752127929958569e+01,3.32235778950703917e+01,-1.68457301085308330e+02,-1.25401029644050110e+00,4.71052969762274676e-01,-0.00000000000000000e+00,-5.04031848837694163e+00,3.31965753433440147e+00,0.00000000000000000e+00,0.00000000000000000e+00,-9.85078154951407100e+02,-9.93771232378976265e+02,-1.00254102412081807e+03
2634,6.79159789947486825e-01,1.47240754650289407e+00,7.65305350512419547e-01,3.20893060219780812e-01,3.26868325006994920e-01,-1.25203432584690755e+00,-2.57689130258128229e-01,1.47240754650289407e+00,-2.56197751133618923e-01,1.10417671962026165e+00,-1.13155036968323008e+00,3.70846390490697653e+00,2.64140209007995708e+01,3.65372256174045296e+00,0.00000000000000000e+00,5.18491677650159133e+01,1.88682463701948052e+02,5.49322422830515578e-01,1.83654521105403710e+01,3.32371482774037261e+01,-1.68628017151473358e+02,-1.25440363608722283e+00,4.71289627092597085e-01,1.69420448063319177e-14,-5.04686458505862312e+00,3.32129459275078354e+00,0.00000000000000000e+00,0.00000000000000000e+00,-9.85154651383202008e+02,-9.93747503100509334e+02,-1.00241530457370743e+03
2635,6.79186046511627839e-01,1.47235062489299784e+00,7.65376623249494070e-01,3.20867150207457985e-01,3.26869652026401392e-01,-1.25220743614137198e+00,-2.57772940446063692e-01,1.47235062489299762e+00,-2.56269641880899901e-01,1.10418498691671929e+00,-1.13187636466965524e+00,3.71029164008421253e+00,2.64034807630330022e+01,3.65614981612640699e+00,0.00000000000000000e+00,5.18651183501397810e+01,9.61392155655575031e+00,5.50371685366900287e-01,1.83556805567220813e+01,3.32452211972571305e+01,-1.68754382812771098e+02,-1.25479739226002995e+00,4.71526349738549677e-01,-0.00000000000000000e+00,-5.05110268310194233e+00,3.32118270612047040e+00,0.00000000000000000e+00,0.00000000000000000e+00,-9.85230764112426527e+02,-9.93723284399356203e+02,-1.00228900875527268e+03
2636,6.79212303075768964e-01,1.47229370768398149e+00,7.65447900324246144e-01,3.20841241756500306e-01,3.26871050931442975e-01,-1.25238037619852616e+00,-2.57856740914541749e-01,1.47229370768398149e+00,-2.56341529684098790e-01,1.10419350221851276e+00,-1.13220260570374354e+00,3.71212197255550969e+00,2.63929332557052732e+01,3.65857933560344373e+00,0.00000000000000000e+00,5.18645404765748026e+01,-3.19814207338676908e+02,5.51422197357628319e-01,1.83459014263149101e+01,3.32461872090801478e+01,-1.68823554122054190e+02,-1.25519139266479551e+00,4.71763007488644581e-01,-5.07831671095435699e-14,-5.05235311835258383e+00,3.31886193463279389e+00,0.00000000000000000e+00,0.00000000000000000e+00,-9.85306494977232205e+02,-9.93697997840740527e+02,-1.00216096813155934e+03
2637,6.79238559639909978e-01,1.47223679487533476e+00,7.65519181726093789e-01,3.20815334870819813e-01,3.26872521779474901e-01,-1.25255314567847797e+00,-2.57940531665065031e-01,1.47223679487533499e+00,-2.56413414466112988e-01,1.10420226570815250e+00,-1.13252909284578207e+00,3.71395343711579029e+00,2.63823865401395139e+01,3.66100979091828327e+00,0.00000000000000000e+00,5.18404866457806008e+01,-5.18417724011878477e+02,5.52473330814655217e-01,1.83361198319768626e+01,3.32371349571431125e+01,-1.68810474957729554e+02,-1.25558537154955907e+00,4.71999412803404295e-01,-0.00000000000000000e+00,-5.04934996852733331e+00,3.31369916691975241e+00,0.00000000000000000e+00,0.00000000000000000e+00,-9.85381845807848890e+02,-9.93671871898277800e+02,-1.00203164205073949e+03
2638,6.79264816204050992e-01,1.47217988646654740e+00,7.65590467444442813e-01,3.20789429554330874e-01,3.26874064627829808e-01,-1.25272574441279105e+00,-2.58024312699136116e-01,1.47217988646654740e+00,-2.56485296219949810e-01,1.10421127756806925e+00,-1.13285582646582195e+00,3.71578500254901911e+00,2.63718463872998115e+01,3.66344024587780392e+00,0.00000000000000000e+00,5.18211225419806922e+01,-1.91211210768176983e+02,5.53524646974563383e-01,1.83263394244118274e+01,3.32301151400092749e+01,-1.68813055214916830e+02,-1.25597914127520638e+00,4.72235448937489699e-01,1.69134137664539943e-14,-5.04718718769896668e+00,3.30925468642215881e+00,0.00000000000000000e+00,0.00000000000000000e+00,-9.85456818426612244e+02,-9.93645245923454468e+02,-1.00190171328121937e+03
2639,6.79291072768192006e-01,1.47212298245710915e+00,7.65661757468689141e-01,3.20763525810949524e-01,3.26875679533819186e-01,-1.25289817212277566e+00,-2.58108084018257244e-01,1.47212298245710915e+00,-2.56557174893405682e-01,1.10422053798062270e+00,-1.13318280673434058e+00,3.71761839433681596e+00,2.63613032087732932e+01,3.66587226082798923e+00,0.00000000000000000e+00,5.18354603598246300e+01,3.17449505996034304e+02,5.54576882536840232e-01,1.83165542064594504e+01,3.32374724989385655e+01,-1.68933679454416108e+02,-1.25637301343962604e+00,4.72471331983406018e-01,-1.69062646493333331e-14,-5.05112451742124247e+00,3.30895794565108847e+00,0.00000000000000000e+00,0.00000000000000000e+00,-9.85531414647986594e+02,-9.93617581954561047e+02,-1.00177009529611530e+03
2640,6.79317329332333020e-01,1.47206608284650997e+00,7.65733051788214381e-01,3.20737623644594794e-01,3.26877366554732374e-01,-1.25307042854070083e+00,-2.58191845623930327e-01,1.47206608284650997e+00,-2.56629050438680506e-01,1.10423004712809103e+00,-1.13351003384136573e+00,3.71945596161554226e+00,2.63507438890043275e+01,3.66830796087566968e+00,0.00000000000000000e+00,5.18820726242360024e+01,7.36122550388687500e+02,5.55631038740755812e-01,1.83067559512098192e+01,3.32585826580072208e+01,-1.69166963136849887e+02,-1.25676741255314650e+00,4.72707349343808092e-01,1.68991189888366528e-14,-5.06090286435240433e+00,3.31261230577738797e+00,0.00000000000000000e+00,0.00000000000000000e+00,-9.85605636278590850e+02,-9.93589026807593882e+02,-1.00163708267737081e+03
2641,6.79343585896474034e-01,1.47200918763423960e+00,7.65804350392389477e-01,3.20711723059188603e-01,3.26879125747839783e-01,-1.25324251340678394e+00,-2.58275597517657329e-01,1.47200918763423938e+00,-2.56700922811151422e-01,1.10423980519268272e+00,-1.13383750799107097e+00,3.72129997446020644e+00,2.63401558558058468e+01,3.67074939940236655e+00,0.00000000000000000e+00,5.19599926951037432e+01,1.21924051864191915e+03,5.56688082609564594e-01,1.82969367977435731e+01,3.32930282332183864e+01,-1.69508812894275081e+02,-1.25716274859605481e+00,4.72943779307883894e-01,-0.00000000000000000e+00,-5.07634477922284422e+00,3.32011932043769420e+00,0.00000000000000000e+00,0.00000000000000000e+00,-9.85679485117223294e+02,-9.93559816549274160e+02,-1.00150314982362409e+03
2642,6.79369842460615159e-01,1.47195229681978801e+00,7.65875653270572498e-01,3.20685824058654589e-01,3.26880957170384900e-01,-1.25341442651483259e+00,-2.58359339700939661e-01,1.47195229681978801e+00,-2.56772791988067184e-01,1.10424981235651565e+00,-1.13416522948432719e+00,3.72315274299886312e+00,2.63295262712498754e+01,3.67319866598891531e+00,0.00000000000000000e+00,5.20723608601498711e+01,1.63195255524425420e+03,5.57748997717170014e-01,1.82870887153506843e+01,3.33421382474210830e+01,-1.69971329454312098e+02,-1.25755943860546537e+00,4.73180905393314810e-01,1.68848380345612423e-14,-5.09801809194070454e+00,3.33186691590810202e+00,0.00000000000000000e+00,0.00000000000000000e+00,-9.85752962954886812e+02,-9.93529967321549748e+02,-1.00136832762544236e+03
2643,6.79396099024756173e-01,1.47189541040264560e+00,7.65946960412112077e-01,3.20659926646918503e-01,3.26882860879593173e-01,-1.25358616759973707e+00,-2.58443072175278066e-01,1.47189541040264560e+00,-2.56844657922469022e-01,1.10426006880164174e+00,-1.13449319851519914e+00,3.72501632611489120e+00,2.63188436601059408e+01,3.67565762265638840e+00,0.00000000000000000e+00,5.21995556109187504e+01,1.57235137325670280e+03,5.58814658966746314e-01,1.82772045161933434e+01,3.33974878249287173e+01,-1.70485226023292341e+02,-1.25795785413163230e+00,4.73418975642890316e-01,-0.00000000000000000e+00,-5.12238085264631593e+00,3.34523725403468397e+00,0.00000000000000000e+00,0.00000000000000000e+00,-9.85826071574812886e+02,-9.93499052735676287e+02,-1.00123175501935498e+03
2644,6.79422355588897187e-01,1.47183852838230278e+00,7.66018271806342854e-01,3.20634030827908922e-01,3.26884836932667511e-01,-1.25375773637339005e+00,-2.58526794942172955e-01,1.47183852838230300e+00,-2.56916520557889716e-01,1.10427057471003431e+00,-1.13482141523585289e+00,3.72689045735103353e+00,2.63081096487916710e+01,3.67812602550055034e+00,0.00000000000000000e+00,5.23078563107600942e+01,1.21812683199414050e+03,5.59884946244148085e-01,1.82672852271656687e+01,3.34447077815635083e+01,-1.70932630549902655e+02,-1.25835794629912301e+00,4.73657938318527927e-01,-0.00000000000000000e+00,-5.14332797435303490e+00,3.35613177708767196e+00,0.00000000000000000e+00,0.00000000000000000e+00,-9.85898812752488311e+02,-9.93467401640862818e+02,-1.00109409338626551e+03
2645,6.79448612153038201e-01,1.47178165075824929e+00,7.66089587442588038e-01,3.20608136605557092e-01,3.26886885386786286e-01,-1.25392913262247419e+00,-2.58610508003125683e-01,1.47178165075824952e+00,-2.56988379868428096e-01,1.10428133026357589e+00,-1.13514987993355576e+00,3.72877345481324385e+00,2.62973335952290199e+01,3.68060234886905535e+00,0.00000000000000000e+00,5.23940193690278235e+01,9.52789196449657425e+02,5.60959140561966607e-01,1.82573367359563292e+01,3.34824935738443088e+01,-1.71302757456010852e+02,-1.25875940952751320e+00,4.73897589244272999e-01,-1.68634425084072619e-14,-5.16026225915031223e+00,3.36449160286566684e+00,0.00000000000000000e+00,0.00000000000000000e+00,-9.85971188255679181e+02,-9.93434973354181011e+02,-1.00095525917872851e+03
2646,6.79474868717179215e-01,1.47172477752997577e+00,7.66160907310158068e-01,3.20582243983796478e-01,3.26889006299107387e-01,-1.25410035606967485e+00,-2.58694211359635995e-01,1.47172477752997555e+00,-2.57060235801877479e-01,1.10429233564407858e+00,-1.13547859277949148e+00,3.73066407254313992e+00,2.62865224345412116e+01,3.68308546194097719e+00,0.00000000000000000e+00,5.24633370010263249e+01,7.24466642795153689e+02,5.62036711938354472e-01,1.82473634375054417e+01,3.35131180959669308e+01,-1.71614113925911397e+02,-1.25916201681419015e+00,4.74137790802915293e-01,1.68563175730524300e-14,-5.17413970975831194e+00,3.37101162483147165e+00,0.00000000000000000e+00,0.00000000000000000e+00,-9.86043199844456012e+02,-9.93401833342700911e+02,-1.00081538277867537e+03
2647,6.79501125281320340e-01,1.47166790869697217e+00,7.66232231398354724e-01,3.20556352966562097e-01,3.26891199726766113e-01,-1.25427140650998448e+00,-2.58777905013204523e-01,1.47166790869697217e+00,-2.57132088335591480e-01,1.10430359103327747e+00,-1.13580755407551837e+00,3.73256098299208849e+00,2.62756835447178858e+01,3.68557415999956861e+00,0.00000000000000000e+00,5.25141402039673864e+01,4.20186573683916833e+02,5.63117095597967188e-01,1.82373699960632507e+01,3.35358677009471293e+01,-1.71859291501117610e+02,-1.25956552653255471e+00,4.74378393937200604e-01,-1.68491960885130414e-14,-5.18466004862047924e+00,3.37545218627631050e+00,0.00000000000000000e+00,0.00000000000000000e+00,-9.86114849271219555e+02,-9.93367898020093207e+02,-1.00067429422255464e+03
2648,6.79527381845461353e-01,1.47161104425872979e+00,7.66303559696464465e-01,3.20530463557792300e-01,3.26893465726873111e-01,-1.25444228363617105e+00,-2.58861588965329736e-01,1.47161104425872979e+00,-2.57203937404932581e-01,1.10431509661281679e+00,-1.13613676393809993e+00,3.73446286839542951e+00,2.62648244125748676e+01,3.68806724725843571e+00,0.00000000000000000e+00,5.25441619008532967e+01,2.00749696995314565e+02,5.64199731409874561e-01,1.82273611735110137e+01,3.35497914432958950e+01,-1.72031600689330816e+02,-1.25996969892748290e+00,4.74619251258147690e-01,-0.00000000000000000e+00,-5.19141368949021764e+00,3.37758102425949458e+00,0.00000000000000000e+00,0.00000000000000000e+00,-9.86186138280724322e+02,-9.93332898560750209e+02,-1.00053145046562042e+03
2649,6.79553638409602367e-01,1.47155418421473883e+00,7.66374892193762869e-01,3.20504575761427990e-01,3.26895804356518882e-01,-1.25461298720568282e+00,-2.58945263217511545e-01,1.47155418421473905e+00,-2.57275782971698896e-01,1.10432685256426888e+00,-1.13646622260057661e+00,3.73636856534633255e+00,2.62539513786330616e+01,3.69056366774596967e+00,0.00000000000000000e+00,5.25704223531772783e+01,3.43760905880314112e+02,5.65284124939266941e-01,1.82173409532708312e+01,3.35621059603875835e+01,-1.72191487635398602e+02,-1.26037432231357349e+00,4.74860232451131292e-01,-1.68349634760848442e-14,-5.19748216921132755e+00,3.37927836037716300e+00,0.00000000000000000e+00,0.00000000000000000e+00,-9.86257068610105648e+02,-9.93297402437570440e+02,-1.00038799324364606e+03
