u,x,phi,f,h,phiprime,A0prime,X,f2,f2X,f2F,f2phi,f2Y,f3,f3X,f3XX,tf3,f4,f4X,f4XX,f4XXX,tf4,f2XX,f2XF,f2XY,f2FF,f2FY,f2YY,tf4phi,tf4phiphi,f2phiX,f2phiF,f2phiY,f2phiphi,f3phi,f3phiX,f3phiphi,f4phi,f4phiX,f4phiXX,f4phiphi,f4phiphiX,Fbg_action,Ybg_action
0.715,1.3986013986013988,0.860763471272998,0.2888136109156587,0.411271779490215,-1.2403743022844986,0.0,-0.316376658440718,0.0,0.0,0.0,1.3288043103964026e-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.416171239223331e-07,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,1.0377690593405264e-07,-0.0,-0.0,-3.1525487017722456e-08,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0
0.7149964285714285,1.398608384657266,0.8607548058419446,0.288816300899524,0.4112549109783621,-1.2404049001544686,0.0,-0.3163792905710367,0.0,0.0,0.0,-6.643890845892371e-32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.4371623769402504e-07,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,1.0437655255621713e-07,-0.0,-0.0,-3.169610140216585e-08,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0
0.7149928571428571,1.398615370782925,0.8607461401105728,0.2888189910142358,0.4112380438693414,-1.240435494936616,0.0,-0.3163819213100508,0.0,0.0,0.0,1.3287520326241726e-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.45578882843256e-07,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,1.048812370690708e-07,-0.0,-0.0,-3.1830862460794306e-08,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0
0.7149892857142857,1.3986223569783764,0.8607374740788983,0.2888216812597848,0.4112211781633281,-1.240466086699292,0.0,-0.3163845506929507,0.0,0.0,0.0,-4.650540652327479e-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.594541340135038e-07,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,1.09032996160226e-07,-0.0,-0.0,-3.307291007878421e-08,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0
0.7149857142857142,1.3986293432436214,0.8607288077469367,0.2888243716361612,0.4112043138604971,-1.2404966754512068,0.0,-0.3163871787245023,0.0,0.0,0.0,1.7273097052546336e-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.6139681469649076e-07,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,1.0956290228176439e-07,-0.0,-0.0,-3.321564847350607e-08,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0
0.7149821428571428,1.398636329578661,0.8607201411147033,0.2888270621433555,0.4111874509610239,-1.2405272612803333,0.0,-0.3163898054499022,0.0,0.0,0.0,-6.444067204297061e-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.5529228625819087e-07,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,1.0766504344690296e-07,-0.0,-0.0,-3.262598719072604e-08,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0
0.7149785714285714,1.398643315983496,0.860711474182214,0.2888297527813582,0.4111705894650835,-1.2405578436358327,0.0,-0.3163924305884983,0.0,0.0,0.0,2.4048520338781755e-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.630448190961033e-07,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,1.0986674191896e-07,-0.0,-0.0,-3.324851463227206e-08,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0
0.7149749999999999,1.398650302458128,0.8607028069494845,0.2888324435501597,0.411153729372851,-1.2405884244199268,0.0,-0.3163950551108961,0.0,0.0,0.0,-8.974837676897384e-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.681616362882778e-07,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,1.1174571762784886e-07,-0.0,-0.0,-3.391745412166007e-08,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0
0.7149714285714286,1.3986572890025577,0.8606941394164438,0.2888351344497828,0.4111368706837998,-1.240619034020956,0.0,-0.316397694516847,0.0,0.0,0.0,3.3493886843195627e-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.598753437472624e-07,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,1.0985543659951847e-07,-0.0,-0.0,-3.353443674359119e-08,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0
0.7149678571428572,1.398664275616786,0.8606854715828598,0.2888378254803175,0.411120013395999,-1.2406496551734043,0.0,-0.316400339997879,0.0,0.0,0.0,-1.2499842548034534e-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.725290298461914e-07,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,1.1348341878625614e-07,-0.0,-0.0,-3.457042353111236e-08,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0
0.7149642857142857,1.3986712623008142,0.8606768034488363,0.2888405166417376,0.4111031575101306,-1.2406802515133681,0.0,-0.3164029730070199,0.0,0.0,0.0,4.6649130034156004e-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.5762786865234375e-07,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,1.0841743102834974e-07,-0.0,-0.0,-3.286751503757105e-08,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0
0.7149607142857143,1.3986782490546434,0.8606681350145049,0.2888432079340066,0.4110863030270976,-1.240710829801193,0.0,-0.3164055969937389,0.0,0.0,0.0,-1.7409350229676162e-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.5762786865234375e-07,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,1.080368174077164e-07,-0.0,-0.0,-3.263714866399481e-08,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0
0.7149571428571428,1.3986852358782744,0.8606594662799968,0.2888458993570881,0.4110694499478031,-1.2407413875401536,0.0,-0.316408210685888,0.0,0.0,0.0,6.497130394819097e-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.5762786865234375e-07,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,1.0769115009076557e-07,-0.0,-0.0,-3.242863552986638e-08,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0
0.7149535714285714,1.3986922227717085,0.8606507972454436,0.2888485909109458,0.4110525982731506,-1.2407719279125549,0.0,-0.3164108157078372,0.0,0.0,0.0,-2.4247145027664327e-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.501772880554199e-07,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,1.048626545798488e-07,-0.0,-0.0,-3.140174049172729e-08,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0
0.71495,1.3986992097349469,0.8606421279109769,0.2888512825955431,0.4110357480040429,-1.2408024403097129,0.0,-0.3164134066502501,0.0,0.0,0.0,9.048980394344952e-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.427267074584961e-07,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,1.0249643349617606e-07,-0.0,-0.0,-3.065275816129509e-08,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0
