u,x,f3_delta,f3X_delta,f3XX_delta,f4_delta,f4X_delta,f4XX_delta,f4XXX_delta,tf4_delta,f2XX_delta,f2XF_delta,f2FF_delta,f2XY_delta,f2FY_delta,f2YY_delta,e3_emitted,e3_historical_target
0.7125785714285714,1.4033540160984754,8177.751321388579,5716.29672594211,-776.6216077576595,-5311.837389990979,-2835.716019917783,-358.1081086292886,139.49721294870847,-3924.2189157217117,1815.6993272469822,-1466.412513033414,-1222.5219389096158,6186.420232905437,1359.93177745759,2819.132200043373,-14665688245.331999,151.3928571134314
0.712575,1.4033610497140652,8152.777659502452,5692.00770408489,-773.7825566514239,-5296.163550365866,-2822.4379863122062,-356.0645851567809,138.9840013216232,-3914.09487533439,1798.2044294066918,-1459.296378215666,-1224.401183386269,6161.681491398397,1362.60633971047,2824.9696795051186,3417760269.5322022,151.85397320894
0.7125714285714285,1.4033680834001605,8127.774245879737,5668.005909900324,-770.9182284205808,-5280.012509244912,-2809.5942373172975,-354.09502832028204,138.4662719048891,-3903.2924361997575,1780.827664937566,-1451.5739272299793,-1225.8523767670592,6136.030548852236,1365.0791529547168,2830.221090355085,11776392638.38273,152.31512917495246
0.7125678571428571,1.403375117156762,8103.525532477498,5644.033534002229,-768.011598851155,-5263.569788172696,-2797.7790706155465,-352.1674701648551,137.940966991339,-3893.4787974909786,1763.528819025914,-1444.4235701877853,-1227.5822694877702,6110.870415772509,1367.5765488674901,2835.6808303572247,-14367660762.702908,152.7763230855751
0.7125642857142857,1.403382150983871,8078.493209567371,5619.584856050147,-765.1280202071073,-5247.855399850056,-2784.7773638503513,-350.1357737900211,137.41982503517477,-3883.453541596669,1746.456640159747,-1437.3753994690599,-1229.3013394132415,6085.9671645697035,1370.0738909025222,2841.1306956197714,1346982443.584564,153.23755301890668
0.7125607142857142,1.403389184881489,8053.351779733042,5595.38869018405,-762.2266003134639,-5231.778455356127,-2772.0354287556775,-348.16558481545155,136.89550035827082,-3872.693543257467,1729.5152866373762,-1429.697379358592,-1230.649734759215,6060.164132380672,1372.3969836095566,2846.0735105121876,13263060468.760433,153.69881705684006
0.7125571428571428,1.4033962188496163,8029.022883366509,5571.329964813112,-759.2827561383928,-5215.301722567414,-2760.4531544097076,-346.2569844792303,136.36358388605163,-3862.813943428039,1712.6478594424186,-1422.48251312918,-1232.1813666407968,6034.712311832217,1374.7089610081941,2851.109129885358,-13704499917.850216,154.1601132848623
0.7125535714285713,1.4034032528882543,8003.965202832106,5546.7290599335765,-756.357852190738,-5199.570220345474,-2747.722157793736,-344.2359397365956,135.8350986172656,-3852.9240587618906,1695.991554707808,-1415.522313017477,-1233.7922018306963,6009.688234298776,1377.0468248911434,2856.2312493943023,-657132623.5287911,154.6214397918557
0.71255,1.4034102869974037,7978.681086179969,5522.355219939072,-753.4207129062398,-5183.540282326849,-2735.0885981556607,-342.2670377852803,135.30443938192232,-3842.1881891738226,1679.4741507353945,-1407.8800616530575,-1235.003998118859,5983.729313531442,1379.2058001683122,2860.821440031555,14459293675.34778,155.08279466988404
0.7125464285714286,1.4034173211770662,7954.265300222231,5498.1972804866255,-750.4423791935917,-5167.052040790169,-2723.7037056384293,-340.3728277058739,134.7664051447809,-3832.277120376461,1663.0299392139855,-1400.6398214902283,-1236.349296409193,5958.050552964664,1381.3354814009217,2865.4453196019667,-12870932651.772182,155.54417601405075
0.7125428571428571,1.4034243554272423,7929.222742687278,5473.506593378496,-747.48162420702,-5151.3015139942845,-2711.2608335199698,-338.3689338981873,134.23155097838503,-3822.4752281049823,1646.7880068074649,-1393.7176361948484,-1237.8532088707047,5932.87303552113,1383.5164256902005,2870.2453048493685,-2687956884.298367,156.00558192221305
0.7125392857142857,1.4034313897479338,7903.794450854582,5448.958613336205,-744.5113321309422,-5135.323696952288,-2698.718308086428,-336.3997008845308,133.6950075140085,-3811.7802710678493,1630.6863021673016,-1386.1373447764076,-1238.916919937143,5906.805493333834,1385.5057129003972,2874.467874336024,15680160413.99673,156.46701049483983
0.7125357142857143,1.4034384241391409,7879.2808899893425,5424.692718776231,-741.4986527563478,-5118.813337512905,-2687.5163091957206,-334.51807792941105,133.15087533251196,-3801.841862625789,1614.6517169505498,-1378.880085802047,-1240.0913921860813,5880.911387618737,1387.4543114501591,2878.692217218846,-11979879433.941637,156.92845983479813
0.7125321428571428,1.4034454586008651,7854.2604468412965,5399.935301069538,-738.5051797488735,-5103.039726870517,-2675.358190965329,-332.53287263411215,132.61021752798376,-3792.1154216299406,1598.8172496080028,-1371.9905911507683,-1241.4712875689856,5855.590906994075,1389.4719091108711,2883.1495884862184,-4923240789.955811,157.38992804715312
0.7125285714285714,1.4034524931331076,7828.709475433898,5375.242579996615,-735.5062657997519,-5087.127256544503,-2662.9006340430637,-330.56490255655524,132.0686130849747,-3781.453182099281,1583.1271601385627,-1364.4632438361025,-1242.3917880815493,5829.428577954427,1391.2949736151097,2887.0128560630137,16956300931.17148,157.8514132389683
0.712525,1.403459527735869,7804.089164901262,5350.869676039521,-732.4606935220488,-5070.589875082675,-2651.8661640223327,-328.6949252431532,131.5186574263712,-3771.4822613722667,1567.4916148171778,-1357.1894774548482,-1243.3968092355315,5803.327825630146,1393.0608798214212,2890.835587661262,-10805743325.935299,158.31291351910608
0.7125214285714285,1.403466562409151,7779.077044473467,5326.034639382867,-729.4347810528241,-5054.781976032879,-2639.980958059357,-326.72630118130473,130.97225484858257,-3761.847934834216,1552.0516381849632,-1350.3571230914074,-1244.6428549995956,5777.896655088776,1394.9079443660278,2894.9327659496284,-7404946978.273343,158.774426998028
0.7125178571428571,1.4034735971529535,7753.443618002471,5301.247265708895,-726.4124801370587,-5038.941307333444,-2627.6227534049963,-324.7641204979741,130.4265247165654,-3751.200373915132,1536.7707083682792,-1342.860362035358,-1245.4218791086396,5751.6404666710105,1396.5680923375955,2898.443534442413,17965402892.363064,159.23595178759464
0.7125142857142857,1.403480631967279,7728.725099161632,5276.779749423541,-723.3386472669403,-5022.407589696153,-2616.7242249302867,-322.9040056719812,129.87156599680847,-3741.203492344356,1521.530896802773,-1335.5806984573599,-1246.2737987109842,5725.372503206758,1398.1586334705403,2901.8872016114437,-9058185829.547998,159.69748600086606
0.7125107142857142,1.4034876668521277,7703.713925450799,5251.886539802047,-720.2812890257454,-5006.533373420916,-2605.121071878386,-320.9544482069834,129.3195894309605,-3731.6359534553576,1506.4745084033125,-1328.7944278124467,-1247.3500763491463,5699.821810110681,1399.8194386121095,2905.577848355528,-9985123001.750942,160.15902775190187
0.7125071428571428,1.4034947018075008,7678.0254555235215,5226.9916426676455,-717.236688293868,-4990.782315958028,-2592.8599013377066,-318.99479599282023,128.76992721650882,-3721.067453831774,1491.5914572168047,-1321.3740496577104,-1248.042740564073,5673.536333320617,1401.333759317798,2908.7975197379283,18382144706.770134,160.6205751555611
0.7125035714285713,1.4035017368333995,7653.209867691298,5202.491438641252,-714.1417237264159,-4974.25599187461,-2582.083016982304,-317.14971778110976,128.21125299982194,-3710.969211970678,1476.7489541293717,-1314.0376790957341,-1248.6800472914845,5647.075882853051,1402.7328992956668,2911.7985954774076,-6795731210.374651,161.08212632730297
0.7124999999999999,1.4035087719298247,7628.220358151874,5177.531898476248,-711.0545307463672,-4958.33548861576,-2570.751763366714,-315.21656928902075,127.65400364831943,-3701.511167031201,1462.0665957052154,-1307.3250906986052,-1249.638808950133,5621.450064939673,1404.224288290079,2915.141218066595,-12359949587.14135,161.54367938298603
0.7124964285714286,1.4035158070967777,7602.465693806611,5152.541933094995,-707.9876137737533,-4942.635386144484,-2558.601617767032,-313.2617537590285,127.10041800442401,-3691.0013906666723,1447.568042480219,-1299.973081969668,-1250.2060001356988,5595.124559294317,1405.5755641106914,2918.0180762356963,18220967892.760555,162.0052324386548
0.7124928571428571,1.403522842334259,7577.557581704651,5128.007018671958,-704.8750862013317,-4926.146650519102,-2547.915397750957,-311.4283431435348,126.53866875845027,-3680.8301796226647,1433.1169506449683,-1292.6098539331522,-1250.64713117815,5568.529427961117,1406.790939231838,2920.600300513609,-4347300806.126311,162.4667836103966
0.7124892857142857,1.4035298776422702,7552.619466674576,5103.033960807993,-701.7632044388969,-4910.184603271915,-2536.8615342040234,-309.5166031115786,125.97705992489347,-3671.4354503165673,1418.8067506835055,-1285.9252301184831,-1251.4922598798619,5542.799470136723,1408.1171654773814,2923.604855403365,-14407617011.29405,162.92833101405586
0.7124857142857143,1.4035369130208124,7526.794777256408,5077.953573184636,-698.6752411992578,-4894.522829800269,-2524.8221463831055,-307.56625773617645,125.41976959512469,-3660.999231935064,1404.6825662970084,-1278.667623822673,-1251.906836761033,5516.473605328667,1409.293588159347,2926.104236424953,17802968275.19029,163.3898727650916
0.7124821428571428,1.4035439484698864,7501.806936473101,5053.369977495193,-695.5457729143226,-4878.084515523549,-2514.2152781296486,-305.7413791821108,124.85505239462054,-3650.794118311563,1390.6111885998455,-1271.3039868943824,-1252.205279634,5489.781340806019,1410.3415011077507,2928.3268821429238,-2027565186.2327187,163.85140697836303
0.7124785714285714,1.4035509839894935,7476.927718894044,5028.440920621985,-692.4156258717403,-4862.081866246418,-2503.4347852434107,-303.85600321995196,124.29024215326274,-3641.407481627208,1376.6735281896053,-1264.6131677365952,-1252.8765464840203,5463.9391116203815,1411.4865483979738,2930.9307493221877,-16238077683.009123,164.3129317679297
0.712475,1.4035580195796344,7451.075501860449,5003.28362202848,-689.3098493047041,-4846.483386061359,-2491.510712735596,-301.9099458657194,123.72983738493306,-3631.081162110974,1362.9175343166764,-1257.4656431920803,-1253.1882932429335,5437.651216202558,1412.5069840577412,2933.112841815052,17310526649.471924,164.77444524685163
0.7124714285714285,1.4035650552403105,7425.988245128551,4978.655810481983,-686.1642006925242,-4830.074543081481,-2480.9763329517436,-300.09379878116806,123.16230117428692,-3620.824271451472,1349.214593786643,-1250.0980874156062,-1253.3157368270574,5410.861238204493,1413.3755073143716,2934.939098494395,314381600.7713126,165.23594552698947
0.7124678571428571,1.4035720909715226,7401.155141165763,4953.754872249131,-683.0167233557313,-4814.0390424706175,-2470.4441175694046,-298.23118646199157,122.59446144659259,-3611.469923136256,1335.6388767392934,-1243.4308985954776,-1253.8216230253313,5384.9497042591365,1414.340356755109,2937.149103801016,-18045145993.967823,165.69743071880464
0.7124642857142857,1.403579126773272,7375.3217519469845,4928.582453176314,-679.8981595490452,-4798.502449723299,-2458.661962823694,-296.29617770081626,122.03183626583815,-3601.2164433017606,1322.2487083125575,-1236.3506783949101,-1254.0315832122074,5358.673772688602,1415.2088570464002,2939.02165847408,16560566967.049738,166.15889893115954
0.7124607142857142,1.4035861626455597,7350.12509603532,4903.906002542596,-676.7390182460498,-4782.141690756751,-2448.167810931347,-294.4856081588629,121.46195300654531,-3590.9245868310727,1308.907262422183,-1229.0073484843222,-1253.985902735008,5331.836625816352,1415.8974619800656,2940.450210148449,3071501020.1640773,166.62034827111793
0.7124571428571428,1.4035931985883865,7325.335991211191,4879.039898718267,-673.5743801666428,-4766.052415756323,-2437.8893600658025,-292.64664835286374,120.89110795295971,-3581.59303263066,1295.6818391302718,-1222.3578892744529,-1254.3282353573225,5305.84935026727,1416.6796524151914,2942.264176060135,-19883334679.340515,167.08177684374473
0.7124535714285714,1.4036002346017535,7299.548103860759,4853.865248715349,-670.446041957651,-4750.592045621472,-2426.2523028729065,-290.72245226628934,120.3268042644512,-3571.444374538039,1282.6510949430863,-1215.369848423038,-1254.4474203567963,5279.633681220219,1417.4013587829136,2943.842218109384,15252087445.713907,167.54318275190698
0.7124499999999999,1.4036072706856624,7274.261808814897,4829.192158288189,-667.2797265832371,-4734.294060652824,-2415.7924863897906,-288.9215131659777,119.75571588657425,-3561.073375922844,1269.6710768361254,-1208.0143761447387,-1254.2094169562674,5252.738360186219,1417.9095983632224,2944.8601740748572,6277031227.944709,168.00456409607364
0.7124464285714286,1.4036143068401132,7249.512499703355,4804.34294499176,-664.098270057377,-4718.158989292169,-2405.7501267589732,-287.1028213252149,119.18193858750199,-3551.7948598335925,1256.784793067832,-1201.4099914326323,-1254.4139326696136,5226.712027996466,1418.5158243676092,2946.3040968549185,-21395119510.989883,168.465918974102
0.7124428571428572,1.403621343065108,7223.760821642683,4779.175169122048,-660.959686687343,-4702.738640997644,-2394.273560521846,-285.191502303222,118.61587979850783,-3541.735838797349,1244.1005447993034,-1194.5088900896926,-1254.4146022713994,5200.547025074644,1419.0776234125435,2947.549541134417,13252866471.031944,168.92724548109538
0.7124392857142857,1.4036283793606472,7198.408583907945,4754.52113232681,-657.7906789336861,-4686.536491741289,-2383.8314977050863,-283.3991952407778,118.04438634520534,-3531.305629325183,1231.4784077409126,-1187.156642605837,-1254.0064534260548,5173.638177662928,1419.417037175704,2948.189295845298,9567791487.70778,169.3885417091176
0.7124357142857143,1.4036354157267323,7173.707813740315,4729.724201774002,-654.5967407840211,-4670.363755635879,-2374.0138292717656,-281.6033108345871,117.46844425606973,-3522.0404357640823,1218.9281724910709,-1180.5661338919388,-1254.0686760469996,5147.557544884699,1419.848776872264,2949.263600584378,-22244842793.17278,169.849805747051
0.7124321428571428,1.403642452163364,7147.9877489472665,4704.563807025889,-651.4474716026837,-4654.957060471033,-2362.7100336053136,-279.70517789479095,116.90054346783062,-3512.0834774621817,1206.5781421178106,-1173.7719898357639,-1253.9319352785287,5121.465862246194,1420.2402628442962,2950.149009163945,10792751438.161734,170.31103568038262
0.7124285714285714,1.4036494886705435,7122.5894906140065,4679.914606828001,-648.2766629479839,-4638.871855759774,-2352.2762493927817,-277.91813145037753,116.32880233290925,-3501.6438865103414,1194.30368768586,-1166.4564144335054,-1253.4077287555078,5094.591332869074,1420.428809621216,2950.472653393766,12484946756.2963,170.77222959100527
0.712425,1.4036565252482718,7097.9409736376765,4655.239075685089,-645.0777354790445,-4622.665366412047,-2342.674997259241,-276.1511830947703,115.75204603850793,-3492.3133015125527,1182.0920220643886,-1159.8278680824458,-1253.260199789233,5068.431769485776,1420.6707414498815,2951.1111995439314,-22455340383.16302,171.2333855570177
0.7124214285714285,1.40366356189655,7072.286292959446,4630.075735459261,-641.9185953879958,-4607.293470371062,-2331.5468171548655,-274.26382328569497,115.18245944864627,-3482.5161973041554,1170.0664499261131,-1153.173949930143,-1253.048012225593,5042.460595465846,1420.9125795875357,2951.70704853647,8224967886.311365,171.69450165252638
0.7124178571428571,1.4036705986153792,7046.819474457592,4605.44088537704,-638.7458446247396,-4591.288106289156,-2321.127962287827,-272.483857329146,114.6104554063435,-3472.0381902651047,1158.1277747066283,-1145.8838206467615,-1252.3665149480862,5015.604918245438,1420.9334310713834,2951.6620931686093,15014003196.335514,172.1555759474456
0.7124142857142857,1.4036776354047606,7022.217724007862,4580.871258397616,-635.5441913318734,-4575.078273731741,-2311.7065077137395,-270.7411576106636,114.03329094431025,-3462.67479244044,1146.2475425314085,-1139.2517984985973,-1252.0324111802356,4989.422953231256,1420.9946204527337,2951.8937327463177,-22342806129.40962,172.61660650729925
0.7124107142857142,1.403684672264695,6996.671867527251,4555.772677220658,-632.3800356396055,-4559.733594274213,-2300.7843082756685,-268.87247868595114,113.46287986696468,-3452.9834902883945,1134.5444608125065,-1132.6808845014903,-1251.739074347174,4963.527046570036,1421.0894580687109,2952.2014774132463,5602864888.65714,173.07759139302152
0.7124071428571428,1.4036917091951835,6971.119091659503,4531.134671198376,-629.2059806669332,-4543.812427716104,-2290.3579200574536,-267.0958189248432,112.89071818514876,-3442.499203550161,1122.9316453356514,-1125.4604867832074,-1250.8908643038328,4936.7496481798,1420.937570240054,2951.774885434033,17555504992.40308,173.5385286607585
0.7124035714285714,1.4036987461962271,6946.567576884956,4506.66709886691,-626.0014750960258,-4527.593720801717,-2281.1141241027763,-265.3766305721904,112.31311787414482,-3433.1072568639474,1111.3716872819343,-1118.8234233346552,-1250.402499872985,4910.543017054626,1420.8269365276367,2951.6341394682927,-22192994606.746593,173.99941636166926
0.7123999999999999,1.4037057832678272,6921.14834027595,4481.6719360738025,-622.8372360155757,-4512.284517679637,-2270.4010777041003,-263.52944019810144,111.74277066984223,-3423.510933615561,1099.9890892654278,-1112.3339689576833,-1249.9945115230078,4884.7474890040685,1420.7682075633802,2951.6225986274953,2721136851.5269594,174.46025254172767
0.7123964285714285,1.403712820409985,6895.5451523320135,4457.061603476676,-619.6659570566363,-4496.466839080157,-2259.972088360399,-261.75821791787274,111.17119146888376,-3413.0174093354813,1088.6984188871638,-1105.16851175293,-1249.0049221628865,4858.052659688097,1420.4570642326196,2950.850912996661,20269610757.353416,174.9210352415239
0.7123928571428572,1.4037198576227,6871.0138568212515,4432.672935856464,-616.4579689977953,-4480.23240985662,-2250.882111092787,-260.0589862712316,110.59305298029327,-3403.6084835430443,1077.4468966365996,-1098.5496759245614,-1248.3578635136225,4831.847142593341,1420.1700628879041,2950.3273554262114,-21698498266.985283,175.38176249605158
0.7123892857142857,1.4037268949059754,6845.713486560445,4407.786786373654,-613.2934089294399,-4464.933910229545,-2240.3862626328655,-258.234494230615,110.02273073518894,-3394.0964579371407,1066.3737207619674,-1092.138688240369,-1247.8220932005618,4806.146734012119,1419.9507754961405,2949.977337526989,-696637028.7927824,175.84243233456738
0.7123857142857143,1.403733932259811,6820.102110857404,4383.236662838188,-610.1296291497089,-4449.24790716267,-2229.957726182498,-256.47049789588874,109.45257385909107,-3383.6026667762844,1055.4028060729183,-1085.0257761229539,-1246.7158694845236,4779.558069759896,1419.494496862168,2948.8987782172767,22882325143.446693,176.30304278030687
0.7123821428571429,1.4037409696842085,6795.578725516934,4358.9446146479,-606.9216377997957,-4433.006494315877,-2220.996516535086,-254.79132366355338,108.87451135251813,-3374.1496782714125,1044.455587212775,-1078.4160969637103,-1245.890539358936,4753.361444280259,1419.0272505630896,2947.9749731159413,-20389684662.04031,176.76359185034406
