u,eps_leading_power,raw_c0,raw_c1,raw_c2,raw_c3,published_c0,published_c1,published_c2,published_c3,poly_max_abs_diff,raw_root0,raw_root1,raw_root2,published_cV,published_cminus,published_cplus
0.6689459864966242,2,258659581952.0,-258676555776.0,16975462.4,1.0,267194649261.98206,-267212149726.24103,17500463.258952636,1.0,8535593950.241028,-16990687.009273198,1.0000000063384764,15223.609273204822,0.9999999999999999,-17515718.82269431,15254.563741670921
0.6689722430607652,2,-52369186816.0,52372643840.0,-3463168.0,1.0,-227241668248.25253,227256651969.51617,-14983722.26373461,1.0,174884008129.51617,1.0000001173095736,15188.371598717655,3447978.6284011654,1.0000000000000004,15181.28478581272,14968539.978948798
0.6689984996249062,2,-1055803805696.0,1055873269760.0,-69464064.0,1.0,217654468185.44833,-217668740424.68542,14272238.237070981,1.0,1273542010184.6855,0.9999999999990529,15202.608073605483,69448860.39192635,0.9999999999999999,-14287473.17420819,15233.937137208879
0.6690247561890472,2,-258414125056.0,258431131648.0,-17010688.0,1.0,-204221953312.68494,204235434161.03928,-13480849.354365839,1.0,54195697486.960724,1.0000000158477007,15204.871447959718,16995482.12855201,1.0000000000000002,15166.105180080049,13465682.24918576
0.6690510127531882,2,-49100832768.0,49104093184.0,-3252224.0,1.0,174779511067.64996,-174790969720.11978,11458651.469789743,1.0,223895062904.11978,0.9999998331282614,15168.369572761781,3237054.6304274066,0.9999999999999998,-11473885.27949719,15232.809707446024
0.6690772693173294,2,250278158336.0,-250294616064.0,16457728.0,1.0,-141315341841.945,141324677119.7442,-9335278.79923511,1.0,391619293183.7442,-16472922.30654741,1.0000000000039957,15193.306547407381,1.0000000000000002,15162.402591370977,9320115.39664374
0.6691035258814704,2,1039440871424.0,-1039509192704.0,68313088.0,1.0,68314559493.557106,-68319009597.15122,4450102.594134276,1.0,971190183106.8488,-68328301.45014963,0.9999999921192844,15212.450149575065,1.0000000000000002,-4465402.229281986,15298.63514771033
0.6691297824456114,2,129867776.0,-129826816.0,-28672.0,1.0,-1705636834.8074393,1705791683.3837054,-154849.57626589556,1.0,1835618499.3837054,-3977.393008449968,1.0000946150787533,32648.39291383491,0.9999999999999999,11934.719817938414,142913.85644795717
0.6691560390097524,2,-1040429998080.0,1040498393088.0,-68395008.0,1.0,-87306441549.86092,87312225671.15334,-5784122.292483583,1.0,953186167416.8467,0.9999999999990391,15215.460220813071,68379791.53977913,1.0000000000000007,15133.754575855099,5768987.537907728
0.6691822955738934,2,259961192448.0,-259978297344.0,17096704.0,1.0,179776014051.69,-179787793898.5595,11779845.869538432,1.0,80190503445.44049,-17111896.840102125,0.9999999684893796,15191.840102162927,1.0000000000000002,-11795088.468999444,15241.599461011589
0.6692085521380344,2,24728416256.0,-24730034176.0,1613824.0,1.0,-227876886564.7797,227891956795.99,-15070232.210514978,1.0,252621990971.99,-1629005.0756915999,0.9999998343902601,15180.075691764641,1.0000000000000009,15136.197171974927,15055095.013343003
0.6692348087021756,2,-2313904128.0,2314059776.0,-155648.0,1.0,282315034619.9268,-282333631688.9651,18597068.038466297,1.0,284647691464.9651,0.9999999995678008,16646.76403566516,139000.23596433527,1.0000000000000007,-18612237.286660846,15168.248194549233
0.6692610652663166,2,-1365.3333333333333,13653.333333333334,-12288.0,1.0,-263276693650.1942,263294185060.37573,-17491411.18159457,1.0,263294171407.0424,0.11111098552481358,1.000091568453823,12286.888797446016,1.0000000000000002,15064.745350258425,17476345.43624431
0.6692873218304576,2,0.0,16384.0,-16384.0,1.0,301442164314.72003,-301462122238.85284,19957923.132980086,1.0,301462138622.85284,0.0,1.0000610426079677,16382.999938957393,1.0000000000000007,-19973016.603501633,15092.4705215469
0.6693135783945986,2,-4629626880.0,4629938176.0,-327680.0,1.0,-369577727433.34076,369602348051.33325,-24620618.992558893,1.0,364972409875.33325,1.0000035389931108,14796.64956980564,312882.3504266551,1.0000000000000002,15020.066919334233,24605597.92563956
0.6693398349587396,2,,,,,490714938895.42316,-490747560672.4037,32621775.980650727,1.0,,1.0000001832122605,15037.225895133592,,1.0000000000000002,-32636812.60759125,15035.62694052048
0.6693660915228807,2,209610956800.0,-209624891392.0,13942784.0,1.0,-494021679102.444,494054641795.8441,-32962694.400275707,1.0,703679533187.8441,-13957802.474920113,1.000000039089299,15017.474920073668,1.0000000000000002,14994.117642771453,32947699.282632936
0.6693923480870217,2,258918697642.66666,-258935947264.0,17249621.333333332,1.0,333201910974.13635,-333224080845.9048,22169870.768337622,1.0,74288133581.90479,-17264619.402866103,1.0000000000038622,14997.069532774256,0.9999999999999996,-22184891.08529947,15019.316961845383
0.6694186046511628,2,-522916024320.0,522950926336.0,-34893824.0,1.0,-92579893233.6987,92586112018.04608,-6218785.347395286,1.0,430364814317.9539,0.9999999843310466,14992.361353254219,34878830.63864675,1.0000000000000002,14922.946735052392,6203861.400660234
0.6694448612153038,2,378066176682.6667,-378091399850.6667,25217706.666666668,1.0,-85609488251.39426,85615248121.64455,-5759871.250311516,1.0,463706647972.3112,-25232690.85590724,0.9999999855562393,14983.189240590042,1.0000000000000002,14901.645970128011,5744968.604341388
0.6694711177794448,2,-35580345197.71429,35582736091.42857,-2389723.4285714286,1.0,174835437327.9949,-174847071439.17114,11634110.176345015,1.0,210429807530.59973,0.9999999670783308,14982.841301764116,2374739.5872696964,1.0000000000000004,-11649119.644166492,15008.46782147605
0.6694973743435859,2,-981574197248.0,981639831552.0,-65634304.0,1.0,-200174616959.0997,200188046398.054,-13429439.954382926,1.0,781451785153.946,0.9999999999989811,14958.61024485104,65619344.389755204,1.0000000000000004,14922.238437495194,13414516.71594543
0.6695236309077269,2,473619963904.0,-473651642368.0,31678464.0,1.0,206503874203.87094,-206517647783.56317,13773578.69228289,1.0,267133994584.43683,-31693408.8000466,1.0000000000021119,14943.800046598444,1.0000000000000002,-13788556.160580147,14976.468297256157
0.6695498874718679,2,-510831820.8,510879334.4,-47513.6,1.0,-134649899713.64369,134658963059.75371,-9063347.110075582,1.0,134148083725.35371,0.9999999980422265,16439.882304847604,31072.717695154384,1.0000000000000004,14880.965729063377,9048465.144346518
0.669576144036009,2,523414716416.0,-523449794560.0,35061760.0,1.0,-44146203668.21477,44149209373.61963,-3005706.4048541277,1.0,567599003933.6196,-35076683.0133671,0.9999999686976762,14922.01336713147,0.9999999999999999,14759.949429417495,2990945.45542471
0.66960240060015,2,-555097137152.0,555134406656.0,-37269504.0,1.0,309309385574.62933,-309330099032.0106,20713456.381396517,1.0,864464505688.0106,0.9999999999981983,14900.095394235796,37254602.90460577,1.0000000000000004,-20728379.405907825,14922.024511307478
