r,u,S,phi,X,F,H,XiH,Kghost,G4,G4X,G4XX,G3X,G2,G2X,G3phi,rank,condition,res_abs,res_rel,XiH_check
0.010863653846153846,92.05006107167513,1.0,0.9999999623997771,-2.4334808701222194e-11,1.0000002944369477,0.9999997055630522,0.0015644915722163417,6.441661950518096e-07,0.5000001472184739,-6049.707466012509,9267256401717.145,-94147955699.83328,-0.014122487235920862,141744599.0741043,-96772337.32603838,3,2.4494897587894204,9.842012057767469e-11,9.842012057767469e-11,0.001564491572216342
0.010867307692307693,92.0191116616528,1.0,0.9999999623742821,-2.4351565284403177e-11,1.000000294635041,0.9999997053649587,0.0015655316694634326,6.296536445571377e-07,0.5000001473175205,-6049.61195926256,9260237397554.16,-94083400427.65544,-0.01416102972260004,142217427.96462727,-96925420.10762687,3,2.449489726787949,1.1984496728345562e-10,1.1984496728345562e-10,0.0015655316694634326
0.01087096153846154,91.98818305648427,1.0,0.9999999623487784,-2.436832788963886e-11,1.000000294833201,0.9999997051667989,0.0015665817157214672,6.507003518230192e-07,0.5000001474166005,-6049.516453390562,9254848751335.104,-94025491914.45341,-0.014126804827943814,141609972.95047602,-96666687.98480937,3,2.4494897267989533,1.2488284498106774e-10,1.2488284498106774e-10,0.0015665817157214672
0.010874615384615385,91.95727523519841,1.0,0.9999999623232659,-2.4385096516937343e-11,1.0000002950314273,0.9999997049685727,0.0015676454988895526,6.495682469687125e-07,0.5000001475157136,-6049.420946187015,9250114434062.564,-93964991172.06401,-0.01420622570297474,143125733.29567817,-96614617.1670166,3,2.4494897427831783,6.915746664573619e-11,6.915746664573619e-11,0.0015676454988895522
0.010878269230769231,91.92638817685223,1.0,0.9999999622977447,-2.440187116630658e-11,1.0000002952297204,0.9999997047702794,0.0015686988985452299,6.433332515598522e-07,0.5000001476148602,-6049.325449097765,9245380116790.027,-93913116121.14456,-0.014300389888854015,144847275.14863086,-96659255.46231289,3,2.4494897485876344,3.387547551497727e-10,3.387547551497727e-10,0.00156869889854523
0.010881923076923077,91.89552186053088,1.0,0.9999999622722145,-2.441865205332625e-11,1.00000029542808,0.9999997045719198,0.0015697528016626844,6.417938240854681e-07,0.50000014771404,-6049.229897400546,9240645799517.49,-93856469321.11127,-0.013954928293120632,137664152.83511537,-96604273.1787197,3,2.4494897456834117,1.786072317605178e-10,1.786072317605178e-10,0.0015697528016626846
0.010885576923076923,91.86467626534758,1.0,0.9999999622466758,-2.443543874686328e-11,1.0000002956265066,0.9999997043734935,0.001570803114493603,6.459970884886701e-07,0.5000001478132533,-6049.134407097515,9235911482244.951,-93793590961.1172,-0.014166047658091093,142078036.38603202,-96351728.78237161,3,2.449489745681419,1.3467797591124736e-10,1.3467797591124736e-10,0.0015708031144936027
0.010889230769230769,91.83385137044363,1.0,0.9999999622211282,-2.4452231462495087e-11,1.0000002958249994,0.9999997041750005,0.0015718623698659786,6.467419846334366e-07,0.5000001479124997,-6049.038916854652,9231177164972.414,-93742800044.12274,-0.014340482940154413,145342002.31209317,-96491320.86023207,3,2.4494897268538,8.557853720374958e-11,8.557853720374958e-11,0.0015718623698659786
0.010892884615384615,91.80304715498826,1.0,0.9999999621955717,-2.4469030415808168e-11,1.000000296023559,0.999999703976441,0.0015729128323674264,6.40672898288841e-07,0.5000001480117795,-6048.943377984859,9226442847699.875,-93686280829.55856,-0.013941611192763768,137262920.66292554,-96256319.0678424,3,2.44948973265326,2.2763526523819633e-10,2.2763526523819633e-10,0.0015729128323674266
0.010896538461538463,91.77226359817867,1.0,0.9999999621700066,-2.4485835175655707e-11,1.0000002962221852,0.9999997037778148,0.0015739663083250565,6.482907910498881e-07,0.5000001481110926,-6048.847897169402,9220668253052.9,-93619707705.96083,-0.014201412644417884,142541125.96709234,-96122144.44690233,3,2.4494897427831783,2.8040295129219683e-11,2.8040295129219683e-11,0.0015739663083250567
0.010900192307692309,91.74150067923995,1.0,0.9999999621444328,-2.4502645957621914e-11,1.0000002964208778,0.9999997035791222,0.0015750265193458172,6.525390536804565e-07,0.5000001482104389,-6048.752415473549,9214673676674.75,-93564067039.79124,-0.0142489505655451,142975898.2450665,-96491128.03881587,3,2.449489732667158,2.417564988260387e-10,2.417564988260387e-10,0.0015750265193458172
0.010903846153846155,91.71075837742504,1.0,0.99999996211885,-2.4519462977300157e-11,1.0000002966196373,0.9999997033803626,0.0015760872758857894,6.495552513641201e-07,0.5000001483098186,-6048.656889973001,9208679100296.6,-93499430313.83492,-0.014087092505518553,140251174.35852313,-95748236.17256086,3,2.4494897370065596,3.0762095453405747e-10,3.0762095453405747e-10,0.0015760872758857896
0.0109075,91.68003667201467,1.0,0.9999999620932586,-2.453628580353e-11,1.0000002968184634,0.9999997031815366,0.001577142251963813,6.428794159241136e-07,0.5000001484092317,-6048.561419199739,9202684523918.45,-93438742203.36955,-0.014175383310864584,141216426.8554196,-96418971.63139082,3,2.4494897110335616,7.59245434721372e-11,7.59245434721372e-11,0.0015771422519638128
0.010911153846153846,91.64933554231732,1.0,0.9999999620676583,-2.4553114867492306e-11,1.000000297017356,0.9999997029826441,0.0015781954281721253,6.514494683695915e-07,0.500000148508678,-6048.465899151867,9196689947540.299,-93377834040.00334,-0.014153261414180416,141425225.10082823,-95595862.03856395,3,2.4494897370144773,3.091424244415844e-10,3.091424244415844e-10,0.0015781954281721248
