u,x,region,f,h,cT2,cS2,cV2,K11,R11,G11,K12,R12,G12,K13,R13,G13,K21,R21,G21,K22,R22,G22,K23,R23,G23,K31,R31,G31,K32,R32,G32,K33,R33,G33
0.2435891592388464,4.105273006092485,weak_exterior_H,0.7495196167068047,0.735018510532283,1.0,1.0,1.0,1.0,0.0,0.5509107922865631,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5509107922865631,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5509107922865631
0.243664691342887,4.1040004380150075,weak_exterior_H,0.749437429811848,0.7349248414081084,1.0,1.0,1.0,1.0,0.0,0.5507801842497728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5507801842497728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5507801842497728
0.2437402081519174,4.102728916095469,weak_exterior_H,0.7493552564341803,0.7348311881401987,1.0,1.0,1.0,1.0,0.0,0.5506496134246319,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5506496134246319,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5506496134246319
0.2438117362891586,4.101525280202298,weak_exterior_H,0.7492774204372964,0.7347424786273069,1.0,1.0,1.0,1.0,0.0,0.5505259490715739,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5505259490715739,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5505259490715739
0.2438872233315376,4.100255791754253,weak_exterior_H,0.7491952733742643,0.7346488562666431,1.0,1.0,1.0,1.0,0.0,0.5503954507047782,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5503954507047782,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5503954507047782
0.2439626950977708,4.098987345582646,weak_exterior_H,0.7491131398197868,0.7345552497922925,1.0,1.0,1.0,1.0,0.0,0.550264989543012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.550264989543012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.550264989543012
0.2440381515942584,4.097719940374796,weak_exterior_H,0.7490310197709024,0.7344616592144511,1.0,1.0,1.0,1.0,0.0,0.5501345655840293,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5501345655840293,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5501345655840293
0.2441096226166052,4.09652019974069,weak_exterior_H,0.7489532342852385,0.734373009129276,1.0,1.0,1.0,1.0,0.0,0.5500110403591543,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5500110403591543,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5500110403591543
0.2441850493956383,4.095254817913772,weak_exterior_H,0.7488711405282232,0.7342794495370577,1.0,1.0,1.0,1.0,0.0,0.5498806888412523,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5498806888412523,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5498806888412523
0.2442604609237879,4.093990473194152,weak_exterior_H,0.7487890602680765,0.7341859058714035,1.0,1.0,1.0,1.0,0.0,0.5497503745195147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5497503745195147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5497503745195147
0.2443358572074534,4.092727164277611,weak_exterior_H,0.7487069935018399,0.7340923781425114,1.0,1.0,1.0,1.0,0.0,0.5496200973916955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5496200973916955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5496200973916955
0.2444072712093752,4.091531299587789,weak_exterior_H,0.7486292584837001,0.7340037876355783,1.0,1.0,1.0,1.0,0.0,0.5494967112618503,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5494967112618503,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5494967112618503
0.2444826378247771,4.090270004026662,weak_exterior_H,0.7485472179865907,0.7339102909707014,1.0,1.0,1.0,1.0,0.0,0.5493665065578478,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5493665065578478,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5493665065578478
0.2445579892145545,4.089009740437,weak_exterior_H,0.7484651909746765,0.7338168102726462,1.0,1.0,1.0,1.0,0.0,0.5492363390411441,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5492363390411441,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5492363390411441
0.2446333253851057,4.087750507522979,weak_exterior_H,0.7483831774450018,0.7337233455516129,1.0,1.0,1.0,1.0,0.0,0.5491062087094931,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5491062087094931,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5491062087094931
0.2447046824610599,4.086558499587073,weak_exterior_H,0.7483054928507376,0.7336348147734741,1.0,1.0,1.0,1.0,0.0,0.5489829616415242,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5489829616415242,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5489829616415242
0.2447799890125321,4.085301270067475,weak_exterior_H,0.7482235055674729,0.733541381194861,1.0,1.0,1.0,1.0,0.0,0.5488529037164248,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5488529037164248,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5488529037164248
0.2448552803636353,4.084045067416545,weak_exterior_H,0.7481415317577423,0.7334479636233342,1.0,1.0,1.0,1.0,0.0,0.5487228829697581,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5487228829697581,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5487228829697581
0.2449305565207671,4.0827898903467865,weak_exterior_H,0.7480595714185938,0.7333545620690948,1.0,1.0,1.0,1.0,0.0,0.5485928993992776,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5485928993992776,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5485928993992776
0.2450018567651978,4.081601720097856,weak_exterior_H,0.7479819372046035,0.7332660911703257,1.0,1.0,1.0,1.0,0.0,0.5484697913600276,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5484697913600276,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5484697913600276
0.2450771033524281,4.080348536525546,weak_exterior_H,0.7479000030891721,0.733172720836923,1.0,1.0,1.0,1.0,0.0,0.5483398801788314,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5483398801788314,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5483398801788314
0.2451523347645413,4.079096374751882,weak_exterior_H,0.7478180824356269,0.7330793665508765,1.0,1.0,1.0,1.0,0.0,0.5482100061672005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5482100061672005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5482100061672005
0.2452275510079341,4.077845233497626,weak_exterior_H,0.7477361752410178,0.7329860283223878,1.0,1.0,1.0,1.0,0.0,0.5480801693228866,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5480801693228866,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5480801693228866
0.2452987945152722,4.0766608819911685,weak_exterior_H,0.7476585913637475,0.7328976174535842,1.0,1.0,1.0,1.0,0.0,0.5479572002791934,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5479572002791934,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5479572002791934
0.2453739812379337,4.075411724400894,weak_exterior_H,0.7475767103701877,0.7328043105243581,1.0,1.0,1.0,1.0,0.0,0.5478274358068932,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5478274358068932,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5478274358068932
0.2454491528107263,4.074163583571755,weak_exterior_H,0.747494842826878,0.7327110196827623,1.0,1.0,1.0,1.0,0.0,0.5476977084952879,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5476977084952879,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5476977084952879
0.2455243092400456,4.072916458232713,weak_exterior_H,0.7474129887308725,0.7326177449390003,1.0,1.0,1.0,1.0,0.0,0.5475680183421303,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5475680183421303,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5475680183421303
0.2455954961047072,4.071735906645698,weak_exterior_H,0.7473354551468143,0.7325293942507736,1.0,1.0,1.0,1.0,0.0,0.547445188260822,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.547445188260822,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.547445188260822
0.2456706230624577,4.070490755200171,weak_exterior_H,0.747253627229214,0.732436150884707,1.0,1.0,1.0,1.0,0.0,0.5473155704624012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5473155704624012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5473155704624012
0.2457457348955835,4.069246615510526,weak_exterior_H,0.7471718127502405,0.7323429236465488,1.0,1.0,1.0,1.0,0.0,0.5471859898158028,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5471859898158028,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5471859898158028
0.2458208316104788,4.068003486313859,weak_exterior_H,0.7470900117069513,0.7322497125465028,1.0,1.0,1.0,1.0,0.0,0.5470564463187786,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5470564463187786,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5470564463187786
0.2458919619268651,4.0668267159437566,weak_exterior_H,0.7470125283726454,0.7321614221894783,1.0,1.0,1.0,1.0,0.0,0.5469337551666741,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5469337551666741,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5469337551666741
0.2459670292193462,4.065585550932639,weak_exterior_H,0.7469307534851422,0.7320682425455673,1.0,1.0,1.0,1.0,0.0,0.5468042840071045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5468042840071045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5468042840071045
0.2460420814124422,4.064345392704155,weak_exterior_H,0.746848992024655,0.7319750790698449,1.0,1.0,1.0,1.0,0.0,0.5466748499904809,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5466748499904809,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5466748499904809
0.2461171185125466,4.063106240003463,weak_exterior_H,0.7467672439882448,0.7318819317725163,1.0,1.0,1.0,1.0,0.0,0.5465454531145546,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5465454531145546,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5465454531145546
0.2461881923750428,4.061933232267294,weak_exterior_H,0.7466898108602779,0.7317937018973284,1.0,1.0,1.0,1.0,0.0,0.5464229008584587,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5464229008584587,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5464229008584587
0.2462632001018787,4.060696034106199,weak_exterior_H,0.7466080889570585,0.731700586134578,1.0,1.0,1.0,1.0,0.0,0.5462935763026969,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5462935763026969,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5462935763026969
0.246338192754565,4.059459837786232,weak_exterior_H,0.7465263804692575,0.7316074865802986,1.0,1.0,1.0,1.0,0.0,0.5461642888810012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5461642888810012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5461642888810012
0.2464131703394941,4.058224642060555,weak_exterior_H,0.7464446853939383,0.7315144032446954,1.0,1.0,1.0,1.0,0.0,0.5460350385911211,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5460350385911211,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5460350385911211
0.2464841878424684,4.057055378493952,weak_exterior_H,0.7463673024289438,0.731426234001985,1.0,1.0,1.0,1.0,0.0,0.5459126251978229,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5459126251978229,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5459126251978229
0.246559136103266,4.055822127723434,weak_exterior_H,0.7462856334642454,0.7313331822794062,1.0,1.0,1.0,1.0,0.0,0.5457834472108091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5457834472108091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5457834472108091
0.2466340693151447,4.05458987388404,weak_exterior_H,0.746203977903379,0.7312401468055815,1.0,1.0,1.0,1.0,0.0,0.5456543063489757,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5456543063489757,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5456543063489757
0.2467089874844956,4.053358615736871,weak_exterior_H,0.7461223357434127,0.7311471275907164,1.0,1.0,1.0,1.0,0.0,0.5455252026100723,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5455252026100723,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5455252026100723
0.246779948722299,4.052193077993132,weak_exterior_H,0.7460450028980711,0.7310590191311273,1.0,1.0,1.0,1.0,0.0,0.5454029280463428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5454029280463428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5454029280463428
0.2468548376166462,4.050963755277716,weak_exterior_H,0.7459633868261789,0.7309660316077329,1.0,1.0,1.0,1.0,0.0,0.5452738965929962,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5452738965929962,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5452738965929962
0.2469297114873004,4.049735424614668,weak_exterior_H,0.7458817841465462,0.730873060373376,1.0,1.0,1.0,1.0,0.0,0.54514490225594,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.54514490225594,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.54514490225594
0.2470045703406515,4.048508084772965,weak_exterior_H,0.7458001948562432,0.7307801054382619,1.0,1.0,1.0,1.0,0.0,0.5450159450329216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5450159450329216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5450159450329216
0.2470754754076168,4.04734625462213,weak_exterior_H,0.7457229120872815,0.730692057912437,1.0,1.0,1.0,1.0,0.0,0.544893809265511,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.544893809265511,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.544893809265511
0.2471503050350821,4.046120840749331,weak_exterior_H,0.745641348862531,0.7305991347472387,1.0,1.0,1.0,1.0,0.0,0.5447649243107291,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5447649243107291,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5447649243107291
0.2472251196640753,4.044896414081145,weak_exterior_H,0.7455597990184795,0.7305062279113606,1.0,1.0,1.0,1.0,0.0,0.5446360764633416,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5446360764633416,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5446360764633416
0.247299919300985,4.043672973394363,weak_exterior_H,0.7454782625522001,0.7304133374150067,1.0,1.0,1.0,1.0,0.0,0.5445072657210931,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5445072657210931,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5445072657210931
0.2473707682914259,4.042514832722298,weak_exterior_H,0.7454010298163922,0.7303253509735859,1.0,1.0,1.0,1.0,0.0,0.544385268716729,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.544385268716729,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.544385268716729
0.2474455387515577,4.041293308601649,weak_exterior_H,0.745319519393168,0.7302324923255907,1.0,1.0,1.0,1.0,0.0,0.5442565302253846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5442565302253846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5442565302253846
0.2475202942384331,4.040072766868614,weak_exterior_H,0.7452380223390946,0.7301396500471962,1.0,1.0,1.0,1.0,0.0,0.5441278288325311,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5441278288325311,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5441278288325311
0.2475950347584392,4.0388532063077465,weak_exterior_H,0.7451565386512484,0.7300468241486057,1.0,1.0,1.0,1.0,0.0,0.5439991645359117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5439991645359117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5439991645359117
0.2476658277666498,4.03769873711523,weak_exterior_H,0.7450793559054149,0.7299588989422212,1.0,1.0,1.0,1.0,0.0,0.543877306261296,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.543877306261296,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.543877306261296
0.2477405391589756,4.036481083777322,weak_exterior_H,0.7449978982381505,0.7298661049704274,1.0,1.0,1.0,1.0,0.0,0.5437487141982338,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5437487141982338,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5437487141982338
0.2478152356032551,4.035264408040556,weak_exterior_H,0.7449164539285015,0.7297733274085119,1.0,1.0,1.0,1.0,0.0,0.5436201592247519,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5436201592247519,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5436201592247519
0.2478899171058741,4.034048708697171,weak_exterior_H,0.7448350229735471,0.7296805662666777,1.0,1.0,1.0,1.0,0.0,0.5434916413385917,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5434916413385917,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5434916413385917
0.2479606542261282,4.032897893098991,weak_exterior_H,0.7447578901745551,0.7295927024459516,1.0,1.0,1.0,1.0,0.0,0.5433699217603989,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5433699217603989,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5433699217603989
0.2480353066501536,4.031684091694535,weak_exterior_H,0.7446764852177333,0.7294999733093455,1.0,1.0,1.0,1.0,0.0,0.5432414760904336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5432414760904336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5432414760904336
0.2481099441513372,4.030471263135023,weak_exterior_H,0.744595093607004,0.7294072606228922,1.0,1.0,1.0,1.0,0.0,0.5431130675011308,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5431130675011308,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5431130675011308
0.2481845667360634,4.029259406220327,weak_exterior_H,0.7445137153394492,0.7293145643967933,1.0,1.0,1.0,1.0,0.0,0.5429846959902286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5429846959902286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5429846959902286
0.2482552480626134,4.0281122264443985,weak_exterior_H,0.7444366324442118,0.7292267621123332,1.0,1.0,1.0,1.0,0.0,0.5428631150751017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5428631150751017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5428631150751017
0.2483298416178214,4.026902258243275,weak_exterior_H,0.744355280152365,0.7291340979698859,1.0,1.0,1.0,1.0,0.0,0.5427348157630164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5427348157630164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5427348157630164
0.2484044202753864,4.025693258160941,weak_exterior_H,0.7442739411950995,0.7290414503178613,1.0,1.0,1.0,1.0,0.0,0.542606553522666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.542606553522666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.542606553522666
0.2484789840416912,4.024485225004842,weak_exterior_H,0.7441926155695009,0.7289488191664595,1.0,1.0,1.0,1.0,0.0,0.5424783283517866,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5424783283517866,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5424783283517866
0.2485496096687676,4.023341663391309,weak_exterior_H,0.7441155825349782,0.7288610785688564,1.0,1.0,1.0,1.0,0.0,0.5423568860663371,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5423568860663371,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5423568860663371
0.248624144454618,4.022135509781644,weak_exterior_H,0.7440342828626872,0.7287684795795203,1.0,1.0,1.0,1.0,0.0,0.5422287330768794,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5422287330768794,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5422287330768794
0.2486986643680182,4.020930319594417,weak_exterior_H,0.743952996513479,0.7286758971208709,1.0,1.0,1.0,1.0,0.0,0.5421006171502194,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5421006171502194,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5421006171502194
0.2487731694153492,4.019726091644594,weak_exterior_H,0.7438717234844425,0.7285833312031074,1.0,1.0,1.0,1.0,0.0,0.5419725382840919,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5419725382840919,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5419725382840919
0.2488437394371601,4.018586130644961,weak_exterior_H,0.743794740267641,0.728495652442932,1.0,1.0,1.0,1.0,0.0,0.5418512345948963,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5418512345948963,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5418512345948963
0.2489182155530888,4.017383773132192,weak_exterior_H,0.7437134931695356,0.7284031187656363,1.0,1.0,1.0,1.0,0.0,0.5417232278927755,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5417232278927755,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5417232278927755
0.2489926768217535,4.016182374375092,weak_exterior_H,0.743632259383027,0.7283106016592859,1.0,1.0,1.0,1.0,0.0,0.5415952582445065,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5415952582445065,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5415952582445065
0.249067123249534,4.014981933196078,weak_exterior_H,0.7435510389052074,0.7282181011340778,1.0,1.0,1.0,1.0,0.0,0.541467325647821,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.541467325647821,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.541467325647821
0.2491376377602638,4.013845555372344,weak_exterior_H,0.7434741054631797,0.7281304843618768,1.0,1.0,1.0,1.0,0.0,0.5413461605214182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5413461605214182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5413461605214182
0.2492120553056815,4.0126469755783205,weak_exterior_H,0.7433929108939387,0.7280380161555257,1.0,1.0,1.0,1.0,0.0,0.5412183000713046,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5412183000713046,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5412183000713046
