u,x,phi,A0prime,f3,f4,N4,f,h,X,phiprime,Fbg,f2,f2X,f2F,f2phi,f3X,f3phi,f4X,f4phi,f4Xphi,JA_bracket,Ephi_residual,scalar_coeff,E00_vec,E11_vec
0.6460685072722474,1.5478234718823851,0.6812922641613138,1.5478234718823851,-1.3473234015949689,-1.0621290492008202,0.2931575604139907,0.35376394655642346,0.36349264451924385,-0.17085038250016843,-0.9695610473603126,1.2308210571182625,1.2308210749265343,inf,1.0,inf,inf,inf,0.2931575604139907,-0.4238509727266281,1.5996464874825853,3.466328524215356e-08,,0.0,-0.0,
0.6460943358758711,1.5477615952852464,0.6813522643607145,1.5477615952852464,-1.3475744589138057,-1.0621718305457852,0.2932535518138417,0.3537386984705592,0.3634472522208639,-0.1709094837677811,-0.9697892867041012,1.2306567926103416,1.230656805140059,inf,1.0,inf,inf,inf,0.2932535518138417,-0.4245231819764101,1.5999590231229686,2.439003803089701e-08,,0.0,-0.0,
0.6461215950478125,1.5476962968959438,0.6814155979045263,1.5476962968959438,-1.3478394561982605,-1.0622170293225108,0.2933548716447055,0.35371205071385364,0.36339935567566145,-0.1709718739545787,-0.9700302034634422,1.230483481886485,1.2304834840505543,-1168317145709973.8,1.0,-1151003133440986.8,-1042176568137194.0,-1026731910876593.8,0.2933548716447055,-0.4248505516882693,1.5994298388206662,4.21276150075478e-09,,-7.105427357601002e-15,5.241418992103084e-16,0.023498828583052706
0.6461488497499498,1.5476310147220496,0.6814789314483382,1.5476310147220496,-1.348104403434967,-1.0622622495399647,0.2934561393179549,0.35368540570672913,0.3633514798083528,-0.17103427388764414,-0.9702711175490549,1.230310263032247,1.2303102728907842,inf,1.0,inf,inf,inf,0.2934561393179549,-0.42501777489951365,1.598538890491253,1.9192551048430317e-08,,0.0,-0.0,
0.6461760999842984,1.5475657487553305,0.68154226499215,1.5475657487553305,-1.3483693130500911,-1.0623074972889006,0.2935573698511726,0.35365876372398264,0.3633036224749144,-0.17109668015464108,-0.9705120288691347,1.2301371278109945,1.2301371444868354,582108596036420.1,1.0,573610701933047.2,519240970764178.5,511660847718868.06,0.2935573698511726,-0.4255118118414557,1.598385460918566,3.2466271587816564e-08,,1.4210854715202004e-14,-0.0,-0.014942172753219267
0.6462019118763581,1.547503932782137,0.6816022651915506,1.547503932782137,-1.3486202840418344,-1.062350407731492,0.2936532820533469,0.35363352680726845,0.36325830052959523,-0.17115580689481136,-0.9707402580154394,1.2299731801208957,1.2299731977289305,580940531216810.0,1.0,572507703622419.8,518190227380302.5,510668271837889.94,0.2936532820533469,-0.4261502392089975,1.5986297810957262,3.4282996275170063e-08,,1.4210854715202004e-14,-0.0,-0.05258033500135285
0.6462291534160648,1.5474386983531292,0.6816655987353624,1.5474386983531292,-1.348885203403517,-1.0623957493515466,0.2937545331818718,0.3536068908602498,0.36321047816770535,-0.17121822366542683,-0.9709811637654776,1.2298002034012596,1.2298002156710264,1159675082406978.0,1.0,1142927869877960.8,1034394144487017.0,1019456151216915.5,0.2937545331818718,-0.4267912291590987,1.598780806523349,2.3890688205518984e-08,,7.105427357601002e-15,-5.24472346613917e-16,0.02044833547825786
0.646256390493928,1.5473734801070345,0.6817289322791742,1.5473734801070345,-1.3491501299344033,-1.06244114018694,0.293855795419118,0.35358025800121556,0.36316267387479684,-0.17128064594966333,-0.9712220665361081,1.2296273084582214,1.2296273097867907,inf,1.0,inf,inf,inf,0.293855795419118,-0.42743563763924564,1.598959197694246,2.5870269815264635e-09,,0.0,-0.0,
0.6462836231119667,1.5473082780356218,0.681792265822986,1.5473082780356218,-1.3494150650939474,-1.0624865809229924,0.2939570691261414,0.3535536278627122,0.36311489064268665,-0.171343078258264,-0.9714629662424904,1.2294545066787528,1.229454517370444,-576710915801663.8,1.0,-568538130707936.4,-514389693141958.0,-507100085296350.75,0.2939570691261414,-0.4280957787549585,1.5991634951238956,2.0820331236848233e-08,,-1.4210854715202004e-14,-0.0,-0.0549323864535155
0.6463094183222386,1.5472465225648582,0.6818522660223867,1.5472465225648582,-1.3496660655274584,-1.0625296766920738,0.2940530235451081,0.35352840210970105,0.36306963943629317,-0.17140223032604876,-0.971691184157514,1.2292908768244866,1.229290894753687,-575638819082244.0,1.0,-567523000465983.8,-513424681727238.5,-506186008010531.4,0.2940530235451081,-0.42871121424472314,1.5992617783519112,3.49160643731139e-08,,-1.4210854715202004e-14,-0.0,-0.01875087189756752
0.6463366422611501,1.5471813519679014,0.6819155995661985,1.5471813519679014,-1.3499310215840814,-1.0625752165672744,0.2941543206228528,0.353501777966188,0.363021891663613,-0.17146467352810096,-0.9719320777402047,1.229118235180604,1.2291182528682354,inf,1.0,inf,inf,inf,0.2941543206228528,-0.42951049302197725,1.5997531822325555,3.444755974912894e-08,,0.0,-0.0,
0.6463638617461893,1.547116197521381,0.6819789331100103,1.547116197521381,-1.3501960235398054,-1.0626208246745583,0.2942556745903654,0.35347515690937364,0.3629741620527591,-0.17152712219463254,-0.9721729680519057,1.2289456755502262,1.2289456873110454,-1145431556277575.2,1.0,-1129463351360726.5,-1021598266219018.0,-1007356393478326.1,0.2942556745903654,-0.4305723113571662,1.6009372884666127,2.290607971355829e-08,,-7.105427357601002e-15,-0.0,0.016630055334594877
0.6463910767793772,1.5470510592170732,0.6820422666538222,1.5470510592170732,-1.3504610813341884,-1.062666506009775,0.2943570994829931,0.3534485389389156,0.3629264506198779,-0.17158957631665314,-0.9724138550299559,1.2287731979685754,1.228773198040055,inf,1.0,inf,inf,inf,0.2943570994829931,-0.4314802340444193,1.6017795314528998,1.3922540897937097e-10,,0.0,-0.0,
0.646416855337674,1.5469893641273045,0.6821022668532228,1.5469893641273045,-1.3507122082304093,-1.0627098349265771,0.2944532102943616,0.35342332434612955,0.36288127052241415,-0.17164875353289893,-0.9726420606059931,1.2286098869081334,1.2286099004590618,inf,1.0,inf,inf,inf,0.2944532102943616,-0.43205331492641447,1.6018121648478019,2.6395486782404554e-08,,0.0,-0.0,
0.6464440617072691,1.5469242572342363,0.6821656003970347,1.5469242572342363,-1.3509772735069472,-1.062755609207825,0.2945546423953549,0.35339671199996275,0.3628335977450776,-0.1717112230051023,-0.9728829408658866,1.2284375814128121,1.228437599873378,inf,1.0,inf,inf,inf,0.2945546423953549,-0.4324240948103505,1.6011750069236952,3.596085562662665e-08,,0.0,-0.0,
0.6464712636309731,1.5468591664591491,0.6822289339408464,1.5468591664591491,-1.3512422906962152,-1.0628014057521158,0.2946560110611491,0.35337010273921066,0.3627859432223252,-0.171773697902968,-0.9731238175793694,1.2282653581677447,1.2282653757946724,-568004518361778.0,1.0,-560328355125353.6,-506561078344911.0,-499715278001971.44,0.2946560110611491,-0.4325035294611927,1.5997945978492554,3.4338867041516785e-08,,-1.4210854715202004e-14,-0.0,-0.023371304088394246
0.646498461110809,1.546794091793826,0.6822922674846582,1.546794091793826,-1.3515072245919355,-1.0628472073012347,0.2947572707934002,0.3533434965635289,0.36273830697021653,-0.17183617821720948,-0.9733646906794926,1.228093217207907,1.2280932281608494,inf,1.0,inf,inf,inf,0.2947572707934002,-0.4323629620744172,1.5978050330659312,2.133852856911478e-08,,0.0,-0.0,
0.6465242230469807,1.5467324569636944,0.6823522676840589,1.5467324569636944,-1.3517581059275472,-1.0628905872339371,0.2948530593884602,0.3533182934849322,0.36269319537152483,-0.17189537598061563,-0.9735928828275184,1.2279302145677888,1.2279302190928214,inf,1.0,inf,inf,inf,0.2948530593884602,-0.4317826668467296,1.5948637792352014,8.816138596934309e-09,,0.0,-0.0,
0.6465514118787772,1.5466674136464362,0.6824156012278707,1.5466674136464362,-1.352022743562753,-1.062936333274797,0.2949539451236946,0.35329169292997364,0.36264559799589285,-0.1719578715777157,-0.9738337486465428,1.2277582462950856,1.2277582609709343,inf,1.0,inf,inf,inf,0.2949539451236946,-0.43084867418571554,1.5910595261020801,2.8594613385446443e-08,,0.0,-0.0,
0.646578596272673,1.5466023864147265,0.6824789347716825,1.5466023864147265,-1.352287204594046,-1.0629820393322302,0.2950546171731008,0.3532650954591474,0.3625980189675129,-0.17202037255509267,-0.9740746106193708,1.2275863605092223,1.227586379496149,378580132918811.5,1.0,373619634781128.06,337603390097990.0,333179806179450.3,0.2950546171731008,-0.4303617757761053,1.5883306820710434,3.699644340882102e-08,,2.1316282072803006e-14,-0.0,-0.026433240885685876
0.6466057762306938,1.5465373752603524,0.6825422683154944,1.5465373752603524,-1.3525515689281926,-1.0630277442150051,0.2951551681266602,0.3532385010721073,0.3625504583023563,-0.1720828788998061,-0.9743154686711877,1.227414557244917,1.2274145746245075,378166903933904.94,1.0,373240538241436.2,337228771843935.3,332835705621468.4,0.2951551681266602,-0.4305401179993752,1.5871764125391667,3.3866404833271524e-08,,2.1316282072803006e-14,-0.0,0.009779717476737424
0.6466315215746268,1.54647580056858,0.682602268514895,1.54647580056858,-1.3528020024717002,-1.0630710776307442,0.2952503990504696,0.3532133092739361,0.36250541744332265,-0.17214209988130172,-0.9745436463102704,1.2272518711194802,1.2272518784615112,1131804633000160.2,1.0,1117166169804677.9,1009264751940043.0,996211187309711.0,0.2952503990504696,-0.4312551939982592,1.5874034652637379,1.4307665621715593e-08,,7.105427357601002e-15,-0.0,0.00905123270083758
0.646658692900181,1.546410820699137,0.6826656020587069,1.546410820699137,-1.3530664074472891,-1.0631168914563036,0.295350979559101,0.3531867207247251,0.3624578940019342,-0.17220461871271583,-0.9747844965321553,1.2270802340334868,1.2270802404141123,375692118885615.2,1.0,370885370575685.1,335010050829314.3,330723804419856.75,0.295350979559101,-0.43258382472061185,1.5890378111524301,1.2434835688912571e-08,,2.1316282072803006e-14,-0.0,0.026782267137249273
0.6466858597958349,1.54634585688283,0.6827289356025187,1.54634585688283,-1.3533309507252576,-1.0631628182701935,0.2954517113420722,0.3531601350377103,0.3624103908744153,-0.17226714561092069,-0.9750253426013287,1.2269086867819343,1.2269087026892536,inf,1.0,inf,inf,inf,0.2954517113420722,-0.43457116568466664,1.5922336731445348,3.10025943667247e-08,,0.0,-0.0,
0.6467130222636168,1.5462809091114518,0.6827922691463304,1.5462809091114518,-1.3535957118375594,-1.0632088967315312,0.2955526866323714,0.35313355243319816,0.3623629062026046,-0.1723296778368841,-0.9752661844735713,1.2267372222880888,1.2267372417234057,inf,1.0,inf,inf,inf,0.2955526866323714,-0.4370489403118617,1.5965306835801851,3.788060162768225e-08,,0.0,-0.0,
0.6467387510452338,1.5462193944368403,0.6828522693457311,1.5462193944368403,-1.3538467605198614,-1.0632527000358027,0.2956485907517058,0.3531083717779866,0.3623179375752486,-0.17238892352570387,-0.9754943465173851,1.2265748579012732,1.2265748734314845,-554805136957968.8,1.0,-547847190137988.7,-494701181889261.5,-488497013459535.4,0.2956485907517058,-0.43918298251623566,1.5999951995895183,3.027091434459894e-08,,-1.4210854715202004e-14,-0.0,0.04303496154704834
0.6467659048961405,1.546154477887301,0.6829156028895429,1.546154477887301,-1.3541119310457312,-1.0632990659571828,0.2957500066127295,0.35308179519675753,0.3622704887014213,-0.1724514658205153,-0.9757351799781322,1.226403553956107,1.2264035594394695,inf,1.0,inf,inf,inf,0.2957500066127295,-0.44094465202170585,1.6025223108083522,1.0688562965266435e-08,,0.0,-0.0,
0.6467930543251571,1.546089577358507,0.6829789364333547,1.546089577358507,-1.3543772352476062,-1.063345542584845,0.2958515633591065,0.3530552214435289,0.3622230605311811,-0.17251401655190907,-0.9759760090079436,1.226232341201937,1.226232349662701,549725079639068.06,1.0,542965445450835.06,490153612594299.5,484126492421146.75,0.2958515633591065,-0.4423827046383105,1.6043800726686808,1.6493245921789246e-08,,1.4210854715202004e-14,-0.0,0.04151120746863894
0.6468201993343142,1.546024692842256,0.6830422699771665,1.546024692842256,-1.354642626639476,-1.063392107666363,0.2959532123683708,0.3530286506154522,0.36217565225931597,-0.17257657450155353,-0.9762168335337834,1.226061216554663,1.2260612337428964,1095906280064098.1,1.0,1082533747055463.0,977129561779291.0,965206373130488.8,0.2959532123683708,-0.4434735304171736,1.6054483017283578,3.350826541237417e-08,,7.105427357601002e-15,-0.0,0.0037151245988053198
0.6468459115835751,1.5459632380636852,0.6831022701765672,1.5459632380636852,-1.3548940884024394,-1.0634362834003503,0.2960495525146695,0.3530034810978311,0.3621307562495698,-0.172635844742253,-0.9764449788720604,1.225899174927086,1.2258991944053677,-546716513293481.2,1.0,-540086355128455.7,-487453757019510.0,-481542292067219.3,0.2960495525146695,-0.44420018052832877,1.6057820245801113,3.7974687713826505e-08,,-1.4210854715202004e-14,-0.0,0.04002844904062434
0.6468730479914678,1.545898384706221,0.683165603720379,1.545898384706221,-1.3551595163528665,-1.0634829569559665,0.2961512418359334,0.3529769162905902,0.3620833839529652,-0.17269841267823186,-0.9766857944211531,1.2257282112790382,1.225728225717405,545893390676678.0,1.0,539312395355942.2,486710975445355.0,480843451297483.4,0.2961512418359334,-0.4445772081689366,1.6052748224698736,2.8150477546229347e-08,,1.4210854715202004e-14,-0.0,0.002221315858474405
0.6469001799854903,1.5458335473371323,0.6832289372641909,1.5458335473371323,-1.355424894762009,-1.0635296535056045,0.2962528803877178,0.35295035456352136,0.36203603024901226,-0.17276098585978386,-0.9769266052552441,1.2255573307188616,1.2255573337669996,inf,1.0,inf,inf,inf,0.2962528803877178,-0.4447698976529795,1.6044059396197319,5.9432838372952546e-09,,0.0,-0.0,
0.6469273075676757,1.545768725948223,0.6832922708080027,1.545768725948223,-1.3556902367650003,-1.0635763794677855,0.2963544832193669,0.35292379558762377,0.361988698062872,-0.17282356836579826,-0.9771674112912573,1.2253865442705596,1.2253865549854794,271709439982756.5,1.0,268503742925316.5,242243514825558.75,239385464245090.75,0.2963544832193669,-0.4452895733769936,1.6042752684017476,2.0893193813931177e-08,,2.842170943040401e-14,5.266235144971906e-16,-0.017840842836784932
0.6469530033145761,1.545707330944652,0.6833522710074034,1.545707330944652,-1.355941621551527,-1.0636206933655017,0.2964507494609292,0.35289863720224296,0.36194387505678444,-0.17288286300653666,-0.9773955388170795,1.2252248264237016,1.225224845674345,inf,1.0,inf,inf,inf,0.2964507494609292,-0.4459823681314455,1.6045411456908292,3.753911149984024e-08,,0.0,-0.0,
0.6469801223111269,1.545642540651518,0.6834156045512151,1.545642540651518,-1.356206982496829,-1.0636675197789924,0.2965523756837361,0.3528720841629193,0.3618965797439663,-0.17294545642660597,-0.9776363352964308,1.2250542041495274,1.2250542234457629,540977765012845.3,1.0,534678868924453.3,482293454853032.5,476677851860253.3,0.2965523756837361,-0.4466762207574825,1.604714435959169,3.763010363033725e-08,,1.4210854715202004e-14,-0.0,0.036265426172324894
0.6470072369018369,1.5455777663144108,0.6834789380950269,1.5455777663144108,-1.3564723558471097,-1.0637143990285172,0.2966540144143723,0.35284553420247977,0.36184930311579805,-0.17300805505253325,-0.9778771267667505,1.224883665198144,1.2248836780782004,inf,1.0,inf,inf,inf,0.2966540144143723,-0.4473966567213247,1.6049147079816868,2.5119132177064962e-08,,0.0,-0.0,
0.647034347088742,1.545513007925139,0.6835422716388387,1.545513007925139,-1.3567377434687793,-1.0637613319631858,0.2967556659890921,0.3528189873185715,0.3618020452056651,-0.17307065889413983,-0.9781179131379912,1.2247132096703353,1.224713209750329,inf,1.0,inf,inf,inf,0.2967556659890921,-0.4481163068654995,1.6051406476803451,1.5601588077007733e-10,,0.0,-0.0,
0.6470600263633145,1.5454516725756058,0.6836022718382394,1.5454516725756058,-1.3569891781087031,-1.0638058450333672,0.2968519796332438,0.3527938400600979,0.3617572955893909,-0.17312997779380282,-0.9783460217901262,1.2245518166265077,1.2245518315767494,-1073025794830622.1,1.0,-1060890013163829.4,-956574173437789.0,-945755444407363.8,0.2968519796332438,-0.4487756046776269,1.6052583965255287,2.9159622966234977e-08,,-7.105427357601002e-15,-0.0,-0.07723373101902566
0.647087127980233,1.5453869452191416,0.6836656053820512,1.5453869452191416,-1.3572545987334708,-1.0638528849464437,0.2969536571838992,0.35276729878264135,0.36171007766710767,-0.17319259654316974,-0.9785867980321212,1.2243815368040798,1.224381556919729,356814513631320.3,1.0,352800673562229.56,318084880096104.7,314506713322254.3,0.2969536571838992,-0.44964804058143965,1.6057725350180845,3.9236634885586597e-08,,2.1316282072803006e-14,-0.0,0.014720861539175253
0.6471142251993507,1.545322233786375,0.6837289389258631,1.545322233786375,-1.3575200720468097,-1.0638999973892802,0.2970553932334011,0.3527407605827811,0.3616628785213637,-0.17325522045433664,-0.9788275689516068,1.2242113405391355,1.2242113592776027,inf,1.0,inf,inf,inf,0.2970553932334011,-0.45077360622138873,1.606984050750296,3.65523896705966e-08,,0.0,-0.0,
0.6471413180227051,1.5452575382691214,0.6837922724696749,1.5452575382691214,-1.3577856077639223,-1.0639471872935489,0.2971572019312458,0.35271422546015624,0.36161569816755534,-0.17331784952017046,-0.9790683345216704,1.2240412278646908,1.2240412386018866,inf,1.0,inf,inf,inf,0.2971572019312458,-0.4517621404475584,1.6078518646792685,2.0945781498138416e-08,,0.0,-0.0,
0.647166980855018,1.5451962624527436,0.6838522726690756,1.5451962624527436,-1.358037193114019,-1.0639919490824197,0.2972536776851427,0.3526890896403746,0.36157101944186876,-0.17337718856389372,-0.9792964231661774,1.223880149779442,1.2238801564123694,inf,1.0,inf,inf,inf,0.2972536776851427,-0.45239354569993134,1.6079039942827793,1.2939981419712865e-08,,0.0,-0.0,
0.6471940651240533,1.545131597905369,0.6839156062128874,1.545131597905369,-1.358302747831749,-1.0640392395317668,0.2973554961490789,0.3526625601187544,0.36152387931704244,-0.17343983249688127,-0.9795371780098961,1.223710213487711,1.2237102304681686,inf,1.0,inf,inf,inf,0.2973554961490789,-0.452808241854826,1.6072833158791133,3.3128498638790305e-08,,0.0,-0.0,
0.647221145003336,1.5450669492493876,0.6839789397566991,1.5450669492493876,-1.3585682596572652,-1.0640865558152406,0.2974572520812582,0.3526360336734439,0.3614767580605352,-0.17350248154493578,-0.9797779272565799,1.2235403609879325,1.2235403816886048,inf,1.0,inf,inf,inf,0.2974572520812582,-0.45294523411197024,1.605914975513494,4.038878162471171e-08,,0.0,-0.0,
0.6472482204949072,1.5450023164766171,0.6840422733005109,1.5450023164766171,-1.358833692944972,-1.0641338804500375,0.2975588997050116,0.35260951030407944,0.36142965568764585,-0.17356513569998896,-0.9800186708176021,1.2233705923128364,1.2233706100068,-528241366845180.75,1.0,-522589780623598.75,-470853042742057.0,-465815446794883.3,0.2975588997050116,-0.45286098661158747,1.6039331524216516,3.452433725015247e-08,,-1.4210854715202004e-14,-0.0,-0.008370972093172523
0.6472738669150653,1.5449411000725897,0.6841022734999116,1.5449411000725897,-1.3590850513158197,-1.0641787061894832,0.2976550561005421,0.3525843857827385,0.36138504940991106,-0.1736244964188555,-0.9802467383639865,1.2232098346431104,1.223209839596967,-352097242455434.5,1.0,-348366784206391.3,-313839792170276.3,-310514670299359.4,0.2976550561005421,-0.45232862009956043,1.6009948433271428,9.666435513144833e-09,,-2.1316282072803006e-14,-0.0,-0.009094245053836632
0.6473009338680035,1.5448764982068115,0.6841656070437234,1.5448764982068115,-1.3593501952434923,-1.0642259807826016,0.297756330195961,0.3525578681403595,0.3613379862903788,-0.1736871637569561,-0.9804874706430905,1.2230402384539087,1.223040248439012,-1056393994462705.0,1.0,-1045346688479602.2,-941593137705770.0,-931746368831329.8,0.297756330195961,-0.4514258742373391,1.5971930865779596,1.9484953026061014e-08,,-7.105427357601002e-15,-0.0,-0.00985740659232613
0.6473279964392479,1.54481191220014,0.6842289405875353,1.54481191220014,-1.3596151653943052,-1.064273217885859,0.2978573909042535,0.3525313534435884,0.36129094333008344,-0.1737498377865298,-0.9807281970193549,1.222870730799068,1.2228707496462616,inf,1.0,inf,inf,inf,0.2978573909042535,-0.4509796067282033,1.5944713500455179,3.6780476941888907e-08,,0.0,-0.0,
0.6473550546308418,1.5447473420443998,0.6842922741313471,1.5447473420443998,-1.359880043214457,-1.0643204570143985,0.2979583311274449,0.3525048418214744,0.3612439193449731,-0.17381251688052765,-0.980968917423861,1.2227013072028488,1.2227013280942824,inf,1.0,inf,inf,inf,0.2979583311274449,-0.45121330497466733,1.5933292281528544,4.077207219066459e-08,,0.0,-0.0,
0.6473806846689857,1.5446861849319975,0.6843522743307477,1.5446861849319975,-1.3601309686719976,-1.0643652475176892,0.2980539316795685,0.3524797284118532,0.3611993875593283,-0.17387190138348063,-0.9811969627542972,1.2225408772141186,1.2225408913328313,-526208940786988.4,1.0,-520823881985756.9,-468998986563661.5,-464199396658207.06,0.2980539316795685,-0.4520004586824597,1.5935723286595096,2.755575051471837e-08,,-1.4210854715202004e-14,-0.0,-0.012105227823030563
0.6474077343376514,1.5446216456204034,0.6844156078745596,1.5446216456204034,-1.3603959001565993,-1.0644126038462205,0.2981549035443462,0.352453222797921,0.36115240036246676,-0.17393459003064557,-0.9814376712937883,1.222371616627973,1.2223716173979253,-1047565929187545.4,1.0,-1036981100749217.5,-933656239111285.0,-924222378352728.8,0.2981549035443462,-0.45340851429648854,1.5952281806061261,1.5028128463878687e-09,,-7.105427357601002e-15,-0.0,-0.08719232122410087
0.6474347796326918,1.544557122135651,0.6844789414183714,1.544557122135651,-1.360660978921346,-1.064460078442796,0.298256028216484,0.3524267198624364,0.3611054359287039,-0.17399728865121009,-0.9816783736279902,1.2222024542354433,1.2222024675035457,1041235367107328.9,1.0,1030851292213185.0,927996830623588.0,918742065663482.1,0.298256028216484,-0.4554768380012191,1.5984515524483252,2.5898440142446688e-08,,7.105427357601002e-15,-0.0,-0.01362935963236941
0.6474618205561523,1.5444926144695712,0.6845422749621831,1.5444926144695712,-1.360926286044109,-1.0645077106714391,0.2983573982427601,0.3524002199815825,0.3610584907383846,-0.1740599925336977,-0.9819190697126536,1.222033376798642,1.2220333972101303,-517395451197224.4,1.0,-512270673930633.75,-461118053782220.0,-456550701452841.56,0.2983573982427601,-0.45805335734311126,1.6027772947113688,3.9844031851643535e-08,,-1.4210854715202004e-14,-0.0,-0.0143910880342802
0.6474874342424586,1.5444315165281484,0.6846022751615838,1.5444315165281484,-1.3611778617560797,-1.0645529914942706,0.2984536778242004,0.35237511767839746,0.36101403383064107,-0.17411940067354917,-0.9821470917135253,1.2218732755140453,1.221873295164123,inf,1.0,inf,inf,inf,0.2984536778242004,-0.46027127807616364,1.606262686313718,3.83597193315266e-08,,0.0,-5.283572562472753e-16,
0.6475144666587144,1.5443670396434095,0.6846656087053956,1.5443670396434095,-1.3614435976229555,-1.0646009222799862,0.2985554912432462,0.3523486238032571,0.36096712560376615,-0.17418211401838105,-0.982387775341588,1.2217043615326089,1.221704372726986,inf,1.0,inf,inf,inf,0.2985554912432462,-0.4621241117014771,1.608810096693873,2.1854197007620257e-08,,0.0,5.284411063708936e-16,
0.6475414947094225,1.5443025785532705,0.6847289422492074,1.5443025785532705,-1.361709476052956,-1.0646489690195609,0.2986574469604725,0.3523221328993105,0.3609202374569961,-0.17424483362213564,-0.9826284524816904,1.221535535568273,1.2215355396286107,-509424739144140.75,1.0,-504523711996610.44,-453989451285250.5,-449621750907806.3,0.2986574469604725,-0.46364398621370834,1.6106915351002797,7.927217979264434e-09,,-1.4210854715202004e-14,-0.0,-0.01663498251582961
0.6475685183966308,1.5442381332495654,0.6847922757930193,1.5442381332495654,-1.361975450223721,-1.0646971093017232,0.2987594964979206,0.3522956447537455,0.3608733714686241,-0.17430756213027382,-0.9828691230368345,1.221366805372423,1.2213668217085827,-507370372732480.1,1.0,-502547424125270.94,-452150216923089.5,-447852178692729.06,0.2987594964979206,-0.4648066979334409,1.6117854550011828,3.1895719315722104e-08,,-1.4210854715202004e-14,-0.0,-0.017395824422206323
0.6475941157613123,1.5441770943585535,0.6848522759924199,1.5441770943585535,-1.3622274716212457,-1.0647427818811173,0.2988562176589992,0.35227055355172876,0.36082898982465195,-0.1743669937555882,-0.9830971206009166,1.221207033815779,1.221207055471176,-253053461070223.84,1.0,-250664132738416.97,-225508155476621.0,-223378909653805.66,0.2988562176589992,-0.4656087578012106,1.6121457242848165,4.228351249691009e-08,,-2.842170943040401e-14,-0.0,0.0004851505317302555
0.6476211309570583,1.5441126797734257,0.6849156095362318,1.5441126797734257,-1.362493497920661,-1.064791040091057,0.298958310953842,0.3522440714094081,0.3607821609746434,-0.1744297316500739,-0.9833377781378284,1.2210384675199388,1.221038485635113,-336785136381435.0,1.0,-333629055393514.06,-300119896577230.0,-297307412897398.0,0.298958310953842,-0.46605828395354054,1.6116682863787553,3.537293817579279e-08,,-2.1316282072803006e-14,-0.0,-0.0002723002260013617
0.6476481417953444,1.5440482809506744,0.6849789430800436,1.5440482809506744,-1.3627594821133735,-1.0648393259154214,0.2990603554593514,0.3522175923380532,0.36073535132469287,-0.17449247448671157,-0.9835784288850618,1.2208699858367247,1.2208699930831926,inf,1.0,inf,inf,inf,0.2990603554593514,-0.4663318351480872,1.610833150516367,1.4150725757833271e-08,,0.0,-0.0,
0.64767514827822,1.5439838978821412,0.6850422766238554,1.5439838978821412,-1.3630254384799412,-1.0648876462766648,0.2991623665205726,0.35219111610740517,0.36068856313830916,-0.17455522514662417,-0.9838190727672924,1.220701597204609,1.2207016059814368,-335064626205412.25,1.0,-332003243156190.25,-298575544940956.7,-295847551471324.6,0.2991623665205726,-0.4669365154435429,1.6107393467943516,1.7140110192270797e-08,,-2.1316282072803006e-14,-0.0,-0.001786462459634083
0.6477007293515247,1.5439229179210527,0.6851022768232561,1.5439229179210527,-1.3632774138940995,-1.0649334756905426,0.2992590215836392,0.35216603600130597,0.36064425714403026,-0.17461468011019332,-0.9840470447693765,1.220542156400397,1.220542176608583,-1002373559946903.9,1.0,-993301483745635.0,-893197622963874.0,-885113653850856.4,0.2992590215836392,-0.46770468506329865,1.6110367510185288,3.946624210771077e-08,,-7.105427357601002e-15,-0.0,-0.09556939248203979
0.6477277273586988,1.5438585655083743,0.6851656103670678,1.5438585655083743,-1.3635434064411165,-1.0649819067182806,0.2993610600922109,0.3521395655858507,0.36059750807789565,-0.1746774423963334,-0.9842876750388653,1.2203739388719812,1.2203739604943742,inf,1.0,inf,inf,inf,0.2993610600922109,-0.4684765717356814,1.6112375106927912,4.223046322360258e-08,,0.0,-0.0,
0.6477547210165098,1.543794228825871,0.6852289439108796,1.543794228825871,-1.3638094188626426,-1.0650303951969382,0.2994631126833813,0.3521130982400644,0.36055077830270277,-0.1747402095815395,-0.9845282982053313,1.2202058061883974,1.220205821803401,inf,1.0,inf,inf,inf,0.2994631126833813,-0.46926628842198037,1.6114599104838163,3.049915683894788e-08,,0.0,-0.0,
0.6477817103270104,1.5437299078653892,0.6852922774546915,1.5437299078653892,-1.364075451996525,-1.0650789415481712,0.2995651793490355,0.3520866339635666,0.36050406783313077,-0.1748029816588874,-0.9847689142091731,1.2200377583805333,1.220037760456123,-993743678568851.2,1.0,-985012966714922.9,-885457933970644.0,-877678585787618.0,0.2995651793490355,-0.47005166601191317,1.611702816234664,4.054253974206112e-09,,-7.105427357601002e-15,-0.0,-0.02339413787075644
0.6478072751392224,1.5436689867138134,0.6853522776540921,1.5436689867138134,-1.3643275032937252,-1.0651249865938914,0.2996618870604111,0.3520615649966868,0.3604598373932906,-0.17486245919568336,-0.9849968595239857,1.2198786475571066,1.2198786629630767,inf,1.0,inf,inf,inf,0.2996618870604111,-0.47076220544598396,1.6118304581936669,3.0094059605412227e-08,,0.0,-0.0,
0.6478342559898012,1.5436046963465035,0.685415611197904,1.5436046963465035,-1.364593579273701,-1.0651736468528767,0.2997639811110388,0.3520351063021608,0.3604131685181575,-0.1749252457214839,-0.9852374613353686,1.2197107798788533,1.2197108016987055,-493834588781546.75,1.0,-489587246762881.5,-440006584823969.5,-436222203375879.2,0.2997639811110388,-0.4716895998364645,1.612354105628558,4.262526856479987e-08,,-1.4210854715202004e-14,-0.0,0.012384270891418586
