u,x,phi,f,h,X,A0prime,S_SVT,T_H,f2phiF_control,f2Xphi_control,f2phiphi_control
0.71315,1.4022295449765128,0.8562353218370288,0.2902244086783518,0.4027257630449883,-0.3173944690521006,0.3461618530372535,0.2468653254935173,0.7531346745064826,-1856.4376107693608,241.8731237540872,-95.56735522579311
0.7131535714285714,1.4022225226984772,0.8562441380728948,0.2902216518418856,0.4027418829199798,-0.3173931729204392,0.3443318491686128,0.2455614879912003,0.7544385120087996,-1857.1688921198124,240.700159719816,-95.06591535060983
0.7131571428571428,1.4022155004907757,0.8562529540259506,0.2902188951331329,0.4027580042866472,-0.3173918671193431,0.3425041959226105,0.2442593137807519,0.7557406862192481,-1857.9001497782515,239.52773124476045,-94.56508450274619
0.7131607142857143,1.4022084783534066,0.856261769696062,0.2902161385521316,0.4027741271440749,-0.317390551844337,0.3406789144461355,0.2429588179684877,0.7570411820315123,-1858.6313837457271,238.35585490771626,-94.0648685948136
0.7131642857142857,1.4022014562863696,0.856270585083238,0.2902133820988739,0.4027902514924348,-0.3173892570673433,0.3388560260018209,0.24166001574357,0.75833998425643,-1859.3625940204918,237.18452514623715,-93.56527357245724
0.7131678571428571,1.4021944342896633,0.8562794001878756,0.2902106257732306,0.4028063773348466,-0.3173879773951035,0.3370355519679244,0.2403629223779246,0.7596370776220753,-1860.0937805937497,236.0137632461843,-93.06630541455363
0.7131714285714286,1.4021874123632867,0.8562882150098906,0.2902078695752236,0.4028225046707743,-0.3173866842951242,0.3352175138381951,0.2390675532261482,0.7609324467738517,-1860.8249434655488,234.84360764145632,-92.56797013236805
0.713175,1.4021803905072387,0.856297029549149,0.2902051135048904,0.4028386334993027,-0.3173853825875357,0.3334019332217215,0.2377739237254013,0.7622260762745987,-1861.5560826368894,233.6740718972492,-92.07027376992696
0.7131785714285714,1.4021733687215183,0.8563058438055162,0.2902023575622686,0.4028547638195167,-0.31738407063806,0.3315888318427589,0.2364820493952876,0.7635179506047124,-1862.2871981087756,232.50517448579117,-91.5732224040238
0.7131821428571429,1.4021663470061243,0.8563146577788585,0.2901996017473959,0.4028708956305011,-0.3173827502377865,0.329778231540541,0.235191945837722,0.7648080541622779,-1863.0182898822163,231.33693146634533,-91.07682214417338
